frame,father,mother,patient,therapist,file
1,NA,NA,0.00364596,0.00369628,F1044F.VOB
2,NA,NA,0.00448121,0.0082387,F1044F.VOB
3,NA,NA,0.0038846,0.00708083,F1044F.VOB
4,NA,NA,0.00371225,0.00547762,F1044F.VOB
5,NA,NA,0.00375202,0.00547762,F1044F.VOB
6,NA,NA,0.00346035,0.00316188,F1044F.VOB
7,NA,NA,0.00328799,0.00302828,F1044F.VOB
8,NA,NA,0.00342057,0.00360721,F1044F.VOB
9,NA,NA,0.00258532,0.00249388,F1044F.VOB
10,NA,NA,0.00237319,0.00249388,F1044F.VOB
11,NA,NA,0.0023997,0.00293921,F1044F.VOB
12,NA,NA,0.0017368,0.00160321,F1044F.VOB
13,NA,NA,0.00149816,0.00160321,F1044F.VOB
14,NA,NA,0.00226712,0.00249388,F1044F.VOB
15,NA,NA,0.00197545,0.00142507,F1044F.VOB
16,NA,NA,0.000437515,0.00244934,F1044F.VOB
17,NA,NA,0.000649643,0.00236028,F1044F.VOB
18,NA,NA,0.00125951,0.00258294,F1044F.VOB
19,NA,NA,0.00182961,0.00178134,F1044F.VOB
20,NA,NA,0.00291677,0.00316188,F1044F.VOB
21,NA,NA,0.00172354,0.00258294,F1044F.VOB
22,NA,NA,0.00266486,0.00227121,F1044F.VOB
23,NA,NA,0.00506457,0.00302828,F1044F.VOB
24,NA,NA,0.00534299,0.00138054,F1044F.VOB
25,NA,NA,0.00625779,0.00133601,F1044F.VOB
26,NA,NA,0.00628431,0.00285014,F1044F.VOB
27,NA,NA,0.00580702,0.00164774,F1044F.VOB
28,NA,NA,0.00506457,0.00316188,F1044F.VOB
29,NA,NA,0.00528995,0.00249388,F1044F.VOB
30,NA,NA,0.00867075,0.00191494,F1044F.VOB
31,NA,NA,0.0101954,0.00155867,F1044F.VOB
32,NA,NA,0.0110705,0.00267201,F1044F.VOB
33,NA,NA,0.00798133,0.00209308,F1044F.VOB
34,NA,NA,0.00586005,0.00218214,F1044F.VOB
35,NA,NA,0.00766314,0.00267201,F1044F.VOB
36,NA,NA,0.00666879,0.00240481,F1044F.VOB
37,NA,NA,0.00507782,0.00160321,F1044F.VOB
38,NA,NA,0.0060324,0.00365175,F1044F.VOB
39,NA,NA,0.00864423,0.00204854,F1044F.VOB
40,NA,NA,0.0103015,0.00178134,F1044F.VOB
41,NA,NA,0.0132713,0.00267201,F1044F.VOB
42,NA,NA,0.0122637,0.00222668,F1044F.VOB
43,NA,NA,0.0110705,0.00209308,F1044F.VOB
44,NA,NA,0.00886962,0.00325095,F1044F.VOB
45,NA,NA,0.00629756,0.00311735,F1044F.VOB
46,NA,NA,0.00554186,0.00240481,F1044F.VOB
47,NA,NA,0.00605892,0.00342908,F1044F.VOB
48,NA,NA,0.00649643,0.00173681,F1044F.VOB
49,NA,NA,0.00762337,0.00155867,F1044F.VOB
