frame,father,mother,patient,therapist,file
1,NA,1.39751e-05,0.00248871,0.00255218,F1044Q.VOB
2,NA,1.39751e-05,0.00197897,0.00610701,F1044Q.VOB
3,NA,2.79501e-05,0.00240875,0.00346368,F1044Q.VOB
4,NA,0,0.0071163,0.00350925,F1044Q.VOB
5,NA,1.39751e-05,0.0113441,0.0030535,F1044Q.VOB
6,NA,0,0.0125935,0.00382827,F1044Q.VOB
7,NA,0,0.0125235,0.00264333,F1044Q.VOB
8,NA,0,0.0117139,0.00291678,F1044Q.VOB
9,NA,0,0.00940511,0.0032358,F1044Q.VOB
10,NA,0,0.00674649,0.00437517,F1044Q.VOB
11,NA,1.39751e-05,0.0036581,0.00437517,F1044Q.VOB
12,NA,0,0.00182905,0.00287121,F1044Q.VOB
13,NA,0,0.00110942,0.00264333,F1044Q.VOB
14,NA,0,0.000869548,0.00560569,F1044Q.VOB
15,NA,1.39751e-05,0.000919522,0.0032358,F1044Q.VOB
16,NA,1.39751e-05,0.00163915,0.003965,F1044Q.VOB
17,NA,0,0.00220885,0.00273448,F1044Q.VOB
18,NA,1.39751e-05,0.000889537,0.0043296,F1044Q.VOB
19,NA,0,0.000159917,0.00268891,F1044Q.VOB
20,NA,1.39751e-05,0.000629673,0.00300793,F1044Q.VOB
21,NA,0,0.000329828,0.00369155,F1044Q.VOB
22,NA,1.39751e-05,0.000319834,0.00437517,F1044Q.VOB
23,NA,0,0.000649662,0.00437517,F1044Q.VOB
24,NA,5.59003e-05,0.00121937,0.00205086,F1044Q.VOB
25,NA,4.19252e-05,0.00163915,0.00259776,F1044Q.VOB
26,NA,0,0.00232879,0.00560569,F1044Q.VOB
27,NA,2.79501e-05,0.00204893,0.00264333,F1044Q.VOB
28,NA,2.79501e-05,0.00195898,0.00442075,F1044Q.VOB
29,NA,0,0.00222884,0.00401057,F1044Q.VOB
30,NA,1.39751e-05,0.00309839,0.00419287,F1044Q.VOB
31,NA,1.39751e-05,0.00477752,0.00232431,F1044Q.VOB
32,NA,0,0.00789589,0.00350925,F1044Q.VOB
33,NA,1.39751e-05,0.00794587,0.00332695,F1044Q.VOB
34,NA,4.19252e-05,0.00532723,0.00451189,F1044Q.VOB
35,NA,1.39751e-05,0.00311838,0.00464862,F1044Q.VOB
36,NA,0,0.0007696,0.00282563,F1044Q.VOB
37,NA,0,0.000349818,0.00287121,F1044Q.VOB
38,NA,0,0.000879543,0.00510437,F1044Q.VOB
39,NA,0,0.000469756,0.0036004,F1044Q.VOB
40,NA,0,0.000989485,0.00382827,F1044Q.VOB
41,NA,0,0.00294847,0.00314465,F1044Q.VOB
42,NA,0,0.00548715,0.00410172,F1044Q.VOB
43,NA,1.39751e-05,0.0069264,0.00259776,F1044Q.VOB
44,NA,0,0.00703634,0.00264333,F1044Q.VOB
45,NA,0,0.0107744,0.00332695,F1044Q.VOB
46,NA,2.79501e-05,0.0140527,0.00446632,F1044Q.VOB
47,NA,1.39751e-05,0.0165914,0.00387385,F1044Q.VOB
48,NA,2.79501e-05,0.0133131,0.00209644,F1044Q.VOB
49,NA,2.79501e-05,0.011444,0.0030535,F1044Q.VOB
50,NA,0,0.0106045,0.00483092,F1044Q.VOB
51,NA,0,0.00930516,0.00264333,F1044Q.VOB
52,NA,1.39751e-05,0.0107244,0.00419287,F1044Q.VOB
53,NA,0,0.0113041,0.0037827,F1044Q.VOB
54,NA,0,0.00953504,0.00519552,F1044Q.VOB
55,NA,1.39751e-05,0.00489745,0.00264333,F1044Q.VOB
56,NA,1.39751e-05,0.00189901,0.0041473,F1044Q.VOB
57,NA,1.39751e-05,0.00109943,0.00346368,F1044Q.VOB
58,NA,1.39751e-05,0.00135929,0.00464862,F1044Q.VOB
59,NA,1.39751e-05,0.00237876,0.00437517,F1044Q.VOB
60,NA,0,0.0036481,0.00241546,F1044Q.VOB
