frame,father,mother,therapist
58,0,2.41581e-05,0.000238402
59,1.23522e-05,8.0527e-06,0.000619845
60,1.23522e-05,2.41581e-05,0
61,1.23522e-05,4.83162e-05,0.000190721
62,0.000104993,0.000104685,0
63,2.47043e-05,4.02635e-05,0
64,6.17608e-06,2.41581e-05,0
65,3.70565e-05,6.44216e-05,0.000286082
66,6.17608e-06,0,0.000524484
67,1.85282e-05,0,0.000190721
68,7.4113e-05,8.0527e-06,0.00214562
69,6.17608e-06,0,0.00143041
70,4.32326e-05,0,0.00181185
71,1.23522e-05,0,0.00610308
72,1.85282e-05,2.41581e-05,0.00562628
73,6.17608e-06,8.0527e-06,0.00867782
74,2.47043e-05,4.02635e-05,0.00972679
75,6.17608e-06,1.61054e-05,0.00629381
76,2.47043e-05,2.41581e-05,0.0109665
77,1.23522e-05,4.83162e-05,0.0175464
78,6.17608e-06,3.22108e-05,0.0158776
79,6.17608e-06,0,0.0100129
80,6.17608e-06,1.61054e-05,0.0133982
81,1.23522e-05,1.61054e-05,0.0102513
82,6.17608e-06,8.0527e-06,0.0102513
83,0,8.0527e-06,0.0123015
84,6.17608e-06,0,0.0115386
85,0,2.41581e-05,0.00791494
86,0,8.0527e-06,0.00710437
87,0,0,0.00143041
88,1.23522e-05,0,0.000429123
89,1.85282e-05,0,0.00653221
90,0,0,0.00519716
91,6.17608e-06,0,0
92,0,0,0.0029085
93,0,0,0.0105374
94,0,0,0.00710437
95,0,0,0.00367139
96,6.17608e-06,0,0.000476804
97,6.17608e-06,0,0.000905927
98,0,0,0.000190721
99,0,0,0.000286082
100,0,0,0.000524484
101,1.23522e-05,8.0527e-06,0
102,6.17608e-06,0,4.76804e-05
103,6.17608e-06,0,4.76804e-05
104,0,0,9.53607e-05
105,0,2.41581e-05,0.000238402
106,0,1.61054e-05,0.000524484
107,0,2.41581e-05,0.000905927
108,0,1.61054e-05,0.000619845
109,0,8.0527e-06,0.000143041
110,6.17608e-06,0,0
111,0,0,0
112,6.17608e-06,8.0527e-06,0
113,0,1.61054e-05,0
114,0,0,0
115,0,0,0
116,0,0,9.53607e-05
117,0,0,0
118,6.17608e-06,0,0
119,1.23522e-05,0,9.53607e-05
120,0,8.0527e-06,9.53607e-05
121,0,8.0527e-06,0
122,6.17608e-06,0,0.000143041
123,6.17608e-06,0,4.76804e-05
124,0,8.0527e-06,0.000143041
125,0,0,0.000238402
126,0,0,0
127,6.17608e-06,0,4.76804e-05
128,0,0,0.00181185
129,0,4.83162e-05,4.76804e-05
130,0,0.000144949,9.53607e-05
131,0,0.000378477,0.00143041
132,0,0.000193265,9.53607e-05
133,6.17608e-06,0.000217423,0
134,6.17608e-06,4.83162e-05,4.76804e-05
135,0,8.0527e-06,9.53607e-05
136,0,9.66324e-05,0.000429123
137,0,8.85797e-05,0.00419587
138,0,0.000306002,0.00624613
139,0,0.000346266,0.00529252
140,6.17608e-06,0.000539531,0.00429123
141,0,0.000193265,0.000238402
142,0,8.0527e-06,0.000286082
143,0,0.000177159,0.00166881
144,0,0.000314055,0.00271778
145,0,0.000450951,0.00324226
146,6.17608e-06,0.000169107,0.00362371
147,0,0.000249634,0.00104897
148,0,0.000144949,0.000476804
149,6.17608e-06,5.63689e-05,0
150,7.4113e-05,0.000161054,0
151,0.000500262,0.000539531,0.00119201
152,0.00159343,0.00062811,0.00309922
153,0.00180342,0.000434846,0.000858246
154,0.00190841,0.000128843,0
155,0.00279776,0.000169107,0
156,0.00360065,0.000177159,4.76804e-05
157,0.00406386,0.000153001,0.000953607
158,0.0043109,0.000265739,0.00400515
159,0.00379211,0.000370424,0.00352835
160,0.00378594,0.000370424,0.00343299
161,0.00403298,0.000459004,0.00634149
162,0.00269895,0.000233528,0.00128737
163,0.00180959,0.000434846,0.00138273
164,0.00146991,0.000531478,0.00100129
165,0.000240867,0.000539531,0.000429123
166,6.17608e-05,9.66324e-05,9.53607e-05
167,0.000302628,0.000241581,0.000381443
168,4.32326e-05,8.0527e-05,0.000143041
169,1.23522e-05,7.24743e-05,4.76804e-05
170,0.000104993,0.00012079,0.000619845
171,0.000117346,0.000217423,0.000810566
172,8.0289e-05,0.000249634,0.00200257
173,0.000216163,0.000362371,0.0100129
174,0.00017293,4.83162e-05,0.0153531
175,0.000135874,0.000128843,0.0163067
176,9.26412e-05,0.00029795,0.0121585
177,0.000148226,0.000450951,0.00624613
178,0.000160578,0.000104685,0.00224098
179,0.000179106,0.000169107,0.000286082
180,1.85282e-05,2.41581e-05,0.000190721
181,0.000104993,2.41581e-05,0.00100129
182,0.000407621,3.22108e-05,0.00390979
183,0.000475558,0.000153001,0.00200257
184,0.000364389,0.000144949,0.00205026
185,4.32326e-05,0.000177159,0.00257474
186,0,0.000136896,0.000286082
187,0,0.00012079,4.76804e-05
188,8.0289e-05,0.00164275,0.000190721
189,8.64651e-05,0.0014978,9.53607e-05
190,0.000154402,0.000128843,0.000381443
191,0.000277924,0.000185212,0.000905927
192,0.000413797,0.000112738,4.76804e-05
193,0.000932588,9.66324e-05,0
194,0.00131551,8.0527e-05,0.00138273
195,0.00200723,4.02635e-05,0.000667525
196,0.00332891,4.83162e-05,0.00185953
197,0.00598462,0.000112738,0.0026701
198,0.00777568,4.02635e-05,0.000810566
199,0.00758423,0.000306002,0.000190721
200,0.00505821,0.000233528,0.0026701
201,0.0038724,6.44216e-05,0.00972679
202,0.0029954,8.0527e-06,0.0139227
203,0.000833771,0.000136896,0.0118247
204,0.000135874,1.61054e-05,0.00724741
205,1.23522e-05,3.22108e-05,0.00128737
206,4.94086e-05,0.000185212,0.00119201
207,1.23522e-05,8.85797e-05,0.00123969
208,1.85282e-05,4.83162e-05,0.000429123
209,3.70565e-05,8.0527e-05,0.000286082
210,1.23522e-05,8.0527e-05,0.000238402
211,0,8.0527e-05,0.000238402
212,6.17608e-06,1.61054e-05,0.00128737
213,0,7.24743e-05,0.00171649
214,0,2.41581e-05,0.00200257
215,6.17608e-06,0.000153001,0.00638917
216,1.85282e-05,2.41581e-05,0.00572164
217,0,4.02635e-05,0.00982215
218,7.4113e-05,4.02635e-05,0.0120631
219,4.32326e-05,0,0.00939303
220,3.70565e-05,0,0.00443427
221,3.70565e-05,8.0527e-05,0.00481572
222,3.70565e-05,4.83162e-05,0.00271778
223,3.70565e-05,8.0527e-06,0.000381443
224,1.85282e-05,8.0527e-06,0.000810566
225,1.23522e-05,1.61054e-05,0.000572164
226,1.23522e-05,0,0.00271778
227,0,0,0.00276546
228,0,0,0.00190721
229,6.17608e-06,8.0527e-06,0.00162113
230,1.23522e-05,0,0.000667525
231,6.17608e-06,8.0527e-06,0.000286082
232,0,0,0.000429123
233,0,4.02635e-05,0.00214562
234,0,8.0527e-06,0.00295618
235,0,2.41581e-05,0.00576932
236,0,1.61054e-05,0.00767654
237,6.17608e-06,8.0527e-06,0.00591236
238,0,8.0527e-06,0.00286082
239,1.85282e-05,0,0.000381443
240,0,0,0.000286082
241,0,0,0.000286082
242,0,0,0.000143041
243,0,0,4.76804e-05
244,0,8.0527e-06,0.000143041
245,0,8.0527e-06,0.000476804
246,6.17608e-06,0,0.00100129
247,0,0,0.00309922
248,0,0,0.0154008
249,0,0,0.0148763
250,0,1.61054e-05,0.0133982
251,0,0,0.0102036
252,0,8.0527e-06,0.00567396
253,0,0,0.0048634
254,0,0,0.00457731
255,1.23522e-05,8.0527e-06,0.000333762
256,0,0,0.000143041
257,0,0,0.000810566
258,6.17608e-06,0,0.00100129
259,1.23522e-05,0,0.000810566
260,0,0,0.0026701
261,6.17608e-06,0,0.00209794
262,0,0,0.000810566
263,0,0,0.000762886
264,1.85282e-05,8.0527e-06,0.000476804
265,1.85282e-05,0,0.000858246
266,0,8.0527e-06,0.00390979
267,0,0,0.00500644
268,0,0,0.00386211
269,0,0,0.00276546
270,6.17608e-06,0,0.000524484
271,0,0,0.000524484
272,0,1.61054e-05,0.00190721
273,0,0,0.000286082
274,0,0,0.00104897
275,0,0,0.00152577
276,2.47043e-05,0,0
277,6.17608e-06,0,0
278,0,0,0.000429123
279,0,0,0.000286082
280,0,0,0.000381443
281,1.23522e-05,8.0527e-06,0.000524484
282,1.23522e-05,0,4.76804e-05
283,1.85282e-05,0,0.000286082
284,3.08804e-05,0,0.00247938
285,4.32326e-05,0,0.00295618
286,3.08804e-05,0,0.00472035
287,3.70565e-05,0,0.00519716
288,4.94086e-05,0,0.00247938
289,4.94086e-05,1.61054e-05,0.0024317
290,1.85282e-05,8.0527e-06,0.00576932
291,6.17608e-06,8.0527e-06,0.00524484
292,2.47043e-05,0,0.00615077
293,3.70565e-05,0,0.00667525
294,2.47043e-05,0,0.00348067
295,6.17608e-06,1.61054e-05,0.00214562
296,3.08804e-05,0,0.0060554
297,6.17608e-06,0,0.010299
298,5.55847e-05,0,0.0165928
299,0,0,0.016402
300,5.55847e-05,0,0.0115863
301,5.55847e-05,0,0.0105374
302,1.85282e-05,0,0.0109665
303,4.94086e-05,0,0.0123015
304,6.17608e-06,0,0.016259
305,4.94086e-05,8.0527e-06,0.0164974
306,0.000104993,0,0.0146855
307,2.47043e-05,0,0.0128737
308,1.23522e-05,8.0527e-06,0.01521
309,0,8.0527e-06,0.0109188
310,0,0,0.00853478
311,0,0,0.0077719
312,0,0,0.00648453
313,0,0,0.00657989
314,6.17608e-06,0,0.0075335
315,0,2.41581e-05,0.00634149
316,6.17608e-06,0,0.00548324
317,3.70565e-05,0,0.00748582
318,0,0,0.00686597
319,0,8.0527e-06,0.00600772
320,0,0,0.0145425
321,6.17608e-06,0,0.00739045
322,1.23522e-05,0,0.00519716
323,6.17608e-06,1.61054e-05,0.00629381
324,2.47043e-05,2.41581e-05,0.00505412
325,1.23522e-05,1.61054e-05,0.00686597
326,6.17608e-06,0,0.011491
327,0,8.0527e-06,0.0112049
328,6.17608e-06,0,0.00810566
329,6.17608e-06,0,0.00715205
330,0,0,0.00357603
331,0,8.0527e-06,0.00133505
332,0,0,0.00348067
333,0,8.0527e-06,0.0075335
334,6.17608e-06,8.0527e-06,0.00815334
335,0,0,0.00762886
336,0,8.0527e-06,0.0082487
337,1.85282e-05,8.0527e-06,0.00472035
338,2.47043e-05,0,0.00276546
339,0,0,0
340,0,0,0.000476804
341,0,8.0527e-06,0.00476804
342,1.85282e-05,8.0527e-06,0.00424355
343,0,0,0.00500644
344,2.47043e-05,8.0527e-06,0.0053402
345,3.08804e-05,0,0.00233634
346,6.17608e-06,0,0.000905927
347,4.94086e-05,8.0527e-06,0.00133505
348,2.47043e-05,0,4.76804e-05
349,6.17608e-06,0,0
350,6.17608e-06,8.0527e-06,0.000333762
351,6.17608e-06,0,0
352,0,0,0.000286082
353,6.17608e-06,0,0.00252706
354,1.23522e-05,8.0527e-06,0.000858246
355,0,8.0527e-06,9.53607e-05
356,6.17608e-06,2.41581e-05,0.00128737
357,6.17608e-06,1.61054e-05,0
358,4.32326e-05,8.0527e-06,0
359,2.47043e-05,0,0
360,0,8.0527e-06,0.000286082
361,6.17608e-06,0,0
362,6.17608e-06,0,0
363,6.17608e-06,0,9.53607e-05
364,0,0,0.000476804
365,6.17608e-06,0,0.000190721
366,0,8.0527e-06,0
367,6.17608e-06,0,0.000381443
368,0,8.0527e-06,0.000286082
369,0,0,0.000190721
370,0,0,0.000619845
371,0,0,0.00123969
372,6.17608e-06,8.0527e-06,0.0021933
373,0,0,0.00100129
374,6.17608e-06,0,0.00343299
375,0,8.0527e-06,0.0026701
376,0,0,0.00662757
377,0,8.0527e-06,0.0225528
378,0,0,0.02775
379,0,0,0.0184046
380,0,8.0527e-06,0.00367139
381,6.17608e-06,0,0.0133028
382,0,0,0.0174987
383,6.17608e-06,0,0.0199304
384,6.17608e-06,0,0.0133982
385,6.17608e-06,0,0.0122062
386,0,0,0.012826
387,0,0,0.00748582
388,0,0,0.00667525
389,0,0,0.00467267
390,0,0,0.0026701
391,0,0,0.00152577
392,0,0,0.00295618
393,0,8.0527e-06,0.00166881
394,0,0,0.000238402
395,6.17608e-06,0,0.000476804
396,1.23522e-05,0,0
397,0,8.0527e-06,0.000286082
398,6.17608e-06,0,0.00214562
399,1.23522e-05,0,0.00257474
400,0,0,0.00700901
401,6.17608e-06,0,0.0132075
402,0.000148226,0,0.00972679
403,0.000623784,0,0.00381443
404,0.00172313,8.0527e-06,0.00181185
405,0.00316833,0,0.000762886
406,0.00489146,0,0
407,0.00559553,0,0
408,0.00510144,8.0527e-06,0
409,0.00456412,0,0
410,0.00390946,0,9.53607e-05
411,0.00440355,8.0527e-06,0.000476804
412,0.00373035,8.0527e-06,0.00147809
413,0.00193929,0,0.0021933
414,0.00121669,0,0.000619845
415,0.00221721,0,0.00147809
416,0.00197635,0,0.000286082
417,0.000796714,1.61054e-05,0.000905927
418,2.47043e-05,0,0.00143041
419,4.32326e-05,0,0.00796262
420,9.88173e-05,0,0.00882086
421,3.70565e-05,0,0.00767654
422,0.000135874,8.0527e-06,0.00743813
423,0,0,0.00224098
424,6.17608e-06,8.0527e-06,0.00166881
425,0,1.61054e-05,0.0112526
426,6.17608e-06,0,0.0125399
427,0,0,0.00348067
428,6.17608e-06,0,0.00443427
429,6.17608e-06,0,0.00257474
430,6.17608e-06,8.0527e-06,0.000810566
431,0,8.0527e-06,0.00352835
432,1.23522e-05,0,0.000619845
433,0,8.0527e-06,0.000381443
434,4.32326e-05,0,0.00410051
435,6.17608e-06,8.0527e-06,4.76804e-05
436,6.17608e-06,0,0.000572164
437,0,0,0.0024317
438,1.85282e-05,0,0.00200257
439,0,0,0.00176417
440,0,0,0.000715205
441,0,0,0.000572164
442,6.17608e-06,0,0.00119201
443,0,0,0.00119201
444,1.23522e-05,0,0.000381443
445,0,8.0527e-06,0
446,4.32326e-05,8.0527e-06,0.00109665
447,1.23522e-05,0,0
448,0.000166754,0,0.000381443
449,0.000123522,0,0
450,0.000191458,0,9.53607e-05
451,0.000586728,0,0.000190721
452,0.000969645,0,0
453,0.000352037,0,0
454,0.000197635,0,9.53607e-05
455,0.000339684,0,0.00300386
456,9.26412e-05,0,0.00371907
457,1.23522e-05,0,0.000715205
458,1.23522e-05,0,0.000572164
459,0,0,0.00133505
460,0,0,0.00433891
461,6.17608e-06,0,0.00495876
462,1.23522e-05,0,0.00400515
463,6.17608e-06,0,0.00262242
464,6.17608e-06,0,0.00452963
465,6.17608e-06,8.0527e-06,0.00281314
466,1.23522e-05,0,0.00104897
467,1.23522e-05,0,0.00166881
468,1.23522e-05,0,0
469,0.00017293,0,9.53607e-05
470,0.000753482,0,0.00147809
471,0.000951116,0,0.000238402
472,0.0015749,0,0.00195489
473,0.00102523,0,0.00162113
474,4.32326e-05,0,0.000286082
475,6.79369e-05,0,9.53607e-05
476,0.000154402,1.61054e-05,0.00104897
477,0,0,0.00181185
478,4.32326e-05,0,0.00309922
479,6.79369e-05,1.61054e-05,0.00643685
480,1.85282e-05,0,0.00319458
481,1.23522e-05,0,0.00262242
482,0,0,0.0055786
483,0,1.61054e-05,0.00395747
484,0,0,0.00395747
485,0,0,0.00834406
486,6.17608e-06,0,0.00433891
487,1.85282e-05,0,0.00438659
488,0,1.61054e-05,0.00276546
489,6.17608e-06,4.02635e-05,0.00224098
490,1.85282e-05,3.22108e-05,0.00309922
491,1.85282e-05,8.0527e-06,0.00262242
492,1.23522e-05,3.22108e-05,0.000190721
493,1.23522e-05,8.0527e-06,0
494,4.94086e-05,0,0.000524484
495,6.17608e-06,8.0527e-06,0.000190721
496,6.17608e-06,0,4.76804e-05
497,3.08804e-05,0,0.000333762
498,6.17608e-06,0,0.000143041
499,0,1.61054e-05,4.76804e-05
500,1.85282e-05,0,0.00209794
501,0.000129698,8.0527e-06,9.53607e-05
502,0.000216163,1.61054e-05,4.76804e-05
503,0.000271748,0,0.0024317
504,0.000691721,0,9.53607e-05
505,0.00128462,8.0527e-06,0
506,0.00153167,0,0
507,0.00172313,8.0527e-06,0.000238402
508,0.00188988,2.41581e-05,0.000905927
509,0.00192694,0,0.00262242
510,0.00197635,8.0527e-06,0.000572164
511,0.00198252,0,0.000667525
512,0.00200105,0,0.00162113
513,0.00224192,8.0527e-06,0.000238402
514,0.00197635,0,0.000333762
515,0.00180342,8.0527e-06,0.000572164
516,0.00111787,8.0527e-06,4.76804e-05
517,0.000889356,0,4.76804e-05
518,0.00091406,2.41581e-05,0.000619845
519,0.000228515,0,0
520,6.17608e-05,4.83162e-05,0.00104897
521,0.000185282,0,0.00295618
522,0.000240867,8.0527e-06,0.000381443
523,0.000710249,8.0527e-06,0.000524484
524,0.000512615,0,0.00286082
525,0.000247043,8.0527e-06,4.76804e-05
526,0.000364389,0,9.53607e-05
527,0.000926412,0,0
528,0.000858475,0,0
529,0.00109317,0,0
530,0.00113022,0,0.000905927
531,0.000883179,0,0.000143041
532,0.000938764,0,4.76804e-05
533,0.00130315,0,0
534,0.000234691,8.0527e-06,0
535,0.000413797,0,0
536,0.00145755,0,0
537,0.00146991,0,4.76804e-05
538,0.00195782,0,0
539,0.00152549,0,0
540,0.00122286,8.0527e-06,4.76804e-05
541,0.00137727,0,0
542,0.00134639,1.61054e-05,0
543,0.0012908,0,0
544,0.00135256,0,0
545,0.00117346,0,0.000190721
546,0.000753482,0,0
547,0.000401445,0,9.53607e-05
548,0.000389093,0,0.000190721
549,6.17608e-05,0,0
550,6.17608e-06,0,0
551,1.23522e-05,0,0
552,0,0,0
553,0,8.0527e-06,0
554,0,0,9.53607e-05
555,0,0,0
556,0,0,0.000381443
557,0,0,0
558,0,8.0527e-06,0
559,6.17608e-06,0,0
560,1.23522e-05,0,0.000286082
561,1.23522e-05,0,4.76804e-05
562,0,0,0
563,0,0,0
564,0,0,0
565,0,0,0
566,1.23522e-05,0,0
567,6.17608e-06,0,0
568,0,0,0.000333762
569,0,0,0
570,6.17608e-06,8.0527e-06,0
571,1.23522e-05,0,0
572,0,0,9.53607e-05
573,0,0,9.53607e-05
574,0,0,0
575,6.17608e-06,0,0
576,0,0,0
577,0,0,0
578,0,0,0.000190721
579,0,0,0
580,0,0,0.000572164
581,0,0,0
582,0,0,0
583,0,0,0
584,0,0,0
585,0,0,0
586,6.17608e-06,0,0
587,0,0,0
588,0,0,0
589,0,8.0527e-06,0
590,6.17608e-06,8.0527e-06,0.000190721
591,0,0,0
592,0,0,0.000381443
593,1.23522e-05,0,0
594,0,0,0
595,0,0,0
596,0,0,0
597,0,0,0
598,0,0,0
599,6.17608e-06,0,0
600,0,0,0
601,6.17608e-06,0,0
602,0,0,0.000190721
603,0,0,0
604,6.17608e-06,0,0.000381443
605,0,0,0
606,0,0,0
607,0,8.0527e-06,0.000190721
608,0,1.61054e-05,9.53607e-05
609,0,0,0
610,0,0,0
611,6.17608e-06,0,9.53607e-05
612,6.17608e-06,8.0527e-06,0.000572164
613,0,0,4.76804e-05
614,0,0,0.000333762
615,0,0,4.76804e-05
616,6.17608e-06,0,0.000143041
617,0,0,0.00181185
618,0,0,9.53607e-05
619,0,0,0.000143041
620,0,0,0.000381443
621,0,1.61054e-05,9.53607e-05
622,6.17608e-06,1.61054e-05,0.000143041
623,6.17608e-06,0,0.00152577
624,0,0,0
625,0,8.0527e-06,9.53607e-05
626,6.17608e-06,8.0527e-06,0.000810566
627,0,8.0527e-06,0.000381443
628,6.17608e-06,1.61054e-05,4.76804e-05
629,0,1.61054e-05,0.000190721
630,0,0,0
631,0,0,0
632,6.17608e-06,0,0.000667525
633,6.17608e-06,8.0527e-06,0
634,0,0,9.53607e-05
635,0,0,9.53607e-05
636,0,0,0
637,0,0,0.000143041
638,6.17608e-06,0,9.53607e-05
639,0,0,9.53607e-05
640,0,1.61054e-05,4.76804e-05
641,0,0,0
642,6.17608e-06,0,0
643,6.17608e-06,8.0527e-06,0.000572164
644,0,0,0.00195489
645,0,8.0527e-06,0.00109665
646,0,8.0527e-06,0.000953607
647,0,0,0.00257474
648,0,1.61054e-05,0.000905927
649,0,0,0.000286082
650,0,0,0
651,6.17608e-06,8.0527e-06,0.000190721
652,0,0,0.00100129
653,0,8.0527e-06,0.00119201
654,0,0,0.00109665
655,1.23522e-05,8.0527e-06,0.000619845
656,0,0,0.000238402
657,0,0,0.000190721
658,6.17608e-06,0,0
659,6.17608e-06,8.0527e-06,0
660,0,0,0
661,0,8.0527e-06,0
662,0,0,0.000381443
663,0,0,0
664,6.17608e-06,0,0.000381443
665,0,8.0527e-06,0
666,6.17608e-06,0,0
667,0,8.0527e-06,4.76804e-05
668,0,0,0.000190721
669,1.85282e-05,0,0
670,1.85282e-05,0,0
671,6.17608e-06,0,0
672,0,0,0
673,0,0,0
674,0,0,0
675,0,0,0
676,6.17608e-06,0,0
677,6.17608e-06,0,0
678,0,0,0
679,0,0,9.53607e-05
680,0,0,0.000190721
681,0,0,0
682,0,0,0
683,1.23522e-05,0,0
684,0,0,0
685,0,0,0
686,0,8.0527e-06,0
687,0,8.0527e-06,0
688,0,0,0.000381443
689,0,0,0.000381443
690,0,0,0
691,6.17608e-06,0,0
692,0,0,0
693,0,0,0
694,0,0,0
695,0,0,0
696,0,0,0
697,0,0,0
698,0,0,0
699,0,0,0
700,0,0,0.000572164
701,0,0,0.000333762
702,6.17608e-06,0,4.76804e-05
703,0,0,0
704,0,0,0.000190721
705,6.17608e-06,0,9.53607e-05
706,6.17608e-06,0,0
707,6.17608e-06,0,0
708,0,8.0527e-06,0
709,3.08804e-05,0,0
710,0.000191458,0,0
711,0.00117346,8.0527e-06,0
712,0.00327332,0,0.000381443
713,0.00510762,0,9.53607e-05
714,0.00721366,1.61054e-05,0
715,0.0114196,8.0527e-06,0
716,0.0167186,0,0.000381443
717,0.0247228,0,0.000190721
718,0.0301887,8.0527e-06,0.000524484
719,0.0314733,0,0.00190721
720,0.0324182,0,0.000572164
721,0.0326035,0,0.000905927
722,0.0280641,0,0.00123969
723,0.0225797,0,4.76804e-05
724,0.0177253,0,0
725,0.0139085,8.0527e-06,0
726,0.0101164,0,0
727,0.00535466,0,9.53607e-05
728,0.00316215,0,0.000190721
729,0.00137727,0,0
730,0.000364389,0,0
731,0.000160578,0,0
732,0.000259395,0,0
733,0.000339684,0,0
734,0.00062996,0,0
735,0.000197635,0,0
736,6.79369e-05,0,0.000381443
737,2.47043e-05,0,0.000619845
738,6.17608e-06,0,9.53607e-05
739,1.85282e-05,0,0
740,4.94086e-05,0,0.000333762
741,0,0,0
742,0,0,0.000286082
743,2.47043e-05,0,0.00157345
744,6.17608e-06,0,0.00143041
745,0,8.0527e-06,0.00195489
746,6.17608e-06,0,0.00405283
747,2.47043e-05,0,0.00414819
748,0.000222339,0,0.00324226
749,0.000722601,0,0.00615077
750,0.00105611,8.0527e-06,0.00305154
751,0.00123522,0,0.00181185
752,0.000839947,8.0527e-06,0.00629381
753,0.000586728,8.0527e-06,4.76804e-05
754,0.000302628,0,0.000524484
755,0.000117346,0,0.0021933
756,6.79369e-05,0,0
757,6.17608e-05,0,0
758,3.08804e-05,0,0.000333762
759,0,8.0527e-06,0
760,3.70565e-05,0,0.000381443
761,6.17608e-05,0,0.000143041
762,1.85282e-05,0,0.00114433
763,1.23522e-05,0,0.00205026
764,5.55847e-05,0,0.00538788
765,2.47043e-05,0,0.00343299
766,4.94086e-05,0,0.00247938
767,0.000111169,0,0.0033853
768,6.79369e-05,8.0527e-06,0.00166881
769,4.94086e-05,8.0527e-06,0.00166881
770,4.32326e-05,0,0.00348067
771,1.85282e-05,0,0.00100129
772,1.85282e-05,0,0.00147809
773,4.32326e-05,0,0.00367139
774,3.08804e-05,0,0.00104897
775,6.17608e-06,0,0.00281314
776,4.94086e-05,0,0.00405283
777,5.55847e-05,0,0.00190721
778,5.55847e-05,0,0.0024317
779,0,0,0.00429123
780,0,0,0.00181185
781,6.17608e-06,8.0527e-06,0.00171649
782,1.23522e-05,8.0527e-06,0.00176417
783,4.32326e-05,8.0527e-06,0.000524484
784,1.85282e-05,0,0.000858246
785,6.17608e-05,0,0.000238402
786,6.79369e-05,0,0.000143041
787,0.00014205,0,0.000190721
788,0.000179106,0,0.000905927
789,9.88173e-05,0,0.00147809
790,3.70565e-05,0,0.00276546
791,9.26412e-05,0,0.00576932
792,3.70565e-05,8.0527e-06,0.00615077
793,3.08804e-05,2.41581e-05,0.00891623
794,1.23522e-05,8.0527e-06,0.00863014
795,0,0,0.00634149
796,3.08804e-05,1.61054e-05,0.00505412
797,9.26412e-05,8.0527e-06,0.00133505
798,4.94086e-05,8.0527e-06,0.00119201
799,1.85282e-05,8.0527e-06,0.00576932
800,0.000154402,0,0.0108234
801,4.32326e-05,0,0.0106327
802,3.08804e-05,8.0527e-06,0.0117294
803,3.70565e-05,0,0.0109665
804,0,8.0527e-06,0.0082487
805,0,0,0.00691365
806,6.17608e-06,0,0.00667525
807,1.23522e-05,0,0.00395747
808,0,0,0.00247938
809,1.85282e-05,0,0.00190721
810,3.70565e-05,8.0527e-06,0.000381443
811,1.85282e-05,0,0
812,2.47043e-05,0,0.000143041
813,1.85282e-05,0,0.000333762
814,4.32326e-05,0,0.00181185
815,8.0289e-05,0,0.00610308
816,4.32326e-05,8.0527e-06,0.00538788
817,0,0,0.00591236
818,3.70565e-05,0,0.0075335
819,6.79369e-05,0,0.00538788
820,5.55847e-05,0,0.0055786
821,1.23522e-05,0,0.00643685
822,6.17608e-06,0,0.0051018
823,0,0,0.00452963
824,6.17608e-06,0,0.00524484
825,0,0,0.00300386
826,6.17608e-06,8.0527e-06,0.00171649
827,1.85282e-05,0,0.00133505
828,6.17608e-06,0,0.000810566
