frame,patient,mother,therapist
150,0.0256299,8.27894e-05,0.00742868
151,0.0293842,1.91052e-05,0.00583356
152,0.0309362,3.82105e-05,0.00487649
153,0.0297952,3.82105e-05,0.00446632
154,0.0284456,5.73157e-05,0.00546896
155,0.0266605,1.91052e-05,0.00519552
156,0.0234889,3.18421e-05,0.00319023
157,0.025317,1.91052e-05,0.00346368
158,0.0262924,5.73157e-05,0.00569684
159,0.0269242,1.27368e-05,0.00364598
160,0.0282431,2.54737e-05,0.00382827
161,0.0365002,6.36841e-05,0.00455747
162,0.0418126,8.91578e-05,0.00528666
163,0.0431499,1.27368e-05,0.00309908
164,0.040279,5.09473e-05,0.0037827
165,0.0313104,2.54737e-05,0.0036004
166,0.0308503,7.00525e-05,0.00528666
167,0.0300835,1.27368e-05,0.00296236
168,0.0257035,3.82105e-05,0.00401057
169,0.0209922,1.91052e-05,0.00350925
170,0.0171827,4.45789e-05,0.00533224
171,0.0134836,1.91052e-05,0.00597029
172,0.00957592,4.45789e-05,0.00788442
173,0.00645347,1.27368e-05,0.0128065
174,0.00486464,5.73157e-05,0.0194604
175,0.00369909,6.36841e-06,0.020144
176,0.00267463,1.91052e-05,0.0223772
177,0.00258262,1.27368e-05,0.0162702
178,0.00414691,0.000165579,0.0144472
179,0.00882138,0.000834262,0.00947954
180,0.010766,0.00190416,0.00583356
181,0.012588,0.00264926,0.00578799
182,0.0154957,0.00334342,0.0123052
183,0.0202929,0.00332431,0.00888707
184,0.0245931,0.0036491,0.0072008
185,0.0195874,0.00386563,0.00369155
186,0.0168882,0.00305047,0.00501322
187,0.0212744,0.00284668,0.003965
188,0.0216118,0.00201242,0.00496764
189,0.0175507,0.000216526,0.00300793
190,0.0159865,0.000687789,0.00346368
191,0.015281,0.000891578,0.0043296
192,0.0123548,0.000655947,0.00264333
193,0.0092876,0.00108263,0.00300793
194,0.00819567,0.00365547,0.00688178
195,0.0060486,0.002904,0.00382827
196,0.00349052,0.00177042,0.00483092
197,0.00348438,0.00145837,0.00387385
198,0.00321447,0.000229263,0.00350925
199,0.00330648,0.000433052,0.00232431
200,0.00426346,0.0017131,0.00387385
201,0.00324514,0.00143926,0.00355483
202,0.00474809,0.000987104,0.00391942
203,0.00616515,0.000827894,0.00510437
204,0.00635532,0.000751473,0.00355483
205,0.00645961,0.000872473,0.00350925
206,0.00991332,0.00106989,0.00642603
207,0.0142504,0.000725999,0.00346368
208,0.0177348,0.00104442,0.00446632
209,0.0186304,0.00157937,0.00314465
210,0.0209983,0.00284668,0.00451189
211,0.0234337,0.00224168,0.00250661
212,0.0228755,0.00170037,0.00273448
213,0.0229368,0.000267473,0.00373713
214,0.0226178,0.000483999,0.00556011
215,0.024906,0.000592262,0.0037827
216,0.0261636,0.000273842,0.00250661
217,0.0251575,0.000203789,0.0030535
218,0.0226056,0.000305684,0.00569684
219,0.0205198,0.000127368,0.0032358
220,0.0185813,0.000261105,0.00451189
221,0.0153791,0.000407578,0.0036004
222,0.0121647,0.000413947,0.00460304
223,0.00923853,0.000420315,0.00373713
224,0.00920785,0.000980736,0.0041473
225,0.00980903,0.00109537,0.00273448
226,0.0106495,0.00153479,0.00355483
227,0.00979063,0.002178,0.0034181
228,0.00988265,0.0017131,0.00273448
229,0.00881525,0.00159847,0.00291678
230,0.00663137,0.00150931,0.00542339
231,0.00605473,0.00096163,0.0037827
232,0.00563145,0.000547683,0.00401057
233,0.00522044,0.000433052,0.00410172
234,0.00439842,0.000413947,0.00346368
235,0.0046438,0.000140105,0.00328138
236,0.00458246,0.000331157,0.0041473
237,0.00393834,0.000471263,0.00328138
238,0.00352119,0.000948893,0.00533224
239,0.00328808,0.0014711,0.00391942
240,0.00226976,0.000725999,0.0030535
241,0.00190782,0.000573157,0.00273448
242,0.00193236,0.00126731,0.00560569
243,0.00189555,0.000356631,0.00405615
244,0.00191396,0.000394842,0.00309908
245,0.00171765,0.000318421,0.00300793
246,0.0016011,0.000363,0.00556011
247,0.00142933,0.000165579,0.00227873
248,0.00157043,0.000235631,0.0030535
249,0.00214093,0.000331157,0.00332695
250,0.00296909,0.000464894,0.00337253
251,0.00377271,0.000420315,0.00364598
252,0.00260102,0.000343894,0.0032358
253,0.00225749,0.000114631,0.00287121
254,0.00234337,0.00015921,0.00587914
255,0.00175446,8.27894e-05,0.00391942
256,0.00204892,0.000184684,0.00387385
257,0.00133118,0.000229263,0.00382827
258,0.00132505,0.000261105,0.00487649
259,0.00134345,8.91578e-05,0.00259776
260,0.0016195,0.000140105,0.00332695
261,0.00172992,0.000140105,0.0030535
262,0.00101219,0.000229263,0.00451189
263,0.000858827,0.000133737,0.00382827
264,0.000601179,8.91578e-05,0.0030535
265,0.000374203,8.91578e-05,0.00319023
266,0.000269917,0.000171947,0.00592471
267,0.000104286,7.00525e-05,0.00405615
268,0.000306724,0.000133737,0.00319023
269,0.00166244,0.000108263,0.00314465
270,0.00241699,0.000165579,0.00291678
271,0.00196303,5.73157e-05,0.00255218
272,0.00149068,0.000101895,0.00250661
273,0.00109807,8.27894e-05,0.00319023
274,0.000901769,0.000140105,0.00533224
275,0.00162564,4.45789e-05,0.00419287
276,0.000871096,5.73157e-05,0.00273448
277,0.000460086,8.27894e-05,0.00309908
278,0.000361934,0.000178316,0.00606143
279,0.000282186,6.36841e-05,0.00410172
280,0.00046622,8.27894e-05,0.00505879
281,0.000545969,0.000121,0.00287121
282,0.00269917,0.000165579,0.00410172
283,0.00659457,2.54737e-05,0.00218759
284,0.00544128,8.91578e-05,0.00373713
285,0.00185261,7.6421e-05,0.00391942
286,0.00160723,0.000146473,0.00405615
287,0.00208572,0.000108263,0.00437517
288,0.00264396,5.73157e-05,0.00319023
289,0.00337396,0.000101895,0.0030535
290,0.00496893,0.000165579,0.00464862
291,0.00421439,9.55262e-05,0.0043296
292,0.00413464,8.27894e-05,0.00446632
293,0.00490758,0.000127368,0.00296236
294,0.00520817,0.00015921,0.00460304
295,0.00590137,7.6421e-05,0.00227873
296,0.00563145,0.000152842,0.00332695
297,0.00607927,7.6421e-05,0.00332695
298,0.00727549,0.000191052,0.00401057
299,0.00682154,0.000133737,0.00278006
300,0.00622036,8.91578e-05,0.00492207
301,0.00704238,2.54737e-05,0.00273448
302,0.00825088,0.000127368,0.00551454
303,0.00812819,8.27894e-05,0.00332695
304,0.00949618,0.000140105,0.00355483
305,0.011496,0.000108263,0.00364598
306,0.0119254,0.000171947,0.00446632
307,0.0128272,9.55262e-05,0.0030535
308,0.0133793,0.00015921,0.0037827
309,0.0133609,0.000101895,0.00300793
310,0.0147412,0.00015921,0.00524109
311,0.0158392,6.36841e-05,0.00410172
312,0.0171029,0.000127368,0.00241546
313,0.0192193,0.000114631,0.00273448
314,0.0203971,0.000197421,0.00551454
315,0.0214523,0.000127368,0.00236988
316,0.019796,0.00015921,0.00382827
317,0.0180844,0.000171947,0.00268891
318,0.0178452,0.000216526,0.00387385
319,0.0181458,0.000165579,0.00337253
320,0.0185936,0.000191052,0.00268891
321,0.0189371,0.000133737,0.0037827
322,0.0198266,0.000171947,0.00487649
323,0.020526,0.000108263,0.00328138
324,0.0212437,0.00015921,0.00364598
325,0.0220351,4.45789e-05,0.0032358
326,0.0228877,0.00015921,0.00487649
327,0.0240962,3.18421e-05,0.00428402
328,0.0248692,0.000140105,0.00369155
329,0.0256299,3.82105e-05,0.00328138
330,0.0290713,0.000171947,0.00364598
331,0.0323901,1.27368e-05,0.00278006
332,0.0327459,9.55262e-05,0.00410172
333,0.033163,5.73157e-05,0.00346368
334,0.0346291,0.000114631,0.00401057
335,0.0370707,7.00525e-05,0.00533224
336,0.0364511,0.000171947,0.00264333
337,0.0394754,4.45789e-05,0.00296236
338,0.0446283,0.000127368,0.00601586
339,0.043291,3.18421e-05,0.0030535
340,0.0409354,9.55262e-05,0.00483092
341,0.0407759,0.000140105,0.003965
342,0.0395797,0.000146473,0.00528666
343,0.0355125,1.91052e-05,0.00373713
344,0.0306908,0.000101895,0.00246103
345,0.0327397,7.6421e-05,0.00309908
346,0.0342488,0.000127368,0.00651718
347,0.0326293,7.00525e-05,0.00346368
348,0.0318686,0.000127368,0.00332695
349,0.0382976,6.36841e-05,0.00309908
350,0.0310282,0.000127368,0.00483092
351,0.0193236,3.18421e-05,0.00350925
352,0.0165386,0.000101895,0.00401057
353,0.0243968,0.000127368,0.00355483
354,0.0313104,0.000165579,0.00647161
355,0.0355616,1.27368e-05,0.00328138
356,0.0388374,9.55262e-05,0.00428402
357,0.0406593,9.55262e-05,0.00742868
358,0.0421746,0.00015921,0.0113025
359,0.0464073,8.27894e-05,0.0114392
360,0.051683,0.000140105,0.010391
361,0.0580813,5.73157e-05,0.00505879
362,0.0602713,0.000108263,0.00451189
363,0.0597314,2.54737e-05,0.00369155
364,0.0551244,8.27894e-05,0.00428402
365,0.0429168,0.000127368,0.00487649
366,0.0396533,0.000152842,0.00651718
367,0.0453952,0.000108263,0.00460304
368,0.0482661,0.000267473,0.00528666
369,0.0479348,0.000261105,0.00455747
370,0.0415182,0.000579526,0.00560569
371,0.0239122,0.000528578,0.00423845
372,0.0214952,0.000675052,0.00236988
373,0.0256851,0.000566789,0.00287121
374,0.0213664,0.000458526,0.00606143
375,0.020434,0.000203789,0.003965
376,0.0194831,0.000191052,0.0041473
377,0.0172624,0.000152842,0.00373713
378,0.0143792,0.000203789,0.00387385
379,0.0147228,0.000114631,0.00241546
380,0.0136738,0.000216526,0.00355483
381,0.00859441,9.55262e-05,0.00350925
382,0.00450884,0.000210158,0.00446632
383,0.00417145,8.27894e-05,0.00350925
384,0.00420825,0.000184684,0.00291678
385,0.00662524,0.000121,0.00300793
386,0.0096066,0.000216526,0.00428402
387,0.0112016,0.000146473,0.00264333
388,0.0137596,0.000191052,0.00428402
389,0.0148454,0.000184684,0.00428402
390,0.0154344,0.000216526,0.00478534
391,0.0142995,0.000101895,0.00314465
392,0.0152503,0.000114631,0.00446632
393,0.0137719,0.000121,0.00346368
394,0.0134713,0.000235631,0.00587914
395,0.0177225,7.00525e-05,0.003965
396,0.0216793,0.000184684,0.00282563
397,0.0202929,7.00525e-05,0.0032358
398,0.020575,0.000146473,0.00451189
399,0.0180844,5.73157e-05,0.00364598
400,0.0173115,0.000127368,0.00451189
401,0.0167471,9.55262e-05,0.00565126
402,0.0142627,0.000152842,0.00487649
403,0.01095,3.82105e-05,0.00473977
404,0.00664364,0.000140105,0.00369155
405,0.00411624,3.82105e-05,0.00350925
406,0.0040917,0.000165579,0.00423845
407,0.00504254,6.36841e-05,0.00478534
408,0.00360094,0.000133737,0.00200529
409,0.00434935,7.6421e-05,0.00287121
410,0.00486464,0.00015921,0.00587914
411,0.00703625,4.45789e-05,0.0032358
412,0.013091,0.000171947,0.00410172
413,0.0154773,8.91578e-05,0.0032358
414,0.0123671,0.000127368,0.00451189
415,0.00620196,5.73157e-05,0.00309908
416,0.0057296,0.000133737,0.00442075
417,0.00589524,5.09473e-05,0.00268891
418,0.00670499,0.000140105,0.00350925
419,0.00776012,5.73157e-05,0.00483092
420,0.00724482,0.000165579,0.00309908
421,0.00663137,7.00525e-05,0.00259776
422,0.00601792,0.000114631,0.00601586
423,0.0019385,3.82105e-05,0.00364598
424,0.000453952,0.000127368,0.00346368
425,0.00168698,9.55262e-05,0.00387385
426,0.00442296,0.000203789,0.00496764
427,0.00455178,5.73157e-05,0.00309908
428,0.00719575,0.000146473,0.00250661
429,0.0126922,9.55262e-05,0.00287121
430,0.010447,0.000203789,0.00483092
431,0.00447204,5.73157e-05,0.00478534
432,0.00382178,0.000121,0.00259776
433,0.00610994,6.36841e-05,0.0032358
434,0.0067786,0.000140105,0.00574241
435,0.00573574,5.09473e-05,0.0032358
436,0.00315926,0.000152842,0.00464862
437,0.00150295,9.55262e-05,0.00319023
438,0.000637986,0.00015921,0.0041473
439,0.000668658,7.6421e-05,0.00328138
440,0.00100605,0.000222894,0.00478534
441,0.000208572,1.91052e-05,0.00314465
442,0.0003558,0.000171947,0.00460304
443,0.0005337,9.55262e-05,0.003965
444,0.0003558,0.000146473,0.00282563
445,8.58827e-05,2.54737e-05,0.00273448
446,2.45379e-05,0.000152842,0.00569684
447,2.45379e-05,4.45789e-05,0.00319023
448,0.000503027,0.000108263,0.00528666
449,0.00272371,0.000108263,0.00278006
450,0.00876617,0.000140105,0.00442075
451,0.0128456,5.09473e-05,0.00282563
452,0.0108458,8.91578e-05,0.00268891
453,0.00829995,0.000133737,0.0037827
454,0.00497506,0.000171947,0.00442075
455,0.00249673,4.45789e-05,0.0041473
456,0.000325127,0.000121,0.00241546
457,0.000239245,7.6421e-05,0.00282563
458,0.00138639,0.000146473,0.00597029
459,0.00307951,6.36841e-05,0.0030535
460,0.00407329,0.000203789,0.00382827
461,0.00495053,0.000108263,0.003965
462,0.00330648,0.000235631,0.00492207
463,0.00263169,5.09473e-05,0.00232431
464,0.00141706,0.000140105,0.0032358
465,0.000680927,0.000114631,0.00387385
466,0.000472355,0.000140105,0.00337253
467,0.000282186,2.54737e-05,0.00401057
468,0.000239245,0.000152842,0.00328138
469,9.20172e-05,5.73157e-05,0.0032358
470,0.00119009,0.000235631,0.00542339
471,0.00714667,1.91052e-05,0.00487649
472,0.0169434,0.00015921,0.0034181
473,0.0243048,5.73157e-05,0.0030535
474,0.0292124,0.000121,0.00355483
475,0.028145,3.18421e-05,0.00309908
476,0.0292553,0.000222894,0.00241546
477,0.0307706,4.45789e-05,0.00387385
478,0.037132,0.000203789,0.00455747
479,0.0383282,4.45789e-05,0.00446632
480,0.0314576,0.000101895,0.00337253
481,0.0379908,5.73157e-05,0.00319023
482,0.0369357,0.000127368,0.00569684
483,0.0278628,7.00525e-05,0.00241546
484,0.0310589,0.000133737,0.00382827
485,0.0261697,5.73157e-05,0.00350925
486,0.0172931,0.000127368,0.0036004
487,0.0322796,1.27368e-05,0.00278006
488,0.0458491,8.91578e-05,0.00387385
489,0.0556459,4.45789e-05,0.00332695
490,0.0527136,0.000171947,0.00355483
491,0.0446774,9.55262e-05,0.00478534
492,0.0355432,0.000108263,0.00268891
493,0.031611,7.6421e-05,0.00309908
494,0.0267034,0.000133737,0.00587914
495,0.0200782,8.91578e-05,0.00300793
496,0.00937349,0.000184684,0.00419287
497,0.00955752,5.09473e-05,0.0037827
498,0.0123058,0.000146473,0.00437517
499,0.0114837,3.18421e-05,0.00319023
500,0.011177,0.000133737,0.0032358
501,0.0130358,1.27368e-05,0.0034181
502,0.0150417,0.000152842,0.00492207
503,0.0264396,7.00525e-05,0.0043296
504,0.0322919,0.00015921,0.00296236
505,0.0395245,6.36841e-05,0.00282563
506,0.043015,0.000152842,0.00583356
507,0.0422114,7.6421e-05,0.00319023
508,0.0359603,0.000140105,0.00296236
509,0.0310159,7.00525e-05,0.0034181
510,0.021943,0.000178316,0.00446632
511,0.023673,5.09473e-05,0.0037827
512,0.0322674,0.000146473,0.0034181
513,0.037267,0.000108263,0.00373713
514,0.0376902,0.000146473,0.00460304
515,0.038592,8.91578e-05,0.00428402
516,0.0348438,0.000171947,0.00273448
517,0.0350279,5.09473e-05,0.0034181
518,0.0348807,0.000146473,0.00505879
519,0.0336231,7.00525e-05,0.00332695
520,0.0342856,0.00015921,0.00373713
521,0.0333409,7.6421e-05,0.0043296
522,0.0327213,0.000171947,0.00455747
523,0.0323962,3.18421e-05,0.0032358
524,0.0326416,0.000121,0.00250661
525,0.0335249,8.27894e-05,0.00346368
526,0.0327029,0.000152842,0.00410172
527,0.0295007,0.000133737,0.00364598
528,0.0232497,0.000114631,0.00273448
529,0.0210719,4.45789e-05,0.00241546
530,0.0199923,0.000127368,0.00606143
531,0.0159251,8.91578e-05,0.00291678
532,0.00957592,0.000165579,0.00337253
533,0.00664364,7.00525e-05,0.00287121
534,0.00494439,0.000171947,0.0041473
535,0.00503027,5.73157e-05,0.00246103
536,0.00673566,0.000133737,0.00300793
537,0.00758835,8.91578e-05,0.00346368
538,0.00723255,0.000165579,0.00464862
539,0.00707919,6.36841e-05,0.00369155
540,0.00679087,0.000152842,0.00250661
541,0.0116985,5.73157e-05,0.0036004
542,0.0161889,0.000152842,0.00619816
543,0.014551,7.00525e-05,0.00273448
544,0.0107415,0.000121,0.00369155
545,0.0106433,7.6421e-05,0.00337253
546,0.00990105,0.000140105,0.00382827
547,0.00966181,3.82105e-05,0.00273448
548,0.0118211,0.000114631,0.003965
549,0.0116555,3.82105e-05,0.00337253
550,0.0126186,0.000146473,0.00382827
551,0.0122506,6.36841e-05,0.00373713
552,0.0102078,0.000178316,0.00205086
553,0.00841037,3.82105e-05,0.00300793
554,0.00651482,7.6421e-05,0.00524109
555,0.00690742,2.54737e-05,0.00264333
556,0.0073307,0.000140105,0.00296236
557,0.00662524,0.000108263,0.00300793
558,0.00380338,0.000152842,0.00446632
559,0.00224522,5.09473e-05,0.00255218
560,0.00261329,0.000114631,0.00232431
561,0.00547196,8.27894e-05,0.0034181
562,0.00843491,0.000133737,0.00455747
563,0.00966181,5.09473e-05,0.0034181
564,0.00762516,0.000171947,0.00214201
565,0.00653936,7.6421e-05,0.00291678
566,0.00649641,0.000127368,0.00592471
567,0.00422052,5.09473e-05,0.0041473
568,0.00314085,0.000146473,0.00373713
569,0.0032206,7.00525e-05,0.00337253
570,0.00181581,0.000152842,0.00442075
571,0.00157656,3.18421e-05,0.0030535
572,0.00146001,0.000184684,0.00328138
573,0.00132505,3.18421e-05,0.00364598
574,0.00109194,0.000171947,0.00355483
575,0.001779,5.09473e-05,0.00442075
576,0.00217161,0.000101895,0.00273448
577,0.00285253,5.09473e-05,0.00278006
578,0.00376044,0.000121,0.00469419
579,0.00365002,1.91052e-05,0.0036004
580,0.00459473,0.000114631,0.00287121
581,0.00543515,3.82105e-05,0.00355483
582,0.00477876,0.000184684,0.0037827
583,0.00631238,5.09473e-05,0.00250661
584,0.00460086,8.91578e-05,0.00236988
585,0.00218387,8.91578e-05,0.00337253
586,0.00220228,0.000152842,0.00464862
587,0.00279732,7.6421e-05,0.00437517
588,0.00355186,0.000146473,0.00241546
589,0.004288,5.73157e-05,0.00296236
590,0.00453952,0.000152842,0.00524109
591,0.0024906,1.27368e-05,0.00282563
592,0.00244152,0.000133737,0.00332695
593,0.00325127,3.18421e-05,0.00328138
594,0.00253967,0.000152842,0.0043296
595,0.00199984,2.54737e-05,0.00264333
596,0.0014416,0.000140105,0.00214201
597,0.000558238,4.45789e-05,0.00300793
598,0.000276052,0.000146473,0.00373713
599,0.000386472,0.000127368,0.00442075
600,0.000361934,0.000184684,0.00278006
601,0.000159496,8.27894e-05,0.00282563
602,0.000276052,0.000114631,0.00565126
603,0.000251514,4.45789e-05,0.0037827
604,6.74793e-05,0.000108263,0.00282563
605,0.00041101,3.82105e-05,0.00337253
606,0.000202438,0.000121,0.00268891
607,6.74793e-05,5.09473e-05,0.00232431
608,2.45379e-05,0.000165579,0.00168626
609,3.06724e-05,7.00525e-05,0.00382827
610,0.00012269,0.000133737,0.00510437
611,1.2269e-05,8.91578e-05,0.0043296
612,1.2269e-05,0.000152842,0.00287121
613,1.84034e-05,7.6421e-05,0.00273448
614,1.2269e-05,0.000152842,0.00451189
615,1.84034e-05,3.18421e-05,0.00291678
616,0.001049,0.000108263,0.00373713
617,0.00605473,6.36841e-05,0.0041473
618,0.0078644,0.000210158,0.00487649
619,0.00793188,3.82105e-05,0.00264333
620,0.00763743,9.55262e-05,0.0034181
621,0.00680314,5.73157e-05,0.00300793
622,0.00991332,0.000152842,0.00473977
623,0.0168944,8.27894e-05,0.00387385
624,0.0273475,0.000171947,0.00291678
625,0.0337887,3.82105e-05,0.00291678
626,0.0316662,0.000140105,0.00592471
627,0.0344635,5.73157e-05,0.00419287
628,0.0442848,0.000178316,0.00369155
629,0.0471005,9.55262e-05,0.00328138
630,0.0472723,0.000178316,0.00355483
631,0.0394508,0.000101895,0.00259776
632,0.0345678,0.000140105,0.00259776
633,0.0400582,0.000108263,0.00387385
634,0.0420212,0.000178316,0.00560569
635,0.0429475,7.6421e-05,0.00382827
636,0.0420641,0.000152842,0.00300793
637,0.0347641,5.09473e-05,0.0032358
638,0.0329728,0.000114631,0.00464862
639,0.0392116,3.82105e-05,0.00423845
640,0.0447265,0.000152842,0.0037827
641,0.0473827,0.000127368,0.00241546
642,0.045935,0.000222894,0.00505879
643,0.0409538,5.09473e-05,0.00241546
644,0.0337703,0.000127368,0.00328138
645,0.0232926,8.91578e-05,0.0036004
646,0.0319116,0.00015921,0.00574241
647,0.03996,1.91052e-05,0.0036004
648,0.0429352,7.6421e-05,0.00382827
649,0.0419046,5.09473e-05,0.00350925
650,0.0402729,0.000121,0.00446632
651,0.0361628,4.45789e-05,0.00364598
652,0.0321876,0.000101895,0.00473977
653,0.027096,7.00525e-05,0.0043296
654,0.0200597,0.000165579,0.00410172
655,0.0187838,3.18421e-05,0.00287121
656,0.0223724,7.6421e-05,0.00405615
657,0.0283045,7.6421e-05,0.00291678
658,0.0351383,0.000165579,0.00464862
659,0.0366965,0.000114631,0.00314465
660,0.034028,0.000133737,0.00209644
661,0.0288505,0.000146473,0.00291678
662,0.0259611,0.000178316,0.00601586
663,0.0157595,3.82105e-05,0.00328138
664,0.0180599,0.000152842,0.0043296
665,0.0315374,4.45789e-05,0.00332695
666,0.0417329,0.000152842,0.00492207
