frame,patient,None,therapist
7896,0.010438,NA,0.00164609
7897,0.0118874,NA,0.0023825
7898,0.012129,NA,0.00454841
7899,0.0110369,NA,0.00311891
7900,0.00956733,NA,0.00212259
7901,0.00814305,NA,0.00502491
7902,0.00516364,NA,0.00502491
7903,0.00394571,NA,0.00272904
7904,0.00252143,NA,0.00528482
7905,0.00430807,NA,0.00515486
7906,0.00701571,NA,0.00376868
7907,0.00759448,NA,0.00329218
7908,0.00674394,NA,0.00398527
7909,0.00464526,NA,0.00246914
7910,0.00305994,NA,0.00541477
7911,0.00189736,NA,0.00420186
7912,0.00195272,NA,0.00398527
7913,0.00442382,NA,0.00567468
7914,0.0104883,NA,0.00931341
7915,0.0222349,NA,0.00974659
7916,0.0267644,NA,0.0109595
7917,0.0247664,NA,0.0110895
7918,0.0154507,NA,0.00649773
7919,0.0113942,NA,0.00576132
7920,0.0105789,NA,0.00467836
7921,0.00657785,NA,0.00220923
7922,0.00480631,NA,0.00576132
7923,0.00479121,NA,0.00480832
7924,0.00376453,NA,0.00294564
7925,0.00278816,NA,0.00519818
7926,0.00176148,NA,0.00294564
7927,0.00109212,NA,0.002859
7928,0.00229998,NA,0.0052415
7929,0.00260195,NA,0.00264241
7930,0.0024409,NA,0.001906
7931,0.00232515,NA,0.00758068
7932,0.000966295,NA,0.00233918
7933,0.000825377,NA,0.00194932
7934,0.000936099,NA,0.00636777
7935,0.000437853,NA,0.00402859
7936,0.000553607,NA,0.00108295
7937,0.000624066,NA,0.00155945
7938,9.05902e-05,NA,0.00246914
7939,2.51639e-05,NA,0.00207927
7940,0.000156016,NA,0.006671
7941,0.000211377,NA,0.00411523
7942,0.000191246,NA,0.00207927
7943,0.000805246,NA,0.003812
7944,0.000634131,NA,0.000649773
7945,0.000241574,NA,0.00181936
7946,2.51639e-05,NA,0.0042885
7947,1.00656e-05,NA,0.00246914
7948,5.03279e-06,NA,0.00112627
7949,1.50984e-05,NA,0.00186268
7950,1.50984e-05,NA,0.00168941
7951,1.50984e-05,NA,0.000909682
7952,1.00656e-05,NA,0.002859
7953,5.53607e-05,NA,0.00272904
7954,0.000473082,NA,0.000953
7955,0.00116761,NA,0.00177605
7956,0.00123807,NA,0.00147282
7957,0.00148467,NA,0.00207927
7958,0.00168598,NA,0.00121291
7959,0.000337197,NA,0.00363873
7960,0.0015048,NA,0.00203595
7961,0.00224966,NA,0.00138618
7962,0.00103172,NA,0.00164609
7963,0.000588836,NA,0.000779727
7964,0.000533476,NA,0.00402859
7965,0.000266738,NA,0.00199264
7966,0.000568705,NA,0.00112627
7967,0.00161553,NA,0.00125623
7968,0.00316059,NA,0.00116959
7969,0.00394571,NA,0.00173273
7970,0.00349276,NA,0.00467836
7971,0.00278313,NA,0.00290232
7972,0.00233018,NA,0.000649773
7973,0.0046352,NA,0.00164609
7974,0.00665838,NA,0.00216591
7975,0.00793671,NA,0.00125623
7976,0.00912445,NA,0.00329218
7977,0.00658289,NA,0.00242582
7978,0.00290895,NA,0.000519818
7979,0.00418728,NA,0.00212259
7980,0.00394571,NA,0.00216591
7981,0.00398094,NA,0.00181936
7982,0.00418728,NA,0.00220923
7983,0.00613497,NA,0.00329218
7984,0.00711133,NA,0.00129955
7985,0.00782095,NA,0.00199264
7986,0.00485664,NA,0.0023825
7987,0.00262208,NA,0.00155945
7988,0.00161049,NA,0.00355209
7989,0.00103172,NA,0.00194932
7990,0.00135382,NA,0.000953
7991,0.00200305,NA,0.00255577
7992,0.00300961,NA,0.00164609
7993,0.00220939,NA,0.000173273
7994,0.00115754,NA,0.00450509
7995,0.000880738,NA,0.0033355
7996,0.00622053,NA,0.00155945
7997,0.0135936,NA,0.0014295
7998,0.0165528,NA,0.001906
7999,0.0160848,NA,0.00194932
8000,0.0167844,NA,0.00259909
8001,0.0142327,NA,0.00259909
8002,0.00961766,NA,0.00129955
8003,0.00561156,NA,0.00212259
8004,0.00805246,NA,0.00186268
8005,0.00864633,NA,0.00233918
8006,0.00438356,NA,0.00411523
8007,0.000820345,NA,0.00420186
8008,0.00175141,NA,0.00129955
8009,0.00205338,NA,0.00181936
8010,0.00227985,NA,0.00181936
8011,0.00334177,NA,0.00181936
8012,0.00355818,NA,0.0033355
8013,0.00274287,NA,0.00255577
8014,0.00278313,NA,0.00108295
8015,0.00242077,NA,0.00259909
8016,0.00114748,NA,0.00168941
8017,0.000644197,NA,0.00138618
8018,0.000528443,NA,0.00407191
8019,0.000231508,NA,0.00242582
8020,0.000352295,NA,0.00125623
8021,0.000664328,NA,0.00194932
8022,0.00150984,NA,0.00212259
8023,0.00525423,NA,0.00116959
8024,0.00843495,NA,0.00246914
8025,0.00699558,NA,0.00203595
8026,0.00227482,NA,0.000996318
8027,0.00183194,NA,0.00168941
8028,0.00126323,NA,0.0014295
8029,0.00055864,NA,0.00138618
8030,0.000452951,NA,0.00272904
8031,0.000659295,NA,0.00225254
8032,0.00157526,NA,0.00138618
8033,0.00222953,NA,0.00168941
8034,0.00446408,NA,0.00121291
8035,0.00430807,NA,0.00121291
8036,0.00182187,NA,0.00363873
8037,0.00202821,NA,0.00194932
8038,0.00357831,NA,0.000823045
8039,0.00333171,NA,0.00116959
8040,0.00189736,NA,0.00173273
8041,0.00147964,NA,0.00151614
8042,0.00241071,NA,0.00402859
8043,0.00137395,NA,0.00259909
8044,0.000150984,NA,0.000866363
8045,0.000226475,NA,0.00212259
8046,0.000186213,NA,0.00160277
8047,7.0459e-05,NA,0.00147282
8048,0.000276803,NA,0.00229586
8049,0.000110721,NA,0.00259909
8050,8.05246e-05,NA,0.000823045
8051,4.02623e-05,NA,0.00151614
8052,6.03935e-05,NA,0.00147282
8053,0.00012582,NA,0.00164609
8054,0.000563672,NA,0.00450509
8055,8.05246e-05,NA,0.00307559
8056,3.52295e-05,NA,0.00108295
8057,2.01312e-05,NA,0.00177605
8058,1.50984e-05,NA,0.001906
8059,8.55574e-05,NA,0.000866363
8060,0.00171115,NA,0.00177605
8061,0.0021943,NA,0.00303227
8062,0.00263718,NA,0.000606454
8063,0.00287876,NA,0.00164609
8064,0.00149474,NA,0.00160277
8065,0.00144441,NA,0.00160277
8066,0.00185207,NA,0.00337882
8067,0.00122297,NA,0.00342214
8068,0.000905902,NA,0.0014295
8069,0.00170108,NA,0.00194932
8070,0.00140918,NA,0.00112627
8071,0.00132362,NA,0.00164609
8072,0.00141925,NA,0.00281568
8073,0.00064923,NA,0.00290232
8074,0.000463017,NA,0.000649773
8075,0.00102669,NA,0.00272904
8076,0.000629099,NA,0.00112627
8077,0.000905902,NA,0.00129955
8078,0.0018118,NA,0.00268573
8079,0.0039608,NA,0.00294564
8080,0.00645204,NA,0.0014295
8081,0.00776056,NA,0.00290232
8082,0.00428794,NA,0.0014295
8083,0.00135382,NA,0.00129955
8084,0.000624066,NA,0.00493827
8085,0.00104682,NA,0.00281568
8086,0.00280326,NA,0.00181936
8087,0.00331157,NA,0.00186268
8088,0.00252143,NA,0.00108295
8089,0.000996492,NA,0.00116959
8090,0.000593869,NA,0.00242582
8091,0.000251639,NA,0.00220923
8092,0.000135885,NA,0.00151614
8093,0.000135885,NA,0.00125623
8094,0.000171115,NA,0.000996318
8095,0.000171115,NA,0.002859
8096,0.000120787,NA,0.00264241
8097,0.000105689,NA,0.00212259
8098,6.54263e-05,NA,0.000389864
8099,0.000231508,NA,0.00242582
8100,0.000503279,NA,0.00216591
8101,0.00129846,NA,0.00220923
8102,0.00232515,NA,0.00225254
8103,0.00240064,NA,0.00281568
8104,0.00233018,NA,0.00168941
8105,0.00263215,NA,0.00290232
8106,0.00266738,NA,0.00129955
8107,0.00347766,NA,0.00138618
8108,0.00376453,NA,0.00394195
8109,0.00239561,NA,0.0023825
8110,0.00115754,NA,0.000519818
8111,0.00108205,NA,0.00181936
8112,0.000478115,NA,0.00164609
8113,0.000221443,NA,0.00168941
8114,0.000749886,NA,0.00324886
8115,0.00194769,NA,0.0033355
8116,0.00407656,NA,0.00116959
8117,0.00588333,NA,0.0014295
8118,0.00287372,NA,0.00216591
8119,0.00143938,NA,0.00121291
8120,0.00168095,NA,0.00233918
8121,0.00107198,NA,0.002859
8122,0.000478115,NA,0.00134286
8123,0.00052341,NA,0.00290232
8124,0.00086564,NA,0.0023825
8125,0.000875705,NA,0.00147282
8126,0.0012431,NA,0.00255577
8127,0.00209364,NA,0.00415854
8128,0.0042829,NA,0.00229586
8129,0.00272274,NA,0.00225254
8130,0.000588836,NA,0.0023825
8131,0.000201312,NA,0.00112627
8132,0.000176148,NA,0.00359541
8133,6.03935e-05,NA,0.001906
8134,9.05902e-05,NA,0.000866363
8135,0.000145951,NA,0.00268573
8136,2.01312e-05,NA,0.0004765
8137,7.54918e-05,NA,0.00173273
8138,0.00048818,NA,0.00454841
8139,0.000936099,NA,0.00259909
8140,0.000382492,NA,0.00116959
8141,0.000156016,NA,0.00168941
8142,7.0459e-05,NA,0.00155945
8143,5.03279e-05,NA,0.000953
8144,0.000156016,NA,0.00311891
8145,6.54263e-05,NA,0.00268573
8146,1.50984e-05,NA,0.00112627
8147,8.05246e-05,NA,0.00203595
8148,8.05246e-05,NA,0.00212259
8149,6.54263e-05,NA,0.00199264
8150,9.05902e-05,NA,0.00277236
8151,4.02623e-05,NA,0.00272904
8152,0.000115754,NA,0.00129955
8153,0.000583803,NA,0.0023825
8154,0.000795181,NA,0.00164609
8155,0.000986427,NA,0.00112627
8156,0.00123807,NA,0.00255577
8157,0.000548574,NA,0.00281568
8158,0.000457984,NA,0.000563136
8159,0.000186213,NA,0.00199264
8160,0.000171115,NA,0.00242582
8161,0.000694525,NA,0.00233918
8162,0.00105689,NA,0.00259909
8163,0.000603935,NA,0.00290232
8164,0.000236541,NA,0.00181936
8165,0.000377459,NA,0.00220923
8166,7.54918e-05,NA,0.00277236
8167,0.000206344,NA,0.00121291
8168,0.000508312,NA,0.00415854
8169,0.000463017,NA,0.00272904
8170,0.000714656,NA,0.000779727
8171,0.00108708,NA,0.00168941
8172,0.000619033,NA,0.00155945
8173,0.00048818,NA,0.00129955
8174,0.000684459,NA,0.003812
8175,0.00118774,NA,0.0033355
8176,0.00198292,NA,0.00160277
8177,0.00221946,NA,0.00151614
8178,0.00265228,NA,0.00108295
8179,0.00191246,NA,0.00103964
8180,0.00117264,NA,0.00472168
8181,0.00112734,NA,0.00294564
8182,0.00191749,NA,0.00108295
8183,0.00317569,NA,0.00194932
8184,0.00414702,NA,0.00212259
8185,0.00519384,NA,0.00277236
8186,0.00885771,NA,0.00155945
8187,0.0122146,NA,0.00246914
8188,0.0114446,NA,0.001906
8189,0.0142076,NA,0.00177605
8190,0.00971328,NA,0.00281568
8191,0.00727238,NA,0.00108295
8192,0.00535489,NA,0.00281568
8193,0.0034223,NA,0.00151614
8194,0.00175141,NA,0.00112627
8195,0.00243084,NA,0.001906
8196,0.00256672,NA,0.00134286
8197,0.00404133,NA,0.000433182
8198,0.00901372,NA,0.00303227
8199,0.0166233,NA,0.00290232
8200,0.0246355,NA,0.00186268
8201,0.0264272,NA,0.00177605
8202,0.0164321,NA,0.00164609
8203,0.0136036,NA,0.000953
8204,0.0112382,NA,0.00216591
8205,0.00807763,NA,0.00311891
8206,0.00724722,NA,0.000779727
8207,0.00668354,NA,0.00229586
8208,0.00755422,NA,0.00138618
8209,0.0055562,NA,0.00212259
8210,0.00578771,NA,0.00264241
8211,0.00408662,NA,0.00316223
8212,0.0079669,NA,0.00229586
8213,0.0138553,NA,0.00532814
8214,0.01689,NA,0.014295
8215,0.01612,NA,0.0194499
8216,0.0123958,NA,0.0348711
8217,0.0182086,NA,0.0391163
8218,0.0229193,NA,0.0291531
8219,0.0259491,NA,0.0243881
8220,0.0230351,NA,0.015248
8221,0.00863123,NA,0.00545809
8222,0.0141925,NA,0.00593459
8223,0.0222852,NA,0.00246914
8224,0.0263466,NA,0.00324886
8225,0.0230049,NA,0.00433182
8226,0.0205791,NA,0.00207927
8227,0.0221946,NA,0.00151614
8228,0.0190994,NA,0.00320554
8229,0.0169102,NA,0.00372536
8230,0.0118271,NA,0.00147282
8231,0.00829404,NA,0.00307559
8232,0.00938112,NA,0.00168941
8233,0.0111124,NA,0.00151614
8234,0.0151537,NA,0.00372536
8235,0.021032,NA,0.00372536
8236,0.025325,NA,0.00121291
8237,0.0286617,NA,0.00207927
8238,0.0292053,NA,0.00307559
8239,0.0273331,NA,0.00229586
8240,0.0262661,NA,0.0023825
8241,0.0254206,NA,0.00389864
8242,0.0279219,NA,0.00212259
8243,0.0297287,NA,0.00116959
8244,0.0277156,NA,0.00173273
8245,0.0254407,NA,0.000693091
8246,0.0258836,NA,0.00424518
8247,0.0262108,NA,0.00376868
8248,0.0278515,NA,0.000736409
8249,0.0251891,NA,0.00177605
8250,0.0232565,NA,0.00186268
8251,0.0239359,NA,0.00311891
8252,0.0176399,NA,0.00246914
8253,0.0131557,NA,0.00311891
8254,0.0117314,NA,0.00103964
8255,0.0161402,NA,0.0014295
8256,0.0182036,NA,0.00181936
8257,0.0182137,NA,0.00168941
8258,0.0170511,NA,0.00424518
8259,0.0173329,NA,0.00437514
8260,0.0180526,NA,0.00155945
8261,0.0158432,NA,0.00290232
8262,0.0147662,NA,0.0023825
8263,0.0135885,NA,0.00220923
8264,0.0149222,NA,0.00311891
8265,0.0169706,NA,0.00359541
8266,0.015506,NA,0.000563136
8267,0.00941635,NA,0.00385532
8268,0.00584307,NA,0.00173273
8269,0.00568705,NA,0.00212259
8270,0.00635138,NA,0.00376868
8271,0.00918987,NA,0.00498159
8272,0.0110017,NA,0.00181936
8273,0.0100303,NA,0.0014295
8274,0.00893823,NA,0.00186268
8275,0.0106041,NA,0.00177605
8276,0.0111778,NA,0.00316223
8277,0.00886777,NA,0.00246914
8278,0.00525423,NA,0.000823045
8279,0.00528946,NA,0.00194932
8280,0.0074284,NA,0.00164609
8281,0.00973341,NA,0.00168941
8282,0.0111577,NA,0.002859
8283,0.00649733,NA,0.00411523
8284,0.00412689,NA,0.00108295
8285,0.00200808,NA,0.00216591
8286,0.00194266,NA,0.00212259
8287,0.00417721,NA,0.00264241
8288,0.00658289,NA,0.00277236
8289,0.00513848,NA,0.00394195
8290,0.00318576,NA,0.00125623
8291,0.000946164,NA,0.00259909
8292,0.000266738,NA,0.00246914
8293,0.000624066,NA,0.00160277
8294,0.000553607,NA,0.00298895
8295,0.000427787,NA,0.00329218
8296,0.00135382,NA,0.00168941
8297,0.00189736,NA,0.001906
8298,0.00150984,NA,0.00316223
8299,0.00110721,NA,0.00160277
8300,0.00225972,NA,0.00251245
8301,0.00261705,NA,0.00355209
8302,0.0021792,NA,0.000563136
8303,0.00252143,NA,0.00207927
8304,0.00155513,NA,0.00160277
8305,0.00233521,NA,0.00164609
8306,0.00315053,NA,0.00493827
8307,0.0024862,NA,0.00294564
8308,0.00133872,NA,0.000433182
8309,0.000815312,NA,0.00177605
8310,0.000910935,NA,0.00199264
8311,0.000598902,NA,0.00155945
8312,0.000538508,NA,0.00220923
8313,0.000422754,NA,0.00277236
8314,0.000457984,NA,0.00147282
8315,0.000332164,NA,0.0023825
8316,0.000130853,NA,0.00164609
8317,0.000246607,NA,0.00251245
8318,0.000729754,NA,0.00259909
8319,0.000291902,NA,0.00424518
8320,0.000437853,NA,0.000823045
8321,0.000402623,NA,0.00329218
8322,0.000206344,NA,0.00242582
8323,7.54918e-05,NA,0.00116959
8324,0.00070459,NA,0.00394195
8325,0.000619033,NA,0.0033355
8326,0.000427787,NA,0.000563136
8327,0.00102166,NA,0.00246914
8328,0.000367394,NA,0.00125623
8329,0.000296935,NA,0.00155945
8330,0.00115251,NA,0.0042885
8331,0.000493213,NA,0.00316223
8332,0.000135885,NA,0.00129955
8333,0.000221443,NA,0.00125623
8334,0.000332164,NA,0.00194932
8335,0.000156016,NA,0.00103964
8336,0.000573738,NA,0.00216591
8337,0.000835443,NA,0.00329218
8338,0.00143938,NA,0.000996318
8339,0.00190239,NA,0.00199264
8340,0.00117767,NA,0.00173273
8341,0.00128336,NA,0.00129955
8342,0.000986427,NA,0.00277236
8343,0.000206344,NA,0.0023825
8344,0.000186213,NA,0.00151614
8345,0.000961263,NA,0.00255577
8346,0.00290392,NA,0.00207927
8347,0.00501769,NA,0.00121291
8348,0.00573235,NA,0.00281568
8349,0.00470566,NA,0.00307559
8350,0.0033619,NA,0.000866363
8351,0.00288882,NA,0.00125623
8352,0.00415708,NA,0.00177605
8353,0.00605948,NA,0.00147282
8354,0.00631112,NA,0.00207927
8355,0.00685969,NA,0.00359541
8356,0.00505292,NA,0.000693091
8357,0.00600412,NA,0.00368204
8358,0.00557633,NA,0.00307559
8359,0.00421244,NA,0.00121291
8360,0.00445402,NA,0.00255577
8361,0.00279823,NA,0.00363873
8362,0.002149,NA,0.00155945
8363,0.00282339,NA,0.00259909
8364,0.0045748,NA,0.00207927
8365,0.00706604,NA,0.00233918
8366,0.00654263,NA,0.00372536
8367,0.00736297,NA,0.00324886
8368,0.0101058,NA,0.00147282
8369,0.00933582,NA,0.00272904
8370,0.010433,NA,0.00255577
8371,0.0131758,NA,0.000909682
8372,0.0156671,NA,0.002859
8373,0.0212283,NA,0.00437514
8374,0.027011,NA,0.000996318
8375,0.0325219,NA,0.00164609
8376,0.0378717,NA,0.00212259
8377,0.0427082,NA,0.0014295
8378,0.0471069,NA,0.00251245
8379,0.050806,NA,0.00363873
8380,0.0545907,NA,0.00168941
8381,0.05602,NA,0.00194932
8382,0.058486,NA,0.00138618
8383,0.0615309,NA,0.001906
8384,0.0625475,NA,0.00329218
8385,0.062623,NA,0.00233918
8386,0.0617121,NA,0.00173273
8387,0.0588132,NA,0.00216591
8388,0.057409,NA,0.00147282
8389,0.0546661,NA,0.00173273
8390,0.0518528,NA,0.0042885
8391,0.0485916,NA,0.00424518
8392,0.0469358,NA,0.00207927
8393,0.0427334,NA,0.00298895
8394,0.0381636,NA,0.002859
8395,0.0328138,NA,0.00121291
8396,0.0344998,NA,0.00264241
8397,0.0351389,NA,0.00385532
8398,0.0340116,NA,0.0014295
8399,0.0328389,NA,0.00272904
8400,0.0295123,NA,0.00134286
8401,0.0297287,NA,0.00251245
8402,0.0329799,NA,0.00255577
8403,0.0359391,NA,0.00376868
8404,0.038063,NA,0.00147282
8405,0.0382895,NA,0.00298895
8406,0.0360146,NA,0.00290232
8407,0.0331812,NA,0.00103964
8408,0.0317519,NA,0.00298895
8409,0.0322149,NA,0.00385532
8410,0.034072,NA,0.00242582
8411,0.033307,NA,0.00199264
8412,0.0332365,NA,0.00138618
8413,0.0336744,NA,0.00164609
8414,0.0343991,NA,0.00259909
8415,0.032854,NA,0.00502491
8416,0.0296331,NA,0.00168941
8417,0.0287674,NA,0.001906
8418,0.0278766,NA,0.00207927
8419,0.0257779,NA,0.000996318
8420,0.0248116,NA,0.00264241
8421,0.0255968,NA,0.00311891
8422,0.0266285,NA,0.00160277
8423,0.0300105,NA,0.00272904
8424,0.0341273,NA,0.00181936
8425,0.036991,NA,0.00134286
8426,0.0415658,NA,0.00268573
8427,0.0421244,NA,0.00424518
8428,0.0425069,NA,0.00160277
8429,0.0424465,NA,0.00229586
8430,0.0438255,NA,0.00242582
8431,0.0467898,NA,0.00173273
8432,0.0519686,NA,0.00329218
8433,0.0542786,NA,0.00337882
8434,0.0570769,NA,0.00212259
8435,0.0519333,NA,0.00173273
8436,0.0449428,NA,0.00203595
8437,0.0386116,NA,0.00255577
8438,0.0290442,NA,0.00155945
8439,0.028249,NA,0.00550141
8440,0.0226375,NA,0.00155945
8441,0.0167542,NA,0.00147282
8442,0.0123958,NA,0.00199264
8443,0.010891,NA,0.00121291
8444,0.0101511,NA,0.00372536
8445,0.0100002,NA,0.00350877
8446,0.00895333,NA,0.00108295
8447,0.00847522,NA,0.0023825
8448,0.00751395,NA,0.00134286
8449,0.00796187,NA,0.001906
8450,0.006754,NA,0.00251245
8451,0.00667348,NA,0.00519818
8452,0.0092704,NA,0.000519818
8453,0.00868659,NA,0.00277236
8454,0.00721702,NA,0.00164609
8455,0.00789645,NA,0.00112627
8456,0.00853561,NA,0.00246914
8457,0.00861613,NA,0.00298895
8458,0.00981897,NA,0.00164609
8459,0.012285,NA,0.00164609
8460,0.0149927,NA,0.00199264
8461,0.0162609,NA,0.00181936
8462,0.0136741,NA,0.00324886
8463,0.0130249,NA,0.00251245
8464,0.014117,NA,0.00194932
8465,0.0157879,NA,0.0023825
8466,0.0175091,NA,0.00233918
8467,0.0197487,NA,0.00220923
8468,0.0210924,NA,0.00359541
8469,0.0208559,NA,0.00459173
8470,0.0186666,NA,0.00290232
8471,0.0176148,NA,0.001906
8472,0.0125014,NA,0.00229586
8473,0.00904895,NA,0.00177605
8474,0.00884261,NA,0.0033355
8475,0.00705597,NA,0.00303227
8476,0.0105085,NA,0.00160277
8477,0.00802227,NA,0.00155945
8478,0.00408159,NA,0.00233918
8479,0.00870169,NA,0.00225254
8480,0.0125165,NA,0.00337882
8481,0.0114546,NA,0.00385532
8482,0.00574241,NA,0.000779727
8483,0.00680433,NA,0.00324886
8484,0.00735794,NA,0.00207927
8485,0.00617523,NA,0.000823045
8486,0.007982,NA,0.00281568
8487,0.0100102,NA,0.00342214
8488,0.00903889,NA,0.000996318
8489,0.00638158,NA,0.00186268
8490,0.00422251,NA,0.001906
8491,0.00278816,NA,0.001906
8492,0.00509821,NA,0.00355209
8493,0.00543038,NA,0.00359541
8494,0.00391551,NA,0.00186268
8495,0.00230502,NA,0.00290232
8496,0.00193259,NA,0.00134286
8497,0.00518377,NA,0.00173273
8498,0.0132664,NA,0.00281568
8499,0.0168951,NA,0.00489495
8500,0.0103877,NA,0.000953
8501,0.00829907,NA,0.00177605
8502,0.00697041,NA,0.00173273
8503,0.00281836,NA,0.00155945
8504,0.00205841,NA,0.00229586
8505,0.00216913,NA,0.00277236
8506,0.000719689,NA,0.00186268
8507,0.00156016,NA,0.00307559
8508,0.00409669,NA,0.00134286
8509,0.00533476,NA,0.0023825
8510,0.00291902,NA,0.00472168
8511,0.000422754,NA,0.00402859
8512,0.00106695,NA,0.000866363
8513,0.00142428,NA,0.00147282
8514,0.000145951,NA,0.00342214
8515,0.000357328,NA,0.00199264
8516,0.00148971,NA,0.00303227
8517,0.00133872,NA,0.00298895
8518,0.000679426,NA,0.00186268
8519,0.000805246,NA,0.00346545
8520,0.000251639,NA,0.00103964
8521,0.000145951,NA,0.00194932
8522,0.000150984,NA,0.00355209
8523,0.00012582,NA,0.00320554
8524,0.00052341,NA,0.000909682
8525,0.00165075,NA,0.00160277
8526,0.00195272,NA,0.001906
8527,0.00132866,NA,0.00138618
8528,0.000442885,NA,0.00316223
8529,0.0015501,NA,0.00368204
8530,0.00313543,NA,0.00116959
8531,0.00539012,NA,0.00316223
8532,0.00587326,NA,0.0014295
8533,0.00549077,NA,0.00181936
8534,0.0058632,NA,0.00264241
8535,0.00848528,NA,0.00467836
8536,0.0131809,NA,0.00160277
8537,0.0180929,NA,0.00272904
8538,0.0196631,NA,0.0033355
8539,0.0164019,NA,0.001906
8540,0.0121995,NA,0.00259909
8541,0.00871176,NA,0.00268573
8542,0.0106896,NA,0.00129955
8543,0.0101914,NA,0.00311891
8544,0.0036991,NA,0.00138618
8545,0.00128336,NA,0.00199264
8546,0.00324615,NA,0.00402859
8547,0.00362361,NA,0.00350877
8548,0.00611484,NA,0.00103964
8549,0.00508312,NA,0.00108295
8550,0.00190239,NA,0.00212259
8551,0.000191246,NA,0.00216591
8552,0.000538508,NA,0.00307559
8553,0.000538508,NA,0.00437514
8554,0.000795181,NA,0.000909682
8555,0.00165579,NA,0.00173273
8556,0.000734787,NA,0.00138618
8557,0.000870672,NA,0.00164609
8558,0.00143938,NA,0.00424518
8559,0.000347262,NA,0.003812
8560,0.000186213,NA,0.000866363
8561,0.000161049,NA,0.00251245
8562,0.00012582,NA,0.00268573
8563,0.00012582,NA,0.001906
8564,0.000150984,NA,0.00268573
8565,7.0459e-05,NA,0.00220923
8566,0.000815312,NA,0.000823045
8567,0.00280326,NA,0.00233918
8568,0.00410172,NA,0.00129955
8569,0.00421244,NA,0.00155945
8570,0.00413695,NA,0.0042885
8571,0.00227482,NA,0.00368204
8572,0.00167592,NA,0.00108295
8573,0.00162056,NA,0.00294564
8574,0.000493213,NA,0.00298895
8575,9.05902e-05,NA,0.00177605
8576,0.00018118,NA,0.00233918
8577,0.000140918,NA,0.002859
8578,0.000196279,NA,0.000606454
8579,0.000236541,NA,0.00229586
8580,0.000286869,NA,0.00186268
8581,0.000211377,NA,0.00147282
8582,0.000307,NA,0.00251245
8583,4.52951e-05,NA,0.00324886
8584,2.51639e-05,NA,0.00147282
8585,8.05246e-05,NA,0.00203595
8586,3.52295e-05,NA,0.00324886
8587,0.000130853,NA,0.001906
8588,0.000156016,NA,0.00350877
8589,0.00073982,NA,0.00229586
8590,0.00422754,NA,0.00125623
8591,0.00765487,NA,0.00255577
8592,0.0067389,NA,0.00225254
8593,0.00446912,NA,0.00168941
8594,0.0040212,NA,0.00290232
8595,0.00580784,NA,0.00290232
8596,0.00540018,NA,0.000866363
8597,0.00328641,NA,0.00199264
8598,0.00292908,NA,0.00298895
8599,0.00241574,NA,0.00181936
8600,0.00324615,NA,0.00225254
8601,0.0018269,NA,0.00385532
8602,0.00238554,NA,0.00116959
8603,0.00270764,NA,0.00173273
8604,0.00152997,NA,0.00138618
8605,0.000951197,NA,0.0014295
8606,0.000603935,NA,0.00446177
8607,3.52295e-05,NA,0.00251245
8608,1.00656e-05,NA,0.00138618
8609,0.000271771,NA,0.00112627
8610,0.000286869,NA,0.00168941
8611,0.000231508,NA,0.00134286
8612,4.02623e-05,NA,0.0023825
8613,4.52951e-05,NA,0.0033355
8614,0.000281836,NA,0.000606454
8615,0.00095623,NA,0.00246914
8616,0.000457984,NA,0.00207927
8617,0.000150984,NA,0.00103964
8618,0.000140918,NA,0.00251245
8619,9.05902e-05,NA,0.00346545
8620,3.52295e-05,NA,0.00108295
8621,4.52951e-05,NA,0.00216591
8622,3.01967e-05,NA,0.00212259
8623,0.000150984,NA,0.00147282
8624,7.0459e-05,NA,0.00290232
8625,8.05246e-05,NA,0.00251245
8626,4.52951e-05,NA,0.000953
8627,0.000337197,NA,0.00329218
8628,0.00202821,NA,0.00108295
8629,0.00477612,NA,0.00186268
8630,0.00592862,NA,0.00376868
8631,0.00565685,NA,0.00268573
8632,0.00319079,NA,0.00108295
8633,0.00123303,NA,0.0023825
8634,0.00370413,NA,0.00294564
8635,0.00259692,NA,0.00225254
8636,0.000619033,NA,0.00251245
8637,0.00118774,NA,0.0042885
8638,0.000593869,NA,0.000563136
8639,0.000775049,NA,0.00212259
8640,0.00157023,NA,0.00173273
8641,0.000860607,NA,0.00151614
8642,0.000608967,NA,0.00251245
8643,0.000483148,NA,0.00489495
8644,0.000186213,NA,0.00138618
8645,0.000699558,NA,0.00281568
8646,0.000709623,NA,0.00194932
8647,0.000437853,NA,0.00186268
8648,0.000991459,NA,0.00316223
8649,0.000905902,NA,0.00307559
8650,0.000603935,NA,0.00116959
8651,0.00168598,NA,0.002859
8652,0.00259189,NA,0.000953
8653,0.00177154,NA,0.00168941
8654,0.00346256,NA,0.00346545
8655,0.00394067,NA,0.00268573
8656,0.0015803,NA,0.00129955
8657,0.00131859,NA,0.00207927
8658,0.00317569,NA,0.00203595
8659,0.00238051,NA,0.00181936
8660,0.000749886,NA,0.00173273
8661,0.00136892,NA,0.00324886
8662,0.000679426,NA,0.000909682
8663,0.000422754,NA,0.0023825
8664,0.00095623,NA,0.00164609
8665,0.000619033,NA,0.00151614
8666,0.000161049,NA,0.00385532
8667,0.000357328,NA,0.00264241
8668,0.000236541,NA,0.000779727
8669,0.000412689,NA,0.00121291
8670,0.000815312,NA,0.00255577
