frame,father,mother,therapist
145,2.47043e-05,3.22108e-05,0
146,0.000222339,0.000161054,0
147,3.08804e-05,4.83162e-05,0.000190721
148,9.88173e-05,8.0527e-06,0.000143041
149,0.000185282,1.61054e-05,9.53607e-05
150,5.55847e-05,0,0
151,4.94086e-05,0,0
152,0.000271748,8.85797e-05,9.53607e-05
153,0.000500262,3.22108e-05,0
154,0.00175401,4.83162e-05,0
155,0.00293364,0.000169107,0
156,0.00305716,8.0527e-06,0
157,0.00238397,3.22108e-05,4.76804e-05
158,0.00376741,0.000144949,0
159,0.00500262,0.000555636,9.53607e-05
160,0.00547818,0.0005959,4.76804e-05
161,0.00676898,0.00203733,0.000190721
162,0.009295,0.00462225,0
163,0.0100608,0.00434846,0.000238402
164,0.00806596,0.00118375,0
165,0.00369947,0.000161054,9.53607e-05
166,0.0047247,0.000547583,0
167,0.00388475,0.000362371,9.53607e-05
168,0.00408239,0.000161054,0
169,0.00707779,0.000201317,0
170,0.00749776,0.00118375,0
171,0.00454559,0.00251244,0
172,0.00532378,0.00294729,0
173,0.00605873,0.00219033,0
174,0.00442825,0.00103075,0.000143041
175,0.00137727,0.000539531,0
176,0.000376741,0.00020937,0
177,0.000438502,4.83162e-05,0
178,0.000636136,0.000587847,0
179,0.000765834,0.00227086,0
180,0.00143903,0.00283455,0
181,0.0018343,0.00198902,0
182,0.00173548,0.000998534,0
183,0.000148226,0.000104685,0.000190721
184,0.000253219,9.66324e-05,0
185,0.000494086,0.000289897,0
186,0.00174783,0.000281844,0.000286082
187,0.00232221,0.00144143,9.53607e-05
188,0.00285953,0.00318082,9.53607e-05
189,0.00394652,0.00527452,0
190,0.00386623,0.0076098,0
191,0.00331655,0.00875328,0
192,0.00209987,0.00927671,9.53607e-05
193,0.000852299,0.00938139,0
194,0.000407621,0.010855,0
195,0.000117346,0.0103558,0
196,2.47043e-05,0.00942971,4.76804e-05
197,0.00017293,0.00648242,4.76804e-05
198,6.17608e-05,0.0044934,0.000143041
199,0,0.00901902,0
200,2.47043e-05,0.0112416,0.00109665
201,0,0.0101625,0.00715205
202,6.17608e-06,0.00777891,0.013875
203,0,0.00560468,0.0166881
204,0,0.00702195,0.0127307
205,1.23522e-05,0.00784333,0.0106327
206,0,0.00748096,0.0102513
207,0,0.0053792,0.0121585
208,0,0.00413909,0.0165451
209,0,0.00204538,0.0166881
210,0,0.00336603,0.0105374
211,0,0.00537115,0.00295618
212,0,0.00624889,0.00362371
213,0,0.00554026,0.00247938
214,0,0.00413909,0.00295618
215,0,0.00219839,0.00171649
216,0,0.00298755,0.000572164
217,6.17608e-06,0.00355124,0.000429123
218,2.47043e-05,0.00245607,0.000715205
219,0.0002841,0.00392166,0.000190721
220,0.00231603,0.00614421,4.76804e-05
221,0.00585492,0.00652268,0.000762886
222,0.00780657,0.00645021,0
223,0.00767069,0.00609589,4.76804e-05
224,0.0081586,0.00495241,0.000333762
225,0.00742365,0.00201317,0.000715205
226,0.00602785,0.00310029,0
227,0.00700985,0.00405051,0
228,0.00665781,0.00465446,0
229,0.00337214,0.00472693,4.76804e-05
230,0.0070222,0.00575768,0.000190721
231,0.00847358,0.00586236,0.000143041
232,0.00500262,0.00575768,0
233,0.00385387,0.00500878,0
234,0.00641695,0.00259297,0
235,0.00589816,0.00502488,0
236,0.00308186,0.00707832,9.53607e-05
237,0.00476793,0.00814933,0
238,0.00520026,0.00907539,0.000572164
239,0.00568199,0.00800438,0.00123969
240,0.00639224,0.00651463,0.00205026
241,0.00630578,0.00423572,0.00224098
242,0.00568817,0.00393777,0.00286082
243,0.00600315,0.00318082,0.0051018
244,0.0078745,0.00353513,0.00867782
245,0.00909737,0.00384919,0.0108711
246,0.0080289,0.00474304,0.00924999
247,0.00335361,0.00563689,0.00700901
248,0.00260631,0.00600731,0.00758118
249,0.00210604,0.00640995,0.00166881
250,0.00253837,0.00556441,9.53607e-05
251,0.00453324,0.00500072,0.000190721
252,0.00490998,0.00290702,0.000238402
253,0.00313127,0.00277818,0.00128737
254,0.00045703,0.00620058,0.00352835
255,0.000265571,0.00920423,0.00276546
256,0.00074113,0.00879354,0.00286082
257,1.85282e-05,0.00959881,0.00576932
258,0,0.00769033,0.00567396
259,6.17608e-05,0.00516983,0.00395747
260,2.47043e-05,0.00322913,0.00390979
261,1.23522e-05,0.00132869,0.00181185
262,3.08804e-05,0.000338213,0.00162113
263,3.70565e-05,0.000314055,0.00138273
264,1.85282e-05,0.000402635,0.000286082
265,1.85282e-05,8.0527e-05,0
266,0.000117346,0.000225476,9.53607e-05
267,1.85282e-05,0.000402635,0.000190721
268,0.000129698,0.000845533,0
269,0.000104993,0.00173133,0.000143041
270,0.000296452,0.00206149,0.000143041
271,0.000234691,0.00285871,0
272,0.000179106,0.00422767,9.53607e-05
273,0.000179106,0.00443704,0
274,0.00080289,0.00381698,0
275,0.00074113,0.00392166,0
276,0.000376741,0.00419546,0
277,0.000883179,0.00803659,4.76804e-05
278,0.00277924,0.0128521,0
279,0.00379829,0.0109114,0
280,0.00596609,0.00621668,0
281,0.00733718,0.00317276,0
282,0.00537319,0.0023997,0
283,0.00266807,0.00298755,0
284,0.00145755,0.0011918,0
285,0.0012661,0.000765006,0
286,0.00266807,0.00157833,0
287,0.00311892,0.00219033,0
288,0.00327332,0.0016508,0
289,0.003718,0.000966324,0
290,0.00331038,0.00020937,0
291,0.00211222,0.000378477,9.53607e-05
292,0.0011611,0.000845533,0
293,0.00180342,0.000330161,0
294,0.00353889,7.24743e-05,0
295,0.00511379,0.000233528,0.000619845
296,0.00482352,0.000330161,0.000381443
297,0.00303863,0.000185212,0.000381443
298,0.00226045,0.000161054,0.000143041
299,0.0039774,0.000998534,0.000238402
300,0.00501498,0.000692532,0
301,0.00484822,8.0527e-05,0
302,0.00377358,0.00012079,0
303,0.00191458,0.000491215,0.000143041
304,0.00203811,0.00104685,0
305,0.00526202,0.000990482,0
306,0.00623166,0.000193265,0
307,0.00512615,0.000128843,0
308,0.00238397,0.00109517,4.76804e-05
309,0.00471853,0.00140922,0.000143041
310,0.00602785,0.00102269,0
311,0.0054473,0.000354319,0
312,0.00418738,4.83162e-05,0
313,0.00355125,0.000201317,9.53607e-05
314,0.00385387,0.000708637,0
315,0.00527437,0.000475109,0
316,0.00628107,0.000475109,0
317,0.00558318,0.000289897,0
318,0.00537937,4.02635e-05,0
319,0.00424914,4.02635e-05,0
320,0.00303863,0.00020937,0.000190721
321,0.00271748,0.000217423,0
322,0.0015996,0.000128843,0
323,0.000549671,0.000338213,0
324,0.000203811,0.000112738,0
325,0.000327332,0,4.76804e-05
326,0.000209987,8.0527e-06,0.000572164
327,0.000166754,4.83162e-05,0
328,0.000463206,8.85797e-05,0.000286082
329,0.00103141,0.00029795,0.000238402
330,0.000104993,0.000128843,0
331,2.47043e-05,0.00029795,0
332,0.000321156,0.00109517,0
333,0.000179106,0.000732795,0
334,0.000160578,0.000475109,0
335,0.000240867,0.000491215,0
336,8.0289e-05,0.000144949,0
337,6.17608e-05,0.000128843,0
338,0.000549671,7.24743e-05,0
339,0.000339684,6.44216e-05,0
340,0.00017293,0.00012079,0
341,0.000623784,0.000459004,0
342,0.00034586,0.000467056,0
343,0.000277924,0.000136896,0
344,0.000228515,4.02635e-05,9.53607e-05
345,0,0.000136896,0
346,1.85282e-05,0.000378477,0
347,0.000129698,0.000523425,0
348,1.85282e-05,0.000225476,0
349,1.85282e-05,0.000144949,0
350,1.23522e-05,0.000136896,0
351,1.23522e-05,0.000289897,0
352,1.23522e-05,0.000885797,0
353,6.79369e-05,8.0527e-05,0
354,0,0,0
355,0,6.44216e-05,0
356,6.17608e-06,0.000587847,9.53607e-05
357,0,8.0527e-05,0
358,0,8.0527e-06,0
359,0.000123522,0.000201317,0
360,0.000432326,2.41581e-05,0
361,0.000265571,6.44216e-05,0
362,3.70565e-05,0.000257686,0
363,1.85282e-05,9.66324e-05,9.53607e-05
364,0,0.000531478,0
365,6.17608e-06,0.00179575,0
366,0,0.0011918,0
367,0,0.000773059,0
368,6.17608e-06,0.00229502,0
369,0,0.00303587,0
370,0,0.000555636,0
371,0,0.00124817,9.53607e-05
372,0,0.00287481,0
373,0,0.00216618,0
374,0,0.00197291,0
375,0,0.00118375,0.000143041
376,0,0.000410688,0
377,0,0.000386529,0
378,0,8.0527e-06,0.000619845
379,6.17608e-06,0.000161054,0
380,0,0.000241581,4.76804e-05
381,6.17608e-06,0.000177159,0
382,1.23522e-05,0.000233528,0
383,1.23522e-05,0.000104685,0
384,1.85282e-05,0,0
385,1.23522e-05,3.22108e-05,0
386,5.55847e-05,0,0
387,1.85282e-05,8.0527e-06,0.000190721
388,4.94086e-05,3.22108e-05,0.000190721
389,0.000500262,8.0527e-06,0
390,0.000419973,0.000177159,0
391,0.000784362,0.000161054,0
392,0.00135874,8.0527e-06,0
393,0.000969645,0.000153001,4.76804e-05
394,0.000549671,9.66324e-05,0
395,0.000555847,1.61054e-05,0
396,0.00034586,0,0
397,0.000734954,8.85797e-05,0
398,0.00130933,1.61054e-05,0
399,0.000858475,2.41581e-05,0
400,0.0012661,0.000869691,0
401,0.00123522,0.00390556,0
402,0.000907884,0.00574157,0.000238402
403,0.000327332,0.00614421,0
404,8.64651e-05,0.00739238,0.000190721
405,6.17608e-06,0.00980013,9.53607e-05
406,0,0.00886602,0
407,0,0.00715079,0
408,1.23522e-05,0.00903513,0
409,6.17608e-06,0.00829428,0
410,6.17608e-06,0.00652268,0
411,6.17608e-06,0.00527452,0
412,0,0.0029795,0
413,0,0.00545973,0
414,0,0.00560468,0.000143041
415,0,0.0056691,0
416,1.23522e-05,0.00392166,0
417,0,0.00270571,4.76804e-05
418,0,0.0077628,0
419,0,0.0105651,0
420,2.47043e-05,0.00917202,0
421,0,0.00868886,4.76804e-05
422,0,0.00678037,0
423,0,0.00606368,0
424,6.17608e-06,0.00798022,9.53607e-05
425,0,0.00792385,9.53607e-05
426,0,0.00903513,0.000381443
427,6.17608e-06,0.0107262,0.000667525
428,9.26412e-05,0.0156142,0.00104897
429,1.85282e-05,0.0170153,0.000429123
430,2.47043e-05,0.0113543,4.76804e-05
431,0.000111169,0.00686895,0.000619845
432,4.32326e-05,0.011161,0.000524484
433,0.000111169,0.0123045,0.000524484
434,0.000179106,0.0111852,0.000429123
435,0.000376741,0.00951023,0.000143041
436,0.000185282,0.00779501,9.53607e-05
437,7.4113e-05,0.00756954,0.000429123
438,0.000111169,0.00503294,0
439,6.17608e-06,0.00370424,0.000190721
440,1.23522e-05,0.00400219,0.000381443
441,6.17608e-06,0.00438872,0.000190721
442,6.17608e-06,0.00490409,0.000619845
443,0.000154402,0.00446925,0.000190721
444,0.000333508,0.0022467,4.76804e-05
445,0.000555847,0.0014978,9.53607e-05
446,0.00148844,0.00137701,0.000333762
447,0.00244573,0.00172328,4.76804e-05
448,0.00360065,0.00227086,9.53607e-05
449,0.00497174,0.00265739,0
450,0.00582404,0.00192459,0
451,0.00589198,0.00155417,0
452,0.00578699,0.000885797,0
453,0.00590433,0.000724743,9.53607e-05
454,0.00600315,0.000644216,0
455,0.00668869,0.000330161,0
456,0.00629343,0.000273792,0
457,0.00595992,0.000426793,4.76804e-05
458,0.00566964,0.000740848,0.000143041
459,0.00398357,0.000853586,0
460,0.00274836,0.00137701,9.53607e-05
461,0.00240867,0.00204538,9.53607e-05
462,0.0017046,0.00129648,0
463,0.00103758,0.000571741,0.000333762
464,0.00102523,0.000901902,0.000572164
465,0.000395269,0.000821375,0
466,0.000222339,0.000748901,0
467,0.000494086,0.00114348,9.53607e-05
468,0.000191458,0.000724743,0.000333762
469,0.000364389,0.000660321,9.53607e-05
470,0.000623784,0.000555636,0
471,0.000617608,0.000217423,0
472,0.000716425,0.000990482,0
473,0.000636136,0.00384919,9.53607e-05
474,9.26412e-05,0.00396193,0
475,0.000135874,0.0046303,0
476,0.000216163,0.00598315,9.53607e-05
477,0.000568199,0.00500072,0
478,0.00140815,0.00368814,9.53607e-05
479,0.00180342,0.00181186,9.53607e-05
480,0.00129698,0.000885797,0
481,0.000277924,0.000756954,0
482,6.17608e-06,0.00173938,0
483,6.17608e-06,0.000974376,0
484,3.70565e-05,0.000845533,4.76804e-05
485,5.55847e-05,0.000668374,0
486,4.94086e-05,0.000241581,0
487,0.000135874,2.41581e-05,0.000190721
488,0.000135874,8.0527e-06,0.000190721
489,1.85282e-05,0,0
490,0.000111169,0,0
491,0.00017293,0,0
492,0.000277924,0.000185212,0
493,0.000444678,0.00164275,4.76804e-05
494,0.000469382,0.00157833,0
495,5.55847e-05,0.00020937,9.53607e-05
496,2.47043e-05,0.000273792,0
497,3.70565e-05,0.000612005,0
498,4.94086e-05,9.66324e-05,0
499,5.55847e-05,2.41581e-05,0
500,0.000216163,8.0527e-06,9.53607e-05
501,0.000222339,8.0527e-06,0
502,3.08804e-05,8.0527e-06,0
503,3.08804e-05,3.22108e-05,0
504,7.4113e-05,0.000330161,0
505,0,0.000555636,0
506,6.17608e-06,0.000434846,0
507,8.64651e-05,8.85797e-05,4.76804e-05
508,0.000135874,1.61054e-05,0
509,0.000135874,8.0527e-05,0
510,2.47043e-05,0.000459004,0
511,0,0.000362371,9.53607e-05
512,6.79369e-05,0.00041874,0
513,1.23522e-05,7.24743e-05,0
514,3.08804e-05,4.02635e-05,0
515,6.17608e-06,0,0
516,0.000234691,7.24743e-05,0
517,0.000209987,0.00012079,9.53607e-05
518,4.32326e-05,0.000104685,0.000190721
519,0.00014205,6.44216e-05,0
520,1.85282e-05,8.0527e-06,0
521,1.23522e-05,0,0
522,6.17608e-06,0,0.000333762
523,1.23522e-05,1.61054e-05,0
524,6.17608e-06,0.000112738,0.000476804
525,6.17608e-06,0,0
526,3.08804e-05,0,0.000190721
527,8.64651e-05,0,0.00109665
528,0.000179106,1.61054e-05,9.53607e-05
529,9.26412e-05,0,0.000286082
530,2.47043e-05,1.61054e-05,0.00109665
531,2.47043e-05,7.24743e-05,0.000143041
532,1.85282e-05,7.24743e-05,0.000238402
533,0.000129698,4.83162e-05,0.000190721
534,9.26412e-05,0.000104685,0
535,0.00014205,3.22108e-05,0
536,8.0289e-05,0.00020937,0
537,1.23522e-05,0.000233528,4.76804e-05
538,0.000154402,8.0527e-06,4.76804e-05
539,0.000673193,8.0527e-06,0
540,1.23522e-05,0.000112738,4.76804e-05
541,2.47043e-05,0.000314055,0
542,3.70565e-05,0.000797217,0
543,1.23522e-05,0.00041874,0.000190721
544,5.55847e-05,8.0527e-05,0
545,3.70565e-05,3.22108e-05,0
546,6.17608e-05,0.000193265,0
547,0.000833771,0.00092606,0
548,0.000716425,0.00115959,9.53607e-05
549,0.000685545,0.000394582,0
550,0.000642312,2.41581e-05,0
551,0.000352037,0,0
552,1.23522e-05,3.22108e-05,0
553,6.17608e-06,0.000539531,0
554,6.17608e-06,0.00157833,0
555,0,0.00115959,0
556,1.85282e-05,0.000845533,0
557,1.23522e-05,0.000281844,0
558,0,0,0
559,1.23522e-05,7.24743e-05,0.000286082
560,1.23522e-05,0.000974376,0.000905927
561,0,0.00126427,0.00104897
562,0,0.00124817,0.000762886
563,6.17608e-06,0.000813322,0.00152577
564,0,6.44216e-05,0.000333762
565,6.17608e-06,8.0527e-06,0.000333762
566,6.17608e-06,0.00020937,0.00128737
567,0,0.000153001,0.000476804
568,7.4113e-05,0.0005959,0.000238402
569,0.000185282,0.000434846,0.00200257
570,1.23522e-05,8.0527e-05,0.000333762
571,3.08804e-05,5.63689e-05,0.000667525
572,0.000216163,0.000893849,0.000572164
573,1.23522e-05,0.0011918,0
574,0,0.000724743,0
575,0,0.000547583,0
576,6.17608e-06,0.000112738,0.000190721
577,0,3.22108e-05,0.000381443
578,6.17608e-06,0.000217423,0.000143041
579,6.17608e-06,0.000233528,4.76804e-05
580,1.23522e-05,0.000362371,0.000286082
581,0,0.000265739,0.00185953
582,0,2.41581e-05,4.76804e-05
583,0,0.000128843,0.000333762
584,0,0.000104685,0.000715205
585,0,1.61054e-05,0
586,0,4.02635e-05,0
587,6.17608e-06,0.000128843,0.000190721
588,0,0.000177159,0
589,0,0,0
590,1.23522e-05,0,0
591,0,0,0
592,0,1.61054e-05,0
593,0,1.61054e-05,0
594,0,0,0.000333762
595,0,8.0527e-06,0.000476804
596,0,8.0527e-06,0.000190721
597,0,0,0
598,0,4.02635e-05,0
599,0,6.44216e-05,9.53607e-05
600,6.17608e-06,0,0.000143041
601,1.23522e-05,0,0.000286082
602,6.17608e-06,0,0.000238402
603,0,0,0
604,0,0,0
605,0,0,0.000238402
606,0,0,0.000381443
607,0,0,0
608,0,0,9.53607e-05
609,0,8.0527e-06,0
610,0,0,0
611,0,0,0
612,0,0,0
613,1.23522e-05,1.61054e-05,0
614,0,0,0
615,0,0,0
616,0,0,0
617,0,0,0
618,6.17608e-06,0,0
619,0,8.0527e-06,0
620,0,0,0
621,1.23522e-05,8.0527e-06,9.53607e-05
622,0,0,0
623,0,0,0.000476804
624,1.23522e-05,0,0.000286082
625,0,0,9.53607e-05
626,0,0,0
627,0,0,0
628,6.17608e-06,8.0527e-06,0
629,0,8.0527e-06,0
630,6.17608e-06,0,0
631,0,0,0
632,6.17608e-06,0,0
633,0,0,0
634,0,0,0
635,0,0,0
636,0,0,0
637,0,8.0527e-06,0
638,0,0,0
639,0,0,0
640,0,0,0.000190721
641,0,0,0
642,0,0,4.76804e-05
643,6.17608e-06,0,9.53607e-05
644,0,0,9.53607e-05
645,0,8.0527e-06,0
646,0,0,0
647,0,0,0
648,0,8.0527e-06,0
649,6.17608e-06,0,0
650,1.85282e-05,0,0
651,0,0,0
652,0,0,0
653,0,0,0.000190721
654,0,0,4.76804e-05
655,6.17608e-06,0,0.000429123
656,0,0,0.000286082
657,1.85282e-05,8.0527e-06,0
658,0,8.0527e-06,0.00176417
659,0,0,0.00252706
660,0,0,0.00410051
661,0,0,0.00343299
662,0,8.0527e-06,0.00419587
663,0,8.0527e-06,0.00247938
664,0,0,0.000476804
665,1.23522e-05,0,0
666,6.17608e-06,0,0.000190721
667,6.17608e-06,0,0
668,0,0,0.000810566
669,6.17608e-06,1.61054e-05,4.76804e-05
670,0,0,0
671,0,0,0
672,6.17608e-06,8.0527e-06,0
673,6.17608e-06,8.0527e-06,0
674,0,0,0
675,0,0,0.000238402
676,0,0,0.00600772
677,0,0,0.0145425
678,0,0,0.0174033
679,0,0,0.0136366
680,0,0,0.00758118
681,0,0,0.00104897
682,0,0,0
683,0,0,0
684,0,0,0
685,0,0,0.000429123
686,0,0,0.00190721
687,6.17608e-06,0,0.00138273
688,0,0,0.00224098
689,0,0,0.0029085
690,0,0,0.00181185
691,0,0,0.00247938
692,0,0,0.00519716
693,0,0,0.00414819
694,6.17608e-06,0,0.00371907
695,0,0,0.00309922
696,0,0,0.00109665
697,0,0,0.000190721
698,1.23522e-05,0,4.76804e-05
699,0,0,0
700,0,8.0527e-06,0
701,0,0,0.000143041
702,0,0,0
703,0,0,0.000190721
704,0,0,0.000381443
705,0,0,0
706,0,0,0
707,0,0,0.000524484
708,0,1.61054e-05,0
709,0,0,0
710,6.17608e-06,0,0
711,0,0,0
712,1.85282e-05,0,0
713,0,0,0
714,0,0,0
715,1.23522e-05,2.41581e-05,9.53607e-05
716,0,1.61054e-05,0
717,6.17608e-06,0,0
718,2.47043e-05,0,0
719,1.23522e-05,0,0
720,1.85282e-05,3.22108e-05,0
721,1.85282e-05,3.22108e-05,0
722,1.23522e-05,6.44216e-05,0
723,6.17608e-06,7.24743e-05,0
724,3.08804e-05,2.41581e-05,0.000429123
725,2.47043e-05,8.0527e-06,0.00138273
726,4.32326e-05,0.000112738,0.00157345
727,1.23522e-05,0.000289897,0.00195489
728,0.00014205,0.000700585,0.00376675
729,8.0289e-05,0.000539531,0.00467267
730,7.4113e-05,0.000652268,0.00748582
731,6.17608e-05,0.00071669,0.0115386
732,6.17608e-06,0.000217423,0.0107758
733,1.85282e-05,8.0527e-06,0.00772422
734,6.17608e-06,0,0.00481572
735,0,0,0.000619845
736,6.17608e-06,1.61054e-05,0.000286082
737,0,1.61054e-05,4.76804e-05
738,0,4.02635e-05,0.000762886
739,0,0.000104685,0
740,1.23522e-05,0.000249634,0.000429123
741,6.17608e-06,5.63689e-05,0
742,4.32326e-05,0,0.000381443
743,0.000129698,8.0527e-06,0.000381443
744,1.23522e-05,0,0
745,0,0,0
746,0.000104993,0,0.000524484
747,0,0,0
748,0,0,0.000190721
749,0,0,0.000381443
750,1.23522e-05,0,4.76804e-05
751,0,0,0
752,0,0,9.53607e-05
753,0,0,0
754,1.23522e-05,0,0
755,6.17608e-06,0,0.000858246
756,1.85282e-05,1.61054e-05,0.000619845
757,0,0,0.000667525
758,0,0,0.00324226
759,6.17608e-06,0,0.00133505
760,0,0,0.00138273
761,6.17608e-06,0,0.00400515
762,0,0,0.00119201
763,6.17608e-06,0,0.00128737
764,6.17608e-06,2.41581e-05,0.000572164
765,0,3.22108e-05,0
766,6.17608e-06,0,9.53607e-05
767,0,0,4.76804e-05
768,0,8.0527e-06,0
769,1.23522e-05,0,0
770,1.23522e-05,0,0.000143041
771,0,0,0.000238402
772,0,0,0.000190721
773,0,0,0.00276546
774,0,6.44216e-05,0
775,0,2.41581e-05,4.76804e-05
776,0,0,0.00205026
777,0,0,0.000858246
778,0,0,0.00114433
779,6.17608e-06,0,0.00495876
780,0,0,0.00410051
781,0,0,0.00433891
782,0,0,0.00677061
783,0,0,0.00662757
784,0,0,0.00624613
785,1.23522e-05,0,0.00686597
786,0,0,0.00472035
787,0,0,0.00419587
788,6.17608e-06,0,0.00514948
789,0,0,0.00252706
790,0,0,0.00195489
791,0,0,0.000810566
792,6.17608e-06,8.0527e-06,0.000667525
793,0,0,0.000143041
794,0,0,0.000762886
795,0,0,9.53607e-05
796,0,0,0.000286082
797,0,0,0.00200257
798,0,0,0.000524484
799,0,0,0.000381443
800,6.17608e-06,0,0.0033853
801,0,0,0.000858246
802,0,0,0.00181185
803,6.17608e-06,0,0.00271778
804,0,8.0527e-06,0.000762886
805,0,0,0.00152577
806,0,0,0.00138273
807,0,0,0.000619845
808,0,0,0.000810566
809,0,0,0.000190721
810,0,8.0527e-06,0
811,0,0,0.000190721
812,0,0,0
813,0,8.0527e-06,0.000381443
814,0,4.83162e-05,0
815,0,2.41581e-05,0
816,0,3.22108e-05,0
817,2.47043e-05,9.66324e-05,0.000190721
818,9.26412e-05,0.00012079,0.00119201
819,6.17608e-06,0.000169107,0.000238402
