frame,patient,mother,therapist
9287,0.0007116,0.00327336,0.00442075
9288,0.000527565,0.00170037,0.00232431
9289,0.00259489,0.00226715,0.00164069
9290,0.006067,0.0028021,0.00332695
9291,0.00880298,0.00329884,0.00410172
9292,0.0105942,0.00391021,0.00391942
9293,0.0100483,0.00407578,0.0036004
9294,0.00685835,0.00521573,0.00268891
9295,0.00651482,0.00597994,0.0032358
9296,0.00646574,0.0071772,0.00410172
9297,0.00649028,0.00682057,0.00264333
9298,0.00672339,0.00471899,0.0037827
9299,0.0071344,0.00356631,0.00428402
9300,0.00650868,0.00217163,0.00150396
9301,0.00533086,0.00117816,0.0032358
9302,0.00408556,0.00156026,0.00533224
9303,0.00241085,0.00215889,0.00410172
9304,0.00296295,0.00371915,0.00296236
9305,0.00339237,0.00665499,0.00282563
9306,0.00301816,0.00956536,0.00314465
9307,0.00223295,0.0125585,0.00314465
9308,0.00204278,0.0133482,0.0032358
9309,0.00188329,0.012584,0.0041473
9310,0.00204892,0.0113103,0.00387385
9311,0.00320833,0.00956536,0.00314465
9312,0.00426346,0.00548957,0.00218759
9313,0.00492599,0.00381468,0.00264333
9314,0.00677247,0.00405668,0.00387385
9315,0.0082018,0.00419678,0.00437517
9316,0.00826314,0.001815,0.00423845
9317,0.00730617,0.000350263,0.0043296
9318,0.00386472,0.00040121,0.0030535
9319,0.00212253,7.00525e-05,0.00268891
9320,0.0017606,4.45789e-05,0.00387385
9321,0.0014416,4.45789e-05,0.00355483
9322,0.00138026,3.18421e-05,0.00364598
9323,0.00122076,3.18421e-05,0.00405615
9324,0.000981517,3.18421e-05,0.00273448
9325,0.000883365,0.000178316,0.00255218
9326,0.000705465,0.000388473,0.00423845
9327,0.00120849,0.000242,0.00337253
9328,0.00162564,0.000547683,0.00442075
9329,0.0015827,0.0031651,0.00405615
9330,0.00150908,0.00912594,0.0041473
9331,0.000914038,0.0183538,0.00282563
9332,0.000877231,0.0261869,0.00268891
9333,0.000650255,0.0317083,0.0036004
9334,0.000417145,0.0378156,0.00405615
9335,0.000374203,0.0384588,0.00446632
9336,0.000214707,0.0387327,0.00191414
9337,9.81517e-05,0.0346251,0.00232431
9338,3.06724e-05,0.028314,0.003965
9339,4.90758e-05,0.0250724,0.00460304
9340,2.45379e-05,0.0216144,0.00382827
9341,0,0.0151059,0.00410172
9342,4.29414e-05,0.0138131,0.00382827
9343,1.2269e-05,0.0143353,0.00246103
9344,1.2269e-05,0.012775,0.00255218
9345,1.2269e-05,0.0123038,0.00296236
9346,6.13448e-06,0.0145582,0.00337253
9347,3.68069e-05,0.0149785,0.00401057
9348,0.000226976,0.0129151,0.00209644
9349,0.000601179,0.0107881,0.00214201
9350,0.0023311,0.0107244,0.00405615
9351,0.00387086,0.00697341,0.00268891
9352,0.0044475,0.00497373,0.00346368
9353,0.00487078,0.00454068,0.00314465
9354,0.00407943,0.00344531,0.0036004
9355,0.00244766,0.00310142,0.00236988
9356,0.00198757,0.00459799,0.00282563
9357,0.00101832,0.00609457,0.00364598
9358,0.000282186,0.00600541,0.00405615
9359,0.000337396,0.00557873,0.0036004
9360,0.000196303,0.00894125,0.00250661
9361,0.000361934,0.0104251,0.00291678
9362,0.000723869,0.0103041,0.00419287
9363,0.000797482,0.00962267,0.00410172
9364,0.00172379,0.0104633,0.00401057
9365,0.00395061,0.0124184,0.00296236
9366,0.00396287,0.0101895,0.00364598
9367,0.0024906,0.00904951,0.00287121
9368,0.00242312,0.00813246,0.00319023
9369,0.00194463,0.00666136,0.00319023
9370,0.00155202,0.0052412,0.00364598
9371,0.00149068,0.00440694,0.00405615
9372,0.00107353,0.00235631,0.00236988
9373,0.000263783,0.00205063,0.00232431
9374,0.000509162,0.00224168,0.00382827
9375,0.000730003,0.000706894,0.00369155
9376,0.00137412,0.000133737,0.00387385
9377,0.00169925,4.45789e-05,0.00309908
9378,0.000306724,5.73157e-05,0.00346368
9379,3.68069e-05,0.000248368,0.00182299
9380,0.000601179,0.00109537,0.00314465
9381,0.000208572,0.00248368,0.00314465
9382,0.000251514,0.00367457,0.00451189
9383,6.74793e-05,0.00432415,0.00328138
9384,7.36138e-05,0.002662,0.00154954
9385,7.97482e-05,0.00184684,0.00246103
9386,0.000392607,0.00343257,0.00478534
9387,6.74793e-05,0.00510747,0.00442075
9388,0.000423279,0.00583983,0.00428402
9389,0.000956979,0.00531762,0.00473977
9390,0.00150295,0.00355357,0.00473977
9391,0.00347825,0.0029231,0.00401057
9392,0.0059075,0.00320331,0.00501322
9393,0.00777852,0.00152842,0.00437517
9394,0.00880911,0.000445789,0.003965
9395,0.0109807,0.000146473,0.00519552
9396,0.0129192,5.09473e-05,0.00282563
9397,0.0102691,1.91052e-05,0.00300793
9398,0.00636146,8.27894e-05,0.00574241
9399,0.00359481,0.000140105,0.00428402
9400,0.00225135,0.000222894,0.00405615
9401,0.00126984,0.000248368,0.0030535
9402,0.000503027,0.000152842,0.00501322
9403,0.00111648,0.000203789,0.00273448
9404,0.00496279,0.000121,0.00291678
9405,0.0143179,0.000133737,0.00332695
9406,0.0233846,5.73157e-05,0.00442075
9407,0.0268015,5.09473e-05,0.0043296
9408,0.0201763,4.45789e-05,0.00282563
9409,0.0117966,7.00525e-05,0.00259776
9410,0.0143547,0.000114631,0.00391942
9411,0.0124653,8.27894e-05,0.00469419
9412,0.0100299,0.000140105,0.00391942
9413,0.00615288,0.000108263,0.00300793
9414,0.00468061,6.36841e-05,0.00291678
9415,0.00680314,6.36841e-05,0.00369155
9416,0.00868029,5.09473e-05,0.00319023
9417,0.0102016,5.09473e-05,0.00241546
9418,0.00977836,5.09473e-05,0.00328138
9419,0.00798709,8.27894e-05,0.00473977
9420,0.00524498,0.000133737,0.00264333
9421,0.00404262,3.82105e-05,0.00259776
9422,0.00563759,5.09473e-05,0.00565126
9423,0.00463153,0.000140105,0.00350925
9424,0.00380338,0.000101895,0.00464862
9425,0.00569893,7.00525e-05,0.00319023
9426,0.00536154,0.000222894,0.00469419
9427,0.00287094,0.000191052,0.00223316
9428,0.00225135,8.91578e-05,0.00328138
9429,0.00423279,6.36841e-05,0.00332695
9430,0.00453952,5.09473e-05,0.00419287
9431,0.00405489,6.36841e-05,0.00428402
9432,0.00458246,7.00525e-05,0.00278006
9433,0.00952685,2.54737e-05,0.00200529
9434,0.0127106,0.000101895,0.00455747
9435,0.00815886,6.36841e-05,0.00451189
9436,0.00187102,7.00525e-05,0.00405615
9437,0.00611608,5.09473e-05,0.0036004
9438,0.00550876,4.45789e-05,0.00250661
9439,0.00184034,1.91052e-05,0.00255218
9440,0.00236791,1.91052e-05,0.00300793
9441,0.0026869,5.73157e-05,0.00382827
9442,0.00223295,3.18421e-05,0.00387385
9443,0.00134959,1.27368e-05,0.00455747
9444,0.00447204,3.82105e-05,0.00268891
9445,0.00709759,3.82105e-05,0.00300793
9446,0.00599339,1.91052e-05,0.00428402
9447,0.0023127,6.36841e-05,0.003965
9448,0.00423893,7.6421e-05,0.0041473
9449,0.00691356,0.000140105,0.00464862
9450,0.00386472,0.00015921,0.00282563
9451,0.00444136,0.000203789,0.00250661
9452,0.00775398,0.000121,0.00278006
9453,0.00708532,0.000127368,0.00300793
9454,0.00421439,1.91052e-05,0.00560569
9455,0.00242925,0.000108263,0.00455747
9456,0.00161337,6.36841e-05,0.00218759
9457,0.00135572,6.36841e-05,0.00264333
9458,0.0015827,1.91052e-05,0.00546896
9459,0.00127597,0.000121,0.0043296
9460,0.00106127,7.00525e-05,0.00473977
9461,0.000987651,0.000114631,0.00332695
9462,0.000539834,7.00525e-05,0.0036004
9463,0.000325127,5.09473e-05,0.00268891
9464,0.000337396,3.82105e-05,0.00332695
9465,7.36138e-05,6.36841e-05,0.00346368
9466,0.000110421,3.18421e-05,0.00437517
9467,0.000576641,6.36841e-05,0.00460304
9468,0.000134959,5.73157e-05,0.00200529
9469,0.000484624,6.36841e-05,0.00273448
9470,0.000717734,4.45789e-05,0.0041473
9471,0.000263783,6.36841e-05,0.00437517
9472,0.000374203,0.000133737,0.00373713
9473,0.000705465,0.000171947,0.00296236
9474,0.00102446,7.6421e-05,0.00259776
9475,0.00163177,6.36841e-05,0.00273448
9476,0.00206732,5.73157e-05,0.00332695
9477,0.00203051,8.27894e-05,0.00464862
9478,0.00243539,2.54737e-05,0.00369155
9479,0.00258875,7.00525e-05,0.00464862
9480,0.00171765,4.45789e-05,0.00309908
9481,0.00171765,5.73157e-05,0.00236988
9482,0.00216547,3.18421e-05,0.00455747
9483,0.00371136,8.91578e-05,0.00401057
9484,0.00568666,1.27368e-05,0.00382827
9485,0.0066191,6.36841e-05,0.0034181
9486,0.00631238,4.45789e-05,0.00268891
9487,0.00156429,7.6421e-05,0.00259776
9488,0.00279732,1.91052e-05,0.00236988
9489,0.00133732,7.6421e-05,0.00355483
9490,0.00149068,3.18421e-05,0.00401057
9491,0.00112261,6.36841e-05,0.00337253
9492,0.000447817,4.45789e-05,0.00205086
9493,0.000631851,0.00028021,0.00287121
9494,0.000226976,0.00136284,0.00410172
9495,2.45379e-05,0.00254737,0.00423845
9496,1.2269e-05,0.00331157,0.003965
9497,3.68069e-05,0.00310779,0.0030535
9498,1.84034e-05,0.00303136,0.00278006
9499,2.45379e-05,0.00244547,0.00291678
9500,1.84034e-05,0.00202516,0.0043296
9501,2.45379e-05,0.00096163,0.00382827
9502,3.06724e-05,0.000388473,0.0034181
9503,1.84034e-05,0.000471263,0.00419287
9504,6.13448e-06,0.000350263,0.00223316
9505,6.13448e-06,0.000146473,0.00195971
9506,0,0.000114631,0.00551454
9507,0,0.000127368,0.0034181
9508,1.84034e-05,1.91052e-05,0.00487649
9509,9.81517e-05,6.36841e-05,0.00227873
9510,4.29414e-05,2.54737e-05,0.00373713
9511,3.68069e-05,5.73157e-05,0.00255218
9512,2.45379e-05,6.36841e-05,0.00250661
9513,2.45379e-05,3.82105e-05,0.00309908
9514,6.13448e-06,5.73157e-05,0.00510437
9515,6.13448e-05,0.000114631,0.00446632
9516,0.00120236,8.91578e-05,0.00214201
9517,0.00260102,0.000121,0.0030535
9518,0.0044659,5.73157e-05,0.00419287
9519,0.00502414,8.27894e-05,0.00473977
9520,0.00458859,6.36841e-06,0.00455747
9521,0.00421439,5.73157e-05,0.00278006
9522,0.00233724,1.27368e-05,0.00296236
9523,0.000809751,3.18421e-05,0.00273448
9524,0.000386472,1.91052e-05,0.00483092
9525,8.58827e-05,2.54737e-05,0.00437517
9526,1.2269e-05,4.45789e-05,0.003965
9527,0,0.000178316,0.00483092
9528,1.2269e-05,0.000197421,0.00150396
9529,0,0.000229263,0.00287121
9530,1.84034e-05,0.000337526,0.00442075
9531,0,0.00068142,0.0043296
9532,1.84034e-05,0.000496736,0.0030535
9533,6.13448e-06,0.000655947,0.00296236
9534,1.2269e-05,0.000611368,0.00268891
9535,0,0.000343894,0.00250661
9536,1.2269e-05,0.000216526,0.00464862
9537,1.84034e-05,7.00525e-05,0.00401057
9538,1.2269e-05,0.000127368,0.00428402
9539,2.45379e-05,0.000452157,0.00442075
9540,9.81517e-05,0.000866104,0.00214201
9541,0.000349665,0.001331,0.00282563
9542,0.000521431,0.00113358,0.00551454
9543,0.0001779,0.00103805,0.00628931
9544,9.81517e-05,0.00064321,0.00460304
9545,0.000288321,0.000318421,0.00291678
9546,1.2269e-05,0.000210158,0.00259776
9547,2.45379e-05,7.6421e-05,0.00218759
9548,1.2269e-05,1.91052e-05,0.00309908
9549,6.13448e-05,3.18421e-05,0.00410172
9550,0,6.36841e-06,0.00401057
9551,0.000159496,3.18421e-05,0.00473977
9552,6.13448e-06,3.18421e-05,0.00236988
9553,0,3.82105e-05,0.00236988
9554,0,7.00525e-05,0.00546896
9555,1.84034e-05,5.09473e-05,0.00387385
9556,6.13448e-06,0.000140105,0.0043296
9557,6.13448e-06,0.000337526,0.00250661
9558,6.13448e-06,0.000375736,0.00419287
9559,6.13448e-06,0.000694157,0.00223316
9560,0,0.000987104,0.00278006
9561,6.13448e-06,0.00110174,0.00319023
9562,6.13448e-06,0.001331,0.0043296
9563,1.2269e-05,0.00151568,0.00423845
9564,0,0.000815157,0.00191414
9565,0,0.000757841,0.00218759
9566,2.45379e-05,0.000541315,0.0043296
9567,0,0.00040121,0.00373713
9568,6.13448e-06,0.000210158,0.00391942
9569,3.06724e-05,0.000222894,0.00236988
9570,0,0.000229263,0.00232431
9571,1.84034e-05,8.91578e-05,0.00300793
9572,6.13448e-06,3.82105e-05,0.0037827
9573,0,6.36841e-05,0.00314465
9574,6.13448e-06,0.00015921,0.00373713
9575,6.13448e-06,0.000152842,0.00391942
9576,3.68069e-05,3.82105e-05,0.00259776
9577,6.13448e-06,5.73157e-05,0.00319023
9578,6.13448e-06,0.000114631,0.00483092
9579,1.2269e-05,0.000146473,0.003965
9580,0,8.27894e-05,0.00405615
9581,3.06724e-05,4.45789e-05,0.00309908
9582,0,5.73157e-05,0.0030535
9583,3.68069e-05,0.000108263,0.00278006
9584,4.90758e-05,0.000171947,0.00473977
9585,1.84034e-05,7.00525e-05,0.00455747
9586,1.2269e-05,6.36841e-05,0.00423845
9587,6.13448e-06,0.000133737,0.00419287
9588,0,0.000191052,0.00200529
9589,0,0.000312052,0.00273448
9590,1.2269e-05,0.000267473,0.00524109
9591,1.2269e-05,0.000140105,0.00469419
9592,7.97482e-05,5.73157e-05,0.00373713
9593,0.000754541,6.36841e-05,0.00268891
9594,0.00308564,0.000127368,0.00332695
9595,0.00423893,0.000127368,0.00218759
9596,0.00423893,0.000242,0.00496764
9597,0.003558,0.000624104,0.00537781
9598,0.00282186,0.00138195,0.00665391
9599,0.00274825,0.001936,0.00669948
9600,0.00246606,0.00204426,0.00473977
9601,0.000956979,0.00175768,0.00533224
9602,0.00064412,0.00147747,0.0075654
9603,0.000453952,0.00101258,0.00524109
9604,0.000625717,0.000248368,0.00446632
9605,0.00113488,0.000210158,0.00369155
9606,0.00144774,5.09473e-05,0.003965
9607,0.00192623,1.91052e-05,0.00309908
9608,0.0035396,6.36841e-06,0.00300793
9609,0.00507935,0.000101895,0.00309908
9610,0.00575414,0.000203789,0.00514994
9611,0.00712213,0.000299315,0.00501322
9612,0.00796869,0.000617736,0.00587914
9613,0.00874777,0.000974367,0.00793
9614,0.00955752,0.00120363,0.0113481
9615,0.00829995,0.00165579,0.0114392
9616,0.0069565,0.00161121,0.00920609
9617,0.00772944,0.00142652,0.00897822
9618,0.00890113,0.001694,0.00802115
9619,0.00903609,0.00161121,0.00665391
9620,0.00939802,0.00142016,0.00464862
9621,0.00838583,0.000999841,0.00241546
9622,0.00839197,0.000528578,0.00382827
9623,0.00858827,0.000292947,0.00615258
9624,0.00662524,0.000101895,0.00496764
9625,0.00634305,7.00525e-05,0.00692735
9626,0.00858827,3.82105e-05,0.0111202
9627,0.00971088,5.09473e-05,0.00979856
9628,0.00941643,2.54737e-05,0.0123507
9629,0.00756995,1.91052e-05,0.0140826
9630,0.00456405,1.27368e-05,0.0144016
9631,0.00474195,1.91052e-05,0.0111202
9632,0.0060486,3.18421e-05,0.00783885
9633,0.00547196,3.18421e-05,0.00688178
9634,0.0051775,6.36841e-06,0.00656276
9635,0.00600566,6.36841e-05,0.00879592
9636,0.00704238,7.00525e-05,0.00615258
9637,0.00761289,3.82105e-05,0.00546896
9638,0.00828768,1.91052e-05,0.00464862
9639,0.00692583,6.36841e-06,0.00583356
9640,0.00549649,1.27368e-05,0.00355483
9641,0.00456405,6.36841e-06,0.00300793
9642,0.00429414,1.27368e-05,0.00259776
9643,0.00439842,2.54737e-05,0.00214201
9644,0.0049996,1.91052e-05,0.00428402
9645,0.00556397,2.54737e-05,0.00364598
9646,0.00680927,1.91052e-05,0.00387385
9647,0.00829995,2.54737e-05,0.00410172
9648,0.00896248,3.18421e-05,0.00268891
9649,0.00983357,0.000152842,0.00259776
9650,0.00961886,0.000579526,0.00355483
9651,0.00953298,0.000541315,0.00287121
9652,0.00769877,0.000878841,0.00437517
9653,0.00756995,0.00112721,0.0034181
9654,0.00769877,0.00107626,0.00391942
9655,0.00555784,0.00120363,0.00173184
9656,0.00335556,0.00126095,0.00287121
9657,0.00175446,0.00112084,0.00300793
9658,0.000932441,0.000980736,0.00451189
9659,0.0014048,0.000751473,0.00410172
9660,0.000956979,0.000305684,0.00232431
9661,0.0033617,5.73157e-05,0.00241546
9662,0.00687062,3.82105e-05,0.00446632
9663,0.00493212,3.18421e-05,0.00410172
9664,0.00724482,5.09473e-05,0.00442075
9665,0.00655162,0.000146473,0.00268891
9666,0.00541675,0.000146473,0.00373713
9667,0.00475422,5.09473e-05,0.00209644
9668,0.00290774,6.36841e-05,0.00255218
9669,0.00198757,5.09473e-05,0.00364598
9670,0.0021348,0.000133737,0.0037827
9671,0.00149068,6.36841e-05,0.00437517
9672,0.00149681,6.36841e-05,0.00200529
9673,0.00123303,4.45789e-05,0.00255218
9674,0.00135572,0,0.00455747
9675,0.00165631,3.18421e-05,0.0043296
9676,0.00150295,6.36841e-06,0.0041473
9677,0.00150908,4.45789e-05,0.0037827
9678,0.00130051,1.27368e-05,0.00387385
9679,0.00109194,2.54737e-05,0.00469419
9680,0.001049,1.91052e-05,0.00519552
9681,0.00082202,1.91052e-05,0.00988971
9682,0.000699331,2.54737e-05,0.0249294
9683,0.000779079,4.45789e-05,0.0429769
9684,0.000496893,0.000127368,0.0480813
9685,0.0012269,0.000687789,0.0432048
9686,0.00191396,0.00119726,0.0353204
9687,0.00211026,0.00180226,0.03172
9688,0.00384632,0.00187231,0.0279829
9689,0.0044475,0.00154752,0.0245648
9690,0.00297522,0.001331,0.0212834
9691,0.00206119,0.000630473,0.0169538
9692,0.00150295,0.000503105,0.0110747
9693,0.00204278,0.000216526,0.00473977
9694,0.00231883,7.6421e-05,0.00528666
9695,0.000834289,7.00525e-05,0.00783885
9696,0.000631851,6.36841e-06,0.00437517
9697,0.0005337,5.09473e-05,0.00268891
9698,0.000803617,1.91052e-05,0.00592471
9699,0.00209186,1.27368e-05,0.00405615
9700,0.00195076,3.82105e-05,0.00505879
9701,0.00104286,1.91052e-05,0.00355483
9702,0.00046622,2.54737e-05,0.00505879
9703,0.000288321,4.45789e-05,0.00309908
9704,0.000337396,1.91052e-05,0.00510437
9705,0.000496893,3.18421e-05,0.00592471
9706,0.000809751,4.45789e-05,0.00610701
9707,0.00187102,4.45789e-05,0.00665391
9708,0.00219001,6.36841e-05,0.00410172
9709,0.00244766,2.54737e-05,0.00437517
9710,0.00254581,2.54737e-05,0.00765655
9711,0.00114715,2.54737e-05,0.00729195
9712,0.000815886,1.91052e-05,0.00537781
9713,0.00136799,5.09473e-05,0.00505879
9714,0.00139253,3.18421e-05,0.00610701
9715,0.00119009,1.91052e-05,0.00610701
9716,0.00100605,0,0.00783885
9717,0.000564372,3.18421e-05,0.00569684
9718,0.000637986,2.54737e-05,0.00419287
9719,0.000705465,5.09473e-05,0.00647161
9720,0.000545969,6.36841e-06,0.00227873
9721,0.000509162,3.18421e-05,0.00296236
9722,0.000515296,7.00525e-05,0.00551454
9723,0.000441683,5.09473e-05,0.00391942
9724,0.000392607,4.45789e-05,0.00405615
9725,0.0008895,1.27368e-05,0.00346368
9726,0.000509162,3.82105e-05,0.0030535
9727,0.000981517,1.27368e-05,0.00638046
9728,0.00125757,1.91052e-05,0.0120773
9729,0.00152749,5.09473e-05,0.0153587
9730,0.00393834,1.27368e-05,0.0186856
9731,0.00391993,1.91052e-05,0.0175463
9732,0.00207959,6.36841e-06,0.0113025
9733,0.00429414,3.18421e-05,0.00779327
9734,0.00694423,6.36841e-06,0.0113025
9735,0.00582162,3.18421e-05,0.00751982
9736,0.0039322,1.91052e-05,0.00505879
9737,0.00339237,3.82105e-05,0.00300793
9738,0.00350892,3.18421e-05,0.00460304
9739,0.00445363,3.18421e-05,0.0034181
9740,0.00440456,0,0.00478534
9741,0.00371136,2.54737e-05,0.00733753
9742,0.00388926,3.82105e-05,0.00615258
9743,0.00320833,7.00525e-05,0.00724638
9744,0.00306724,4.45789e-05,0.00296236
9745,0.0026685,5.09473e-05,0.00346368
9746,0.00274825,3.18421e-05,0.010072
9747,0.00310405,1.27368e-05,0.014037
9748,0.00423893,4.45789e-05,0.0155865
9749,0.0035764,3.18421e-05,0.0145383
9750,0.00265623,6.36841e-05,0.0121229
9751,0.00149068,5.09473e-05,0.0131711
9752,0.00212253,2.54737e-05,0.0150396
9753,0.00234337,1.91052e-05,0.0160423
9754,0.00183421,1.27368e-05,0.0114848
9755,0.00112874,5.09473e-05,0.0120773
9756,0.00138026,3.82105e-05,0.00961626
9757,0.00184034,4.45789e-05,0.0108468
9758,0.00278505,1.91052e-05,0.0117127
9759,0.00285253,4.45789e-05,0.00592471
9760,0.00253354,1.91052e-05,0.00501322
9761,0.00243539,3.18421e-05,0.0032358
9762,0.00192623,1.27368e-05,0.00751982
9763,0.00123916,2.54737e-05,0.0077477
9764,0.00116555,1.91052e-05,0.00838574
9765,0.000282186,3.18421e-05,0.00888707
9766,0.000331262,0,0.0105278
9767,0.000625717,3.82105e-05,0.0129888
9768,9.20172e-05,1.91052e-05,0.00916051
9769,0.000128824,1.91052e-05,0.0105733
9770,0.000312858,3.18421e-05,0.011576
9771,0.000159496,3.82105e-05,0.0150396
9772,0.000153362,2.54737e-05,0.0127153
9773,0.00129438,1.27368e-05,0.0139914
9774,0.00223295,1.27368e-05,0.0138547
9775,0.00340464,4.45789e-05,0.013399
9776,0.00367455,2.54737e-05,0.0141737
9777,0.00181581,2.54737e-05,0.0130344
9778,0.0019385,3.18421e-05,0.0121684
9779,0.00389539,5.73157e-05,0.0116671
9780,0.00153362,7.00525e-05,0.00870477
9781,0.000858827,7.6421e-05,0.00920609
9782,0.000864962,1.91052e-05,0.0118038
9783,0.000165631,7.6421e-05,0.0116215
9784,0.00023311,5.09473e-05,0.00765655
9785,0.000871096,5.09473e-05,0.00628931
9786,0.000165631,2.54737e-05,0.00679063
9787,4.90758e-05,1.91052e-05,0.00592471
9788,8.58827e-05,8.27894e-05,0.00597029
9789,9.81517e-05,6.36841e-05,0.00505879
9790,0.000196303,5.73157e-05,0.00537781
9791,0.00058891,5.09473e-05,0.00656276
9792,0.000950844,5.73157e-05,0.0034181
9793,0.000730003,5.73157e-05,0.00332695
9794,0.000263783,5.09473e-05,0.00587914
9795,4.29414e-05,3.18421e-05,0.00460304
9796,0.00126984,6.36841e-06,0.00346368
9797,0.0040917,3.18421e-05,0.00264333
9798,0.00288321,3.82105e-05,0.0041473
9799,0.00217161,5.09473e-05,0.00692735
9800,0.00115942,1.91052e-05,0.0146751
9801,3.68069e-05,6.36841e-06,0.0227873
9802,4.90758e-05,3.82105e-05,0.0264789
9803,0.000607314,3.18421e-05,0.027755
9804,0.00111648,2.54737e-05,0.0212378
9805,0.00288321,1.27368e-05,0.0157688
9806,0.00415918,1.27368e-05,0.0126242
9807,0.00369909,3.18421e-05,0.00998086
9808,0.00219001,0,0.00647161
9809,0.00144774,4.45789e-05,0.00651718
9810,0.000239245,1.91052e-05,0.00246103
9811,1.84034e-05,1.91052e-05,0.00186856
9812,0.000269917,6.36841e-06,0.00273448
9813,0.00147228,5.09473e-05,0.00332695
9814,0.00236177,6.36841e-05,0.00451189
9815,0.0026685,1.27368e-05,0.00556011
9816,0.00146001,1.27368e-05,0.00296236
9817,0.000907903,1.91052e-05,0.0036004
9818,0.00171765,3.18421e-05,0.00834017
9819,0.0023311,1.27368e-05,0.00856804
9820,0.00230043,6.36841e-06,0.00906936
9821,0.00307951,2.54737e-05,0.00793
9822,0.00225135,2.54737e-05,0.00724638
9823,0.000539834,1.27368e-05,0.00984413
9824,0.000453952,2.54737e-05,0.0172728
9825,0.000484624,3.82105e-05,0.0171817
9826,0.00046622,1.91052e-05,0.0157688
9827,0.000484624,4.45789e-05,0.0145383
9828,0.000269917,1.91052e-05,0.00779327
9829,0.000110421,2.54737e-05,0.00638046
9830,0.00041101,2.54737e-05,0.00733753
9831,0.000938575,1.91052e-05,0.00770212
9832,0.00128211,1.27368e-05,0.00542339
9833,0.00280346,2.54737e-05,0.00264333
9834,0.00447817,2.54737e-05,0.00241546
9835,0.00591364,1.27368e-05,0.00246103
9836,0.00594431,2.54737e-05,0.00405615
9837,0.00485237,5.73157e-05,0.00410172
9838,0.00258875,1.91052e-05,0.00478534
9839,0.000331262,3.18421e-05,0.00473977
9840,0.00105513,4.45789e-05,0.00319023
9841,0.00041101,1.91052e-05,0.00273448
9842,1.2269e-05,1.91052e-05,0.0034181
9843,0.000276052,4.45789e-05,0.0037827
9844,0.000196303,1.91052e-05,0.00464862
9845,0.000263783,2.54737e-05,0.00369155
9846,3.68069e-05,6.36841e-06,0.00296236
9847,3.68069e-05,2.54737e-05,0.00232431
9848,0.000116555,6.36841e-06,0.00250661
9849,1.84034e-05,1.27368e-05,0.00382827
9850,4.29414e-05,1.27368e-05,0.0043296
9851,0,3.18421e-05,0.00451189
9852,1.2269e-05,3.82105e-05,0.00246103
9853,1.84034e-05,3.82105e-05,0.0030535
9854,6.13448e-06,6.36841e-06,0.00565126
9855,6.13448e-06,1.91052e-05,0.00464862
9856,6.13448e-06,1.91052e-05,0.0043296
9857,6.74793e-05,3.82105e-05,0.00300793
9858,0.00117782,3.82105e-05,0.00273448
9859,0.00384018,3.18421e-05,0.00296236
9860,0.00601179,2.54737e-05,0.00373713
9861,0.0055149,3.18421e-05,0.00309908
9862,0.00380338,1.91052e-05,0.0037827
9863,0.00185261,0,0.0034181
9864,0.000196303,3.82105e-05,0.00236988
9865,0.0001779,4.45789e-05,0.00346368
9866,0.00111034,6.36841e-06,0.00473977
9867,0.00199984,1.91052e-05,0.00410172
9868,0.00225749,1.91052e-05,0.00451189
9869,0.00100605,4.45789e-05,0.00428402
9870,0.000147228,1.27368e-05,0.00291678
9871,3.06724e-05,2.54737e-05,0.00314465
9872,0.000484624,1.27368e-05,0.00464862
9873,0.00120236,1.91052e-05,0.00419287
9874,0.00030059,6.36841e-06,0.00405615
9875,0.000294455,1.91052e-05,0.00546896
9876,7.36138e-05,1.27368e-05,0.00268891
9877,9.81517e-05,1.91052e-05,0.00182299
9878,3.06724e-05,1.27368e-05,0.00578799
9879,2.45379e-05,1.27368e-05,0.00373713
9880,1.2269e-05,1.91052e-05,0.0032358
9881,2.45379e-05,3.82105e-05,0.00309908
9882,6.74793e-05,3.82105e-05,0.00337253
9883,6.74793e-05,1.27368e-05,0.00209644
9884,4.29414e-05,4.45789e-05,0.00478534
9885,6.74793e-05,2.54737e-05,0.00369155
9886,0.000134959,3.18421e-05,0.0043296
9887,0.000570507,4.45789e-05,0.00460304
9888,7.36138e-05,0,0.00241546
9889,2.45379e-05,7.00525e-05,0.00273448
9890,1.2269e-05,6.36841e-05,0.00524109
9891,2.45379e-05,6.36841e-05,0.00642603
9892,7.36138e-05,1.27368e-05,0.00925166
9893,0.000208572,4.45789e-05,0.0077477
9894,2.45379e-05,2.54737e-05,0.003965
9895,6.13448e-06,3.18421e-05,0.00355483
9896,6.13448e-06,1.91052e-05,0.0032358
9897,6.13448e-06,1.27368e-05,0.00410172
9898,0,6.36841e-06,0.00597029
9899,3.06724e-05,1.27368e-05,0.012214
9900,1.84034e-05,3.18421e-05,0.0126698
9901,6.13448e-06,5.73157e-05,0.0147662
9902,1.2269e-05,6.36841e-06,0.0165892
9903,6.13448e-06,2.54737e-05,0.014356
9904,2.45379e-05,2.54737e-05,0.0129432
9905,1.2269e-05,1.91052e-05,0.00697293
9906,1.2269e-05,1.91052e-05,0.0037827
9907,0,1.27368e-05,0.00236988
9908,1.2269e-05,1.27368e-05,0.00314465
9909,1.2269e-05,1.91052e-05,0.00337253
9910,6.13448e-06,7.00525e-05,0.00501322
9911,1.84034e-05,0.000261105,0.00551454
