frame,patient,mother,therapist
171,6.6402e-05,0.00292382,0.00118171
172,3.689e-05,0.00338994,0.000636306
173,6.6402e-05,0.00310391,0.000363603
174,7.378e-06,0.00288674,0.000272702
175,3.689e-05,0.00261661,0.000181802
176,2.9512e-05,0.00206045,0.000999909
177,8.85361e-05,0.0019651,0.00159076
178,1.4756e-05,0.00126593,0.000545405
179,5.1646e-05,0.000423742,0.000954459
180,0,0.000190684,0.000136351
181,3.689e-05,0.000275432,0.000636306
182,2.9512e-05,0.000905749,0.000909008
183,5.1646e-05,0.00172145,0.00113626
184,7.378e-06,0.00134538,0.000409054
185,6.6402e-05,0.00136657,0.000909008
186,7.378e-06,0.00108584,0.000363603
187,3.689e-05,0.000942827,0.000181802
188,1.4756e-05,0.000677988,0.000590855
189,5.1646e-05,0.00264309,0.00163621
190,7.378e-06,0.00414208,0.000545405
191,4.4268e-05,0.00424272,0.000409054
192,3.689e-05,0.00359122,0.000136351
193,7.378e-05,0.00293971,0.000818107
194,2.2134e-05,0.00222994,0.000636306
195,2.2134e-05,0.00171086,0.000772657
196,7.378e-06,0.00215049,0.000272702
197,6.6402e-05,0.00336345,0.000772657
198,1.4756e-05,0.00354884,0.000409054
199,4.4268e-05,0.00251067,0.000227252
200,2.2134e-05,0.0021399,0.00127261
201,6.6402e-05,0.00134538,0.00118171
202,0,0.00149369,0.000681756
203,3.689e-05,0.001642,0.00118171
204,2.2134e-05,0.00143543,0.000181802
205,3.689e-05,0.00109643,0.00131806
206,7.378e-06,0.0014778,0.000818107
207,5.9024e-05,0.0013189,0.000999909
208,2.2134e-05,0.00150429,0.000181802
209,6.6402e-05,0.00222465,0.000181802
210,1.4756e-05,0.00208693,0.000318153
211,6.6402e-05,0.00176383,0.000636306
212,7.378e-06,0.00138776,0.00109081
213,6.6402e-05,0.00116529,0.00131806
214,1.4756e-05,0.000704472,0.000818107
215,3.689e-05,0.00077333,0.000954459
216,7.378e-06,0.000762736,4.54504e-05
217,5.1646e-05,0.000730955,0.000818107
218,7.378e-06,0.00165259,0.000363603
219,3.689e-05,0.00169497,0.000590855
220,4.4268e-05,0.00283378,0.000181802
221,4.4268e-05,0.00335816,0.000454504
222,2.9512e-05,0.00267487,0.000227252
223,8.11581e-05,0.001642,0.000227252
224,1.4756e-05,0.000471413,0.00154531
225,4.4268e-05,0.000365478,0.00181802
226,1.4756e-05,0.00132419,0.000727207
227,5.1646e-05,0.00188565,0.000954459
228,2.2134e-05,0.00139835,0
229,3.689e-05,0.000905749,0.000727207
230,1.4756e-05,0.00112821,0.000636306
231,5.9024e-05,0.00100639,0.000909008
232,1.4756e-05,0.00103817,0.000181802
233,6.6402e-05,0.00120767,0.000454504
234,7.378e-06,0.00101698,0.000272702
235,4.4268e-05,0.00142483,0.000590855
236,3.689e-05,0.00190154,0.000318153
237,4.4268e-05,0.00236236,0.000590855
238,2.2134e-05,0.00331049,0.000818107
239,3.689e-05,0.00353825,0.00113626
240,1.4756e-05,0.00330519,0
241,1.4756e-05,0.00283907,0.000818107
242,0,0.00264839,0.000727207
243,3.689e-05,0.00237296,0.000863558
244,7.378e-06,0.0023041,0.000363603
245,8.11581e-05,0.00224054,0.000545405
246,7.378e-06,0.00231469,0.000318153
247,2.2134e-05,0.00302446,0.000136351
248,2.2134e-05,0.00367596,0.00118171
249,4.4268e-05,0.00342702,0.000909008
250,0,0.002802,0.000363603
251,6.6402e-05,0.00360711,0.000636306
252,1.4756e-05,0.00247889,0
253,2.9512e-05,0.00201807,0.000454504
254,2.2134e-05,0.00431687,0.000772657
255,4.4268e-05,0.00504783,0.000954459
256,7.378e-06,0.00504253,0.000727207
257,5.9024e-05,0.00429039,0.000181802
258,2.2134e-05,0.00334227,0.000409054
259,5.1646e-05,0.00260072,0.000136351
260,4.4268e-05,0.00232529,0.000409054
261,4.4268e-05,0.00120767,0.00109081
262,7.378e-06,0.00103287,0.000636306
263,7.378e-05,9.00452e-05,0.000499955
264,3.689e-05,5.29678e-06,0.000181802
265,4.4268e-05,7.41549e-05,0.000636306
266,7.378e-06,0.000386665,0.000636306
267,3.689e-05,0.000111232,0.000954459
268,0,7.94517e-05,0.000454504
269,3.689e-05,0.000143013,0.000272702
270,1.4756e-05,8.47485e-05,0.000409054
271,3.689e-05,0.000116529,0.000181802
272,2.2134e-05,0.000333697,0.000999909
273,8.85361e-05,0.00195981,0.00122716
274,7.378e-06,0.00291323,0.000727207
275,5.1646e-05,0.00251597,0.000999909
276,7.378e-06,0.00258483,9.09008e-05
277,4.4268e-05,0.000709768,0.000818107
278,2.2134e-05,0.000307213,0.000545405
279,6.6402e-05,0.000587942,0.00127261
280,2.2134e-05,0.00145132,0.00109081
281,4.4268e-05,0.00155196,0.000545405
282,2.2134e-05,0.00118648,0.000681756
283,4.4268e-05,0.00119707,0.000181802
284,2.9512e-05,0.00167908,0.000681756
285,5.9024e-05,0.00201807,0.00140896
286,7.378e-06,0.00198629,0.000454504
287,7.378e-05,0.00200218,0.00118171
288,1.4756e-05,0.00121826,0.000136351
289,1.4756e-05,0.000762736,0.000681756
290,7.378e-06,0.000397258,0.000772657
291,5.9024e-05,0.000651504,0.00109081
292,2.9512e-05,0.000831594,0.000727207
293,5.9024e-05,0.00101698,0.000363603
294,7.378e-06,0.000752143,0.000272702
295,5.1646e-05,0.000868672,0.000136351
296,1.4756e-05,0.000365478,0.00118171
297,6.6402e-05,0.0003284,0.00122716
298,1.4756e-05,0.000482007,0.000545405
299,6.6402e-05,0.000598536,0.000590855
300,3.689e-05,0.000195981,0.000227252
301,4.4268e-05,4.7671e-05,0.000590855
302,7.378e-06,4.23742e-05,0.00118171
303,4.4268e-05,6.88581e-05,0.00109081
304,2.2134e-05,0.000143013,0.00131806
305,6.6402e-05,0.000587942,0.000636306
306,1.4756e-05,3.17807e-05,0.000681756
307,8.85361e-05,2.64839e-05,0.000363603
308,7.378e-06,5.82646e-05,0.000636306
309,6.6402e-05,4.23742e-05,0.00181802
310,7.378e-06,1.05936e-05,0.000636306
311,7.378e-05,1.58903e-05,0.00113626
312,1.4756e-05,0,0.000499955
313,2.2134e-05,0,0.000499955
314,0,0,0.000818107
315,4.4268e-05,5.29678e-06,0.000863558
316,0,1.05936e-05,0.000181802
317,5.9024e-05,1.05936e-05,0.00159076
318,7.378e-06,5.29678e-06,0.000454504
319,8.11581e-05,5.29678e-06,0.000227252
320,2.9512e-05,0,0.00109081
321,4.4268e-05,1.05936e-05,0.000999909
322,0,0,0.000954459
323,5.1646e-05,1.05936e-05,0.000272702
324,4.4268e-05,0,4.54504e-05
325,5.9024e-05,0,0.000818107
326,0,0,0.000818107
327,5.1646e-05,5.29678e-06,0.000772657
328,0,5.29678e-06,0.000181802
329,6.6402e-05,2.11871e-05,0.000909008
330,1.4756e-05,0.000195981,0.000363603
331,4.4268e-05,0.000699175,0.000590855
332,1.4756e-05,0.00112821,0.000727207
333,5.1646e-05,0.00113351,0.00163621
334,0,0.00106465,0.000863558
335,5.9024e-05,0.000985201,0.000772657
336,2.2134e-05,0.000566755,0.000136351
337,5.1646e-05,0.000317807,0.000590855
338,2.9512e-05,0.000116529,0.000818107
339,2.9512e-05,0.000169497,0.00168167
340,7.378e-06,0.000195981,0.000181802
341,5.1646e-05,0.000238355,0.000454504
342,7.378e-06,5.82646e-05,0.000545405
343,3.689e-05,2.11871e-05,0.000136351
344,0,0.000143013,0.00159076
345,2.9512e-05,5.29678e-05,0.00168167
346,2.2134e-05,0,0.000136351
347,4.4268e-05,0,0.000999909
348,7.378e-06,5.29678e-06,0
349,2.9512e-05,1.05936e-05,0.000318153
350,0,0.000127123,0.000999909
351,4.4268e-05,0.000206574,0.00113626
352,1.4756e-05,0.000243652,0.000363603
353,9.59141e-05,0.00029662,0.00113626
354,0,9.00452e-05,0.000363603
355,5.1646e-05,7.41549e-05,0.000818107
356,2.2134e-05,0.000338994,0.000636306
357,5.1646e-05,0.000116529,0.000727207
358,7.378e-06,0.000111232,0.000590855
359,5.9024e-05,0.000407852,0.000272702
360,7.378e-06,0.000990498,0.000136351
361,2.9512e-05,0.0014778,0.000409054
362,7.378e-06,0.00126593,0.000954459
363,5.1646e-05,0.00093753,0.000954459
364,1.4756e-05,0.000783923,0.000454504
365,6.6402e-05,0.00093753,0.000636306
366,7.378e-06,0.000783923,0.000545405
367,5.1646e-05,0.0011547,0.000272702
368,7.378e-06,0.00125534,0.000863558
369,7.378e-05,0.00143543,0.00104536
370,1.4756e-05,0.00199159,4.54504e-05
371,4.4268e-05,0.00243652,0.000999909
372,5.9024e-05,0.00299268,0.000181802
373,5.9024e-05,0.00351706,0.000454504
374,2.9512e-05,0.00252127,9.09008e-05
375,5.9024e-05,0.000932233,0.00127261
376,2.9512e-05,0.000799814,0.000227252
377,5.9024e-05,0.00149369,0.000272702
378,2.9512e-05,0.00125534,0.000318153
379,4.4268e-05,0.00173734,0.000454504
380,7.378e-06,0.00238885,0.000681756
381,5.9024e-05,0.00191743,0.000909008
382,7.378e-06,0.00153077,0
383,4.4268e-05,0.00102228,0.00131806
384,2.2134e-05,0.000429039,0.000181802
385,3.689e-05,0.000127123,0.000454504
386,2.9512e-05,0.000206574,0.000863558
387,4.4268e-05,0.000227761,0.00131806
388,7.378e-06,7.94517e-05,0.00109081
389,5.9024e-05,0.00029662,0.000454504
390,0,0.00014831,0.000409054
391,5.9024e-05,7.41549e-05,0.000272702
392,2.9512e-05,7.41549e-05,0.000545405
393,6.6402e-05,1.05936e-05,0.00109081
394,1.4756e-05,2.11871e-05,0.000545405
395,5.9024e-05,0.000280729,0.00218162
396,0,0.000550865,4.54504e-05
397,4.4268e-05,0.00108054,0.000499955
398,7.378e-06,0.00146721,0.000818107
399,5.1646e-05,0.00255834,0.000909008
400,1.4756e-05,0.00316747,0.000272702
401,5.1646e-05,0.00266428,0.000727207
402,1.4756e-05,0.000794517,0.000227252
403,4.4268e-05,0.000137716,0.000499955
404,2.2134e-05,0.000217168,0.000363603
405,6.6402e-05,7.41549e-05,0.00118171
406,7.378e-06,0.000222465,0.000545405
407,3.689e-05,0.000646207,0.00149986
408,1.4756e-05,0.000413149,0.000181802
409,3.689e-05,0.000550865,0.000454504
410,2.2134e-05,0.000423742,0.000999909
411,6.6402e-05,5.29678e-06,0.00109081
412,0,0,0.000181802
413,6.6402e-05,0,0.000636306
414,2.2134e-05,5.29678e-06,0.000272702
415,6.6402e-05,5.29678e-06,0.000636306
416,7.378e-06,5.29678e-06,0.00131806
417,5.1646e-05,0,0.000863558
418,2.2134e-05,1.05936e-05,0.000409054
419,0.000103292,5.29678e-06,0.00109081
420,2.2134e-05,0,0
421,3.689e-05,1.58903e-05,0.000727207
422,1.4756e-05,5.29678e-06,0.000454504
423,3.689e-05,0,0.000954459
424,2.9512e-05,5.29678e-06,0.000363603
425,5.9024e-05,1.05936e-05,0.000909008
426,0,5.29678e-06,0.000318153
427,5.1646e-05,1.05936e-05,0.000272702
428,1.4756e-05,5.29678e-06,0.000999909
429,5.9024e-05,0,0.000636306
430,7.378e-06,5.29678e-06,0
431,3.689e-05,1.05936e-05,0.00122716
432,1.4756e-05,5.29678e-06,0
433,7.378e-05,0,0.000772657
434,7.378e-06,0,0.000727207
435,5.1646e-05,5.29678e-06,0.00131806
436,1.4756e-05,5.29678e-06,0.000545405
437,7.378e-05,1.05936e-05,0.000272702
438,7.378e-06,2.11871e-05,0.000409054
439,4.4268e-05,2.11871e-05,9.09008e-05
440,7.378e-06,1.05936e-05,0.000772657
441,5.9024e-05,1.05936e-05,0.00113626
442,7.378e-06,5.29678e-06,0.000318153
443,6.6402e-05,5.29678e-06,0.000909008
444,2.2134e-05,0,0.000227252
445,2.9512e-05,0,0.000409054
446,3.689e-05,5.29678e-06,0.000909008
447,4.4268e-05,0,0.00113626
448,7.378e-06,0,0.000272702
449,6.6402e-05,1.58903e-05,0.000454504
450,2.2134e-05,2.11871e-05,0.000363603
451,6.6402e-05,5.29678e-06,0.000681756
452,3.689e-05,0,0.000999909
453,5.1646e-05,1.05936e-05,0.000954459
454,2.2134e-05,5.29678e-06,0.000772657
455,4.4268e-05,3.17807e-05,0.000636306
456,1.4756e-05,0.000185387,9.09008e-05
457,3.689e-05,0.000270136,0.000636306
458,1.4756e-05,0.000370774,0.000818107
459,5.1646e-05,0.000185387,0.000772657
460,1.4756e-05,3.70774e-05,0.000636306
461,0.566409,0.4154,0.716617
462,0.000914873,1.05936e-05,0.000863558
463,0.000464814,2.11871e-05,0.000818107
464,0.000287742,1.58903e-05,0.00195437
465,0.000782068,2.64839e-05,0.00236342
466,0.000317254,1.05936e-05,0.00118171
467,5.1646e-05,4.23742e-05,0.00127261
468,0.000693532,2.11871e-05,0.00249977
469,0.000420546,1.05936e-05,0.00186347
470,0.000103292,1.05936e-05,0.00231797
471,0.000730422,1.58903e-05,0.00154531
472,0.000597618,1.58903e-05,0.00254522
473,3.689e-05,5.29678e-06,0.000818107
474,0.000619752,5.29678e-06,0.00199982
475,0.00070091,1.05936e-05,0.00127261
476,0.000265608,1.05936e-05,0.00227252
477,0.00047957,1.58903e-05,0.000818107
478,0.000855849,0,0.00168167
479,6.6402e-05,1.58903e-05,0.00281793
480,0.000420546,1.58903e-05,0.00240887
481,0.000922251,1.58903e-05,0.00136351
482,0.000309876,5.29678e-06,0.00154531
483,0.00018445,1.05936e-05,0.00190892
484,0.0011731,3.70774e-05,0.00181802
485,0.00044268,1.58903e-05,0.00136351
486,0.000191828,1.05936e-05,0.00227252
487,0.000914873,3.17807e-05,0.00145441
488,0.000855849,1.05936e-05,0.00227252
489,0.000317254,1.58903e-05,0.000909008
490,0.00106243,1.58903e-05,0.00109081
491,0.000833715,1.58903e-05,0.00249977
492,0.000162316,1.05936e-05,0.00140896
493,0.000686154,0,0.00131806
494,0.00120261,1.05936e-05,0.00336333
495,9.59141e-05,3.70774e-05,0.00140896
496,0.00077469,3.17807e-05,0.00249977
497,0.00139444,2.11871e-05,0.000727207
498,0.000125426,5.29678e-06,0.00177257
499,0.00047957,1.58903e-05,0.00168167
500,0.00163054,2.11871e-05,0.00272702
501,0.000309876,0,0.00154531
502,0.000162316,1.58903e-05,0.00204527
503,0.00115097,1.58903e-05,0.00263612
504,0.000398412,5.29678e-06,0.00195437
505,0.000140182,1.05936e-05,0.00140896
506,0.00119524,1.58903e-05,0.00209072
507,0.00033201,1.05936e-05,0.00118171
508,0.000162316,2.11871e-05,0.00113626
509,0.000494326,0,0.00209072
510,0.000413168,1.58903e-05,0.00177257
511,0.000103292,1.58903e-05,0.000909008
512,0.00062713,1.05936e-05,0.00231797
513,0.000346766,5.29678e-06,0.00154531
514,0.000154938,5.29678e-06,0.00118171
515,0.000457436,1.05936e-05,0.00236342
516,0.000420546,3.17807e-05,0.00136351
517,5.9024e-05,3.17807e-05,0.00177257
518,0.000250852,5.29678e-06,0.00254522
519,0.000309876,1.58903e-05,0.00145441
520,6.6402e-05,1.58903e-05,0.00227252
521,0.000103292,5.29678e-06,0.00154531
522,0.000236096,5.29678e-06,0.00204527
523,3.689e-05,1.58903e-05,0.000772657
524,0.000177072,1.58903e-05,0.00259067
525,0.000162316,1.05936e-05,0.00181802
526,7.378e-05,5.29678e-06,0.00136351
527,7.378e-05,3.70774e-05,0.00190892
528,9.59141e-05,2.64839e-05,0.00149986
529,3.689e-05,1.05936e-05,0.00195437
530,8.11581e-05,1.05936e-05,0.00281793
531,2.2134e-05,4.23742e-05,0.00168167
532,6.6402e-05,2.64839e-05,0.00190892
533,7.378e-05,1.05936e-05,0.00109081
534,4.4268e-05,1.05936e-05,0.00190892
535,2.2134e-05,3.17807e-05,0.00109081
536,7.378e-05,2.64839e-05,0.00245432
537,7.378e-06,5.29678e-06,0.000636306
538,6.6402e-05,5.29678e-06,0.00172712
539,2.2134e-05,3.70774e-05,0.00254522
540,2.9512e-05,2.11871e-05,0.00145441
541,7.378e-06,2.11871e-05,0.00145441
542,5.9024e-05,6.35613e-05,0.00249977
543,2.2134e-05,4.23742e-05,0.00113626
544,5.9024e-05,2.11871e-05,0.00136351
545,4.4268e-05,1.05936e-05,0.00122716
546,2.9512e-05,3.70774e-05,0.00181802
547,7.378e-06,1.58903e-05,0.00154531
548,2.9512e-05,5.29678e-06,0.00199982
549,1.4756e-05,0,0.000909008
550,4.4268e-05,5.29678e-06,0.00159076
551,2.2134e-05,5.29678e-06,0.00231797
552,4.4268e-05,1.05936e-05,0.00168167
553,0.000140182,0,0.00154531
554,6.6402e-05,1.58903e-05,0.00199982
555,5.9024e-05,1.58903e-05,0.000772657
556,8.85361e-05,2.11871e-05,0.00254522
557,0.000140182,2.11871e-05,0.000727207
558,0.000140182,5.29678e-06,0.00172712
559,0.000118048,2.11871e-05,0.00109081
560,0.000213962,3.17807e-05,0.00218162
561,8.85361e-05,1.58903e-05,0.000454504
562,0.00011067,1.05936e-05,0.00149986
563,3.689e-05,2.64839e-05,0.00263612
564,5.9024e-05,1.58903e-05,0.00186347
565,9.59141e-05,1.58903e-05,0.00181802
566,0.000154938,0,0.00122716
567,0.000236096,3.70774e-05,0.00159076
568,0.000767312,1.58903e-05,0.00209072
569,0.00157889,1.58903e-05,0.00190892
570,0.00154938,1.58903e-05,0.00190892
571,0.00118786,3.17807e-05,0.00140896
572,0.000597618,1.05936e-05,0.00199982
573,0.000604996,5.29678e-06,0.00190892
574,0.000206584,0,0.00186347
575,0.000545972,2.64839e-05,0.00263612
576,0.00190353,1.58903e-05,0.00254522
577,0.00188877,1.58903e-05,0.00190892
578,0.000929629,0,0.00313608
579,0.00218389,5.29678e-06,0.00159076
580,0.00296596,1.05936e-05,0.00222707
581,0.00174121,2.64839e-05,0.000727207
582,0.00239785,5.29678e-06,0.00213617
583,0.00308401,2.64839e-05,0.00159076
584,0.00192566,1.05936e-05,0.00195437
585,0.00135017,2.64839e-05,0.00127261
586,0.00319468,1.05936e-05,0.00172712
587,0.00218389,1.05936e-05,0.00218162
588,0.000929629,1.05936e-05,0.00145441
589,0.00324632,5.29678e-06,0.00172712
590,0.00434564,1.05936e-05,0.000999909
591,0.0020142,2.64839e-05,0.00172712
592,0.00245688,3.17807e-05,0.00240887
593,0.00624179,0,0.000727207
594,0.00486948,1.05936e-05,0.00154531
595,0.00270035,2.64839e-05,0.00118171
596,0.00472192,4.23742e-05,0.00181802
597,0.00351193,2.64839e-05,0.00104536
598,0.00171908,1.05936e-05,0.00181802
599,0.00554826,2.11871e-05,0.00281793
600,0.00689106,5.29678e-06,0.00163621
601,0.00444156,2.11871e-05,0.00145441
602,0.00487686,1.58903e-05,0.00259067
603,0.00613112,1.58903e-05,0.00109081
604,0.00443418,5.29678e-06,0.00131806
605,0.00424235,2.11871e-05,0.000727207
606,0.0057032,0,0.00209072
607,0.00510558,3.70774e-05,0.00109081
608,0.00305449,1.58903e-05,0.00199982
609,0.00371114,1.05936e-05,0.00118171
610,0.00406528,1.58903e-05,0.00181802
611,0.00150511,1.58903e-05,0.00204527
612,0.0011731,1.58903e-05,0.00159076
613,0.0029512,1.05936e-05,0.00168167
614,0.00192566,1.58903e-05,0.00254522
615,0.000464814,2.64839e-05,0.00127261
616,0.00216176,5.29678e-06,0.00245432
617,0.0011731,0,0.000999909
618,0.000413168,1.05936e-05,0.00186347
619,0.00241261,2.64839e-05,0.00109081
620,0.0029512,3.70774e-05,0.00177257
621,0.000346766,1.58903e-05,0.00149986
622,0.00204371,0,0.00186347
623,0.00285529,2.64839e-05,0.00131806
624,0.000464814,1.58903e-05,0.00209072
625,0.000914873,5.29678e-06,0.00154531
626,0.00250114,5.29678e-06,0.00277248
627,0.000545972,2.11871e-05,0.00136351
628,0.00044268,2.64839e-05,0.00172712
629,0.00175597,1.58903e-05,0.000909008
630,0.000435302,1.58903e-05,0.00218162
631,0.00066402,2.11871e-05,0.00172712
632,0.00219127,5.29678e-06,0.00177257
633,0.00255279,1.05936e-05,0.00109081
634,0.00505393,0,0.00154531
635,0.00537119,2.11871e-05,0.00268157
636,0.00223554,1.58903e-05,0.00177257
637,0.000973897,1.05936e-05,0.00159076
638,0.00143133,2.11871e-05,0.00331788
639,0.0028184,2.64839e-05,0.00195437
640,0.0053343,1.58903e-05,0.00140896
641,0.00612374,5.29678e-06,0.000636306
642,0.0050982,1.05936e-05,0.00195437
643,0.00289956,5.29678e-06,0.00154531
644,0.00166743,1.05936e-05,0.00259067
645,0.00604259,2.11871e-05,0.00663576
646,0.00800514,1.05936e-05,0.0139078
647,0.00729685,2.64839e-05,0.0192255
648,0.00284053,1.58903e-05,0.0206799
649,0.00216913,1.05936e-05,0.0168621
650,0.00188139,1.58903e-05,0.0168621
651,0.000597618,5.29678e-06,0.0114535
652,0.000568106,0,0.0104081
653,0.00185188,1.05936e-05,0.0114535
