"","slidedFather","slidedMother","slidedChild"
"1",NA,0.01250364,0.007345422
"2",NA,0.01117375,0.006120046
"3",NA,0.008933306,0.003752808
"4",NA,0.007370562,0.003141892
"5",NA,0.005246438,0.0030232
"6",NA,0.003650402,0.003441024
"7",NA,0.002794856,0.004242758
"8",NA,0.002326622,0.004966544
"9",NA,0.002143502,0.005280354
"10",NA,0.001892316,0.005081694
"11",NA,0.001808236,0.004669692
"12",NA,0.001775996,0.004073706
"13",NA,0.001741648,0.003407114
"14",NA,0.001850382,0.003202124
"15",NA,0.002057526,0.003132528
"16",NA,0.002344534,0.003192506
"17",NA,0.002815506,0.003338024
"18",NA,0.003405118,0.003291458
"19",NA,0.003918658,0.003107982
"20",NA,0.004162888,0.00296525
"21",NA,0.003992412,0.00277494
"22",NA,0.003498682,0.002618288
"23",NA,0.002790432,0.002618542
"24",NA,0.002074596,0.002655744
"25",NA,0.001538088,0.00269421
"26",NA,0.00122811,0.002775192
"27",NA,0.0010443562,0.0027471
"28",NA,0.0009604874,0.002677758
"29",NA,0.0008561782,0.002545654
"30",NA,0.0006500892,0.002261708
"31",NA,0.00043852022,0.0018803284
"32",NA,0.00028679762,0.0015265338
"33",NA,0.00016626242,0.001133259
"34",NA,0.00013317842,0.0009014442
"35",NA,0.00023516982,0.0008908142
"36",NA,0.0004265088,0.0013483698
"37",NA,0.0006481932,0.0023108044
"38",NA,0.0008842052,0.0038444232
"39",NA,0.0010776524,0.006013758
"40",NA,0.00124244,0.00913921
"41",NA,0.001375198,0.01208396
"42",NA,0.001453166,0.014086766
"43",NA,0.001508376,0.01547942
"44",NA,0.001562742,0.01590838
"45",NA,0.001593508,0.014211016
"46",NA,0.0016523,0.011866552
"47",NA,0.00175703,0.009925748
"48",NA,0.001848486,0.008269392
"49",NA,0.00192203,0.006924058
"50",NA,0.001969022,0.006647956
"51",NA,0.001906646,0.00746892
"52",NA,0.001778104,0.008876264
"53",NA,0.00163734,0.01050378
"54",NA,0.001490886,0.011700314
"55",NA,0.001352018,0.011803566
"56",NA,0.001257404,0.012377026
"57",NA,0.001173534,0.015939766
"58",NA,0.0011058902,0.016954586
"59",NA,0.0010384572,0.019664726
"60",NA,0.000909071,0.02050796
"61",NA,0.000780738,0.02290784
"62",NA,0.0006873874,0.02266388
"63",NA,0.0006203766,0.02485092
"64",NA,0.0005868712,0.02739252
"65",NA,0.0006186908,0.03477084
"66",NA,0.000653882,0.04007652
"67",NA,0.000717521,0.04146716
"68",NA,0.0009349896,0.0429694
"69",NA,0.001272362,0.04154816
"70",NA,0.0016141586,0.03452744
"71",NA,0.0019169724,0.025664332
"72",NA,0.002095246,0.019387626
"73",NA,0.002001894,0.012269208
"74",NA,0.0017016094,0.006407288
"75",NA,0.0012991238,0.004261484
"76",NA,0.0008909472,0.003197822
"77",NA,0.0005645334,0.002581592
"78",NA,0.000340322,0.002543126
"79",NA,0.0002081968,0.002695224
"80",NA,0.0001966068,0.003067492
"81",NA,0.000202507,0.003308164
"82",NA,0.0002014534,0.003280072
"83",NA,0.0001974496,0.002991568
"84",NA,0.0001770093,0.002472262
"85",NA,0.0001289639,0.001819336
"86",NA,0.0001072593,0.001647752
"87",NA,8.95584e-05,0.001727216
"88",NA,7.333262e-05,0.001845908
"89",NA,6.82752e-05,0.001982062
"90",NA,5.7106732e-05,0.002031158
"91",NA,3.8984264e-05,0.001853754
"92",NA,3.1608864e-05,0.00166547
"93",NA,2.6972884e-05,0.001553864
"94",NA,3.6455544e-05,0.002093666
"95",NA,7.6914812e-05,0.003284878
"96",NA,0.00018248848,0.005460544
"97",NA,0.00033821478,0.008655572
"98",NA,0.00068506974,0.012741674
"99",NA,0.0010656406,0.017441486
"100",NA,0.0014529548,0.022199
"101",NA,0.0018103446,0.02496634
"102",NA,0.002108732,0.02566356
"103",NA,0.002218942,0.02688464
"104",NA,0.00225603,0.02835448
"105",NA,0.00219513,0.02815024
"106",NA,0.001993044,0.02802118
"107",NA,0.0017009784,0.02840434
"108",NA,0.0013454832,0.02917342
"109",NA,0.0009809272,0.0324264
"110",NA,0.0006401838,0.03929326
"111",NA,0.000403329,0.0480564
"112",NA,0.0002861654,0.05646598
"113",NA,0.0002277944,0.06049718
"114",NA,0.0002261086,0.06024234
"115",NA,0.0002244228,0.05636958
"116",NA,0.0002387522,0.05103126
"117",NA,0.0002402274,0.04753736
"118",NA,0.0002773152,0.04814472
"119",NA,0.0003422188,0.04973958
"120",NA,0.0004435778,0.05188412
"121",NA,0.0005067956,0.05605146
"122",NA,0.0006766396,0.05934088
"123",NA,0.000889052,0.05980756
"124",NA,0.0010100082,0.05605222
"125",NA,0.0010205444,0.05263396
"126",NA,0.0009729204,0.05034492
"127",NA,0.0007868504,0.04975982
"128",NA,0.0005472544,0.05077842
"129",NA,0.0003786742,0.05499714
"130",NA,0.00032515,0.05974858
"131",NA,0.0003125064,0.0606017
"132",NA,0.0003023916,0.05512572
"133",NA,0.000307449,0.04795872
"134",NA,0.0002916444,0.04049234
"135",NA,0.0002522386,0.03182284
"136",NA,0.000234959,0.02435922
"137",NA,0.0002324304,0.02137196
"138",NA,0.00018733504,0.01991502
"139",NA,0.00016225884,0.01966776
"140",NA,0.00021810124,0.02077748
"141",NA,0.00030702764,0.02244118
"142",NA,0.00039490024,0.0244235
"143",NA,0.0005706454,0.02601154
"144",NA,0.0007902224,0.02700612
"145",NA,0.000947424,0.02769422
"146",NA,0.0010513124,0.02829628
"147",NA,0.0010213894,0.02867082
"148",NA,0.000914973,0.02975498
"149",NA,0.000901275,0.02999894
"150",NA,0.000983247,0.02795564
"151",NA,0.001202611,0.023708582
"152",NA,0.0013971108,0.019654622
"153",NA,0.001373931,0.015378962
"154",NA,0.00113538944,0.011681064
"155",NA,0.00082941564,0.010005222
"156",NA,0.00046085704,0.01028892
"157",NA,0.00032978564,0.0105225
"158",NA,0.00041534024,0.01059108
"159",NA,0.0005019486,0.011066098
"160",NA,0.0005044774,0.01151834
"161",NA,0.0004600144,0.01167346
"162",NA,0.0003329468,0.0112855
"163",NA,0.0002240016,0.010763664
