"","slidedFather","slidedMother","slidedChild"
"1",NA,0.0121702,0.013896334
"2",NA,0.01235332,0.01042127
"3",NA,0.01269536,0.008108836
"4",NA,0.01318178,0.006481852
"5",NA,0.012561258,0.006109586
"6",NA,0.011943818,0.005723204
"7",NA,0.012390658,0.00516524
"8",NA,0.012718158,0.004650714
"9",NA,0.012445018,0.00389011
"10",NA,0.012074672,0.003371024
"11",NA,0.011838632,0.002970088
"12",NA,0.011229172,0.002518764
"13",NA,0.010657852,0.002296144
"14",NA,0.010107654,0.002800244
"15",NA,0.009007274,0.003182934
"16",NA,0.00724556,0.003802798
"17",NA,0.005260942,0.004678296
"18",NA,0.003470726,0.005337688
"19",NA,0.00263283,0.005279482
"20",NA,0.002909462,0.00494957
"21",NA,0.003254382,0.004458066
"22",NA,0.003321234,0.004076896
"23",NA,0.0028715268,0.00407885
"24",NA,0.002046755,0.004277144
"25",NA,0.001462935,0.00499735
"26",NA,0.001302575,0.005796614
"27",NA,0.001427459,0.006224262
"28",NA,0.0019766242,0.006248588
"29",NA,0.002670564,0.00606137
"30",NA,0.003183638,0.00547908
"31",NA,0.003249052,0.005237998
"32",NA,0.00310243,0.00524104
"33",NA,0.002877678,0.005597016
"34",NA,0.002514508,0.006272698
"35",NA,0.002275402,0.006176264
"36",NA,0.002394546,0.00561439
"37",NA,0.002758946,0.00492459
"38",NA,0.003273454,0.004142918
"39",NA,0.003822824,0.003996314
"40",NA,0.00426679,0.004661136
"41",NA,0.004542602,0.00545258
"42",NA,0.004700092,0.006114144
"43",NA,0.004763662,0.00630788
"44",NA,0.004905566,0.005514264
"45",NA,0.005018966,0.004589466
"46",NA,0.005153694,0.003857316
"47",NA,0.005124986,0.003409686
"48",NA,0.004921766,0.003270684
"49",NA,0.00446037,0.003542606
"50",NA,0.003740592,0.004103176
"51",NA,0.0028136978,0.00449868
"52",NA,0.0019192036,0.004630298
"53",NA,0.0012416694,0.004396166
"54",NA,0.000792782,0.003960046
"55",NA,0.000698862,0.003441394
"56",NA,0.0009119242,0.002958796
"57",NA,0.0011350344,0.002435148
"58",NA,0.0011772778,0.002140418
"59",NA,0.0012248532,0.001904332
"60",NA,0.0013971072,0.001786614
"61",NA,0.0016729212,0.001849164
"62",NA,0.0022651492,0.002385626
"63",NA,0.002895724,0.00359777
"64",NA,0.003110838,0.00489527
"65",NA,0.003199016,0.005990564
"66",NA,0.003163334,0.006846514
"67",NA,0.002909874,0.007058926
"68",NA,0.002776172,0.006213184
"69",NA,0.002900646,0.005091608
"70",NA,0.002818826,0.003957654
"71",NA,0.002554906,0.003076944
"72",NA,0.002145186,0.002689042
"73",NA,0.001795344,0.002876044
"74",NA,0.002107248,0.003435746
"75",NA,0.003263404,0.004061474
"76",NA,0.00560422,0.004532128
"77",NA,0.008969138,0.00460228
"78",NA,0.01268595,0.004359242
"79",NA,0.016341228,0.003996534
"80",NA,0.01971414,0.003723524
"81",NA,0.02218334,0.00345551
"82",NA,0.02397396,0.00346398
"83",NA,0.0254047,0.003433574
"84",NA,0.02581976,0.00329848
"85",NA,0.02500196,0.00312299
"86",NA,0.02306224,0.003278282
"87",NA,0.02005988,0.003986326
"88",NA,0.016595094,0.004798404
"89",NA,0.013825694,0.005532944
"90",NA,0.012390854,0.006133694
"91",NA,0.012690454,0.006168662
"92",NA,0.014391674,0.00536766
"93",NA,0.01690474,0.004611618
"94",NA,0.01963722,0.004007176
"95",NA,0.02227272,0.00377717
"96",NA,0.02433198,0.003867522
"97",NA,0.02588802,0.004012824
"98",NA,0.02667282,0.004199608
"99",NA,0.0264934,0.00433557
"100",NA,0.02512726,0.004305598
"101",NA,0.0224325,0.004303642
"102",NA,0.01838349,0.004281272
"103",NA,0.01392803,0.003991104
"104",NA,0.00960956,0.003827342
"105",NA,0.0058043642,0.003695508
"106",NA,0.0034110542,0.00384081
"107",NA,0.0026428802,0.004209816
"108",NA,0.0027087062,0.004755184
"109",NA,0.0033261562,0.004929588
"110",NA,0.004263098,0.004918294
"111",NA,0.00471096,0.004425922
"112",NA,0.004577668,0.004106
"113",NA,0.004121604,0.004206994
"114",NA,0.003454528,0.004528654
"115",NA,0.002680408,0.005117676
"116",NA,0.0021052,0.00608222
"117",NA,0.001700606,0.006970532
"118",NA,0.001532248,0.007684872
"119",NA,0.001527942,0.008383576
"120",NA,0.00153471,0.008588822
"121",NA,0.001787146,0.00848696
"122",NA,0.0021618,0.008057356
"123",NA,0.002172872,0.007253532
"124",NA,0.0018511238,0.006395192
"125",NA,0.001552548,0.005845914
"126",NA,0.0010968928,0.005433902
"127",NA,0.0006127338,0.005703218
"128",NA,0.0005608538,0.00661629
"129",NA,0.000789296,0.007601686
"130",NA,0.0010841798,0.008244138
"131",NA,0.001451041,0.008074946
"132",NA,0.001685226,0.007025914
"133",NA,0.001674766,0.005711474
"134",NA,0.0015037422,0.005502102
"135",NA,0.00119819502,0.007144718
"136",NA,0.00075812562,0.010774638
"137",NA,0.00046508682,0.015511364
"138",NA,0.00039905682,0.020426834
"139",NA,0.00053542462,0.02424092
"140",NA,0.0007888858,0.02594348
"141",NA,0.0009730332,0.0256672
"142",NA,0.0010597758,0.02388166
"143",NA,0.0010265552,0.0205393
"144",NA,0.0008473288,0.016238924
"145",NA,0.0005989942,0.012061906
"146",NA,0.0004103352,0.008642892
"147",NA,0.000268225,0.00595668
"148",NA,0.0001665128,0.004638552
"149",NA,0.000164462,0.004496508
"150",NA,0.00015461892,0.00484119
"151",NA,0.00013124158,0.005096824
"152",NA,0.00010786424,0.005387424
"153",NA,0.00010089196,0.005568126
"154",NA,9.125396e-05,0.00530489
"155",NA,0.00013001124,0.0047289
"156",NA,0.0001332923,0.003948532
"157",NA,0.0001279606,0.0030315518
"158",NA,0.00016118108,0.002104798
"159",NA,0.00014498094,0.00161525
"160",NA,0.0001101199,0.001596354
"161",NA,0.00011565664,0.002411038
"162",NA,0.00011011988,0.0048453102
"163",NA,9.084388e-05,0.00860489
"164",NA,0.00013144682,0.012101674
"165",NA,0.00015051786,0.014731636
"166",NA,0.00015133812,0.01629606
"167",NA,0.00015072292,0.01600112
"168",NA,0.00012037324,0.0152579
"169",NA,7.464368e-05,0.01591512
