"","slidedFather","slidedMother","slidedChild"
"1",NA,0.01695648,0.00020836552
"2",NA,0.01593742,0.00017824592
"3",NA,0.01530654,0.00012385066
"4",NA,0.01491502,8.743728e-05
"5",NA,0.01457646,5.079904e-05
"6",NA,0.013552862,3.6638268e-05
"7",NA,0.012404942,1.7757138e-05
"8",NA,0.011003654,9.5753798e-05
"9",NA,0.008868694,0.000932588578
"10",NA,0.006411178,0.002521967618
"11",NA,0.005019962,0.00421721407
"12",NA,0.003821054,0.0051540722
"13",NA,0.002638154,0.00546381
"14",NA,0.0019776274,0.00538896
"15",NA,0.00165606,0.00454628
"16",NA,0.001353072,0.003197636
"17",NA,0.001468496,0.0023693438
"18",NA,0.002445846,0.002073542
"19",NA,0.0041580366,0.001476991
"20",NA,0.00649082,0.0008321146
"21",NA,0.008708382,0.000531366
"22",NA,0.010317606,0.0004661814
"23",NA,0.01098584,0.0004344882
"24",NA,0.01057316,0.0003654826
"25",NA,0.009309236,0.0003857124
"26",NA,0.007972178,0.0004634844
"27",NA,0.006831172,0.0005140586
"28",NA,0.005922208,0.000591381
"29",NA,0.005532058,0.0006403818
"30",NA,0.005302396,0.000599248
"31",NA,0.005026288,0.0005376598
"32",NA,0.004691084,0.0006372348
"33",NA,0.004291842,0.0009966494
"34",NA,0.00369713,0.0017817852
"35",NA,0.003079492,0.0028914956
"36",NA,0.002471538,0.0038982584
"37",NA,0.002013794,0.004705198
"38",NA,0.001715352,0.005034716
"39",NA,0.001591826,0.004710368
"40",NA,0.001654874,0.004185296
"41",NA,0.001965176,0.004438618
"42",NA,0.002388332,0.005676004
"43",NA,0.00291703,0.007499152
"44",NA,0.00319215,0.009454012
"45",NA,0.003096096,0.012027672
"46",NA,0.003030676,0.01731976
"47",NA,0.002960118,0.02719588
"48",NA,0.002964268,0.0412283
"49",NA,0.003374774,0.05775796
"50",NA,0.00370049,0.07342202
"51",NA,0.003538224,0.08657916
"52",NA,0.003155584,0.09312392
"53",NA,0.002764644,0.09305536
"54",NA,0.002093248,0.08923466
"55",NA,0.0015489366,0.08423614
"56",NA,0.0013346898,0.07249934
"57",NA,0.0012611678,0.06709846
"58",NA,0.0011487078,0.0668384
"59",NA,0.0011872478,0.06976698
"60",NA,0.0015202772,0.0735279
"61",NA,0.001803304,0.07857836
"62",NA,0.00188829,0.07587186
"63",NA,0.0017774124,0.06799106
"64",NA,0.0016198904,0.05406674
"65",NA,0.0014088084,0.03884166
"66",NA,0.0011487084,0.02852182
"67",NA,0.0009850594,0.02137422
"68",NA,0.0009287308,0.01851328
"69",NA,0.0008279322,0.02029462
"70",NA,0.000717053,0.02316498
"71",NA,0.0006144756,0.02633362
"72",NA,0.0005174322,0.0301885
"73",NA,0.0004395604,0.03267744
"74",NA,0.0003638626,0.03549432
"75",NA,0.000256937,0.03989676
"76",NA,0.00017689118,0.0447193
"77",NA,0.00013775774,0.0475809
"78",NA,0.00011245934,0.0487441
"79",NA,0.00013004974,0.04962072
"80",NA,0.00020337574,0.04864722
"81",NA,0.00032690336,0.04446934
"82",NA,0.0004921338,0.0403926
"83",NA,0.0007459082,0.037649
"84",NA,0.0012441682,0.03430502
"85",NA,0.001863783,0.03039214
"86",NA,0.0024274646,0.02710684
"87",NA,0.002927108,0.02341718
"88",NA,0.003497114,0.01919502
"89",NA,0.003991028,0.01520102
"90",NA,0.00426101,0.0130886
"91",NA,0.00445312,0.01282764
"92",NA,0.004637918,0.01349072
"93",NA,0.004535934,0.01370854
"94",NA,0.004205868,0.01347208
"95",NA,0.00388173,0.01307602
"96",NA,0.003482686,0.01267862
"97",NA,0.003269626,0.01236506
"98",NA,0.003370622,0.01241878
"99",NA,0.00337497,0.01251992
"100",NA,0.003565698,0.012163662
"101",NA,0.004633766,0.011631382
"102",NA,0.00584572,0.011643982
"103",NA,0.006707448,0.012210642
"104",NA,0.00745731,0.013493202
"105",NA,0.008086212,0.01568228
"106",NA,0.007923156,0.01764748
"107",NA,0.00717448,0.0194106
"108",NA,0.006357222,0.02011166
"109",NA,0.0056291,0.02024652
"110",NA,0.00468871,0.02001366
"111",NA,0.003589018,0.01984442
"112",NA,0.002667996,0.01913998
"113",NA,0.00201162,0.01895724
"114",NA,0.001540634,0.01891588
"115",NA,0.00125998,0.0188925
"116",NA,0.0011477186,0.01915974
"117",NA,0.0010921806,0.01975808
"118",NA,0.0009694434,0.02042588
"119",NA,0.000808562,0.02103638
"120",NA,0.0006198118,0.0210184
"121",NA,0.000490355,0.02080262
"122",NA,0.0004097162,0.02083342
"123",NA,0.000368211,0.02180108
"124",NA,0.0003605028,0.0239234
"125",NA,0.0003784884,0.02695334
"126",NA,0.0004292828,0.02939214
"127",NA,0.0005184204,0.03098646
"128",NA,0.0005654596,0.0321373
"129",NA,0.0005203968,0.03388132
"130",NA,0.000450233,0.03712752
"131",NA,0.0003707802,0.0418779
"132",NA,0.000269784,0.04621222
"133",NA,0.0002138508,0.04681124
"134",NA,0.000224326,0.04423286
"135",NA,0.0002664242,0.03731318
"136",NA,0.0002836192,0.02859172
"137",NA,0.0002494268,0.01929776
"138",NA,0.00022986,0.013067698
"139",NA,0.0002405326,0.00887138
"140",NA,0.000240928,0.006892922
"141",NA,0.0002462644,0.005121702
"142",NA,0.0002767016,0.004386242
"143",NA,0.0002857932,0.004104152
"144",NA,0.0003541782,0.003442868
"145",NA,0.000661119,0.004117416
"146",NA,0.0013425962,0.006454396
"147",NA,0.0023521628,0.009658556
"148",NA,0.0033052024,0.013128848
"149",NA,0.004066132,0.01634941
"150",NA,0.004725078,0.01840092
"151",NA,0.005050598,0.01947308
"152",NA,0.004958298,0.0195277
"153",NA,0.004934976,0.01832942
"154",NA,0.005126494,0.01637074
"155",NA,0.005307338,0.013297406
"156",NA,0.00520555,0.00977453
"157",NA,0.004899202,0.007319542
"158",NA,0.004582972,0.005804344
"159",NA,0.004340462,0.004629898
"160",NA,0.004147956,0.004253626
"161",NA,0.00414598,0.003966814
"162",NA,0.004336112,0.0030178174
"163",NA,0.004599374,0.0021506394
"164",NA,0.004621906,0.0019883534
"165",NA,0.004331962,0.0018332594
"166",NA,0.004104276,0.0019440734
"167",NA,0.00404439,0.00199285
"168",NA,0.003787254,0.001869672
"169",NA,0.003453234,0.002051514
"170",NA,0.003227328,0.002728534
"171",NA,0.002949244,0.003470738
"172",NA,0.002582022,0.004390288
"173",NA,0.002337536,0.00482208
"174",NA,0.002292078,0.00444783
"175",NA,0.002276662,0.003670336
"176",NA,0.002108664,0.002978032
"177",NA,0.001926238,0.00229337
"178",NA,0.001930192,0.002346642
"179",NA,0.001899954,0.003175386
"180",NA,0.001802514,0.00471936
"181",NA,0.00193948,0.006495754
"182",NA,0.00204779,0.007927116
"183",NA,0.00201498,0.008556034
"184",NA,0.002197404,0.00857424
"185",NA,0.002374296,0.008309456
"186",NA,0.00223219,0.007544996
"187",NA,0.002189894,0.007114104
"188",NA,0.002181594,0.006794474
"189",NA,0.00192782,0.00619073
"190",NA,0.001690846,0.005698924
"191",NA,0.001729782,0.005986184
"192",NA,0.0016044752,0.006272772
"193",NA,0.0013111712,0.007501394
"194",NA,0.001093367,0.009888268
"195",NA,0.001020831,0.011116878
"196",NA,0.000984465,0.012056438
"197",NA,0.0010024506,0.01308612
"198",NA,0.0010224126,0.01335966
"199",NA,0.000902838,0.011885818
"200",NA,0.000746106,0.011028084
"201",NA,0.0005644712,0.00986375
"202",NA,0.0004417344,0.008822604
"203",NA,0.00033757606,0.007903506
"204",NA,0.00028776972,0.007403834
"205",NA,0.00025239152,0.006788404
"206",NA,0.00033401872,0.005769952
"207",NA,0.00048442672,0.004605846
"208",NA,0.00063246206,0.003455678
"209",NA,0.0008733912,0.003002982
"210",NA,0.0012230234,0.00277034
"211",NA,0.001688871,0.002829006
"212",NA,0.002357303,0.0030086
"213",NA,0.002949248,0.003312494
"214",NA,0.003533482,0.003218764
"215",NA,0.004241838,0.002911498
"216",NA,0.004585738,0.00280653
"217",NA,0.004533362,0.00272224
"218",NA,0.004785554,0.002594568
"219",NA,0.005076882,0.002825412
"220",NA,0.004899794,0.003566492
"221",NA,0.004866194,0.004281274
"222",NA,0.005207526,0.004802976
"223",NA,0.0052769,0.005448078
"224",NA,0.004714406,0.00635504
"225",NA,0.004312002,0.006885732
"226",NA,0.003970276,0.007263576
"227",NA,0.00324749,0.00709477
"228",NA,0.002394854,0.00638808
"229",NA,0.0019819748,0.00580659
"230",NA,0.00155704,0.00536783
"231",NA,0.0009866392,0.004554148
"232",NA,0.00054925344,0.004396356
"233",NA,0.00035141124,0.00434758
"234",NA,0.00022314024,0.003757324
"235",NA,0.00015001204,0.00308952
"236",NA,0.00019013384,0.00290543
"237",NA,0.0006053836,0.002541746
"238",NA,0.0013690798,0.002365298
"239",NA,0.00208376,0.0021884
"240",NA,0.002629455,0.002016448
"241",NA,0.003395128,0.0016851308
"242",NA,0.003782708,0.0014043888
"243",NA,0.003433274,0.0014003428
"244",NA,0.003066644,0.0018600068
"245",NA,0.00284884,0.0023520388
"246",NA,0.00230275,0.00277911
"247",NA,0.001933156,0.004140116
"248",NA,0.002001936,0.005930658
"249",NA,0.002101154,0.00639639
"250",NA,0.002322318,0.006392344
"251",NA,0.002800814,0.00684796
"252",NA,0.003112498,0.005955832
"253",NA,0.003133844,0.004111794
"254",NA,0.002784212,0.003162572
"255",NA,0.0023244922,0.002682228
"256",NA,0.0018450082,0.001853712
"257",NA,0.0014354902,0.0013576354
"258",NA,0.0012147202,0.0012594094
"259",NA,0.0013617682,0.0014808114
"260",NA,0.001511978,0.0023153994
"261",NA,0.001525022,0.0032616974
"262",NA,0.001500514,0.004301728
"263",NA,0.00151435,0.005364236
"264",NA,0.001682742,0.006288282
"265",NA,0.002434974,0.00638853
"266",NA,0.004052296,0.005793778
"267",NA,0.006352666,0.00494548
"268",NA,0.009559038,0.004055374
"269",NA,0.013255188,0.002984102
"270",NA,0.015946314,0.002109956
"271",NA,0.01702386,0.0019162
"272",NA,0.01738438,0.001977114
"273",NA,0.01753974,0.001891924
"274",NA,0.01738162,0.001769646
"275",NA,0.01702606,0.00184
"276",NA,0.0164272,0.002109506
"277",NA,0.0156463,0.00246847
"278",NA,0.01410922,0.00288655
"279",NA,0.01245632,0.003384874
"280",NA,0.0122816,0.003632576
"281",NA,0.0134145,0.003573684
"282",NA,0.01408966,0.003302606
"283",NA,0.01484644,0.00304569
"284",NA,0.01538384,0.002978932
"285",NA,0.01429738,0.00317516
"286",NA,0.012312838,0.003760248
"287",NA,0.011123408,0.00470812
"288",NA,0.009776658,0.006382908
"289",NA,0.008946938,0.008279768
"290",NA,0.009322078,0.010001528
"291",NA,0.01115522,0.011373556
"292",NA,0.01335975,0.01288808
"293",NA,0.01510198,0.01311556
"294",NA,0.014738912,0.01315288
"295",NA,0.013684872,0.01306522
"296",NA,0.011374618,0.01365142
"297",NA,0.008487426,0.01548716
"298",NA,0.00583722,0.01956298
"299",NA,0.004674676,0.02230994
"300",NA,0.003601864,0.02404588
"301",NA,0.002903192,0.02494004
"302",NA,0.00216677,0.02456152
"303",NA,0.0016250274,0.023301
"304",NA,0.001180329,0.0238481
"305",NA,0.000871412,0.02567798
"306",NA,0.0005636804,0.02701022
"307",NA,0.0004213772,0.0280734
"308",NA,0.0005632858,0.02831772
"309",NA,0.0009032342,0.02811948
"310",NA,0.0013615712,0.02857174
"311",NA,0.0018400668,0.02938654
"312",NA,0.002228832,0.0295432
"313",NA,0.002455332,0.02875334
"314",NA,0.00251166,0.0280172
"315",NA,0.00246462,0.02669732
"316",NA,0.002398014,0.0245595
"317",NA,0.002359672,0.02181658
"318",NA,0.00231955,0.02123262
"319",NA,0.002219344,0.02006312
"320",NA,0.001992448,0.0176587
"321",NA,0.0015681068,0.01625834
"322",NA,0.00109573714,0.0165038
"323",NA,0.00067001192,0.01696414
"324",NA,0.00036761692,0.01935574
"325",NA,0.00025594892,0.02271746
"326",NA,0.00037176852,0.02560806
"327",NA,0.00063463418,0.02849978
"328",NA,0.0008581694,0.02967422
"329",NA,0.0010542324,0.02934514
"330",NA,0.0012708504,0.02881986
"331",NA,0.001384496,0.02797696
"332",NA,0.0012192666,0.02747796
"333",NA,0.00100146306,0.0267362
"334",NA,0.000751640924,0.02525562
"335",NA,0.000477310924,0.0234509
"336",NA,0.000702030924,0.02177926
"337",NA,0.001546366324,0.01826132
"338",NA,0.002414419864,0.01552516
"339",NA,0.00323899,0.012908116
"340",NA,0.004322278,0.010083604
"341",NA,0.005098428,0.007935432
"342",NA,0.005337578,0.007123998
"343",NA,0.005327102,0.007241098
"344",NA,0.005513876,0.009399382
"345",NA,0.005731876,0.012538574
"346",NA,0.005671396,0.015377706
"347",NA,0.005167206,0.018066
"348",NA,0.004933394,0.01878978
"349",NA,0.004666576,0.01703788
"350",NA,0.003694366,0.014556602
"351",NA,0.002560482,0.01267883
"352",NA,0.0019568762,0.010591356
"353",NA,0.0014677062,0.009535816
"354",NA,0.000799273,0.009202484
"355",NA,0.0004326426,0.009556722
"356",NA,0.0003589214,0.009843094
"357",NA,0.00034647,0.009856356
"358",NA,0.0002816428,0.009159326
"359",NA,0.0002656336,0.008434878
"360",NA,0.0003077318,0.007649298
"361",NA,0.0003810578,0.006702314
"362",NA,0.0003889634,0.00584053
"363",NA,0.0003622814,0.00567577
"364",NA,0.000363072,0.005790854
"365",NA,0.0003320418,0.005694202
"366",NA,0.00024428784,0.005614182
"367",NA,0.0001796583,0.005733538
"368",NA,0.0001585105,0.0054737
"369",NA,0.0001197723,0.005105296
"370",NA,9.803152e-05,0.004939188
"371",NA,9.407862e-05,0.00506349
"372",NA,8.656816e-05,0.00509833
"373",NA,5.138746e-05,0.005391434
"374",NA,2.8856036e-05,0.005751522
"375",NA,1.8183256e-05,0.0059228
"376",NA,2.3914936e-05,0.005662736
"377",NA,4.5458136e-05,0.005262638
"378",NA,5.5933276e-05,0.004755324
"379",NA,6.265318e-05,0.004404002
"380",NA,6.462962e-05,0.003955128
"381",NA,5.5933288e-05,0.003833974
"382",NA,3.8738248e-05,0.003874208
"383",NA,7.1151808e-05,0.004110894
"384",NA,6.4431904e-05,0.005143732
"385",NA,5.7119068e-05,0.006959228
"386",NA,5.968844e-05,0.008576928
"387",NA,5.988608e-05,0.00944141
"388",NA,2.846074e-05,0.00975587
"389",NA,3.6761784e-05,0.008562094
"390",NA,4.664398e-05,0.00666478
"391",NA,4.4272252e-05,0.005040786
"392",NA,3.6761772e-05,0.00421564
"393",NA,3.1227732e-05,0.003420388
"394",NA,7.8069312e-05,0.002936898
"395",NA,0.000392915472,0.0024891478
"396",NA,0.00119712854,0.0017496412
"397",NA,0.00220946082,0.0010460976
"398",NA,0.0030585392,0.0006754456
"399",NA,0.004146768,0.0004740488
"400",NA,0.005344294,0.0003535698
"401",NA,0.006256224,0.0003470514
"402",NA,0.00678769,0.0003654828
"403",NA,0.007038304,0.0004632596
"404",NA,0.006820896,0.0007633324
"405",NA,0.00673334,0.0012065876
"406",NA,0.00666713,0.0018532626
"407",NA,0.006487076,0.0028932928
"408",NA,0.00629121,0.004791512
"409",NA,0.006126176,0.007437998
"410",NA,0.005384814,0.010061786
"411",NA,0.004111392,0.01185885
"412",NA,0.003157166,0.01289416
"413",NA,0.00265436,0.01394138
"414",NA,0.002123686,0.01489308
"415",NA,0.00175251,0.01438262
"416",NA,0.001968734,0.013320568
"417",NA,0.002017948,0.011931014
"418",NA,0.001926042,0.00938747
"419",NA,0.002285952,0.005838734
"420",NA,0.002512254,0.003543338
"421",NA,0.00234386,0.00232169
"422",NA,0.002186338,0.001795944
"423",NA,0.002384378,0.001459008
"424",NA,0.002738556,0.00145721
"425",NA,0.003479722,0.00167704
"426",NA,0.004472686,0.001771446
"427",NA,0.005474148,0.001814826
"428",NA,0.006224602,0.002076688
"429",NA,0.006791642,0.002346642
"430",NA,0.007067552,0.002757754
"431",NA,0.007045416,0.004189564
"432",NA,0.006515136,0.006406744
"433",NA,0.005643328,0.008990982
"434",NA,0.004878842,0.012416542
"435",NA,0.004071664,0.016286696
"436",NA,0.003378526,0.01928586
"437",NA,0.003266068,0.02087748
"438",NA,0.003437822,0.02053312
"439",NA,0.003100048,0.01881292
"440",NA,0.002584196,0.01770546
"441",NA,0.0019999608,0.01764836
"442",NA,0.0013983316,0.0181386
"443",NA,0.0008627158,0.01959356
"444",NA,0.0004676251,0.0208822
"445",NA,0.00023737068,0.0199476
"446",NA,0.00012965466,0.01760996
"447",NA,7.352368e-05,0.014859164
"448",NA,4.763222e-05,0.011706706
"449",NA,4.03194e-05,0.009433558
"450",NA,3.162306e-05,0.00837082
"451",NA,2.984426e-05,0.007033184
"452",NA,3.162306e-05,0.005624974
"453",NA,2.984426e-05,0.004848154
"454",NA,2.608902e-05,0.003807
"455",NA,8.518458e-05,0.002326188
"456",NA,0.0003944966,0.0013978702
"457",NA,0.00106767198,0.000994851
"458",NA,0.00188493004,0.000941131
"459",NA,0.0024950568,0.001182763
"460",NA,0.003191554,0.001753463
"461",NA,0.003780534,0.0023502388
"462",NA,0.004082534,0.00309986
"463",NA,0.00428927,0.003794412
"464",NA,0.004486322,0.004071108
"465",NA,0.004476836,0.004127302
"466",NA,0.0045889,0.004429622
"467",NA,0.004488102,0.004721154
"468",NA,0.003800102,0.00487355
"469",NA,0.003285436,0.005139458
"470",NA,0.002904576,0.005662958
"471",NA,0.00213337,0.00628828
"472",NA,0.001624634,0.007106008
"473",NA,0.001671278,0.008171218
"474",NA,0.001789864,0.009128304
"475",NA,0.002120918,0.009724404
"476",NA,0.002631432,0.009390166
"477",NA,0.002801208,0.0086846
"478",NA,0.002891334,0.00804399
"479",NA,0.003232666,0.007785052
"480",NA,0.003187404,0.008478708
"481",NA,0.002770178,0.010513142
"482",NA,0.002485966,0.012249752
"483",NA,0.002197011,0.013129962
"484",NA,0.0015366824,0.01307849
"485",NA,0.0009413792,0.011791206
"486",NA,0.0006227762,0.009365664
"487",NA,0.00037987186,0.007506328
"488",NA,0.00021661786,0.00655374
"489",NA,0.00018973826,0.006223096
"490",NA,0.00027630646,0.00692416
"491",NA,0.00048916946,0.009447922
"492",NA,0.0007532218,0.012640158
"493",NA,0.0009340668,0.016086166
"494",NA,0.0010332842,0.02002668
"495",NA,0.0010743942,0.0229265
"496",NA,0.0010502822,0.024018
"497",NA,0.0010154962,0.02439024
"498",NA,0.0010769622,0.02497534
"499",NA,0.001160565,0.02595064
"500",NA,0.001178156,0.02739278
"501",NA,0.0010872388,0.0287956
"502",NA,0.0008668664,0.03003454
"503",NA,0.000601035688,0.03108422
"504",NA,0.000364060988,0.03188778
"505",NA,0.000193098188,0.03339918
"506",NA,0.000129654588,0.03564152
"507",NA,0.000137362788,0.0396088
"508",NA,0.0001589059,0.04157806
"509",NA,0.000181635,0.04202132
"510",NA,0.000187762,0.04076618
"511",NA,0.00014961664,0.03907184
"512",NA,0.00014724484,0.03617
"513",NA,0.00013380514,0.03515918
"514",NA,0.00010040326,0.0345269
"515",NA,6.1664924e-05,0.03294672
"516",NA,4.446988e-05,0.03074168
"517",NA,2.351964e-05,0.02711382
"518",NA,2.846074e-05,0.02219374
"519",NA,3.478536e-05,0.0174375
"520",NA,4.2888776e-05,0.01451184
"521",NA,4.52605e-05,0.01180534
"522",NA,3.952882e-05,0.01040972
"523",NA,3.67618e-05,0.00998602
"524",NA,4.585342e-05,0.0098188
"525",NA,4.170288e-05,0.009022658
"526",NA,4.585342e-05,0.008436222
"527",NA,4.4865204e-05,0.00740743
"528",NA,3.4587712e-05,0.00606643
"529",NA,1.6009172e-05,0.00454111
"530",NA,1.3044512e-05,0.003858472
"531",NA,5.336384e-06,0.003693714
"532",NA,4.348164e-06,0.003802954
"533",NA,4.15052e-06,0.003964568
"534",NA,3.359944e-06,0.004242838
"535",NA,1.383508e-06,0.00426037
"536",NA,1.581152e-06,0.00404054
"537",NA,1.581152e-06,0.003913768
"538",NA,1.97644e-06,0.004176754
"539",NA,2.569372e-06,0.00443502
"540",NA,2.371728e-06,0.00436017
"541",NA,2.174084e-06,0.004512342
"542",NA,2.569372e-06,0.00415585
"543",NA,3.162304e-06,0.00326507
"544",NA,3.95288e-06,0.002615922
"545",NA,5.731676e-06,0.0026139
