"","slidedFather","slidedMother","slidedChild"
"1",NA,0.017175454,0.028376552
"2",NA,0.02199429,0.03886214
"3",NA,0.02386346,0.04209464
"4",NA,0.02355182,0.04225546
"5",NA,0.01775326,0.03358786
"6",NA,0.01644882,0.03251222
"7",NA,0.011699624,0.023157208
"8",NA,0.009644386,0.021916508
"9",NA,0.007188084,0.016568856
"10",NA,0.004868002,0.012516408
"11",NA,0.002591238,0.00924669
"12",NA,0.001984288,0.010935482
"13",NA,0.0013871306,0.011741302
"14",NA,0.0014041046,0.013977114
"15",NA,0.0009729934,0.016052782
"16",NA,0.00089007896,0.01750812
"17",NA,0.00061696136,0.01671306
"18",NA,0.00052468916,0.01580048
"19",NA,0.00015516536,0.0143456
"20",NA,0.00011272882,0.012307162
"21",NA,0.00015103046,0.010580002
"22",NA,0.00015451246,0.009603064
"23",NA,0.0001371026,0.010121364
"24",NA,0.00010750588,0.011218964
"25",NA,9.4883736e-05,0.013060042
"26",NA,5.0488652e-05,0.015768402
"27",NA,1.4145498e-05,0.01862636
"28",NA,6.09345e-06,0.02131118
"29",NA,0.00016060577,0.02578348
"30",NA,0.000350808454,0.03019456
"31",NA,0.000351678946,0.0331476
"32",NA,0.000351461324,0.0325129
"33",NA,0.000351461324,0.02948516
"34",NA,0.000196296132,0.02674114
"35",NA,5.658202e-06,0.02501936
"36",NA,4.570086e-06,0.02293628
"37",NA,4.352462e-06,0.02312466
"38",NA,3.699594e-06,0.02468362
"39",NA,1.95861e-06,0.02299572
"40",NA,1.740986e-06,0.01973698
"41",NA,1.088118e-06,0.01749356
"42",NA,1.305742e-06,0.01776202
"43",NA,1.088118e-06,0.01818926
"44",NA,1.523364e-06,0.01698288
"45",NA,1.305742e-06,0.019299
"46",NA,1.305742e-06,0.02473118
"47",NA,1.523364e-06,0.02990142
"48",NA,1.95861e-06,0.03395476
"49",NA,1.95861e-06,0.03802582
"50",NA,2.393856e-06,0.03749696
"51",NA,3.264348e-06,0.03523648
"52",NA,3.481972e-06,0.03302624
"53",NA,4.352464e-06,0.03129528
"54",NA,3.699594e-06,0.0314406
"55",NA,4.13484e-06,0.03081982
"56",NA,5.005332e-06,0.02820724
"57",NA,4.570086e-06,0.02550494
"58",NA,5.440588e-06,0.02432322
"59",NA,6.96395e-06,0.0228928
"60",NA,6.528704e-06,0.02328818
"61",NA,6.093458e-06,0.0229872
"62",NA,0.000757545834,0.0205982
"63",NA,0.003126589594,0.01868512
"64",NA,0.006606606232,0.01905832
"65",NA,0.010400653362,0.02699794
"66",NA,0.01432243,0.06000912
"67",NA,0.01754064,0.11283006
"68",NA,0.01917434,0.16422638
"69",NA,0.01967792,0.20552884
"70",NA,0.01989988,0.2348092
"71",NA,0.01993862,0.2423246
"72",NA,0.01965462,0.2295762
"73",NA,0.01893972,0.2042976
"74",NA,0.01772146,0.1745947
"75",NA,0.01584904,0.14131122
"76",NA,0.01356161,0.10559066
"77",NA,0.011068304,0.07210468
"78",NA,0.008402644,0.05044828
"79",NA,0.006229896,0.04367582
"80",NA,0.006322176,0.0530259
"81",NA,0.007295166,0.05882388
"82",NA,0.008189812,0.0614858
"83",NA,0.009830032,0.06468062
"84",NA,0.01204608,0.06928972
"85",NA,0.01309414,0.06730286
"86",NA,0.01427104,0.06816768
"87",NA,0.0168118,0.0725671
"88",NA,0.0201497,0.07954746
"89",NA,0.02446408,0.08299772
"90",NA,0.0281097,0.08273016
"91",NA,0.03113728,0.08366112
"92",NA,0.03160516,0.08634324
"93",NA,0.02963634,0.08810786
"94",NA,0.02643294,0.09193626
"95",NA,0.02222608,0.09663628
"96",NA,0.01753434,0.10123908
"97",NA,0.01386674,0.10147748
"98",NA,0.01100586,0.09888618
"99",NA,0.007440752,0.09135026
"100",NA,0.0048451568,0.0836057
"101",NA,0.0028445522,0.0740473
"102",NA,0.0016837502,0.06412486
"103",NA,0.0012994282,0.05458998
"104",NA,0.0014202082,0.04917752
"105",NA,0.0017187874,0.0472891
"106",NA,0.001941852,0.04824316
"107",NA,0.002361648,0.05034284
"108",NA,0.003746384,0.05178988
"109",NA,0.006647092,0.05203682
"110",NA,0.010991728,0.04957202
"111",NA,0.016107608,0.04340442
"112",NA,0.021085954,0.03735636
"113",NA,0.02455444,0.0359286
"114",NA,0.02771148,0.03620132
"115",NA,0.03176992,0.03721506
"116",NA,0.03632782,0.04043344
