"","slidedFather","slidedMother","slidedChild"
"1",0.0020837386,NA,0.002569078
"2",0.0017583098,NA,0.00154968608
"3",0.0007291898,NA,0.00025436436
"4",0.00069344,NA,0.00020929768
"5",0.000537035,NA,5.28083e-05
"6",0.0005304634,NA,0.0001053401
"7",0.0004355688,NA,0.00011142272
"8",0.0003372568,NA,0.00012109962
"9",0.00024867104,NA,0.00012248202
"10",0.00022133304,NA,0.00011861126
"11",0.00013695304,NA,4.589616e-05
"12",0.00010514628,NA,3.621926e-05
"13",7.623106e-05,NA,2.4606978e-05
"14",7.386526e-05,NA,2.2948078e-05
"15",6.781936e-05,NA,2.0459738e-05
"16",5.17846e-05,NA,1.4653598e-05
"17",4.0218492e-05,NA,1.2718212e-05
"18",3.469831e-05,NA,1.161228e-05
"19",2.786379e-05,NA,9.400426e-06
"20",1.761201e-05,NA,7.74152e-06
"21",1.130323e-05,NA,4.700208e-06
"22",1.2091828e-05,NA,4.700208e-06
"23",1.445763e-05,NA,4.700208e-06
"24",1.550911e-05,NA,8.018002e-06
"25",1.0777522e-05,NA,1.0229868e-05
"26",9.726058e-06,NA,1.29947e-05
"27",1.2091848e-05,NA,1.4100626e-05
"28",1.2091848e-05,NA,1.6036e-05
"29",1.3406168e-05,NA,1.686544e-05
"30",1.5771956e-05,NA,1.4377092e-05
"31",1.550909e-05,NA,1.2165226e-05
"32",1.31433e-05,NA,1.10593e-05
"33",1.0777498e-05,NA,1.161228e-05
"34",9.463178e-06,NA,1.216526e-05
"35",9.988918e-06,NA,1.8524368e-05
"36",9.463186e-06,NA,1.769492e-05
"37",9.20032e-06,NA,1.769492e-05
"38",9.20032e-06,NA,2.43305e-05
"39",7.097384e-06,NA,2.59894e-05
"40",4.731588e-06,NA,2.184216e-05
"41",4.731588e-06,NA,2.3777534e-05
"42",5.25732e-06,NA,2.43305e-05
"43",2.0240682e-05,NA,0.0001155698
"44",3.2595378e-05,NA,0.00013990032
"45",0.000105409314,NA,0.00028615972
"46",0.000151410916,NA,0.00037159298
"47",0.00017454312,NA,0.0003906704
"48",0.00031359916,NA,0.0005966502
"49",0.00030413598,NA,0.000566790014
"50",0.00024919694,NA,0.000453708614
"51",0.00021134418,NA,0.000390670414
"52",0.00019741228,NA,0.000420807014
"53",0.00014142188,NA,0.000455921014
"54",0.0006850289,NA,0.0019038626
"55",0.00079674694,NA,0.0021855988
"56",0.0009394831,NA,0.0025165494
"57",0.0009949478,NA,0.0025168258
"58",0.0010051996,NA,0.0022406188
"59",0.0005075942,NA,0.000818943
"60",0.0004042878,NA,0.0006693656
"61",0.0003701152,NA,0.0007470576
"62",0.0004268942,NA,0.0011349638
"63",0.0003456686,NA,0.0011565294
"64",0.00030019272,NA,0.00113496382
"65",0.00029335832,NA,0.00102851782
"66",0.00019504654,NA,0.00061572802
"67",9.01631e-05,NA,0.00032486742
"68",9.56833e-05,NA,0.00052918882
"69",0.00011355818,NA,0.0007666882
"70",0.00010540928,NA,0.0009229016
"71",9.67347e-05,NA,0.0012497054
"72",8.543146e-05,NA,0.001372188
"73",6.676796e-05,NA,0.001632082
"74",5.546474e-05,NA,0.002007546
"75",6.256212e-05,NA,0.002822618
"76",8.516868e-05,NA,0.00381215
"77",8.832306e-05,NA,0.005024526
"78",9.121458e-05,NA,0.006094238
"79",0.000108038,NA,0.007502092
"80",0.00011828972,NA,0.008557158
"81",0.00012722712,NA,0.009595626
"82",0.00014378762,NA,0.010455496
"83",0.0001613996,NA,0.01133388
"84",0.0001658684,NA,0.0119908
"85",0.00015219942,NA,0.01285232
"86",0.0001280157,NA,0.01382526
"87",0.00011986692,NA,0.01521734
"88",9.752336e-05,NA,0.01669266
"89",0.00011408376,NA,0.01838446
"90",0.00018584614,NA,0.01988796
"91",0.00023079626,NA,0.02109648
"92",0.00026654604,NA,0.0217805
"93",0.0002986156,NA,0.02206444
"94",0.0002915182,NA,0.02154078
"95",0.0002649688,NA,0.02039282
"96",0.0002497226,NA,0.01814612
"97",0.0003070274,NA,0.015250794
"98",0.0003556576,NA,0.012329754
"99",0.000354869,NA,0.010425892
"100",0.0003217478,NA,0.010278532
"101",0.0002954612,NA,0.012069312
"102",0.0001947835,NA,0.015492438
"103",0.00011066648,NA,0.019795618
"104",7.912266e-05,NA,0.02436036
"105",5.493904e-05,NA,0.0283478
"106",5.783044e-05,NA,0.03167416
"107",9.436874e-05,NA,0.03422444
"108",0.00012722696,NA,0.03609512
"109",0.00013747872,NA,0.03723864
"110",0.00015062202,NA,0.03800948
"111",0.0001366902,NA,0.03884998
"112",9.726038e-05,NA,0.03995012
"113",6.676794e-05,NA,0.04139142
"114",4.915592e-05,NA,0.0428532
"115",3.732696e-05,NA,0.04446178
"116",2.970384e-05,NA,0.04615746
"117",2.3395056e-05,NA,0.04775802
"118",1.4194756e-05,NA,0.04949462
"119",1.4194756e-05,NA,0.0514098
"120",0.000253929436,NA,0.052897
"121",0.001190258776,NA,0.05370626
"122",0.00240049358,NA,0.05374496
"123",0.00316937692,NA,0.05254336
"124",0.003718766,NA,0.05022174
"125",0.003891206,NA,0.04705628
"126",0.00350374,NA,0.04278904
"127",0.00371193,NA,0.03782728
"128",0.005144278,NA,0.03228132
"129",0.006611066,NA,0.02625234
"130",0.008959514,NA,0.020025394
"131",0.012046342,NA,0.01503405
"132",0.01447786,NA,0.01246883
"133",0.01656844,NA,0.01245777
"134",0.01874024,NA,0.01442439
"135",0.01986794,NA,0.017924936
"136",0.01983168,NA,0.02204758
"137",0.01918108,NA,0.0256825
"138",0.0177821,NA,0.0285065
"139",0.01647986,NA,0.03084664
"140",0.01498572,NA,0.03291944
"141",0.013317828,NA,0.03458828
"142",0.012181988,NA,0.03535194
"143",0.011935688,NA,0.03533618
"144",0.011686488,NA,0.03473926
"145",0.011393388,NA,0.0337066
"146",0.01117074,NA,0.03241654
"147",0.010611094,NA,0.03103302
"148",0.009319636,NA,0.02987068
"149",0.00783419,NA,0.02924638
"150",0.006726478,NA,0.0286276
"151",0.005790938,NA,0.02789824
"152",0.004906394,NA,0.02693
"153",0.004192976,NA,0.02521166
"154",0.003862552,NA,0.02271696
"155",0.003845728,NA,0.02016254
"156",0.004144344,NA,0.01771954
"157",0.004904026,NA,0.01552952
"158",0.005944712,NA,0.01401218
"159",0.006875258,NA,0.01288412
"160",0.00788072,NA,0.01222748
"161",0.009196104,NA,0.01195348
"162",0.010352192,NA,0.0120367
"163",0.011447562,NA,0.01250894
"164",0.012883066,NA,0.01343488
"165",0.01451678,NA,0.01417198
"166",0.01614838,NA,0.01468652
"167",0.01779156,NA,0.0149489
"168",0.01887534,NA,0.01487148
"169",0.0191616,NA,0.0144081
"170",0.01850338,NA,0.01374038
"171",0.01708576,NA,0.012444772
"172",0.0154573,NA,0.010772598
"173",0.01437878,NA,0.009012502
"174",0.01545338,NA,0.007118874
"175",0.01854678,NA,0.005432612
"176",0.02329966,NA,0.00456722
"177",0.0288038,NA,0.00444612
"178",0.03405664,NA,0.004556714
"179",0.0366343,NA,0.00513788
"180",0.0376729,NA,0.006341688
"181",0.0366238,NA,0.007823908
"182",0.03513362,NA,0.009347882
"183",0.03272024,NA,0.011268604
"184",0.03037732,NA,0.012877466
"185",0.02766164,NA,0.01426514
"186",0.02534026,NA,0.0150603
"187",0.02247502,NA,0.01490216
"188",0.02049854,NA,0.013589976
"189",0.01931828,NA,0.012347732
"190",0.01855414,NA,0.01075463
"191",0.01803866,NA,0.00905897
"192",0.01734364,NA,0.008060582
"193",0.016222,NA,0.008588946
"194",0.0147376,NA,0.00917039
"195",0.012671992,NA,0.009114818
"196",0.011255932,NA,0.009250848
