"","slidedFather","slidedMother","slidedChild"
"1",NA,0.0855634,0.1298084
"2",NA,0.08955748,0.1284302
"3",NA,0.0921424,0.1256074
"4",NA,0.09348686,0.1210126
"5",NA,0.0938505,0.1171074
"6",NA,0.09239928,0.1151544
"7",NA,0.09046004,0.1139454
"8",NA,0.08821044,0.1123104
"9",NA,0.08560272,0.10945348
"10",NA,0.08354128,0.10438892
"11",NA,0.08354936,0.09689322
"12",NA,0.08353098,0.08775404
"13",NA,0.08304738,0.07833794
"14",NA,0.08205682,0.06913708
"15",NA,0.08097806,0.05975784
"16",NA,0.0779821,0.0501028
"17",NA,0.07250042,0.04027468
"18",NA,0.06527628,0.03160812
"19",NA,0.05676224,0.0257141
"20",NA,0.05095184,0.0237952
"21",NA,0.04895288,0.02627212
"22",NA,0.052241,0.03320542
"23",NA,0.0605259,0.04301566
"24",NA,0.07348054,0.05384008
"25",NA,0.08600856,0.06468096
"26",NA,0.09717762,0.07526724
"27",NA,0.1057731,0.08502564
"28",NA,0.1121454,0.09363366
"29",NA,0.1144802,0.10201764
"30",NA,0.1131186,0.11007726
"31",NA,0.1112122,0.1181292
"32",NA,0.113005,0.1269922
"33",NA,0.1165456,0.1365064
"34",NA,0.1215516,0.1444924
"35",NA,0.1243342,0.149901
"36",NA,0.12082864,0.1517852
"37",NA,0.11226992,0.1498932
"38",NA,0.10172694,0.145282
"39",NA,0.09275776,0.1396526
"40",NA,0.08979576,0.1338784
"41",NA,0.09350292,0.1283916
"42",NA,0.09677156,0.1225854
"43",NA,0.09789664,0.1163088
"44",NA,0.09600222,0.10909056
"45",NA,0.0925043,0.10046612
"46",NA,0.08912604,0.09128236
"47",NA,0.08808568,0.08213736
"48",NA,0.08919568,0.0724291
"49",NA,0.09109744,0.06309342
"50",NA,0.09150846,0.05490032
"51",NA,0.08888624,0.04785452
"52",NA,0.08344664,0.0423879
"53",NA,0.076615,0.03892166
"54",NA,0.06939932,0.03678892
"55",NA,0.06290944,0.03595872
"56",NA,0.0582899,0.03586576
"57",NA,0.0537738,0.0353429
"58",NA,0.0491583,0.0346894
"59",NA,0.04700096,0.03363784
"60",NA,0.0459277,0.031255
"61",NA,0.04543672,0.02820024
"62",NA,0.047084,0.02521638
"63",NA,0.04958936,0.02160666
"64",NA,0.05106942,0.01795646
"65",NA,0.05188856,0.01514846
"66",NA,0.05080556,0.012865552
"67",NA,0.04842036,0.011398052
"68",NA,0.0471856,0.010968732
"69",NA,0.0467707,0.011711832
"70",NA,0.04735042,0.013445932
"71",NA,0.04988722,0.01483108
"72",NA,0.05270166,0.01529028
"73",NA,0.05382416,0.01567858
"74",NA,0.0504313,0.01552952
"75",NA,0.04556058,0.01462924
"76",NA,0.04244168,0.01415218
"77",NA,0.04115252,0.01400284
"78",NA,0.0403049,0.013159794
"79",NA,0.04266272,0.011947996
"80",NA,0.04593468,0.010851772
"81",NA,0.04629942,0.009715616
"82",NA,0.0448912,0.009194994
"83",NA,0.04318586,0.00936862
"84",NA,0.04145664,0.009837598
"85",NA,0.03971638,0.010202162
"86",NA,0.0389022,0.010499178
"87",NA,0.03821682,0.01030405
"88",NA,0.0385154,0.009903474
"89",NA,0.0383526,0.009432264
"90",NA,0.03666766,0.008822324
"91",NA,0.03487762,0.008428722
"92",NA,0.03295454,0.008681912
"93",NA,0.03019946,0.009121848
"94",NA,0.02854226,0.010086878
"95",NA,0.02803732,0.011547118
"96",NA,0.02737474,0.01297218
"97",NA,0.02775546,0.01420632
"98",NA,0.02899556,0.01542986
"99",NA,0.02964896,0.01584858
"100",NA,0.03047398,0.01589408
"101",NA,0.03197866,0.0156194
"102",NA,0.03302308,0.01472806
"103",NA,0.03389662,0.01333648
"104",NA,0.03525946,0.011901366
"105",NA,0.03654898,0.010142714
"106",NA,0.03717298,0.008404158
"107",NA,0.03689496,0.006992766
"108",NA,0.03445574,0.00579213
"109",NA,0.03070512,0.00498203
"110",NA,0.02708388,0.005066056
"111",NA,0.02377004,0.005863034
"112",NA,0.02145762,0.007286986
"113",NA,0.02112926,0.009243002
"114",NA,0.0215324,0.011176976
"115",NA,0.02179716,0.012785442
"116",NA,0.02146182,0.01434646
"117",NA,0.02090048,0.01552644
"118",NA,0.02051664,0.01700456
