"","slidedFather","slidedMother","slidedChild"
"1",NA,0.008092816,0.01495918
"2",NA,0.009358632,0.01504296
"3",NA,0.007973354,0.01434908
"4",NA,0.005377554,0.0134086
"5",NA,0.005448218,0.01357364
"6",NA,0.007092116,0.01483684
"7",NA,0.00857263,0.01452686
"8",NA,0.012511582,0.01430386
"9",NA,0.016104982,0.013334414
"10",NA,0.01834312,0.01168764
"11",NA,0.02041282,0.01063024
"12",NA,0.02168244,0.01044292
"13",NA,0.0218366,0.01061526
"14",NA,0.02229692,0.012165806
"15",NA,0.02262096,0.013436
"16",NA,0.02280042,0.01381926
"17",NA,0.0236811,0.01364084
"18",NA,0.0253147,0.012621694
"19",NA,0.02746374,0.011187112
"20",NA,0.02891932,0.009740422
"21",NA,0.02828894,0.008154826
"22",NA,0.02650046,0.007241448
"23",NA,0.02392274,0.006760066
"24",NA,0.02208402,0.006318188
"25",NA,0.0222689,0.006275178
"26",NA,0.02544284,0.006360558
"27",NA,0.03014882,0.006201266
"28",NA,0.03561222,0.006626258
"29",NA,0.04064476,0.00693019
"30",NA,0.0422724,0.006499462
"31",NA,0.0409155,0.005953088
"32",NA,0.0383441,0.005728484
"33",NA,0.03445484,0.005557404
"34",NA,0.02973314,0.005496872
"35",NA,0.02614912,0.00568898
"36",NA,0.0239728,0.006018398
"37",NA,0.02177696,0.006307038
"38",NA,0.01961926,0.006543748
"39",NA,0.01726492,0.00663327
"40",NA,0.01566602,0.006379356
"41",NA,0.01431398,0.006063956
"42",NA,0.012852614,0.00542105
"43",NA,0.01125769,0.004593682
"44",NA,0.009376138,0.004173786
"45",NA,0.007709476,0.004013856
"46",NA,0.00666235,0.0035895
"47",NA,0.006229506,0.0029959752
"48",NA,0.00652608,0.002517779
"49",NA,0.007868712,0.001928397
"50",NA,0.009586174,0.001605671
"51",NA,0.01089518,0.001431723
"52",NA,0.01232113,0.0015865558
"53",NA,0.01367514,0.001800008
"54",NA,0.01441612,0.00191215
"55",NA,0.01480648,0.00184684
"56",NA,0.0151674,0.001888256
"57",NA,0.015171,0.0020947
"58",NA,0.01517896,0.002123372
"59",NA,0.01544914,0.002156186
"60",NA,0.01578386,0.002292858
"61",NA,0.01658774,0.0020395832
"62",NA,0.01789386,0.0016384832
"63",NA,0.01877418,0.0013112968
"64",NA,0.01937962,0.0011016676
"65",NA,0.01998234,0.0008439336
"66",NA,0.01996534,0.0008722884
"67",NA,0.01966696,0.0009984484
"68",NA,0.021167,0.0012182728
"69",NA,0.025597,0.00135845
"70",NA,0.03172602,0.001503406
"71",NA,0.03806776,0.00182422
"72",NA,0.04337104,0.002041814
"73",NA,0.04638106,0.002375692
"74",NA,0.0450603,0.002511092
"75",NA,0.04038054,0.0023250378
"76",NA,0.03417454,0.001895267
"77",NA,0.02855878,0.0014642206
"78",NA,0.02402866,0.0008273674
"79",NA,0.02144444,0.00037210808
"80",NA,0.02033006,0.00022014288
"81",NA,0.01987372,0.00021695688
"82",NA,0.01967854,0.00037879728
"83",NA,0.01983848,0.00050304548
"84",NA,0.01987842,0.0006024442
"85",NA,0.01935288,0.0006945154
"86",NA,0.01939824,0.0007735246
"87",NA,0.01984772,0.0006177372
"88",NA,0.01997062,0.0005619848
"89",NA,0.01955458,0.0005951176
"90",NA,0.01905884,0.0006018078
"91",NA,0.01895872,0.0005667634
"92",NA,0.0190066,0.0005798254
"93",NA,0.01921208,0.0005629404
"94",NA,0.01952204,0.0006792242
"95",NA,0.02016706,0.0008812082
"96",NA,0.01985386,0.0009767842
"97",NA,0.01865908,0.0009618108
"98",NA,0.016653,0.0010159704
"99",NA,0.01472462,0.0011128204
"100",NA,0.01301836,0.0008936328
"101",NA,0.01201478,0.0008012428
"102",NA,0.01158428,0.0008853494
"103",NA,0.01154616,0.0009200752
"104",NA,0.01145888,0.0007212778
"105",NA,0.01168028,0.0007043928
"106",NA,0.01233016,0.0006537376
"107",NA,0.0133482,0.0006384454
"108",NA,0.01472714,0.0005852416
"109",NA,0.01647622,0.00054956
"110",NA,0.0182853,0.0005677194
"111",NA,0.01967944,0.0005785514
"112",NA,0.02088562,0.000543507
"113",NA,0.02211368,0.0004616304
"114",NA,0.02340316,0.0003701964
"115",NA,0.02504688,0.0003080722
"116",NA,0.0274249,0.0002864084
"117",NA,0.02983706,0.0003099838
"118",NA,0.03225862,0.0004931712
"119",NA,0.03482172,0.0006225168
"120",NA,0.03740612,0.0006964286
"121",NA,0.04023162,0.0008229076
"122",NA,0.04369346,0.001018837
"123",NA,0.04760368,0.001216997
"124",NA,0.05261506,0.0014253524
"125",NA,0.05882776,0.001595796
"126",NA,0.06246056,0.001670662
"127",NA,0.06155692,0.00161937
"128",NA,0.05748386,0.001452112
"129",NA,0.05054646,0.001314802
"130",NA,0.04057536,0.0011972436
"131",NA,0.03129752,0.0010258456
"132",NA,0.02493032,0.0009828376
"133",NA,0.02040056,0.0010522896
"134",NA,0.01646142,0.0011118636
"135",NA,0.01471794,0.001240254
"136",NA,0.01477994,0.001747442
"137",NA,0.01638118,0.002402454
"138",NA,0.01915392,0.002832544
"139",NA,0.02299836,0.00331775
"140",NA,0.02600114,0.004018318
"141",NA,0.02789968,0.00406738
"142",NA,0.02883458,0.003866034
"143",NA,0.02949458,0.003805502
"144",NA,0.0300794,0.00358313
"145",NA,0.0309984,0.002848154
"146",NA,0.03274422,0.0023565768
"147",NA,0.03455674,0.0018006442
"148",NA,0.03574828,0.0012233682
"149",NA,0.03589848,0.0009404642
"150",NA,0.03489834,0.0009172082
"151",NA,0.03279414,0.0010312614
"152",NA,0.02975538,0.001237386
"153",NA,0.02751328,0.001487158
"154",NA,0.02794702,0.001748398
"155",NA,0.0307322,0.002026204
"156",NA,0.03484574,0.0019016374
"157",NA,0.04000696,0.0017471236
"158",NA,0.04401604,0.0016913696
"159",NA,0.04540982,0.0012300578
"160",NA,0.04467788,0.0007298786
