"","slidedFather","slidedMother","slidedChild"
"1",NA,0.012359432,0.003385624
"2",NA,0.011306628,0.00304558
"3",NA,0.009909004,0.002811476
"4",NA,0.008342956,0.002597526
"5",NA,0.007021148,0.002578922
"6",NA,0.00645897,0.00234034
"7",NA,0.005853472,0.002131732
"8",NA,0.00542183,0.001926052
"9",NA,0.004721378,0.001686438
"10",NA,0.0039983,0.00161426
"11",NA,0.003894256,0.001697462
"12",NA,0.003723688,0.001701942
"13",NA,0.003262456,0.00179927
"14",NA,0.002976822,0.002130528
"15",NA,0.00279639,0.002260584
"16",NA,0.002478848,0.002483836
"17",NA,0.0021713612,0.00274326
"18",NA,0.0023398032,0.002592188
"19",NA,0.0025426672,0.002222688
"20",NA,0.0028656252,0.0019112406
"21",NA,0.0034463692,0.0013937668
"22",NA,0.004363608,0.0009717274
"23",NA,0.004930234,0.0009083334
"24",NA,0.005104476,0.0010149634
"25",NA,0.00503331,0.0011729268
"26",NA,0.004932748,0.0012609522
"27",NA,0.00466742,0.0012180592
"28",NA,0.004237132,0.0010408032
"29",NA,0.003748828,0.0007999812
"30",NA,0.003035418,0.0005639834
"31",NA,0.0022171932,0.0005090322
"32",NA,0.0015308594,0.0012638806
"33",NA,0.0009359978,0.0024011506
"34",NA,0.000535104,0.0031820106
"35",NA,0.00035332,0.0037912984
"36",NA,0.0002982044,0.004409028
"37",NA,0.000299558,0.00446398
"38",NA,0.0003993462,0.004569748
"39",NA,0.0004049544,0.00570719
"40",NA,0.0003958652,0.007204832
"41",NA,0.0003711116,0.008072512
"42",NA,0.0003130952,0.008563802
"43",NA,0.0001980294,0.008719182
"44",NA,0.000171922,0.008305066
"45",NA,0.0001692146,0.007712658
"46",NA,0.0001748228,0.007812568
"47",NA,0.00015103612,0.00796812
"48",NA,0.00014001292,0.007704388
"49",NA,0.00014214012,0.007071154
"50",NA,0.00015006912,0.006263248
"51",NA,0.00013595172,0.00529514
"52",NA,0.0001514228,0.004465184
"53",NA,0.00014078648,0.004404892
"54",NA,0.00013131048,0.005524412
"55",NA,0.00011429228,0.006679424
"56",NA,0.00010713702,0.007782068
"57",NA,9.998162e-05,0.008415646
"58",NA,0.00011545274,0.00824459
"59",NA,0.00010617016,0.006844112
"60",NA,0.00010539656,0.005605036
"61",NA,0.00015683782,0.00443435
"62",NA,0.00041965142,0.003611458
"63",NA,0.00051093042,0.003114828
