"","slidedFather","slidedMother","slidedChild"
"1",NA,0.0010430186,0.003157628
"2",NA,0.0011411066,0.002504996
"3",NA,0.0012779522,0.002245884
"4",NA,0.0008997806,0.0014851608
"5",NA,0.0009738966,0.0010073134
"6",NA,0.0009784914,0.0008688144
"7",NA,0.0006826266,0.0005164332
"8",NA,0.0006634466,0.0004752924
"9",NA,0.0008498362,0.0003919884
"10",NA,0.001335686,0.00037256782
"11",NA,0.0018838652,0.00034292602
"12",NA,0.002377906,0.00041626422
"13",NA,0.002853168,0.00066055502
"14",NA,0.003142638,0.00074820302
"15",NA,0.00284997,0.00075229156
"16",NA,0.002336951,0.00069760738
"17",NA,0.0019863476,0.00060101558
"18",NA,0.0014020102,0.00023841272
"19",NA,0.0008356532,7.74266e-05
"20",NA,0.0005004324,8.662584e-05
"21",NA,0.00038795992,8.688136e-05
"22",NA,0.00022933992,8.892576e-05
"23",NA,0.00016241572,9.22477e-05
"24",NA,0.00016201632,8.483722e-05
"25",NA,0.00027428912,6.74609e-05
"26",NA,0.0005979226,8.483716e-05
"27",NA,0.00142079,0.00016379696
"28",NA,0.0025608976,0.00032912728
"29",NA,0.003620496,0.00055220908
"30",NA,0.004681294,0.0008125976
"31",NA,0.00568156,0.0009661734
"32",NA,0.00624492,0.0009633626
"33",NA,0.00640274,0.0008276742
"34",NA,0.00645548,0.000621202
"35",NA,0.00615442,0.0004880692
"36",NA,0.00545681,0.0004175418
"37",NA,0.004515078,0.0004482058
"38",NA,0.003580538,0.000499057
"39",NA,0.00276766,0.0005624294
"40",NA,0.002209294,0.0006556982
"41",NA,0.001901044,0.001260291
"42",NA,0.001722048,0.0018554284
"43",NA,0.001565426,0.0023946042
"44",NA,0.001459346,0.002662404
"45",NA,0.001333888,0.0024929862
"46",NA,0.001203036,0.0018416308
"47",NA,0.0010945584,0.0012081634
"48",NA,0.0010318296,0.0006559554
"49",NA,0.000929346,0.0003344936
"50",NA,0.000834853,0.00028798648
"51",NA,0.0007020038,0.00023355782
"52",NA,0.000547579,0.0001492317
"53",NA,0.000562562,7.768224e-05
"54",NA,0.0010436156,4.7273708e-05
"55",NA,0.0018477046,3.6796828e-05
"56",NA,0.0028869258,0.000166607888
"57",NA,0.0039605082,0.000376657408
"58",NA,0.004298924,0.000892834868
"59",NA,0.004035424,0.0018002352
"60",NA,0.00388839,0.002981823
"61",NA,0.003781312,0.00417721
"62",NA,0.004040818,0.005012804
"63",NA,0.005824988,0.005127538
"64",NA,0.008513146,0.004497392
"65",NA,0.010852884,0.0034318164
"66",NA,0.012739942,0.0022387292
"67",NA,0.01433394,0.0013540718
"68",NA,0.01519538,0.0014182118
"69",NA,0.01530964,0.0028468998
"70",NA,0.01544968,0.0058011214
"71",NA,0.01548884,0.0093765426
"72",NA,0.01526928,0.01228886
"73",NA,0.01483676,0.01441796
"74",NA,0.01420548,0.01495892
"75",NA,0.0131467,0.013153578
"76",NA,0.011876338,0.010066738
"77",NA,0.01081914,0.00762307
"78",NA,0.0101563,0.005590306
"79",NA,0.00991378,0.00433973
"80",NA,0.01018086,0.004566388
"81",NA,0.010437768,0.006212788
"82",NA,0.01013711,0.008286956
"83",NA,0.009172196,0.0104705
"84",NA,0.008050462,0.012381116
"85",NA,0.006773318,0.01341194
"86",NA,0.00636678,0.01349652
"87",NA,0.00691216,0.0130823
"88",NA,0.007843914,0.01289958
"89",NA,0.008523944,0.01289064
"90",NA,0.0087391,0.01294378
"91",NA,0.0088274,0.01289114
"92",NA,0.008363128,0.01332376
"93",NA,0.00747053,0.01312752
"94",NA,0.006414726,0.01314898
"95",NA,0.005851964,0.01378322
"96",NA,0.00535333,0.01418722
"97",NA,0.005428244,0.01379088
"98",NA,0.006043546,0.01349062
"99",NA,0.00723999,0.0126954
"100",NA,0.00892508,0.010419366
"101",NA,0.010471726,0.008122632
"102",NA,0.01166876,0.007066514
"103",NA,0.012938116,0.006327258
"104",NA,0.01378636,0.00566109
"105",NA,0.0133111,0.006151458
"106",NA,0.01213703,0.007314648
"107",NA,0.01092781,0.008906626
"108",NA,0.01015249,0.011587682
"109",NA,0.01023239,0.01495051
"110",NA,0.01185255,0.017622376
"111",NA,0.013917,0.01900252
"112",NA,0.01499198,0.01907586
"113",NA,0.0155142,0.01771822
"114",NA,0.01653884,0.01588118
"115",NA,0.01705746,0.01469498
"116",NA,0.01745502,0.0144259
"117",NA,0.01995338,0.01393962
"118",NA,0.02246372,0.01322872
"119",NA,0.02333514,0.012107952
"120",NA,0.02358964,0.010876798
"121",NA,0.025216,0.00928303
"122",NA,0.02604966,0.00739591
"123",NA,0.02648098,0.00550036
"124",NA,0.02863174,0.003858558
"125",NA,0.03227002,0.002448268
"126",NA,0.03541484,0.0014327778
"127",NA,0.03935318,0.0009173658
"128",NA,0.04333226,0.000686874
"129",NA,0.04474226,0.0004985454
"130",NA,0.04238732,0.000382278
"131",NA,0.03626368,0.0006232462
"132",NA,0.027748132,0.0009247762
"133",NA,0.019334876,0.001320598
"134",NA,0.012712182,0.0019670986
"135",NA,0.0089131,0.002206278
"136",NA,0.0083761,0.002318458
"137",NA,0.010138108,0.002478678
"138",NA,0.012561564,0.0022244218
"139",NA,0.014990218,0.001728175
"140",NA,0.01719432,0.0014470882
"141",NA,0.0187204,0.0010481996
"142",NA,0.0183634,0.0005514416
"143",NA,0.016179274,0.000372057
"144",NA,0.013694284,0.0002189924
"145",NA,0.011522144,0.0001262336
"146",NA,0.009954104,0.00010195782
"147",NA,0.008697928,0.00010911262
"148",NA,0.007817926,0.00027853142
"149",NA,0.00691375,0.00073235882
"150",NA,0.005787828,0.00122042842
"151",NA,0.00439242,0.0023800388
"152",NA,0.003381966,0.003835814
"153",NA,0.00335999,0.005461774
"154",NA,0.003207164,0.00646551
"155",NA,0.002847572,0.00713833
"156",NA,0.0023077834,0.006821724
"157",NA,0.0019411992,0.005905636
"158",NA,0.0016133712,0.00454722
"159",NA,0.0011369118,0.00334008
"160",NA,0.0007365652,0.002393072
"161",NA,0.0006848239,0.00197783
"162",NA,0.000550576062,0.001810966
"163",NA,0.000250116502,0.00182783
"164",NA,0.000122061702,0.002332508
"165",NA,7.3716502e-05,0.002677478
"166",NA,7.3916282e-05,0.002564278
"167",NA,8.550314e-05,0.0023440084
"168",NA,0.0001208631,0.0019980168
"169",NA,0.0001674103,0.001296833
"170",NA,0.0002191515,0.000824863
"171",NA,0.00029047062,0.0005854274
"172",NA,0.0003514016,0.0004535722
"173",NA,0.000416328,0.0003651576
"174",NA,0.000448891,0.00029386374
"175",NA,0.0005042284,0.00021797014
"176",NA,0.0005577676,0.00017836254
"177",NA,0.0005421852,0.00025221174
"178",NA,0.0004874472,0.00047299194
"179",NA,0.0004317104,0.0008036516
"180",NA,0.0003661846,0.0009102092
"181",NA,0.000334221,0.00087724534
"182",NA,0.0005415856,0.00075995536
"183",NA,0.0008034888,0.00055195176
"184",NA,0.0009665036,0.00024326796
"185",NA,0.0009639066,0.00013364396
"186",NA,0.0009836842,0.00021694782
"187",NA,0.0014086022,0.0003155838
"188",NA,0.0030437482,0.0003462478
"189",NA,0.0051421662,0.000405276
"190",NA,0.0072301962,0.000431085
"191",NA,0.008643194,0.00035084756
"192",NA,0.009168598,0.00024837856
"193",NA,0.008809206,0.00018679504
"194",NA,0.007673296,0.00019037264
"195",NA,0.006621292,0.00024301244
"196",NA,0.006647862,0.00038968868
"197",NA,0.006163412,0.00178694728
"198",NA,0.005437234,0.0045132304
"199",NA,0.0054686,0.0076568144
"200",NA,0.005024702,0.0105632616
"201",NA,0.004793164,0.013432658
"202",NA,0.005181924,0.01550656
"203",NA,0.005030096,0.0160943
"204",NA,0.004966168,0.01595834
"205",NA,0.005381898,0.01592664
"206",NA,0.005632414,0.01588804
"207",NA,0.005655786,0.01573882
"208",NA,0.006443694,0.0161009
"209",NA,0.007861486,0.01646198
"210",NA,0.00824485,0.01624862
"211",NA,0.008570282,0.015758
"212",NA,0.00959552,0.01517232
"213",NA,0.009530992,0.01389006
"214",NA,0.009318032,0.0123244
"215",NA,0.01036144,0.01080167
"216",NA,0.009764716,0.010130894
"217",NA,0.009448474,0.0092056
"218",NA,0.009785092,0.00837179
"219",NA,0.008495356,0.007738324
"220",NA,0.007866278,0.008259868
"221",NA,0.008176526,0.007787642
"222",NA,0.007928408,0.007505278
"223",NA,0.008096418,0.007706638
"224",NA,0.008396878,0.009019564
