"","slidedFather","slidedMother","slidedChild"
"1",0.007673684,NA,0.01272744
"2",0.006847558,NA,0.0130243
"3",0.005958676,NA,0.01248811
"4",0.005220052,NA,0.011810166
"5",0.00477561,NA,0.010617394
"6",0.004856976,NA,0.008844444
"7",0.0049328,NA,0.00707898
"8",0.005053956,NA,0.006470664
"9",0.004973184,NA,0.005635652
"10",0.004319292,NA,0.005028404
"11",0.0033577548,NA,0.004824148
"12",0.0026436788,NA,0.004382512
"13",0.0025504368,NA,0.003520432
"14",0.0022901088,NA,0.00276253
"15",0.0023089168,NA,0.002151008
"16",0.002888768,NA,0.001807494
"17",0.004593672,NA,0.001598252
"18",0.006928314,NA,0.001507967
"19",0.010805938,NA,0.0013029994
"20",0.017503038,NA,0.0010066772
"21",0.02579578,NA,0.000732081
"22",0.03269284,NA,0.0005865908
"23",0.03622244,NA,0.00053014
"24",0.03657304,NA,0.0006001256
"25",0.0324238,NA,0.0009114078
"26",0.024548972,NA,0.00150904
"27",0.0156678716,NA,0.0023207222
"28",0.0088977218,NA,0.003299086
"29",0.0044501478,NA,0.004213162
"30",0.0019951358,NA,0.004539222
"31",0.0013562898,NA,0.004307006
"32",0.0018175582,NA,0.003655772
"33",0.002187958,NA,0.0026031494
"34",0.002451256,NA,0.0015282678
"35",0.003093072,NA,0.00099617
"36",0.003996602,NA,0.00079512
"37",0.00453587,NA,0.000737958
"38",0.005409904,NA,0.00080171
"39",0.006448252,NA,0.0008113262
"40",0.006683636,NA,0.000900366
"41",0.006304922,NA,0.00067260376
"42",0.006096856,NA,0.00049220956
"43",0.005636182,NA,0.00039800616
"44",0.00525034,NA,0.00037966396
"45",0.00470652,NA,0.00014513396
"46",0.004088064,NA,0.0001718458
"47",0.003787944,NA,0.0001866264
"48",0.003868914,NA,0.0002119134
"49",0.003445854,NA,0.0002614192
"50",0.00329025,NA,0.0004232932
"51",0.00381467,NA,0.0007924496
"52",0.00453884,NA,0.0012355092
"53",0.005453854,NA,0.0016655682
"54",0.007148664,NA,0.00205467
"55",0.00943838,NA,0.002264802
"56",0.011678794,NA,0.002233282
"57",0.016257434,NA,0.002031696
"58",0.02208544,NA,0.001792538
"59",0.02651362,NA,0.001586502
"60",0.02904822,NA,0.001497284
"61",0.0298981,NA,0.001408602
"62",0.02774022,NA,0.001412698
"63",0.02379034,NA,0.001429436
"64",0.02108568,NA,0.001403258
"65",0.02019382,NA,0.001678212
"66",0.02098788,NA,0.00210471
"67",0.0221082,NA,0.002313596
"68",0.02301292,NA,0.002341198
"69",0.02290088,NA,0.002457304
"70",0.0215925,NA,0.002442702
"71",0.0190003,NA,0.002485974
"72",0.015160484,NA,0.002306828
"73",0.011325828,NA,0.00239284
"74",0.007897194,NA,0.002315732
"75",0.005091976,NA,0.001974712
