"","video","frame_index","slidedMother","slidedPatient","slidedTherapist"
"1","F1044I2",1,NA,NA,14.2362072606774
"2","F1044I2",2,NA,NA,14.3467657182131
"3","F1044I2",3,NA,NA,14.2438750547112
"4","F1044I2",4,NA,NA,14.2808593349813
"5","F1044I2",5,NA,NA,14.1874546452416
"6","F1044I2",6,NA,NA,14.1557335867263
"7","F1044I2",7,NA,NA,14.1501773498919
"8","F1044I2",8,NA,NA,14.1642175547237
"9","F1044I2",9,NA,NA,14.0654863735278
"10","F1044I2",10,NA,NA,14.1943582266345
"11","F1044I2",11,NA,NA,14.1449862635282
"12","F1044I2",12,NA,NA,14.0581785288531
"13","F1044I2",13,NA,NA,14.0477414798753
"14","F1044I2",14,9.30689841841622,NA,14.0932189638253
"15","F1044I2",15,9.30689841841622,NA,13.9495256700755
"16","F1044I2",16,9.30689841841622,NA,13.9925481897768
"17","F1044I2",17,9.30689841841622,NA,14.0354302441069
"18","F1044I2",18,9.30689841841622,NA,14.0492289183663
"19","F1044I2",19,NA,NA,14.0423319952546
"20","F1044I2",20,9.30689841841622,NA,14.1649530692507
"21","F1044I2",21,9.30689841841622,NA,14.0670427826655
"22","F1044I2",22,9.30689841841622,NA,14.1348380954157
"23","F1044I2",23,9.30689841841622,NA,14.1413964437049
"24","F1044I2",24,9.30689841841622,NA,14.1378563178388
"25","F1044I2",25,9.30689841841622,NA,14.0438551255005
"26","F1044I2",26,9.30689841841622,NA,14.1572766647864
"27","F1044I2",27,9.30689841841622,NA,13.9676681354452
"28","F1044I2",28,NA,NA,13.9919398231594
"29","F1044I2",29,NA,NA,13.9809279808873
"30","F1044I2",30,9.30689841841622,NA,13.985324025899
"31","F1044I2",31,9.30689841841622,NA,13.9730123577809
"32","F1044I2",32,9.30689841841622,NA,14.1210929334282
"33","F1044I2",33,9.30689841841622,NA,14.0091702256696
"34","F1044I2",34,9.30689841841622,NA,14.130054234656
"35","F1044I2",35,9.30689841841622,NA,14.1992036480423
"36","F1044I2",36,9.30689841841622,NA,14.2085075602947
"37","F1044I2",37,9.30689841841622,NA,14.1638783656009
"38","F1044I2",38,9.30689841841622,NA,14.3049919299299
"39","F1044I2",39,9.30689841841622,NA,14.1802980534441
"40","F1044I2",40,9.30689841841622,NA,14.2062333300659
"41","F1044I2",41,NA,NA,14.1205427746374
"42","F1044I2",42,NA,NA,14.0825344483643
"43","F1044I2",43,NA,NA,14.0697916060276
"44","F1044I2",44,NA,NA,14.0579070372743
"45","F1044I2",45,10.9163363308503,NA,13.983459534537
"46","F1044I2",46,10.9163363308503,NA,14.122088970649
"47","F1044I2",47,10.9163363308503,NA,14.131181033218
"48","F1044I2",48,10.9163363308503,NA,14.1389238447495
"49","F1044I2",49,10.9163363308503,NA,14.1128000872296
"50","F1044I2",50,10.0000433964276,NA,14.1732562258123
"51","F1044I2",51,10.0000433964276,NA,14.0201628282494
"52","F1044I2",52,10.0000433964276,NA,14.0997690769744
"53","F1044I2",53,9.65347090742191,NA,13.9916076124822
"54","F1044I2",54,9.65347090742191,NA,14.017731370002
"55","F1044I2",55,9.30689841841622,NA,13.9963369951612
"56","F1044I2",56,9.30689841841622,NA,14.0839880152055
"57","F1044I2",57,9.30689841841622,NA,13.9998878738393
"58","F1044I2",58,9.30689841841622,NA,14.1406796207533
"59","F1044I2",59,9.30689841841622,NA,14.1844906289355
"60","F1044I2",60,9.30689841841622,NA,14.2171556494323
"61","F1044I2",61,9.30689841841622,NA,14.1780938856905
"62","F1044I2",62,9.30689841841622,NA,14.2820685133513
"63","F1044I2",63,9.30689841841622,NA,14.1030654308648
"64","F1044I2",64,NA,NA,14.1277120985969
"65","F1044I2",65,NA,NA,14.1164414529409
"66","F1044I2",66,NA,NA,14.1084399156093
"67","F1044I2",67,NA,NA,14.0562372799313
"68","F1044I2",68,NA,NA,14.1696588192173
"69","F1044I2",69,NA,NA,14.0339066959787
"70","F1044I2",70,NA,NA,14.1178774303214
"71","F1044I2",71,NA,NA,14.1892124191092
"72","F1044I2",72,NA,NA,14.2123787591967
"73","F1044I2",73,NA,NA,14.0989572199107
"74","F1044I2",74,9.30689841841622,NA,14.2856150837295
"75","F1044I2",75,9.30689841841622,NA,14.0139895427751
"76","F1044I2",76,9.30689841841622,NA,14.0356324134908
"77","F1044I2",77,9.30689841841622,NA,14.1457619198201
"78","F1044I2",78,9.30689841841622,NA,14.4036957131263
"79","F1044I2",79,NA,NA,14.498537414714
"80","F1044I2",80,NA,NA,14.7623949454575
"81","F1044I2",81,NA,NA,14.7228298304325
"82","F1044I2",82,NA,NA,14.6522654391282
"83","F1044I2",83,NA,NA,14.4889896395159
"84","F1044I2",84,NA,NA,14.4194449214796
"85","F1044I2",85,NA,NA,14.466826702024
"86","F1044I2",86,NA,NA,14.6633828196702
"87","F1044I2",87,NA,NA,14.8261380062536
"88","F1044I2",88,9.30689841841622,NA,15.0626240842299
"89","F1044I2",89,9.30689841841622,NA,15.0796958612944
"90","F1044I2",90,9.30689841841622,NA,14.9780507054525
"91","F1044I2",91,9.30689841841622,NA,14.747514926225
"92","F1044I2",92,9.30689841841622,NA,14.5742309202071
"93","F1044I2",93,9.30689841841622,NA,14.3133669169458
"94","F1044I2",94,NA,NA,14.2496764569765
"95","F1044I2",95,NA,NA,14.1633202136001
"96","F1044I2",96,NA,NA,14.1876981388851
"97","F1044I2",97,NA,NA,14.092613448877
"98","F1044I2",98,NA,NA,14.1809796661264
"99","F1044I2",99,NA,NA,14.0614123613933
"100","F1044I2",100,NA,NA,14.185527676996
