"","video","frame_index","slidedMother","slidedPatient","slidedTherapist"
"122","F1044O2",122,-8.9930242010712,-5.9863207417217,-5.7041780788851
"123","F1044O2",123,-8.89085931589793,-6.09448252691943,-5.59089928772925
"124","F1044O2",124,-8.77893637222179,-6.25937895993948,-5.62496865038496
"125","F1044O2",125,-7.80162000134966,-6.41180736114045,-5.516023428985
"126","F1044O2",126,-7.08921102107128,-6.71838687666596,-5.33513269075925
"127","F1044O2",127,-6.40707603811104,-6.90323882566242,-5.43170316418047
"128","F1044O2",128,-5.38275924917062,-6.79007625260143,-5.45866710329717
"129","F1044O2",129,-4.62398314225171,-6.62061722043341,-5.39759057369975
"130","F1044O2",130,-4.71394970951114,-6.33732782037813,-5.499755255813
"131","F1044O2",131,-4.97922016361759,-5.83686802458746,-5.54597765621398
"132","F1044O2",132,-5.31151508261139,-5.41800178575719,-5.5982208244105
"133","F1044O2",133,-5.75119914837989,-5.25941468334366,-5.68138624657576
"134","F1044O2",134,-6.05233583538278,-5.14986855095854,-5.59271929292366
"135","F1044O2",135,-6.0943187412975,-5.09709111504635,-5.5618894731295
"136","F1044O2",136,-6.39703028371725,-5.17265770221602,-5.64198484110435
"137","F1044O2",137,-6.58788540776372,-5.16024344575955,-5.5502352906232
"138","F1044O2",138,-6.79510421564916,-5.38563199098526,-5.48654467014955
"139","F1044O2",139,-7.3009754246428,-5.84614900958407,-5.72025870256583
"140","F1044O2",140,-7.64119683305904,-6.2674325689076,-5.61582062244676
"141","F1044O2",141,-7.53339816038487,-6.35621896624189,-5.56129188853385
"142","F1044O2",142,-7.38075451444941,-6.27085084816217,-5.63864656475005
"143","F1044O2",143,-7.28980721321872,-5.89281083658159,-5.59954794451027
"144","F1044O2",144,-7.49212780392923,-5.36191760644253,-5.46980916708636
"145","F1044O2",145,-7.74672121289778,-4.97095798176042,-5.62247954359737
"146","F1044O2",146,-8.05260010027256,-4.96900689030533,-5.5815205865496
"147","F1044O2",147,-8.4890598616784,-5.39165506505495,-5.51185942851293
"148","F1044O2",148,-8.41849485207641,-5.72369189227418,-5.53355564760473
"149","F1044O2",149,-7.7333171088756,-5.81805985663893,-5.48892673614183
"150","F1044O2",150,-7.10010102433191,-5.6498680612186,-5.42958069169364
"151","F1044O2",151,-6.45387874069896,-5.24266021827945,-5.59176622262254
"152","F1044O2",152,-5.76494191914021,-4.61062236522511,-5.56777415206033
"153","F1044O2",153,-5.42696337895448,-4.09574446169755,-5.56777415206033
"154","F1044O2",154,-5.24931114448663,-3.75302040274914,-5.62652655242941
"155","F1044O2",155,-5.28917797970231,-3.5612440755232,-5.68226916883433
"156","F1044O2",156,-5.60745191351976,-3.44569673106178,-5.55654786729384
"157","F1044O2",157,-5.8132056656825,-3.37379015221822,-5.66760331540181
"158","F1044O2",158,-5.83092557827701,-3.30697396050285,-5.64037680508689
"159","F1044O2",159,-5.69772032318649,-3.27323735485515,-5.5576641063424
"160","F1044O2",160,-5.33073387918078,-3.24314037286317,-5.44170037567464
"161","F1044O2",161,-4.85361149593665,-3.12787222304803,-5.38250408274663
"162","F1044O2",162,-4.58767914044863,-2.96137391038714,-5.2934896176743
"163","F1044O2",163,-4.57655055317932,-2.80379102396449,-5.34505562889947
"164","F1044O2",164,-4.84905502514214,-2.67053128939601,-5.36187245900712
"165","F1044O2",165,-5.37639744242868,-2.58648141348235,-5.40401641389435
"166","F1044O2",166,-5.80127623260215,-2.60340444749377,-5.49183279988555
"167","F1044O2",167,-6.34928714801932,-2.68475541351961,-5.46295368945227
"168","F1044O2",168,-6.78015556705175,-2.80458252690477,-5.48272243707217
"169","F1044O2",169,-6.92285312723451,-3.00579392046079,-5.63971320382829
"170","F1044O2",170,-6.89820611532329,-3.22784471474867,-5.61643135565022
"171","F1044O2",171,-6.92262686926515,-3.5317724323036,-5.54407325552587
"172","F1044O2",172,-6.71290626340823,-3.88141969430374,-5.62600850607413
"173","F1044O2",173,-6.55121522465807,-4.24226209660722,-5.57982785700035
"174","F1044O2",174,-6.57443018906508,-4.43773060563798,-5.51754098498354
"175","F1044O2",175,-6.72195073525528,-4.55609196361252,-5.76054583736497
"176","F1044O2",176,-6.86852766526649,-4.58331120116138,-5.71167693154448
"177","F1044O2",177,-7.16934329819861,-4.73934207853654,-5.73023303699276
"178","F1044O2",178,-7.36484953290497,-4.72979916099576,-5.79547606694151
"179","F1044O2",179,-7.46701435050385,-4.75279943078369,-5.71913350284634
"180","F1044O2",180,-7.46701435050385,-5.06625132939237,-5.5202085835795
"181","F1044O2",181,-7.62255537848852,-5.4092610017191,-5.76053721294722
"182","F1044O2",182,-7.76118527533181,-5.34458096498201,-5.67577444183636
"183","F1044O2",183,-8.35007300811778,-5.41115979784829,-5.56797519438509
"184","F1044O2",184,-8.80552642672547,-5.45973362911059,-5.71848927984714
"185","F1044O2",185,-9.18294034201194,-5.16529866782559,-5.67661914642597
"186","F1044O2",186,-9.23659357296036,-4.84750392682791,-5.53798971031398
"187","F1044O2",187,-9.14067825484167,-4.75951366465396,-5.65591106341157
"188","F1044O2",188,-8.73769805003325,-4.62594778093267,-5.70688940624696
"189","F1044O2",189,-9.15358605889427,-4.58566867386802,-5.68378689452053
"190","F1044O2",190,-9.61410283791316,-4.86143714673146,-5.73404985043704
"191","F1044O2",191,-9.98846262826996,-5.01902451460724,-5.660863087884
"192","F1044O2",192,-10.3776447151238,-5.20313195800148,-5.60914840044899
"193","F1044O2",193,-10.5973670131373,-5.35888403150984,-5.72161011393638
"194","F1044O2",194,-10.2390151192917,-5.50212641773172,-5.62090506193452
"195","F1044O2",195,-9.96175624706774,-5.72584914238281,-5.54560953528865
"196","F1044O2",196,-9.74203458793497,-5.98991583075134,-5.67788936560061
"197","F1044O2",197,-9.96175704566859,-6.04887546233129,-5.62483322548564
"198","F1044O2",198,-10.4222738246875,-6.13052828558593,-5.5475495537608
"199","F1044O2",199,-10.6419962824211,-5.98990893023714,-5.73301799165187
"200","F1044O2",200,-10.5033671457841,-5.39911697480753,-5.68145226841896
"201","F1044O2",201,-10.5033671457841,-4.83172572608818,-5.63933940214499
"202","F1044O2",202,-10.226108573035,-4.49944630835322,-5.77603617508574
"203","F1044O2",203,-9.67159112806202,-4.49777218070484,-5.73243600799031
"204","F1044O2",204,-9.15860190159323,-4.84646014893534,-5.57779746285583
"205","F1044O2",205,-8.88134302936925,-5.15110310668772,-5.76029952160613
"206","F1044O2",206,-8.74271259500669,-5.53438762413612,-5.7111647779239
"207","F1044O2",207,-8.74271259500669,-5.95355783235282,-5.53735718106013
"208","F1044O2",208,-8.88134203111868,-6.16352182982495,-5.60260021100889
"209","F1044O2",209,-8.91475209412793,-6.08623862089839,-5.56107244445708
"210","F1044O2",210,-8.88038180631497,-6.22778760263369,-5.45966340732841
"211","F1044O2",211,-8.88038180631497,-6.35649719901888,-5.59632210057379
"212","F1044O2",212,-8.64465115259521,-6.09610669164965,-5.5995743159348
"213","F1044O2",213,-8.64465115259521,-5.6178310984995,-5.5995743159348
"214","F1044O2",214,-9.26285975216675,-5.17001677613722,-5.5995743159348
"215","F1044O2",215,-9.85174748495272,-4.7022787715887,-5.58852163957607
"216","F1044O2",216,-9.90928423219271,-4.18904128952649,-5.49599725663854
"217","F1044O2",217,-10.0639223634167,-3.87037963713573,-5.68256082499696
"218","F1044O2",218,-10.2025515000538,-3.59875511909869,-5.66349844412199
"219","F1044O2",219,-10.2025515000538,-3.38721230697088,-5.61070532388909
"220","F1044O2",220,-10.2025515000538,-3.13939363081799,-5.65372748558283
"221","F1044O2",221,-10.5033668463091,-2.92141358233787,-5.57848031289561
"222","F1044O2",222,-10.8617179415539,-2.79116868784332,-5.46185129172923
"223","F1044O2",223,-11.1389768137779,-2.74936089424536,-5.57377488045904
"224","F1044O2",224,-11.1389768137779,-2.7579882403164,-5.58027938125255
"225","F1044O2",225,-11.1389768137779,-2.84876113698943,-5.5884437555655
"226","F1044O2",226,-11.4162356860018,-2.93788833568008,-5.65641741893529
"227","F1044O2",227,-11.5548651221138,-2.97311852816532,-5.73867653432135
"228","F1044O2",228,-11.5548651221138,-2.99724408387689,-5.61662441903466
"229","F1044O2",229,-11.5548651221138,-2.97566733016956,-5.73188137983552
"230","F1044O2",230,-11.6934945582258,-2.90666173001203,-5.69403308590395
"231","F1044O2",231,-11.6934945582258,-2.87429443522263,-5.65717228491352
"232","F1044O2",232,-11.6934945582258,-2.89867459712344,-5.56142495812464
"233","F1044O2",233,-11.5548651221138,-2.95710181592544,-5.50204508226294
"234","F1044O2",234,-11.5548651221138,-3.12385245564238,-5.49341065705809
"235","F1044O2",235,-11.5548651221138,-3.29025140634489,-5.60822812771723
"236","F1044O2",236,-11.2776062498898,-3.37245422580098,-5.55019720397811
"237","F1044O2",237,-11.2776062498898,-3.46542914454761,-5.66430624969166
"238","F1044O2",238,-11.4162356860018,-3.71264472059073,-5.67369775564154
"239","F1044O2",239,-11.4162356860018,-3.92731429999611,-5.64734356145819
"240","F1044O2",240,-11.4162356860018,-4.00978053690486,-5.53954433659054
"241","F1044O2",241,-11.6934945582258,-4.1740228608101,-5.7878876188158
"242","F1044O2",242,-11.4162356860018,-4.38555180692151,-5.65911251288122
"243","F1044O2",243,-11.0578837921562,-4.42631701094957,-5.66695692790581
"244","F1044O2",244,-11.0578837921562,-4.32367388096331,-5.66207847268195
"245","F1044O2",245,-10.9192543560442,-4.21007646457682,-5.65051442232555
"246","F1044O2",246,-10.5609024621986,-3.97952005317397,-5.56771901269078
"247","F1044O2",247,-10.6995318983106,-3.69760413682468,-5.65811578194743
"248","F1044O2",248,-10.9192543560442,-3.42341238459474,-5.63724367520107
"249","F1044O2",249,-10.9192543560442,-3.26290546332672,-5.62105008194027
"250","F1044O2",250,-11.0578837921562,-3.27306955828323,-5.60590791964081
"251","F1044O2",251,-11.4162356860018,-3.37471590683899,-5.50038132621005
"252","F1044O2",252,-11.5548651221138,-3.50385522815797,-5.47091668162432
"253","F1044O2",253,-11.6934945582258,-3.64619809863633,-5.59731538180145
"254","F1044O2",254,-11.4162356860018,-3.77403940931333,-5.59291945077272
"255","F1044O2",255,-11.4162356860018,-3.92020282740525,-5.59713027976662
"256","F1044O2",256,-11.1389768137779,-4.01564359559505,-5.66007231959037
"257","F1044O2",257,-11.1389768137779,-4.06677908462552,-5.59121852791327
"258","F1044O2",258,-11.1389768137779,-4.12361729934125,-5.48770184963534
"259","F1044O2",259,-11.2776062498898,-4.10669778710638,-5.53396791408524
"260","F1044O2",260,-11.2776062498898,-3.98879004444706,-5.52975708509134
"261","F1044O2",261,-11.5548651221138,-3.90716215542725,-5.42541214661408
"262","F1044O2",262,-11.5548651221138,-3.80468268050445,-5.41779191228959
"263","F1044O2",263,-11.4162356860018,-3.60697859918448,-5.40602383783422
"264","F1044O2",264,-11.1965132282682,-3.46120557298125,-5.43548848241995
"265","F1044O2",265,-10.9192543560442,-3.31560337302221,-5.47446863776761
"266","F1044O2",266,-10.9192543560442,-3.14507964514633,-5.52403576933507
"267","F1044O2",267,-10.9192543560442,-3.00391914318543,-5.55424373088677
"268","F1044O2",268,-11.0578837921562,-2.92717225875478,-5.58507379659189
"269","F1044O2",269,-11.4162356860018,-2.88346307739097,-5.4906767567618
"270","F1044O2",270,-11.4162356860018,-2.9228370509163,-5.45169660141413
"271","F1044O2",271,-11.1389768137779,-3.00112923731403,-5.55949609916794
"272","F1044O2",272,-11.0003473776659,-3.02037782008553,-5.56838675785603
"273","F1044O2",273,-11.0003473776659,-2.9714326419993,-5.50429227567709
"274","F1044O2",274,-10.8617179415539,-2.88711211780475,-5.52295860647155
"275","F1044O2",275,-10.8617179415539,-2.81593112839755,-5.59192694783303
"276","F1044O2",276,-11.0003473776659,-2.78208576475097,-5.49482532387443
"277","F1044O2",277,-11.1389768137779,-2.81477061473123,-5.66810864202518
"278","F1044O2",278,-11.1389768137779,-2.89456303527948,-5.71314113295437
"279","F1044O2",279,-11.2776062498898,-2.97899223554703,-5.68862074255593
"280","F1044O2",280,-11.5548651221138,-3.02398127860915,-5.72391147044324
"281","F1044O2",281,-11.5548651221138,-3.05003930588322,-5.73521355051075
"282","F1044O2",282,-11.5548651221138,-3.13442026922163,-5.55966999351147
"283","F1044O2",283,-11.4162356860018,-3.39247786167373,-5.58782426513532
"284","F1044O2",284,-11.4162356860018,-3.71469026610147,-5.55264610438355
"285","F1044O2",285,-11.2776062498898,-4.14946049211622,-5.52332551543978
"286","F1044O2",286,-11.2776062498898,-4.59441758837246,-5.53530528355034
"287","F1044O2",287,-11.2776062498898,-5.21006447252618,-5.52016312125089
"288","F1044O2",288,-11.2776062498898,-5.623822837885,-5.55569942818411
"289","F1044O2",289,-10.7230888049168,-5.77946042148774,-5.75402741544632
"290","F1044O2",290,-10.0714696816048,-5.84167152543058,-5.66116654292479
"291","F1044O2",291,-9.52986004068434,-5.82228292607191,-5.61117817301297
"292","F1044O2",292,-8.93071358597354,-5.35977527252602,-5.66323505436186
"293","F1044O2",293,-8.93071358597354,-4.82788906796223,-5.60569879356592
"294","F1044O2",294,-9.20797215872258,-4.53829692943556,-5.45855761499403
"295","F1044O2",295,-9.50124018678989,-4.23898850611454,-5.48717788100574
"296","F1044O2",296,-9.68449873246555,-3.92283487452824,-5.55796433585408
"297","F1044O2",297,-9.72912774220333,-3.77586712668023,-5.62097992486579
"298","F1044O2",298,-9.31323973334231,-3.71993899785978,-5.72523899411458
"299","F1044O2",299,-9.01242438708698,-3.632189323668,-5.66927109530739
"300","F1044O2",300,-9.23214604621975,-3.55589350359853,-5.70268147004233
"301","F1044O2",301,-9.59049714146451,-3.52952275136399,-5.75216273238132
"302","F1044O2",302,-9.7291265775765,-3.54926932706577,-5.60448227536606
"303","F1044O2",303,-9.57837212902031,-3.58426808254235,-5.53420292809056
"304","F1044O2",304,-9.14647517676507,-3.68199822865628,-5.65050474305438
"305","F1044O2",305,-8.26270701190821,-3.79469753349415,-5.61490823698412
"306","F1044O2",306,-7.18765157438796,-3.93929711423673,-5.57961750909681
"307","F1044O2",307,-6.4914039020694,-4.02165225315188,-5.61431959555917
"308","F1044O2",308,-6.2529761069038,-4.09304807760843,-5.55864365449409
"309","F1044O2",309,-6.30881057608242,-4.08474347128401,-5.45368112029132
"310","F1044O2",310,-6.59343258570343,-4.01192583480328,-5.43109339306412
"311","F1044O2",311,-6.89424812051705,-3.89258123546987,-5.47352797749972
"312","F1044O2",312,-6.96779256461851,-3.81813790358895,-5.520805764175
"313","F1044O2",313,-7.17371636249052,-3.73857789503888,-5.66900608817762
"314","F1044O2",314,-7.40033589514849,-3.6673549299644,-5.72214644868365
"315","F1044O2",315,-7.67759446789752,-3.57891672672119,-5.70185245486828
"316","F1044O2",316,-8.31320493449217,-3.4995366253642,-5.66238066413211
"317","F1044O2",317,-9.07453729934631,-3.43096881931275,-5.60088388040838
"318","F1044O2",318,-9.16069452758832,-3.37297115560418,-5.51335993084523
"319","F1044O2",319,-9.16069452758832,-3.3558476418007,-5.60221054890214
"320","F1044O2",320,-9.29932420328023,-3.41522944916249,-5.57748780285765
"321","F1044O2",321,-9.04877212296705,-3.52481072589066,-5.55761354914565
"322","F1044O2",322,-8.79822004265387,-3.62651211857896,-5.57183254619409
"323","F1044O2",323,-8.74456681170545,-3.7583507002961,-5.50562588053151
"324","F1044O2",324,-8.97510344924666,-4.0469243656925,-5.42117119350332
"325","F1044O2",325,-8.88110278329254,-4.61708706077819,-5.58452298737927
"326","F1044O2",326,-8.61111705961676,-5.03014911882552,-5.50523959571546
"327","F1044O2",327,-8.43365611862472,-5.60899646081199,-5.49299090757319
"328","F1044O2",328,-8.40115212133113,-6.45112601840418,-5.61757977840491
"329","F1044O2",329,-8.03198604767793,-7.17561332786778,-5.64113613962522
"330","F1044O2",330,-7.83896951195147,-7.41515405927735,-5.56597833712586
"331","F1044O2",331,-7.83896951195147,-8.05488897588168,-5.6681433277458
"332","F1044O2",332,-7.77851349076111,-9.0686891218899,-5.70739918282979
"333","F1044O2",333,-7.81101748805469,-9.20731855800189,-5.61213092212069
"334","F1044O2",334,-8.05895549349311,-9.45787079266064,-5.63883751681689
"335","F1044O2",335,-7.85235277263665,-10.0123889859089,-5.58617969416769
"336","F1044O2",336,-7.92263227995163,-10.069925161039,-5.55534946239282
"337","F1044O2",337,-7.94082621397172,-9.26675518721021,-5.69158437136423
"338","F1044O2",338,-7.88926061631734,-8.95303170442713,-5.63195385706616
"339","F1044O2",339,-7.80219732235967,-8.49251468582832,-5.52249460822164
"340","F1044O2",340,-8.10471536133482,-8.35388489067601,-5.59277420716038
"341","F1044O2",341,-8.02014396943036,-8.43497779261761,-5.53851137029566
"342","F1044O2",342,-8.10123756148068,-9.23814776644637,-5.37526929438253
"343","F1044O2",343,-8.28000083418495,-10.1353182866043,-5.58883754613286
"344","F1044O2",344,-8.10886770025432,-10.2950201848882,-5.65946566648251
"345","F1044O2",345,-7.87914277633584,-9.90583800120289,-5.73924672835437
"346","F1044O2",346,-7.60712504754369,-9.58395077775639,-5.83364376818446
"347","F1044O2",347,-7.14518418342428,-9.04513245064438,-5.86552939035004
"348","F1044O2",348,-6.91818814932079,-8.56385029866244,-5.72463971538952
"349","F1044O2",349,-6.86571518124456,-9.00329521412968,-5.81537268483986
"350","F1044O2",350,-6.73454068610047,-9.31138449587337,-5.65449860134637
"351","F1044O2",351,-7.08087108487225,-9.4946426422482,-5.5542475019123
"352","F1044O2",352,-7.93199346541683,-9.55217881737827,-5.60136080156065
"353","F1044O2",353,-8.02036006340833,-9.63327171931987,-5.57409374202047
"354","F1044O2",354,-8.28279767029524,-9.15369201196009,-5.42465129307719
"355","F1044O2",355,-8.43450283042472,-9.09615583683002,-5.51935518781649
"356","F1044O2",356,-8.8139268274019,-9.15369201196009,-5.52128785098773
"357","F1044O2",357,-8.95255626351389,-9.01506281520839,-5.48956671584909
"358","F1044O2",358,-8.94174274920723,-8.93396991326679,-5.60595068233861
"359","F1044O2",359,-8.9565644752756,-9.41354962062657,-5.61128432126096
"360","F1044O2",360,-9.19916879721794,-9.27492018451458,-5.55095040510433
"361","F1044O2",361,-8.95837423635275,-9.17275529912167,-5.7351817160378
"362","F1044O2",362,-8.73865177861913,-9.31138449587337,-5.62517247135342
"363","F1044O2",363,-8.73865177861913,-9.20921961048046,-5.52942514456453
"364","F1044O2",364,-9.25164100508792,-8.88733202799364,-5.61323929113465
"365","F1044O2",365,-9.51149771081384,-8.62298062063689,-5.65221944648231
"366","F1044O2",366,-9.49243556595311,-8.66760933089973,-5.54811227726641
"367","F1044O2",367,-9.08505954507915,-8.74870223284133,-5.67771797682927
