"","slidedFather","slidedMother","slidedPatient","slidedTherapist","video","frame_index"
"1",NA,-10.3498801184554,-4.9281310025284,-5.50425609666154,"F1044N",1
"2",NA,-10.9672656743333,-4.89490104229464,-5.48531708161334,"F1044N",2
"3",NA,-10.5788219220989,-4.90660430254515,-5.52694187878678,"F1044N",3
"4",NA,-9.91321154271886,-4.83618577249566,-5.5392564009163,"F1044N",4
"5",NA,-9.61416422187239,-4.71999271558135,-5.56000538298371,"F1044N",5
"6",NA,-9.27750893315349,-4.63893857477133,-5.48334573366381,"F1044N",6
"7",NA,-8.30485689074846,-4.44823484677252,-5.32917234844285,"F1044N",7
"8",NA,-7.95636443219999,-4.26143801767286,-5.27060203035686,"F1044N",8
"9",NA,-8.16223305607189,-4.16592754896108,-5.34090236858474,"F1044N",9
"10",NA,-8.97347506720982,-4.12854377320722,-5.36161605951582,"F1044N",10
"11",NA,-9.82232504622019,-4.15369105591246,-5.45969185297592,"F1044N",11
"12",NA,-10.0736312345991,-4.26578341753799,-5.52723642124516,"F1044N",12
"13",NA,-9.96171746637163,-4.35010819219641,-5.49025715549923,"F1044N",13
"14",NA,-9.8677491084589,-4.4761177217278,-5.47297443371951,"F1044N",14
"15",NA,-9.8677491084589,-4.70141769687433,-5.50160329157034,"F1044N",15
"16",NA,-8.88170951272343,-5.13425758505367,-5.506176136485,"F1044N",16
"17",NA,-8.54828928803092,-5.5176144160276,-5.58029723826077,"F1044N",17
"18",NA,-8.31125228869164,-6.10229633772891,-5.63422202491926,"F1044N",18
"19",NA,-7.95715591846178,-6.59650575693936,-5.5729110635329,"F1044N",19
"20",NA,-6.82472931699778,-7.03647842121337,-5.5729110635329,"F1044N",20
"21",NA,-6.79659026139501,-7.85276699650067,-5.56833821861824,"F1044N",21
"22",NA,-7.14692062119297,-8.22312236800245,-5.37534502211016,"F1044N",22
"23",NA,-7.30097322438412,-8.22312236800245,-5.23177765098323,"F1044N",23
"24",NA,-7.4438942482462,-8.30014041877002,-5.1391602290122,"F1044N",24
"25",NA,-8.18787709747575,-8.25184157706934,-4.94208132390165,"F1044N",25
"26",NA,-8.4014347668034,-7.93472816182836,-4.83191942818271,"F1044N",26
"27",NA,-8.64612873021597,-7.747805383564,-4.91558010459052,"F1044N",27
"28",NA,-8.9350144760777,-7.53916858179137,-4.87040737907345,"F1044N",28
"29",NA,-8.81222096329294,-7.315036178187,-4.84635103258702,"F1044N",29
"30",NA,-8.81222096329294,-7.38494809167524,-4.89454260497396,"F1044N",30
"31",NA,-9.61284194530352,-6.87805856945857,-4.84311824445601,"F1044N",31
"32",NA,-10.0725837008116,-6.75708756365689,-4.88001067395042,"F1044N",32
"33",NA,-10.4389193015882,-6.61388769525891,-5.10237201474507,"F1044N",33
"34",NA,-10.4535594455511,-6.29895156759594,-5.2520962639763,"F1044N",34
"35",NA,-10.2246176419076,-5.74649817680714,-5.36756275388997,"F1044N",35
"36",NA,-9.94800461338743,-5.41774324555665,-5.53372185504152,"F1044N",36
"37",NA,-9.1704846547047,-4.97880406412748,-5.61866966082333,"F1044N",37
"38",NA,-9.44709768322488,-4.81412291218033,-5.61866966082333,"F1044N",38
"39",NA,-10.3201365118354,-4.83272290833029,-5.61393440671221,"F1044N",39
"40",NA,-10.4253273774219,-4.90345045954039,-5.58326556681138,"F1044N",40
"41",NA,-10.2421986504339,-5.01212654512083,-5.56346412382068,"F1044N",41
"42",NA,-10.4023330532388,-5.23554801354613,-5.46075939430267,"F1044N",42
"43",NA,-9.68098719921262,-5.44814472779916,-5.35087527233822,"F1044N",43
"44",NA,-8.99502349633345,-5.66886162651763,-5.38387100706194,"F1044N",44
"45",NA,-8.48209553763034,-5.90380904112595,-5.48810854282756,"F1044N",45
"46",NA,-7.66397943948986,-6.14515956348171,-5.45892406542657,"F1044N",46
"47",NA,-6.86057706068044,-6.38280456765619,-5.53282859615011,"F1044N",47
"48",NA,-6.09103075026745,-6.83784089785892,-5.55181867627432,"F1044N",48
"49",NA,-5.24725084818635,-7.21733759813978,-5.21913782354047,"F1044N",49
"50",NA,-4.74899556726254,-8.36691676397985,-4.78776426434761,"F1044N",50
"51",NA,-4.58599430343405,-8.82301636284567,-4.48721816619991,"F1044N",51
"52",NA,-4.68256408820718,-9.85948535272956,-4.15064207983782,"F1044N",52
"53",NA,-5.32460627363595,-10.3262433942411,-3.91597255658425,"F1044N",53
"54",NA,-6.34215518830475,-10.5669643010427,-3.97729620063091,"F1044N",54
"55",NA,-7.58892008970296,-10.0799314849882,-4.09581244558664,"F1044N",55
"56",NA,-8.47606909375919,-10.1860145177355,-4.31434840530356,"F1044N",56
"57",NA,-9.24657713025253,-9.53979023118643,-4.57701996094212,"F1044N",57
"58",NA,-9.40946340638373,-8.94433850538996,-4.81844250770837,"F1044N",58
"59",NA,-9.36794798325433,-8.76930571173349,-5.06638932747157,"F1044N",59
"60",NA,-9.13236632148305,-8.31871325253519,-5.29195462685563,"F1044N",60
"61",NA,-9.06869087902599,-7.75935511546261,-5.35334153318554,"F1044N",61
"62",NA,-8.91796527352617,-7.30046898885336,-5.38873463814197,"F1044N",62
"63",NA,-8.6267141992595,-7.03515447840864,-5.47027743144219,"F1044N",63
"64",NA,-8.17003111735668,-6.41876398857074,-5.45606635654289,"F1044N",64
"65",NA,-7.7050110305023,-6.02304888974927,-5.50321051834109,"F1044N",65
"66",NA,-7.41459010272949,-5.78744813200512,-5.54082883364022,"F1044N",66
"67",NA,-7.23853279464993,-5.5897118718341,-5.47805031025575,"F1044N",67
