"","slidedFather","slidedMother","slidedPatient","slidedTherapist","video","frame_index"
"1",-6.53257280009277,-10.3640148517738,-4.69070391280154,NA,"F1044D1",1
"2",-7.23581993842016,-10.1179861122489,-4.53359761406033,NA,"F1044D1",2
"3",-7.88102584838389,-10.1179861122489,-4.50457989648497,NA,"F1044D1",3
"4",-7.98274118297015,-10.1179861122489,-4.48926250962869,NA,"F1044D1",4
"5",-8.1480040014945,-9.78871951778453,-4.58160039824255,NA,"F1044D1",5
"6",-8.27865622839757,-10.3101996147949,-4.66019007857695,NA,"F1044D1",6
"7",-8.30130716557105,-10.5562283543198,-4.6865508584595,NA,"F1044D1",7
"8",-8.39914407974281,-10.5562283543198,-4.67774492963146,NA,"F1044D1",8
"9",-9.04916688008587,-10.6745886770589,-4.71649369349231,NA,"F1044D1",9
"10",-9.16099405219961,-10.6745886770589,-4.63237681960937,NA,"F1044D1",10
"11",-8.96888310173461,-10.6745886770589,-4.57697850805608,NA,"F1044D1",11
"12",-8.75466068156437,-10.5562283543198,-4.63713478864313,NA,"F1044D1",12
"13",-8.4350402068776,-10.3101996147949,-4.77393430934752,NA,"F1044D1",13
"14",-7.86065082434282,-10.3101996147949,-5.00887349074694,NA,"F1044D1",14
"15",-7.90212681630563,-10.3101996147949,-5.20537943296879,NA,"F1044D1",15
"16",-8.09423776677064,-10.3101996147949,-5.27599151631074,NA,"F1044D1",16
"17",-8.49150228513177,-10.428559937534,-5.29468139807638,NA,"F1044D1",17
"18",-8.47321856285888,-11.0038552715232,-5.22966001000274,NA,"F1044D1",18
"19",-8.49357184959315,-11.0038552715232,-5.01238254948219,NA,"F1044D1",19
"20",-8.08576858154645,-10.8854949487841,-5.02070545580187,NA,"F1044D1",20
"21",-7.70352689381854,-10.8854949487841,-5.34425948948603,NA,"F1044D1",21
"22",-7.32341139270017,-10.8854949487841,-5.58859911935093,NA,"F1044D1",22
"23",-7.36900442823772,-10.8854949487841,-5.72461484513816,NA,"F1044D1",23
"24",-7.53429908804007,-11.2147615432485,-5.82923346762227,NA,"F1044D1",24
"25",-7.74999140562177,-11.6623884604519,-5.67938017886431,NA,"F1044D1",25
"26",-7.82326601240922,-11.6623884604519,-5.38364318426215,NA,"F1044D1",26
"27",-7.8858210489056,-11.9916550549163,-5.12542925821183,NA,"F1044D1",27
"28",-8.21246616616488,-11.9916550549163,-4.95650281426497,NA,"F1044D1",28
"29",-8.07592410528402,-11.9916550549163,-5.02591026346055,NA,"F1044D1",29
"30",-7.64389461596864,-11.9916550549163,-5.41731903320115,NA,"F1044D1",30
"31",-7.37419637661169,-11.9916550549163,-5.51382752551033,NA,"F1044D1",31
"32",-7.38682713613293,-11.9916550549163,-5.58649043168915,NA,"F1044D1",32
"33",-7.21928880290819,-11.9916550549163,-5.66961716525138,NA,"F1044D1",33
"34",-7.05281712489668,-11.6623884604519,-5.5311596454656,NA,"F1044D1",34
"35",-7.3679904837366,-11.6623884604519,-5.21435557878929,NA,"F1044D1",35
"36",-7.84155014218216,-11.6623884604519,-5.1354699564436,NA,"F1044D1",36
"37",-7.90197902553008,-11.6623884604519,-5.09159002787567,NA,"F1044D1",37
"38",-7.71556292823089,-11.3331218659876,-5.15441082576187,NA,"F1044D1",38
"39",-8.13044409638086,-11.6623884604519,-5.18673163756759,NA,"F1044D1",39
"40",-8.56298201998531,-11.6623884604519,-5.14126824860267,NA,"F1044D1",40
"41",-8.47597673137216,-11.6623884604519,-5.10507157581725,NA,"F1044D1",41
"42",-8.44348863735791,-11.3331218659876,-5.09680222374516,NA,"F1044D1",42
"43",-8.47079795062256,-11.6623884604519,-4.98750055093969,NA,"F1044D1",43
"44",-8.51899545284727,-11.6623884604519,-4.97280260909746,NA,"F1044D1",44
"45",-8.17082556570402,-11.6623884604519,-5.11361338196907,NA,"F1044D1",45
