"","video","frame_index","slidedPatient","slidedTherapist"
"87","F1044F1",87,-2.98821766536372,-4.87861016360964
"88","F1044F1",88,-3.06628819334641,-4.56533259398414
"89","F1044F1",89,-3.15644369292771,-4.37487572882738
"90","F1044F1",90,-3.25698152755595,-4.2828397386838
"91","F1044F1",91,-3.3648823587065,-4.15137583182742
"92","F1044F1",92,-3.49186491696562,-4.04907312624807
"93","F1044F1",93,-3.64285522677292,-4.03975165947178
"94","F1044F1",94,-3.85279623535304,-4.21603121385636
"95","F1044F1",95,-4.16120619981648,-4.62489088533372
"96","F1044F1",96,-4.61391820140423,-4.9634292676738
"97","F1044F1",97,-5.10766274369611,-5.21794380797835
"98","F1044F1",98,-5.6412541639197,-5.56055240546903
"99","F1044F1",99,-6.19653883858744,-5.7366790923074
"100","F1044F1",100,-6.4389133220937,-5.59896527329314
"101","F1044F1",101,-6.58184990122386,-5.68443713616264
"102","F1044F1",102,-6.76628174942713,-5.92492113472324
"103","F1044F1",103,-6.76628174942713,-5.75610284359762
"104","F1044F1",104,-6.85555027090594,-5.85945543471521
"105","F1044F1",105,-7.21002775844445,-6.07912065152215
"106","F1044F1",106,-7.2704870457338,-5.98606584513094
"107","F1044F1",107,-7.73709822716289,-5.69959398011649
"108","F1044F1",108,-8.14136683409568,-5.81676694677003
"109","F1044F1",109,-8.5127969673817,-5.58324510645177
"110","F1044F1",110,-8.57825761417263,-5.54458569912487
"111","F1044F1",111,-9.00638173403631,-5.77182888354617
"112","F1044F1",112,-8.95386229203877,-5.92614222573491
"113","F1044F1",113,-9.11166362724821,-5.94309633779647
"114","F1044F1",114,-9.18308554352656,-6.01076174625976
"115","F1044F1",115,-9.48092452802481,-5.83334267707889
"116","F1044F1",116,-9.57500161323677,-5.60985502842554
"117","F1044F1",117,-9.11901466965171,-5.59475664321732
"118","F1044F1",118,-8.68388538027243,-5.48771986650826
"119","F1044F1",119,-8.33505321684527,-5.53267335586103
"120","F1044F1",120,-7.73706697409896,-5.64984632251457
"121","F1044F1",121,-7.00673865482431,-5.72763455663097
"122","F1044F1",122,-6.43686477531552,-5.82977402492397
"123","F1044F1",123,-5.67805103220736,-5.99373938930296
"124","F1044F1",124,-4.72590837311803,-5.95700439209026
"125","F1044F1",125,-4.01872569041858,-6.02623782508978
"126","F1044F1",126,-3.51924414084157,-6.034808561568
"127","F1044F1",127,-3.37646424347957,-6.02688898696854
"128","F1044F1",128,-3.34711567939111,-5.92569727379708
"129","F1044F1",129,-3.38722571181782,-6.0344660778004
"130","F1044F1",130,-3.4927454343771,-5.95883352340184
"131","F1044F1",131,-3.70213831201593,-5.96475867125021
"132","F1044F1",132,-3.8908275119218,-5.9077237617493
"133","F1044F1",133,-4.02717382673334,-5.91347841172708
"134","F1044F1",134,-4.11846314602403,-5.87423539926304
"135","F1044F1",135,-4.1353556751041,-5.86803468973016
"136","F1044F1",136,-4.05663064984285,-5.68692151167377
"137","F1044F1",137,-3.96958706518469,-5.55803585390101
"138","F1044F1",138,-3.91751699354307,-5.5895895978619
"139","F1044F1",139,-3.86451103081116,-5.47968356457964
"140","F1044F1",140,-3.89074330280611,-5.54392871998365
"141","F1044F1",141,-4.0184990650808,-5.6701657719705
"142","F1044F1",142,-4.33526064690071,-5.53040235850977
"143","F1044F1",143,-4.82093012962182,-5.16236587262998
"144","F1044F1",144,-5.34830650391669,-4.80808543885325
"145","F1044F1",145,-5.80962584649201,-4.34243501377378
"146","F1044F1",146,-6.19193228331569,-4.23134584258446
"147","F1044F1",147,-6.61409192555917,-4.22757351501539
"148","F1044F1",148,-6.66025455794565,-4.16997063946213
"149","F1044F1",149,-6.58944863828328,-4.19084772231805
"150","F1044F1",150,-6.45528953159854,-4.21157745006875
"151","F1044F1",151,-6.40040044462003,-4.01998430224886
"152","F1044F1",152,-6.26781740271444,-4.13633875572424
"153","F1044F1",153,-6.51317419138497,-4.57613898531549
"154","F1044F1",154,-6.65684143168259,-4.75713405686574
"155","F1044F1",155,-6.85271373918289,-4.91013940695434
"156","F1044F1",156,-6.64254385439413,-5.01146250601415
"157","F1044F1",157,-6.22974297218841,-4.95987101891049
"158","F1044F1",158,-5.62925780636034,-4.82035599714244
"159","F1044F1",159,-5.2289167888013,-4.97049212037104
"160","F1044F1",160,-4.89261080560995,-5.08130652995904
"161","F1044F1",161,-4.95400827783121,-5.38865163763051
"162","F1044F1",162,-5.17988340095113,-5.62114207668864
"163","F1044F1",163,-5.46923176911183,-5.79674295232714
"164","F1044F1",164,-6.02274531234897,-5.90892114175135
"165","F1044F1",165,-6.30271974942225,-6.19214233653179
"166","F1044F1",166,-6.20673138028838,-6.20414202644039
"167","F1044F1",167,-5.99480843539231,-6.28438408853428
"168","F1044F1",168,-5.8954280408297,-6.22413798600695
"169","F1044F1",169,-5.4538388156942,-6.13593623133604
"170","F1044F1",170,-5.27723051946237,-6.04241675226304
"171","F1044F1",171,-5.50365738698053,-6.05962631018308
"172","F1044F1",172,-5.65106515505253,-5.93246564247749
"173","F1044F1",173,-5.60804214648188,-5.97586576311565
"174","F1044F1",174,-5.69355258511467,-6.08491292871501
"175","F1044F1",175,-5.77110729226695,-6.00903761057386
"176","F1044F1",176,-5.73882104818422,-5.94762545987159
"177","F1044F1",177,-5.88232852211217,-6.08491110458441
"178","F1044F1",178,-5.98190947914385,-6.01995662048404
"179","F1044F1",179,-5.97915711994756,-5.99911120955559
"180","F1044F1",180,-5.90047750958888,-6.04637618855261
"181","F1044F1",181,-5.87928087881225,-6.02448448195398
"182","F1044F1",182,-6.05206825163511,-6.05229363987947
"183","F1044F1",183,-6.44984621129499,-6.11324869494055
"184","F1044F1",184,-6.808677356994,-6.05523393990813
"185","F1044F1",185,-7.27491740629146,-6.03359755702361
"186","F1044F1",186,-7.86223656548523,-6.12609432018864
"187","F1044F1",187,-8.0841419514723,-5.98901126438311
"188","F1044F1",188,-8.15725243454283,-6.00125589725631
"189","F1044F1",189,-8.39720039597781,-6.16007799039675
"190","F1044F1",190,-8.50067796615899,-6.13444939428424
"191","F1044F1",191,-8.20095303675965,-6.31180229654072
"192","F1044F1",192,-8.37485066298199,-6.29452942749662
"193","F1044F1",193,-8.24831778036235,-6.24616174618963
"194","F1044F1",194,-7.90239415333716,-6.15759904095482
"195","F1044F1",195,-7.79891658315599,-6.22487358104073
"196","F1044F1",196,-8.2985299630367,-5.88987053075943
"197","F1044F1",197,-8.07363915788545,-5.81110374559259
"198","F1044F1",198,-8.20017204050508,-5.6426211529172
"199","F1044F1",199,-8.88745890194162,-5.38015276332768
"200","F1044F1",200,-8.89934580660579,-5.10347213008151
"201","F1044F1",201,-8.39279460094815,-5.01780961323463
"202","F1044F1",202,-8.46415101988268,-4.93518244360429
"203","F1044F1",203,-8.58058173634603,-4.97962768616188
"204","F1044F1",204,-8.85936500367344,-4.99863136021792
"205","F1044F1",205,-9.04890620320732,-5.00836212872281
"206","F1044F1",206,-9.55545740886495,-5.00976046853782
"207","F1044F1",207,-9.83293315335758,-5.05361648675797
"208","F1044F1",208,-10.4237448540899,-5.03016178535088
"209","F1044F1",209,-10.1449615867625,-5.21558205501324
"210","F1044F1",210,-10.1793510357536,-5.40357758184245
"211","F1044F1",211,-9.71017982283078,-5.54148410722725
"212","F1044F1",212,-9.32075017281552,-5.76580682819369
"213","F1044F1",213,-8.37503826533956,-6.02559555115002
"214","F1044F1",214,-7.55988344906259,-6.00754261033303
"215","F1044F1",215,-6.78761440118502,-6.0316261120057
"216","F1044F1",216,-6.14982052227292,-6.04313714851257
"217","F1044F1",217,-5.31973292575541,-5.8112959080963
"218","F1044F1",218,-4.53885229628297,-5.55957184301853
"219","F1044F1",219,-3.85520050607616,-5.35173439206881
"220","F1044F1",220,-3.36659158273294,-5.0839314770074
"221","F1044F1",221,-3.025056236292,-4.8672259247517
"222","F1044F1",222,-2.77559958414532,-4.79289495227073
"223","F1044F1",223,-2.6226154740664,-4.71044368775349
"224","F1044F1",224,-2.51434704557365,-4.76113868804655
"225","F1044F1",225,-2.43833359707187,-4.90788346737939
"226","F1044F1",226,-2.37861898117458,-5.00541395565931
"227","F1044F1",227,-2.34125409706073,-5.21039445538508
"228","F1044F1",228,-2.33293783735567,-5.40744110692136
"229","F1044F1",229,-2.32632855141783,-5.59903500029273
"230","F1044F1",230,-2.33045208209125,-5.84477248798031
"231","F1044F1",231,-2.35556715134045,-6.2713698457331
"232","F1044F1",232,-2.40194753917875,-6.25766934094321
"233","F1044F1",233,-2.47391698911349,-6.21569500594389
"234","F1044F1",234,-2.57118555569913,-6.22264973750676
"235","F1044F1",235,-2.67338805519822,-6.16588569118242
"236","F1044F1",236,-2.78349852813432,-5.8360679426091
"237","F1044F1",237,-2.92245695953829,-5.83083980689216
"238","F1044F1",238,-3.10073502639804,-5.86146642069575
"239","F1044F1",239,-3.29518051876525,-5.91839500836568
"240","F1044F1",240,-3.50053095883495,-5.95261072435255
"241","F1044F1",241,-3.6747256588913,-5.93247188369105
"242","F1044F1",242,-3.78875198174123,-6.05735324170077
"243","F1044F1",243,-3.82665901059861,-6.15050142888602
"244","F1044F1",244,-3.78281516997298,-6.02781766608251
"245","F1044F1",245,-3.70648312892722,-5.93891153672696
"246","F1044F1",246,-3.61867720661653,-6.0242201442752
"247","F1044F1",247,-3.50828565407813,-5.8575770828376
"248","F1044F1",248,-3.36877568604322,-5.84897630478235
"249","F1044F1",249,-3.26530217416975,-6.10787671109503
"250","F1044F1",250,-3.15501626454435,-6.10787671109503
"251","F1044F1",251,-3.04587217781026,-6.17223402281725
"252","F1044F1",252,-2.9412297771366,-6.34875094057104
"253","F1044F1",253,-2.85530811777159,-6.21548866793528
"254","F1044F1",254,-2.77709098032545,-6.04878944533281
"255","F1044F1",255,-2.72163258689039,-6.12230977009311
"256","F1044F1",256,-2.68031445645097,-5.92212333988925
"257","F1044F1",257,-2.66525909894845,-5.91224948357306
"258","F1044F1",258,-2.66134044474631,-6.14763201333708
"259","F1044F1",259,-2.66578385932901,-6.11767841032007
"260","F1044F1",260,-2.66275072908039,-5.95039125676774
"261","F1044F1",261,-2.66556694226658,-6.24605455585191
"262","F1044F1",262,-2.67936400413915,-6.3514052810484
"263","F1044F1",263,-2.70758822815673,-6.20424959672035
"264","F1044F1",264,-2.73194855763179,-6.29511154506025
"265","F1044F1",265,-2.77027563853435,-6.55487632226103
"266","F1044F1",266,-2.81718751634815,-6.40251765638483
"267","F1044F1",267,-2.88013099289279,-6.2579239187243
"268","F1044F1",268,-2.96323259483644,-6.09632892386839
"269","F1044F1",269,-3.08236693871113,-5.98249730025816
"270","F1044F1",270,-3.23671065491476,-6.06949268525779
"271","F1044F1",271,-3.38610409140968,-6.02222770626076
"272","F1044F1",272,-3.5060364814882,-6.03447233913397
"273","F1044F1",273,-3.65035118124292,-6.24535740315116
"274","F1044F1",274,-3.79578329307727,-6.28651632418353
"275","F1044F1",275,-3.93956586610538,-5.98251409204659
"276","F1044F1",276,-4.14475334701396,-6.33325393550859
"277","F1044F1",277,-4.46126806672858,-6.30947127242087
"278","F1044F1",278,-4.9308161629902,-6.29697142662547
"279","F1044F1",279,-5.60363951928383,-6.66080421776564
"280","F1044F1",280,-6.6315876581967,-6.6802593725333
"281","F1044F1",281,-7.33110562259103,-6.384549436284
"282","F1044F1",282,-7.65699468305002,-6.54068120415905
"283","F1044F1",283,-7.55034310360258,-6.44848002044885
"284","F1044F1",284,-7.55873737987163,-6.13653117118448
"285","F1044F1",285,-7.05023099428902,-6.31185111624701
"286","F1044F1",286,-6.58804980097235,-6.11896913108044
"287","F1044F1",287,-6.59241292236467,-5.73106808219288
"288","F1044F1",288,-7.15723957456487,-5.6309676271257
"289","F1044F1",289,-7.06322785399359,-5.33549510190492
"290","F1044F1",290,-6.96168752049687,-5.23337484477666
"291","F1044F1",291,-7.00458264406041,-5.55516557204815
"292","F1044F1",292,-6.69480853528835,-5.6296165784962
"293","F1044F1",293,-6.18174489970672,-5.74287644714174
"294","F1044F1",294,-6.1871757568985,-5.90349667009978
"295","F1044F1",295,-6.70314539076586,-5.72932170934232
"296","F1044F1",296,-7.56780742206039,-5.55148911798934
"297","F1044F1",297,-8.47120465218645,-5.96975296151291
"298","F1044F1",298,-9.11512862719347,-5.92162716271324
"299","F1044F1",299,-9.66448642722671,-5.87877538589388
"300","F1044F1",300,-9.70604407044113,-6.16221117274916
"301","F1044F1",301,-9.59390408751758,-6.11058597150697
"302","F1044F1",302,-9.52248217123923,-5.91542242342971
"303","F1044F1",303,-9.52248217123923,-6.33430049957122
"304","F1044F1",304,-9.52248217123923,-6.40693050993214
"305","F1044F1",305,-9.52248217123923,-6.23650120171307
"306","F1044F1",306,-9.29325891975143,-6.353549527038
"307","F1044F1",307,-9.29325891975143,-6.14823597494703
"308","F1044F1",308,-9.06836811460017,-5.81640299026395
"309","F1044F1",309,-8.44988405515715,-5.77207578772429
"310","F1044F1",310,-7.94769671624759,-5.55238614948043
"311","F1044F1",311,-7.92211827003409,-5.23578184906198
"312","F1044F1",312,-7.92211827003409,-5.15192789926776
"313","F1044F1",313,-7.68178972106873,-4.90259717067473
"314","F1044F1",314,-7.76815320946857,-4.76457211704844
"315","F1044F1",315,-8.0779627397093,-4.80196552188008
"316","F1044F1",316,-7.96946480612141,-4.73316756998054
"317","F1044F1",317,-8.43180997265072,-4.61144881443967
"318","F1044F1",318,-9.41189393529418,-4.63890088486912
"319","F1044F1",319,-9.87259259005902,-4.70665775401604
"320","F1044F1",320,-10.5798350072547,-4.97712084914036
"321","F1044F1",321,-11.3340578887948,-5.46038871662512
"322","F1044F1",322,-11.3340578887948,-5.61529254199433
"323","F1044F1",323,-10.8717127222655,-5.75664725496869
"324","F1044F1",324,-10.5798350072547,-5.73781190786629
"325","F1044F1",325,-9.6508786592963,-5.51181676607415
"326","F1044F1",326,-8.9621164245471,-5.20157383953807
"327","F1044F1",327,-8.25487400735142,-5.11785850390079
"328","F1044F1",328,-7.97746376020262,-4.98771006678045
"329","F1044F1",329,-8.111540140004,-5.00006773862558
"330","F1044F1",330,-8.64957323771145,-5.16086569397598
"331","F1044F1",331,-8.7181889707219,-5.34150328756859
"332","F1044F1",332,-9.42543138791758,-5.66620007705943
"333","F1044F1",333,-10.1651868015957,-6.00110765597835
"334","F1044F1",334,-10.2704686948076,-6.10272556348698
"335","F1044F1",335,-10.3826086777311,-6.1134392945227
"336","F1044F1",336,-10.2785959506011,-6.08927904586583
"337","F1044F1",337,-9.68778424986875,-6.00111218415374
"338","F1044F1",338,-9.22543908333945,-5.89412447571864
"339","F1044F1",339,-9.46152042453889,-6.01377769801141
"340","F1044F1",340,-9.03306127467061,-5.82727969956389
"341","F1044F1",341,-9.13707400180067,-5.68786488742725
"342","F1044F1",342,-9.26554053600369,-5.70066568824152
"343","F1044F1",343,-9.33696245228204,-5.59214119952747
"344","F1044F1",344,-9.22482246935849,-5.56939746189812
"345","F1044F1",345,-9.54114163630323,-5.78763517812232
"346","F1044F1",346,-9.69894297151267,-5.94757512159833
"347","F1044F1",347,-9.88250487071457,-5.9721601398176
"348","F1044F1",348,-10.2734281209655,-6.11180482166437
"349","F1044F1",349,-10.6643513712165,-5.98769829916942
"350","F1044F1",350,-10.77649135414,-6.02031589311496
"351","F1044F1",351,-10.5146772918005,-5.91817381361191
"352","F1044F1",352,-10.0131076588617,-5.77679083970285
"353","F1044F1",353,-8.82199839381687,-5.70951629961694
"354","F1044F1",354,-7.32041729477128,-5.77772285567833
"355","F1044F1",355,-6.04964856536772,-5.68920529529923
"356","F1044F1",356,-5.28422030928728,-5.83106834599024
"357","F1044F1",357,-4.70520195044013,-6.048897124476
"358","F1044F1",358,-4.83263708132298,-5.98950220989171
"359","F1044F1",359,-5.21177162233693,-6.05873564289123
"360","F1044F1",360,-5.68610744386066,-6.06201328605632
"361","F1044F1",361,-6.20962480004596,-5.99224402587982
"362","F1044F1",362,-6.60292593039537,-5.92341610595748
"363","F1044F1",363,-6.4589193602562,-6.08695779653469
"364","F1044F1",364,-6.46567488107367,-6.02100200670026
"365","F1044F1",365,-6.5238391088445,-6.03467847559672
"366","F1044F1",366,-6.51905768549653,-6.08360232484478
"367","F1044F1",367,-6.64218932458887,-6.02950771537252
"368","F1044F1",368,-6.84439661120794,-5.99689012142699
"369","F1044F1",369,-6.84211899200836,-6.10347518668414
"370","F1044F1",370,-6.82419493979111,-6.08329556285527
"371","F1044F1",371,-6.81496252925956,-6.06084898331795
"372","F1044F1",372,-6.57177270944407,-6.12694328269881
"373","F1044F1",373,-6.4833080435218,-6.05844348533332
"374","F1044F1",374,-6.47445030664969,-6.02722448097398
"375","F1044F1",375,-6.31989428604659,-6.06985068434017
"376","F1044F1",376,-6.00194248232861,-6.00156397527486
"377","F1044F1",377,-5.85720812803496,-6.02796643905903
"378","F1044F1",378,-5.74785030730842,-6.04717616726323
"379","F1044F1",379,-5.62073392179739,-5.92489150075371
"380","F1044F1",380,-5.59548351322881,-5.93297104510215
"381","F1044F1",381,-5.69929303457316,-6.05353707510543
"382","F1044F1",382,-5.75540525282264,-5.95234536193397
"383","F1044F1",383,-5.93428604848201,-6.01961816439317
"384","F1044F1",384,-6.0488105933504,-6.07670564446093
"385","F1044F1",385,-6.15727895129221,-6.04267192613478
"386","F1044F1",386,-6.68310620156573,-5.99759874179213
"387","F1044F1",387,-6.85238322941489,-6.08515385775944
"388","F1044F1",388,-6.93651728780224,-6.02127053852664
"389","F1044F1",389,-7.09585155908727,-6.03198426956236
"390","F1044F1",390,-7.11079669038016,-6.08322754580856
"391","F1044F1",391,-6.50353167531204,-6.06567719442396
"392","F1044F1",392,-6.2900794841214,-6.03706685527983
"393","F1044F1",393,-5.94271243877763,-6.10095017451263
"394","F1044F1",394,-5.69981228990563,-6.05233786363972
"395","F1044F1",395,-5.85648238552915,-6.12785609947926
"396","F1044F1",396,-6.15206243269738,-6.12452384537207
"397","F1044F1",397,-6.41483821086519,-6.04155548498511
"398","F1044F1",398,-6.71357681349589,-6.01515302120094
"399","F1044F1",399,-6.79113166642125,-6.1088385164165
"400","F1044F1",400,-6.4250526831581,-5.97524038398189
"401","F1044F1",401,-6.17299026345911,-5.99982540220115
"402","F1044F1",402,-5.97035151063017,-6.08663854524363
"403","F1044F1",403,-5.75013938572721,-6.01184929585633
"404","F1044F1",404,-5.69227273998639,-5.96314099419618
"405","F1044F1",405,-5.8183001216854,-6.04504865730299
"406","F1044F1",406,-5.70876513615783,-5.96335406596756
"407","F1044F1",407,-5.53036164004426,-5.87157310525296
"408","F1044F1",408,-5.46279249933266,-5.90888149919163
"409","F1044F1",409,-5.52264310504163,-5.8473468496224
"410","F1044F1",410,-5.57494699254126,-5.80222940988147
"411","F1044F1",411,-6.13627546014507,-5.95496684968677
"412","F1044F1",412,-6.39001254623338,-5.92118459971515
"413","F1044F1",413,-6.43713208479232,-5.95058591081535
"414","F1044F1",414,-6.27889369510502,-6.05628522291257
"415","F1044F1",415,-6.246278556609,-5.96664744832759
"416","F1044F1",416,-5.6150995822816,-5.94162463820485
"417","F1044F1",417,-5.05856514956578,-6.13601576881341
"418","F1044F1",418,-4.59546895782343,-6.03073351121267
"419","F1044F1",419,-4.24333485601367,-6.01352395329262
"420","F1044F1",420,-3.86042408910419,-6.04114754380589
"421","F1044F1",421,-3.98527974466128,-5.96086572267536
"422","F1044F1",422,-4.27703796449089,-5.90820258118638
"423","F1044F1",423,-4.60107118526479,-6.07298965704248
"424","F1044F1",424,-4.87864261863512,-6.03550880159384
"425","F1044F1",425,-5.23189011891235,-6.04152303409546
"426","F1044F1",426,-5.42209059017919,-6.12180485522599
"427","F1044F1",427,-5.66642177591953,-6.07676942802619
"428","F1044F1",428,-6.00353917954547,-5.99481803023351
"429","F1044F1",429,-6.24867317068808,-6.11857837147719
"430","F1044F1",430,-6.10708956211876,-6.1411775829078
"431","F1044F1",431,-5.88292913844195,-6.04868081974277
"432","F1044F1",432,-5.43701481067696,-6.10231702499782
"433","F1044F1",433,-4.79931969976724,-6.03912525898946
"434","F1044F1",434,-4.22488376029326,-6.02093985184364
"435","F1044F1",435,-3.93579568816312,-6.04257623472815
"436","F1044F1",436,-3.81991834080057,-5.99766159970017
"437","F1044F1",437,-4.05748936031887,-5.9129634349568
"438","F1044F1",438,-4.35613662241063,-6.00260120954178
"439","F1044F1",439,-4.73457918728431,-5.85138524545157
"440","F1044F1",440,-5.16525086798377,-5.87564944850193
"441","F1044F1",441,-5.41866732124881,-5.99082347143554
"442","F1044F1",442,-5.54781358465649,-5.93150808535824
"443","F1044F1",443,-6.11491806627785,-5.93150808535824
"444","F1044F1",444,-6.64978400155381,-6.05566729523101
"445","F1044F1",445,-6.98280877780905,-5.96412567930378
"446","F1044F1",446,-7.31420565644838,-6.02234306325395
"447","F1044F1",447,-7.27566211771783,-6.28210784045473
"448","F1044F1",448,-6.74344918648034,-6.26657038120092
"449","F1044F1",449,-6.29724586341523,-6.162423605208
"450","F1044F1",450,-5.92730544604536,-6.24146537533983
"451","F1044F1",451,-5.48942825916666,-6.10429365347761
"452","F1044F1",452,-5.2995369888476,-5.93157396773525
"453","F1044F1",453,-5.12294298078988,-6.03122414612536
"454","F1044F1",454,-4.77425333973768,-6.05685274223787
"455","F1044F1",455,-4.43001763143019,-6.02689913922086
"456","F1044F1",456,-4.25882682477792,-6.09760827329901
"457","F1044F1",457,-4.33931306677039,-6.03318227124254
"458","F1044F1",458,-4.52687587468443,-5.98431313553099
"459","F1044F1",459,-4.80963251376865,-5.99483888637167
"460","F1044F1",460,-5.16782812204951,-5.90194880480188
"461","F1044F1",461,-5.36458635854145,-5.87199520178487
"462","F1044F1",462,-5.41894123253075,-5.93975345794852
"463","F1044F1",463,-5.58119822784094,-5.817468791439
"464","F1044F1",464,-5.67219187388787,-5.84442389604695
"465","F1044F1",465,-5.60013370932162,-6.02817592595664
"466","F1044F1",466,-5.57456627948195,-5.99027734611944
"467","F1044F1",467,-5.57151816922637,-6.03114768479447
"468","F1044F1",468,-5.40845759817447,-6.04188656258316
"469","F1044F1",469,-5.25646490904802,-6.09871479259689
"470","F1044F1",470,-5.27549340817898,-6.06363975963536
"471","F1044F1",471,-5.41380674170669,-6.28910543136762
"472","F1044F1",472,-5.44779939765901,-6.20328160333981
"473","F1044F1",473,-5.41735113657842,-6.23946133116283
"474","F1044F1",474,-5.21927673893701,-6.18263310114909
"475","F1044F1",475,-4.83571502290955,-6.12000956542185
"476","F1044F1",476,-4.4294753821268,-5.91899595590563
"477","F1044F1",477,-4.31116510366342,-6.01758565051346
"478","F1044F1",478,-4.5318128126344,-5.93486444339973
"479","F1044F1",479,-4.73930626052331,-5.93486444339973
"480","F1044F1",480,-5.04714415509029,-5.97165466676561
"481","F1044F1",481,-5.33525614139482,-5.8966305365675
