"","slidedFather","slidedMother","slidedPatient","slidedTherapist","video","frame_index"
"1",NA,-6.83494699912932,-11.8155841094859,-6.59555436745519,"F1073B2",1
"2",NA,-6.48617382504179,-12.0529224660365,-6.39728384069899,"F1073B2",2
"3",NA,-6.41804286272388,-12.0529224660365,-6.63359908485758,"F1073B2",3
"4",NA,-6.2488750921036,-12.0529224660365,-6.76329174697408,"F1073B2",4
"5",NA,-6.31141834060524,-12.0529224660365,-6.91971185047106,"F1073B2",5
"6",NA,-6.33329848488421,-12.0529224660365,-6.95651940669463,"F1073B2",6
"7",NA,-6.09097750130542,-12.0529224660365,-6.59712346633107,"F1073B2",7
"8",NA,-5.60951024780571,-12.0529224660365,-6.32138861344165,"F1073B2",8
"9",NA,-5.30744607083916,-11.8155841094859,-6.17752805996487,"F1073B2",9
"10",NA,-4.8876850202425,-11.8155841094859,-5.91756549745623,"F1073B2",10
"11",NA,-4.50935859810076,-11.8155841094859,-6.06660371906823,"F1073B2",11
"12",NA,-4.19343088212125,-11.8155841094859,-6.30214004946523,"F1073B2",12
"13",NA,-3.93653212667895,-11.8155841094859,-6.47056113152995,"F1073B2",13
"14",NA,-3.83600140421847,-12.0529224660365,-6.66171735196745,"F1073B2",14
"15",NA,-3.84423130112234,-11.8155841094859,-6.77930651543944,"F1073B2",15
"16",NA,-3.88255258773436,-11.8155841094859,-6.66553130570697,"F1073B2",16
"17",NA,-3.92222341759181,-11.8155841094859,-6.75772978903122,"F1073B2",17
"18",NA,-4.06443230049821,-11.8155841094859,-6.75772978903122,"F1073B2",18
"19",NA,-4.25934206071982,-11.8155841094859,-6.58074145995399,"F1073B2",19
"20",NA,-4.37667564192059,-11.8155841094859,-6.7552088933049,"F1073B2",20
"21",NA,-4.40105246828936,-11.8155841094859,-6.97990844393401,"F1073B2",21
"22",NA,-4.41945077412725,-11.8155841094859,-6.9362383947506,"F1073B2",22
"23",NA,-4.41347104939069,-11.8155841094859,-6.77782136638986,"F1073B2",23
"24",NA,-4.44438097534158,-11.8155841094859,-6.99397742442013,"F1073B2",24
"25",NA,-4.51631091982317,-12.0529224660365,-6.75219508070457,"F1073B2",25
"26",NA,-4.69504926889206,-12.0529224660365,-6.89852985337308,"F1073B2",26
"27",NA,-4.85224264204986,-12.0529224660365,-6.82137307563672,"F1073B2",27
"28",NA,-4.91888798359765,-12.0529224660365,-6.92700929396332,"F1073B2",28
"29",NA,-4.83984797487809,-12.0529224660365,-6.79104836129103,"F1073B2",29
"30",NA,-4.73354151086992,-12.0529224660365,-6.94880091660463,"F1073B2",30
"31",NA,-4.5888801801854,-12.0529224660365,-6.5550096775838,"F1073B2",31
"32",NA,-4.46982138810764,-12.0529224660365,-6.74513147956382,"F1073B2",32
"33",NA,-4.39076928083947,-12.0529224660365,-6.91857314289222,"F1073B2",33
"34",NA,-4.27581288389327,-11.6413638267065,-6.89289036286962,"F1073B2",34
"35",NA,-4.16775680962844,-11.6413638267065,-6.60578761650138,"F1073B2",35
"36",NA,-4.12194306805846,-11.6413638267065,-6.81308328365272,"F1073B2",36
"37",NA,-4.09069261567724,-11.6413638267065,-6.58872388756226,"F1073B2",37
"38",NA,-4.11330928534857,-11.6413638267065,-6.55109003914431,"F1073B2",38
"39",NA,-4.31955863240902,-12.0529224660365,-6.71273375183921,"F1073B2",39
"40",NA,-4.59115779684016,-12.0529224660365,-6.71825184639817,"F1073B2",40
"41",NA,-4.81774794906886,-12.0529224660365,-6.61603924656252,"F1073B2",41
"42",NA,-5.02956135023147,-12.0529224660365,-6.87010448812366,"F1073B2",42
"43",NA,-5.14113852238644,-12.0529224660365,-6.60003558717438,"F1073B2",43
"44",NA,-5.15503608269839,-12.0529224660365,-6.8428923111785,"F1073B2",44
"45",NA,-5.15360084390124,-11.8155841094859,-7.16211081140572,"F1073B2",45
"46",NA,-5.08891695329114,-11.8155841094859,-7.01806253040163,"F1073B2",46
"47",NA,-5.04636192107709,-11.8155841094859,-6.78283828240821,"F1073B2",47
"48",NA,-5.05204432337865,-11.5782457529353,-7.10484293744518,"F1073B2",48
"49",NA,-5.05417208217944,-11.5782457529353,-6.7619527829434,"F1073B2",49
"50",NA,-5.03552194369887,-11.5782457529353,-6.71319885067893,"F1073B2",50
"51",NA,-5.0621564336844,-11.5782457529353,-7.01502447052061,"F1073B2",51
"52",NA,-5.07612017404098,-11.5782457529353,-7.09988201974908,"F1073B2",52
"53",NA,-5.21455987732317,-11.8155841094859,-6.99765845286182,"F1073B2",53
"54",NA,-5.3731976191576,-11.8155841094859,-7.1205869220927,"F1073B2",54
"55",NA,-5.51599897812936,-12.0529224660365,-6.90813519055178,"F1073B2",55
"56",NA,-5.91264716749975,-12.0529224660365,-7.16313468240978,"F1073B2",56
"57",NA,-6.46324158542787,-12.0529224660365,-7.20497044999187,"F1073B2",57
"58",NA,-6.69565108553328,-12.0529224660365,-7.07307919175127,"F1073B2",58
"59",NA,-6.85053149885821,-12.0529224660365,-6.88377740356796,"F1073B2",59
"60",NA,-7.10400095665639,-12.0529224660365,-7.09622913510888,"F1073B2",60
"61",NA,-7.05908964894551,-12.0529224660365,-6.64396771516406,"F1073B2",61
"62",NA,-7.10597931432064,-12.0529224660365,-6.78739949383994,"F1073B2",62
"63",NA,-7.27792844561562,-12.0529224660365,-6.91929075208054,"F1073B2",63
"64",NA,-7.51705020118673,-12.0529224660365,-6.96689535117896,"F1073B2",64
"65",NA,-8.04669029357754,-12.0529224660365,-6.89498843014916,"F1073B2",65
"66",NA,-8.64497540626385,-12.0529224660365,-6.98371942705312,"F1073B2",66
"67",NA,-8.92618302385722,-12.0529224660365,-6.65056494912716,"F1073B2",67
"68",NA,-9.02078517961598,-12.0529224660365,-6.93258940208432,"F1073B2",68
"69",NA,-8.82501790278434,-12.0529224660365,-6.97948463140619,"F1073B2",69
"70",NA,-8.03408073642643,-12.0529224660365,-7.00352304947357,"F1073B2",70
"71",NA,-7.13608996572062,-12.0529224660365,-6.94022993735851,"F1073B2",71
"72",NA,-6.30389142431826,-11.8155841094859,-7.12995263660859,"F1073B2",72
"73",NA,-5.90430298803359,-11.8155841094859,-6.69018918803004,"F1073B2",73
"74",NA,-6.11411385147532,-11.8155841094859,-6.7229283801068,"F1073B2",74
"75",NA,-6.4293118278656,-11.8155841094859,-6.6914793219668,"F1073B2",75
"76",NA,-6.86878061156304,-11.8155841094859,-6.43281113799389,"F1073B2",76
"77",NA,-7.42746613225053,-12.0529224660365,-6.1662332062677,"F1073B2",77
"78",NA,-7.81796012187735,-12.0529224660365,-6.0791548918823,"F1073B2",78
"79",NA,-7.66357875793356,-12.0529224660365,-5.76078498434996,"F1073B2",79
"80",NA,-7.55253134256656,-12.0529224660365,-5.64727824229024,"F1073B2",80
"81",NA,-7.55707772030074,-12.0529224660365,-5.74036187472316,"F1073B2",81
"82",NA,-7.61074554006553,-11.8155841094859,-5.69063997447781,"F1073B2",82
"83",NA,-7.83057429562881,-11.8155841094859,-5.65924694208524,"F1073B2",83
"84",NA,-8.56745684863675,-11.8155841094859,-5.69266088505097,"F1073B2",84
"85",NA,-9.20458254461991,-11.5782457529353,-5.43090879345215,"F1073B2",85
"86",NA,-9.4386581155252,-11.5782457529353,-5.25518174206756,"F1073B2",86
"87",NA,-9.41002978840716,-11.8155841094859,-5.10492476708887,"F1073B2",87
"88",NA,-9.00959538786726,-11.8155841094859,-4.8701255932234,"F1073B2",88
"89",NA,-8.51751609923754,-11.8155841094859,-4.65326131509591,"F1073B2",89
"90",NA,-8.46717700858901,-12.0529224660365,-4.56830197053246,"F1073B2",90
"91",NA,-8.5174651519485,-12.0529224660365,-4.41285490662344,"F1073B2",91
"92",NA,-8.63506533764366,-11.8155841094859,-4.28703917199628,"F1073B2",92
"93",NA,-9.2555422813416,-11.5782457529353,-4.07795394302175,"F1073B2",93
"94",NA,-9.74762156997132,-11.5782457529353,-3.82376184289596,"F1073B2",94
"95",NA,-9.96787807341612,-11.5782457529353,-3.55269490965183,"F1073B2",95
"96",NA,-10.0973073503606,-11.5782457529353,-3.33202733925339,"F1073B2",96
"97",NA,-10.3521467738628,-11.5782457529353,-3.13594808783821,"F1073B2",97
"98",NA,-10.0465593967441,-11.8155841094859,-3.11851520214578,"F1073B2",98
"99",NA,-9.78612027523435,-11.8155841094859,-3.19976129571431,"F1073B2",99
"100",NA,-9.2528576998986,-11.8155841094859,-3.36562396912222,"F1073B2",100
"101",NA,-8.82146856359744,-11.8155841094859,-3.61287683659316,"F1073B2",101
"102",NA,-8.16624906980057,-12.0529224660365,-3.96810207330827,"F1073B2",102
"103",NA,-7.55807548955225,-12.0529224660365,-4.35245868160083,"F1073B2",103
"104",NA,-6.71855714273198,-12.0529224660365,-4.97992926389147,"F1073B2",104
"105",NA,-6.10827532213016,-12.0529224660365,-5.58550153409907,"F1073B2",105
"106",NA,-5.61969134563667,-12.0529224660365,-6.07713224839314,"F1073B2",106
"107",NA,-5.27035903656071,-12.0529224660365,-6.5103588046706,"F1073B2",107
"108",NA,-5.09002995519883,-12.0529224660365,-6.7098732531007,"F1073B2",108
"109",NA,-4.9081429025572,-11.8155841094859,-6.74846814605204,"F1073B2",109
"110",NA,-4.71123423242271,-11.8155841094859,-6.73976737204266,"F1073B2",110
"111",NA,-4.51559372547035,-11.8155841094859,-6.75546705096975,"F1073B2",111
"112",NA,-4.33826443470779,-11.8155841094859,-6.61913145496737,"F1073B2",112
