,Interval,Time_min,video,SSI_fa_ch
0,1,0.0,FOMA057,0.0133639092539
1,2,0.166666666667,FOMA057,0.107877023821
2,3,0.333333333333,FOMA057,0.0086538457549
3,4,0.5,FOMA057,0.00123637461867
4,5,0.666666666667,FOMA057,0.0783864161967
5,6,0.833333333333,FOMA057,0.0527281497628
6,7,1.0,FOMA057,0.0600993876099
7,8,1.16666666667,FOMA057,0.00296788386449
8,9,1.33333333333,FOMA057,0.0200384799241
9,10,1.5,FOMA057,0.00274172050254
10,11,1.66666666667,FOMA057,4.72104465521e-08
11,12,1.83333333333,FOMA057,0.00828792562371
12,13,2.0,FOMA057,0.0425380410613
13,14,2.16666666667,FOMA057,0.129020632831
14,15,2.33333333333,FOMA057,0.095210241374
15,16,2.5,FOMA057,0.29502756006
16,17,2.66666666667,FOMA057,0.0125407843
17,18,2.83333333333,FOMA057,0.0297788310097
18,19,3.0,FOMA057,0.0239961040718
19,20,3.16666666667,FOMA057,0.0372207217936
20,21,3.33333333333,FOMA057,0.0182242697085
21,22,3.5,FOMA057,0.0373123465065
22,23,3.66666666667,FOMA057,0.0880470515431
23,24,3.83333333333,FOMA057,0.0556166031709
24,25,4.0,FOMA057,0.0454962837496
25,26,4.16666666667,FOMA057,0.00412958126317
26,27,4.33333333333,FOMA057,0.0439909538421
27,28,4.5,FOMA057,0.0295077580874
28,29,4.66666666667,FOMA057,0.0397482181814
29,30,4.83333333333,FOMA057,0.000195988296647
30,31,5.0,FOMA057,0.0880099371459
31,32,5.16666666667,FOMA057,0.0433317066788
32,33,5.33333333333,FOMA057,0.30763388981
33,34,5.5,FOMA057,0.000205662042577
34,35,5.66666666667,FOMA057,0.0293293482467
35,36,5.83333333333,FOMA057,0.0990517190974
36,37,6.0,FOMA057,0.0321722655426
37,38,6.16666666667,FOMA057,0.160311767225
38,39,6.33333333333,FOMA057,0.157762087097
39,40,6.5,FOMA057,0.00245500940793
40,41,6.66666666667,FOMA057,0.0726082062574
41,42,6.83333333333,FOMA057,0.388502071254
42,43,7.0,FOMA057,0.0952028483688
43,44,7.16666666667,FOMA057,0.0912278409399
44,45,7.33333333333,FOMA057,0.195808110435
45,46,7.5,FOMA057,0.105665113045
46,47,7.66666666667,FOMA057,0.0404973988032
47,48,7.83333333333,FOMA057,0.203537892822
48,49,8.0,FOMA057,0.0920712324656
49,50,8.16666666667,FOMA057,0.0186844845024
50,51,8.33333333333,FOMA057,0.0284684613972
51,52,8.5,FOMA057,0.07374961067
52,53,8.66666666667,FOMA057,0.231682192725
53,54,8.83333333333,FOMA057,0.00751012474955
54,55,9.0,FOMA057,0.0480502369682
55,56,9.16666666667,FOMA057,0.00132979475047
56,57,9.33333333333,FOMA057,0.346908195908
57,58,9.5,FOMA057,0.150539912685
58,59,9.66666666667,FOMA057,2.07730309999e-05
59,60,9.83333333333,FOMA057,0.013734812631
60,61,10.0,FOMA057,0.244507946155
61,62,10.1666666667,FOMA057,0.0102809542879
62,63,10.3333333333,FOMA057,2.52807871961e-05
63,64,10.5,FOMA057,0.00470162255103
64,65,10.6666666667,FOMA057,0.0421435973293
65,66,10.8333333333,FOMA057,0.0337013574286
66,67,11.0,FOMA057,0.0639044245921
67,68,11.1666666667,FOMA057,0.0468961913746
68,69,11.3333333333,FOMA057,0.0412696026347
69,70,11.5,FOMA057,0.00839272074621
70,71,11.6666666667,FOMA057,0.117471027073
71,72,11.8333333333,FOMA057,0.000294593932459
72,73,12.0,FOMA057,0.00409981596506
73,74,12.1666666667,FOMA057,0.0376742043366
74,75,12.3333333333,FOMA057,0.0979966977503
75,76,12.5,FOMA057,0.00318292499087
76,77,12.6666666667,FOMA057,0.0438828243113
77,78,12.8333333333,FOMA057,0.00116611775055
78,79,13.0,FOMA057,0.00552343842886
79,80,13.1666666667,FOMA057,0.256562900102
80,81,13.3333333333,FOMA057,0.00930478109743
81,82,13.5,FOMA057,0.0307139818621
82,83,13.6666666667,FOMA057,0.0134135480209
83,84,13.8333333333,FOMA057,0.000139726415036
84,85,14.0,FOMA057,0.0508669333693
85,86,14.1666666667,FOMA057,0.00773871831179
86,87,14.3333333333,FOMA057,0.00354700869062
87,88,14.5,FOMA057,0.00923919124687
88,89,14.6666666667,FOMA057,0.114091746464
89,90,14.8333333333,FOMA057,0.22649846491
90,91,15.0,FOMA057,0.0195636534875
91,92,15.1666666667,FOMA057,0.00405755092857
92,93,15.3333333333,FOMA057,0.0239856303293
93,94,15.5,FOMA057,0.0375385823704
