,Interval,Time_min,video,SSI_fa_pa,SSI_fa_mo,SSI_fa_mo_pa,SSI_mo_pa
0,1,0.0,F1044D2.VOB,0.0155143664683,0.00406491169605,0.0105853757598,0.0062499927607
1,2,0.166666666667,F1044D2.VOB,0.0860672741646,0.00738246422645,0.0409732972378,0.00210873446158
2,3,0.333333333333,F1044D2.VOB,0.0267980119166,0.16155809868,0.0823729906284,0.0142496339703
3,4,0.5,F1044D2.VOB,0.000147859234774,0.00257777653966,0.00145012382653,0.000740662926309
4,5,0.666666666667,F1044D2.VOB,0.0226545044806,2.41885727359e-05,0.0400307046728,0.0719394274429
5,6,0.833333333333,F1044D2.VOB,2.77990740736e-05,0.0132067462124,0.0130214812945,0.0175178146417
6,7,1.0,F1044D2.VOB,0.0380928582369,0.375977331065,0.179550696184,0.0282671313619
7,8,1.16666666667,F1044D2.VOB,0.00155494799076,0.00351548181313,0.0212126949934,0.0458553993891
8,9,1.33333333333,F1044D2.VOB,0.0538369881616,9.94552531142e-05,0.0447549257217,0.0504672705214
9,10,1.5,F1044D2.VOB,0.0316157722227,2.50491132736e-06,0.013347525808,0.000116585415895
10,11,1.66666666667,F1044D2.VOB,0.0887260950253,0.0384975544059,0.0539342494841,0.00342449521019
11,12,1.83333333333,F1044D2.VOB,0.113764528384,0.00605274099363,0.0510021188944,0.000402723040262
12,13,2.0,F1044D2.VOB,0.00126187726636,0.00104592955307,0.2941787344,0.693648460799
13,14,2.16666666667,F1044D2.VOB,0.0213034436386,0.487246433467,0.214947000984,0.00847195591648
14,15,2.33333333333,F1044D2.VOB,0.000157133308909,0.0116585297214,0.0054481999283,0.00118502465703
15,16,2.5,F1044D2.VOB,0.0431217042094,0.0052334717235,0.0727464663197,0.128323868984
16,17,2.66666666667,F1044D2.VOB,0.000748912005117,0.000143603891787,0.000540253057207,0.000384123797338
17,18,2.83333333333,F1044D2.VOB,0.0760215994227,0.0325407319252,0.0458498772651,0.00172050579424
18,19,3.0,F1044D2.VOB,0.00208542926917,0.00733412206529,0.00445976031005,0.00133988807182
19,20,3.16666666667,F1044D2.VOB,0.0107572700863,0.000305443871972,0.00467695567836,7.2924779843e-05
20,21,3.33333333333,F1044D2.VOB,0.0616838289815,0.000517597494772,0.0507012329037,0.0549432548148
21,22,3.5,F1044D2.VOB,0.00116724160715,0.00681951702133,0.0161897633594,0.0298006512237
22,23,3.66666666667,F1044D2.VOB,0.0199601043244,0.00188515389459,0.0108369538108,0.00343632647137
23,24,3.83333333333,F1044D2.VOB,0.00357245934215,0.000315522404398,0.022913262973,0.0507830276969
24,25,4.0,F1044D2.VOB,0.000192529915353,0.0292147376057,0.0174396484974,0.0121978399592
25,26,4.16666666667,F1044D2.VOB,0.00293432927335,0.0321806788038,0.0391483971632,0.0598419710683
26,27,4.33333333333,F1044D2.VOB,0.0667840721479,0.024713700833,0.0469039503706,0.026300502536
27,28,4.5,F1044D2.VOB,0.0137942712808,0.000346135162169,0.0277115148342,0.0519960206363
28,29,4.66666666667,F1044D2.VOB,0.00183508494412,0.000979810694705,0.333338307472,0.784481557122
29,30,4.83333333333,F1044D2.VOB,0.000601461862782,0.0559920502639,0.0275631415785,0.00806284695433
30,31,5.0,F1044D2.VOB,0.0210768176301,0.0225270188072,0.0430002622658,0.0639175391787
31,32,5.16666666667,F1044D2.VOB,0.067795870855,0.00832136211024,0.0396459603699,0.0213922779243
32,33,5.33333333333,F1044D2.VOB,0.0157531836301,0.019821790863,0.0151393406847,7.9586133323e-05
33,34,5.5,F1044D2.VOB,0.0418294618704,0.00894627322033,0.0269652595293,0.0157365207508
34,35,5.66666666667,F1044D2.VOB,0.0546901061878,0.0154338350709,0.0482168525789,0.0505726234882
35,36,5.83333333333,F1044D2.VOB,0.127715765944,0.128665841339,0.108918674735,0.00977046439385
