,Interval,Time_min,video,SSI_mo_pa,SSI_mo_pa_th,SSI_mo_th,SSI_pa_th
0,1,0.0,F1044P.VOB,0.195835625319,0.0846061538253,0.000978754860087,0.00292715209565
1,2,0.166666666667,F1044P.VOB,0.00924096159238,0.00652229074436,0.00115898212827,0.00536009882036
2,3,0.333333333333,F1044P.VOB,0.00349773176606,0.00254844500593,0.00208497744483,0.000545825808288
3,4,0.5,F1044P.VOB,0.000265895252851,0.0131982591512,0.00692756738806,0.0243552698951
4,5,0.666666666667,F1044P.VOB,0.0418921014552,0.0249578202922,0.0137505424429,0.00542878717757
5,6,0.833333333333,F1044P.VOB,0.00013573621113,0.0184814532424,2.02939203224e-05,0.043792610495
6,7,1.0,F1044P.VOB,0.00562259720162,0.131814696701,0.271339870268,0.040489027424
7,8,1.16666666667,F1044P.VOB,0.0288132776555,0.0994314259259,0.0157639000754,0.175188739264
8,9,1.33333333333,F1044P.VOB,0.00389371798743,0.0182647874202,0.0191693909219,0.0216227976949
9,10,1.5,F1044P.VOB,0.267184834029,0.119043006888,0.000998166942276,0.0106925132497
10,11,1.66666666667,F1044P.VOB,0.00262339304609,0.0096645515303,0.0111384833132,0.00854983070453
11,12,1.83333333333,F1044P.VOB,0.0343307005081,0.0623540835377,0.00157178742825,0.113434456174
12,13,2.0,F1044P.VOB,0.00270710389689,0.00712236283691,0.0140820585807,0.00023728816787
13,14,2.16666666667,F1044P.VOB,0.0481014962242,0.0248348624951,0.00270921595555,0.00928542224247
14,15,2.33333333333,F1044P.VOB,0.34356404227,0.144773244717,0.000395855296519,0.000419697308756
15,16,2.5,F1044P.VOB,0.0229796100222,0.0143144390953,0.00269881499263,0.00911680369024
16,17,2.66666666667,F1044P.VOB,0.00452875988232,0.0127285234752,0.00533902314524,0.0194695907549
17,18,2.83333333333,F1044P.VOB,2.02599395073e-05,0.0413265476311,0.0146765636743,0.0827611921492
18,19,3.0,F1044P.VOB,0.0332487778077,0.0351291832644,0.0204037675855,0.0346294256712
19,20,3.16666666667,F1044P.VOB,0.274342854798,0.126791853473,0.0178813242772,0.0166228233865
20,21,3.33333333333,F1044P.VOB,0.02362108482,0.0176125021436,1.16298969344e-07,0.0180578341051
21,22,3.5,F1044P.VOB,0.00865100364872,0.0254114299126,0.00539868317859,0.0478438369932
22,23,3.66666666667,F1044P.VOB,0.0516719206139,0.0296658664354,0.000534199617918,0.0170384474287
23,24,3.83333333333,F1044P.VOB,0.0733479650246,0.0367903574263,0.00604340304963,0.0100923718438
24,25,4.0,F1044P.VOB,0.00282966934837,0.0268485439908,0.00971996948701,0.0495422589036
25,26,4.16666666667,F1044P.VOB,0.000484849319264,0.0601115113006,0.00104569712062,0.141615511613
26,27,4.33333333333,F1044P.VOB,0.00562612875127,0.0171827699457,0.0239438847395,0.0126125497386
27,28,4.5,F1044P.VOB,0.00238397035621,0.0209263748927,0.0432842089221,0.00325991458632
28,29,4.66666666667,F1044P.VOB,0.00469391143829,0.00588383739178,0.00519226619743,0.00371659593908
29,30,4.83333333333,F1044P.VOB,1.45047128046e-05,0.00182768806087,0.00419952119442,0.00013428514145
30,31,5.0,F1044P.VOB,0.0199829462623,0.0211903873911,0.0172836407615,0.0104577625639
31,32,5.16666666667,F1044P.VOB,0.00605542188302,0.00729044343804,0.00419888101515,0.00654975499558
32,33,5.33333333333,F1044P.VOB,0.0215618357474,0.0424545046068,2.75199097324e-05,0.0787770893699
33,34,5.5,F1044P.VOB,0.00731929863392,0.0101173192933,0.00758738668677,0.00993825542597
34,35,5.66666666667,F1044P.VOB,0.0225975094389,0.0149403326424,0.0128241546713,0.000324525143163
35,36,5.83333333333,F1044P.VOB,0.000204884207828,0.0972780369867,0.166181978453,0.0613500591723
36,37,6.0,F1044P.VOB,0.0723134070585,0.043493441338,0.000558445752751,0.0308022745515
37,38,6.16666666667,F1044P.VOB,0.0409318018932,0.0306788216906,0.0292852791208,0.00497412189981
38,39,6.33333333333,F1044P.VOB,0.0282433147456,0.0289345560628,0.0349544632087,0.00839083616519
39,40,6.5,F1044P.VOB,0.00616568725268,0.0161636578387,0.0299314175496,0.00156904388454
40,41,6.66666666667,F1044P.VOB,0.0235383297049,0.0211504221895,0.0183379209766,0.00611091632838
41,42,6.83333333333,F1044P.VOB,0.0202924761847,0.0257212466551,0.00768997695274,0.0300477602718
42,43,7.0,F1044P.VOB,0.00375029625727,0.00399206286861,0.00188281063211,0.00365476391531
