,Interval,Time_min,video,SSI_fa_ch
0,1,0.0,1606,0.103156858774
1,2,0.166666666667,1606,0.315939401787
2,3,0.333333333333,1606,0.00380606696508
3,4,0.5,1606,0.0365238644484
4,5,0.666666666667,1606,0.118880791202
5,6,0.833333333333,1606,0.0075460762411
6,7,1.0,1606,0.0103393737024
7,8,1.16666666667,1606,0.00118839815693
8,9,1.33333333333,1606,0.105266582933
9,10,1.5,1606,0.0355856128038
10,11,1.66666666667,1606,0.00214193070345
11,12,1.83333333333,1606,0.0818781789294
12,13,2.0,1606,0.269540335847
13,14,2.16666666667,1606,0.000218541007858
14,15,2.33333333333,1606,0.0078415677912
15,16,2.5,1606,0.0715239489885
16,17,2.66666666667,1606,0.194151030418
17,18,2.83333333333,1606,0.0249927931245
18,19,3.0,1606,0.190898746903
19,20,3.16666666667,1606,0.135994190444
20,21,3.33333333333,1606,0.324121347688
21,22,3.5,1606,0.0740800658022
22,23,3.66666666667,1606,0.00243640883167
23,24,3.83333333333,1606,0.00362315680123
24,25,4.0,1606,0.0319245550381
25,26,4.16666666667,1606,0.0675638435058
26,27,4.33333333333,1606,5.67124798465e-05
27,28,4.5,1606,3.51632541085e-06
28,29,4.66666666667,1606,0.0887243498666
29,30,4.83333333333,1606,0.235982996312
30,31,5.0,1606,0.0928581408384
31,32,5.16666666667,1606,0.0192352123358
32,33,5.33333333333,1606,0.0939304026118
33,34,5.5,1606,0.0041955588172
34,35,5.66666666667,1606,0.0782293096851
35,36,5.83333333333,1606,0.130982903067
36,37,6.0,1606,0.0833513694028
37,38,6.16666666667,1606,0.209676776428
38,39,6.33333333333,1606,0.000726347398298
39,40,6.5,1606,0.17138774661
40,41,6.66666666667,1606,0.0246625382761
41,42,6.83333333333,1606,0.0123421231611
42,43,7.0,1606,0.0338328495299
43,44,7.16666666667,1606,0.0124519280457
44,45,7.33333333333,1606,0.000726826705108
45,46,7.5,1606,0.0239344283052
46,47,7.66666666667,1606,0.0042340174526
47,48,7.83333333333,1606,0.0289957621736
48,49,8.0,1606,0.00618006465246
