,Interval,Time_min,video,SSI_fa_mo,SSI_fa_mo_th,SSI_fa_th,SSI_mo_th
0,1,0.0,F1044R2.VOB,0.0213298167608,0.017970846824,0.00932274677396,0.0137758347189
1,2,0.166666666667,F1044R2.VOB,0.00282212171319,0.00388334823178,0.00589227961557,0.000628811488874
2,3,0.333333333333,F1044R2.VOB,0.0318547899759,0.0207257109586,0.0134059196918,0.00555763885406
3,4,0.5,F1044R2.VOB,0.0464682489927,0.0379240757311,0.0260014818434,0.022819090024
4,5,0.666666666667,F1044R2.VOB,0.000197546371724,0.00262856496527,0.00206497521799,0.0039350808062
5,6,0.833333333333,F1044R2.VOB,0.0192758866872,0.0147695702902,0.00903906549494,0.00803102300677
6,7,1.0,F1044R2.VOB,0.00222349265277,0.204239986961,0.00303124451236,0.481633160995
7,8,1.16666666667,F1044R2.VOB,0.0029758666382,0.0092609148166,0.00262384831724,0.0168018461279
8,9,1.33333333333,F1044R2.VOB,0.000261175154414,0.00490929670534,0.00753279811802,0.00376107862014
9,10,1.5,F1044R2.VOB,0.00116256320501,0.0165296749574,0.0140643782728,0.0231555504386
10,11,1.66666666667,F1044R2.VOB,0.00167931410106,0.00705550284275,0.000530207441556,0.0146849306295
11,12,1.83333333333,F1044R2.VOB,0.0116370100163,0.00913874847093,0.000489958121389,0.00927045584085
12,13,2.0,F1044R2.VOB,0.0222126836737,0.014525637996,0.00268761936011,0.00864105190433
13,14,2.16666666667,F1044R2.VOB,0.00122129269126,0.0106970079259,0.0140170349863,0.0106187417979
14,15,2.33333333333,F1044R2.VOB,0.00743546570588,0.00880452364597,1.57730899488e-05,0.013387060117
15,16,2.5,F1044R2.VOB,0.00288432512681,0.0160912667795,0.0104080943052,0.0237826584197
16,17,2.66666666667,F1044R2.VOB,0.0251160149262,0.0333661737076,0.0256851744919,0.0331000714166
17,18,2.83333333333,F1044R2.VOB,0.00123023732902,0.0216172991469,0.0181579335088,0.0327301703725
18,19,3.0,F1044R2.VOB,0.000795016317237,0.0235393630167,0.00852287014423,0.0471200243139
19,20,3.16666666667,F1044R2.VOB,0.00461081449952,0.0182275165527,0.0376499648773,0.00159535174087
20,21,3.33333333333,F1044R2.VOB,0.000966322773946,0.0121307601907,0.0096228267593,0.018652477094
21,22,3.5,F1044R2.VOB,0.0039207756844,0.00369998932467,0.00441555053046,0.000357643213549
22,23,3.66666666667,F1044R2.VOB,0.0057060768892,0.00384241720165,0.00148234477564,0.00209328998529
23,24,3.83333333333,F1044R2.VOB,0.00306210576807,0.0189517717628,0.0394819199283,0.00313642575611
24,25,4.0,F1044R2.VOB,0.00199975933065,0.0192097175565,0.0318269903858,0.0126961560189
25,26,4.16666666667,F1044R2.VOB,0.00788035914754,0.00661381930395,0.000253782844723,0.00770718130002
26,27,4.33333333333,F1044R2.VOB,1.53495849065e-06,0.00134698044443,0.00084431336743,0.00235765993567
27,28,4.5,F1044R2.VOB,0.0324132251131,0.0248554939706,0.0121111980096,0.017179957844
28,29,4.66666666667,F1044R2.VOB,0.0136029247664,0.0163290627788,0.00435160284756,0.0193841926445
29,30,4.83333333333,F1044R2.VOB,0.0366134074727,0.0199136149028,0.0069145429916,0.00494766096363
30,31,5.0,F1044R2.VOB,0.00172800844259,0.0016609554995,0.00152632147843,0.000643682493291
31,32,5.16666666667,F1044R2.VOB,0.0074036609951,0.0049377390318,0.00399743824146,0.000226143501652
32,33,5.33333333333,F1044R2.VOB,0.00212285637826,0.00438846253827,0.00686179081416,0.00127513651421
33,34,5.5,F1044R2.VOB,0.0028315257946,0.00594414274481,0.00602507925031,0.00561145209102
34,35,5.66666666667,F1044R2.VOB,0.00128253836026,0.00156728842305,0.000937601204376,0.00155486662933
35,36,5.83333333333,F1044R2.VOB,0.00425945487326,0.0885640950489,0.00303271428511,0.204650739675
36,37,6.0,F1044R2.VOB,0.00506975006677,0.0105036428185,0.00223279578733,0.0181432237129
37,38,6.16666666667,F1044R2.VOB,0.00282781253691,0.00601372348721,0.00700549231039,0.00479881570248
38,39,6.33333333333,F1044R2.VOB,0.0234985809464,0.0179038951965,0.0103753757051,0.0103255182288
39,40,6.5,F1044R2.VOB,0.00278743791448,0.0460071010266,0.0192508535114,0.0890923724372
40,41,6.66666666667,F1044R2.VOB,0.0748090603076,0.0491165079791,0.000187925929469,0.0393612508825
