,Interval,Time_min,video,SSI_mo_pa,SSI_mo_pa_th,SSI_mo_th,SSI_pa_th
0,1,0.0,F1044O.VOB,0.0607896825009,0.0274507853958,0.00245709983476,0.00135282514185
1,2,0.166666666667,F1044O.VOB,0.0313247446461,0.028508495571,0.0330259500165,0.00140662308446
2,3,0.333333333333,F1044O.VOB,0.0260978586689,0.0149243393749,0.00443940753309,0.0057909947315
3,4,0.5,F1044O.VOB,0.0527670790869,0.0280237148589,0.00968917146091,0.0024715790915
4,5,0.666666666667,F1044O.VOB,0.0929354115965,0.0629591254089,0.0144108949764,0.0494572952113
5,6,0.833333333333,F1044O.VOB,0.00881355178994,0.113863891894,0.257422333138,0.000978211778613
6,7,1.0,F1044O.VOB,0.00534310698483,0.0182785837001,0.00168568272515,0.036997083033
7,8,1.16666666667,F1044O.VOB,0.0590702866609,0.112708723072,0.146912981385,0.0855347740774
8,9,1.33333333333,F1044O.VOB,0.0027534949771,0.0155848797816,0.000581740951022,0.0333853131519
9,10,1.5,F1044O.VOB,0.00997734815861,0.00509583243061,9.17767452695e-05,0.00198563768183
10,11,1.66666666667,F1044O.VOB,0.0137717887101,0.00825954888216,0.00404496152061,0.00144401949038
11,12,1.83333333333,F1044O.VOB,0.00338743569344,0.0280338602902,0.0196561030057,0.0451966609127
12,13,2.0,F1044O.VOB,0.0296928448657,0.063567457092,0.000938767100151,0.116345889283
13,14,2.16666666667,F1044O.VOB,0.0106715540678,0.0407091717241,0.066942013101,0.0142912317677
14,15,2.33333333333,F1044O.VOB,0.0259175115206,0.0174554794743,0.00963190534237,0.00448051755034
15,16,2.5,F1044O.VOB,0.0540972193553,0.0411761641315,0.039310824258,0.00830859445696
16,17,2.66666666667,F1044O.VOB,0.0804960901278,0.0441316433718,0.0215451020522,0.00567082997495
17,18,2.83333333333,F1044O.VOB,0.0120191391596,0.033331401488,0.043263186891,0.027647186183
18,19,3.0,F1044O.VOB,0.0433683449102,0.0454978019165,0.000190680808695,0.0641392592004
19,20,3.16666666667,F1044O.VOB,0.00882614498941,0.0170377842633,0.00515314319829,0.0276750684562
20,21,3.33333333333,F1044O.VOB,0.00124094726031,0.00959808656997,0.0108322716971,0.0102388493028
21,22,3.5,F1044O.VOB,0.0247388214098,0.0295513885714,0.00917937195816,0.0392515011043
22,23,3.66666666667,F1044O.VOB,0.00965959124226,0.0165302892116,0.0269035515892,0.00176680129698
23,24,3.83333333333,F1044O.VOB,0.000107111504059,0.00332281158834,0.00213586151503,0.00569347744242
24,25,4.0,F1044O.VOB,0.00488974732925,0.0532827606241,0.112955496045,0.0110437324814
25,26,4.16666666667,F1044O.VOB,0.003924316996,0.0111956028485,0.00286010760008,0.0203337308841
26,27,4.33333333333,F1044O.VOB,0.00416453744835,0.00856337283941,0.0145543354125,0.00127003151583
27,28,4.5,F1044O.VOB,0.021083135067,0.0181782180882,0.0136135449867,0.0102910689934
28,29,4.66666666667,F1044O.VOB,0.00535695451557,0.0224724291658,0.0302401688366,0.0195838979324
29,30,4.83333333333,F1044O.VOB,0.0135166108085,0.0187979331115,0.00912170609953,0.0198880691955
30,31,5.0,F1044O.VOB,0.0162420283061,0.0208849860222,0.00032225634026,0.0323323485289
31,32,5.16666666667,F1044O.VOB,0.0328915142057,0.109226968646,0.00116023886418,0.225467274592
32,33,5.33333333333,F1044O.VOB,0.203082959967,0.140568459227,0.0907353513563,0.0705242071476
33,34,5.5,F1044O.VOB,0.0687255042052,0.0967734645633,0.128422930759,0.051804067783
34,35,5.66666666667,F1044O.VOB,0.00120961167109,0.0128048368773,0.0062142442327,0.0234365442181
35,36,5.83333333333,F1044O.VOB,0.00413435418093,0.0174742702412,0.0262312209018,0.00974667721748
36,37,6.0,F1044O.VOB,0.033434992759,0.0185406505802,0.000148682126082,0.0106016870198
37,38,6.16666666667,F1044O.VOB,0.0281501117094,0.0150182471584,0.00678774451658,0.000357045651566
38,39,6.33333333333,F1044O.VOB,0.0264698115713,0.0175229294364,0.00546230674947,0.011015114502
39,40,6.5,F1044O.VOB,0.00231123673983,0.0178578386181,0.00204314495366,0.0385347476177
40,41,6.66666666667,F1044O.VOB,0.015331831268,0.0101880724063,0.0072406175821,0.00115689419123
41,42,6.83333333333,F1044O.VOB,0.00332522118827,0.00668297877604,0.00181933904931,0.0110214209088
42,43,7.0,F1044O.VOB,0.0238647785944,0.0687820325138,0.121497080659,0.0260487759899
43,44,7.16666666667,F1044O.VOB,0.000977648251119,0.0163679657439,0.0212177697993,0.0172480497367
