,Interval,Time_min,video,SSI_pa_th
0,1,0.0,F1044F.VOB,0.121720422478
1,2,0.166666666667,F1044F.VOB,0.0114941114072
2,3,0.333333333333,F1044F.VOB,0.0168628276248
3,4,0.5,F1044F.VOB,0.00354543141904
4,5,0.666666666667,F1044F.VOB,0.018268410757
5,6,0.833333333333,F1044F.VOB,0.000674239081416
6,7,1.0,F1044F.VOB,0.0080090178587
7,8,1.16666666667,F1044F.VOB,0.0135197129157
8,9,1.33333333333,F1044F.VOB,0.00127226347765
9,10,1.5,F1044F.VOB,0.015447752033
10,11,1.66666666667,F1044F.VOB,8.31300186855e-05
11,12,1.83333333333,F1044F.VOB,0.00211694341049
12,13,2.0,F1044F.VOB,0.00231711910845
13,14,2.16666666667,F1044F.VOB,0.0030355755461
14,15,2.33333333333,F1044F.VOB,0.00629916029547
15,16,2.5,F1044F.VOB,0.0192219075719
16,17,2.66666666667,F1044F.VOB,0.000970320650232
17,18,2.83333333333,F1044F.VOB,0.0186525649018
18,19,3.0,F1044F.VOB,0.193454704398
19,20,3.16666666667,F1044F.VOB,0.0326657570265
20,21,3.33333333333,F1044F.VOB,0.000462043175571
21,22,3.5,F1044F.VOB,0.00824190158518
22,23,3.66666666667,F1044F.VOB,0.0653885216661
23,24,3.83333333333,F1044F.VOB,0.00960914441167
24,25,4.0,F1044F.VOB,0.000458439066827
25,26,4.16666666667,F1044F.VOB,0.00140850839153
26,27,4.33333333333,F1044F.VOB,0.056658214113
27,28,4.5,F1044F.VOB,0.0236395586012
28,29,4.66666666667,F1044F.VOB,0.0998044318291
29,30,4.83333333333,F1044F.VOB,0.00802412583837
30,31,5.0,F1044F.VOB,0.0214329739683
31,32,5.16666666667,F1044F.VOB,0.0125357671478
32,33,5.33333333333,F1044F.VOB,0.00617345234022
33,34,5.5,F1044F.VOB,0.00456096327097
34,35,5.66666666667,F1044F.VOB,0.00012364941843
35,36,5.83333333333,F1044F.VOB,0.0012326936753
36,37,6.0,F1044F.VOB,0.00880410708629
37,38,6.16666666667,F1044F.VOB,0.00279119545392
38,39,6.33333333333,F1044F.VOB,0.000567596635915
39,40,6.5,F1044F.VOB,0.00561770656349
40,41,6.66666666667,F1044F.VOB,0.000848336834673
41,42,6.83333333333,F1044F.VOB,0.00185353743102
42,43,7.0,F1044F.VOB,0.0038571706081
43,44,7.16666666667,F1044F.VOB,0.00586746150583
44,45,7.33333333333,F1044F.VOB,0.00441244046489
45,46,7.5,F1044F.VOB,0.0254138818149
46,47,7.66666666667,F1044F.VOB,0.052696437987
47,48,7.83333333333,F1044F.VOB,1.73733811789e-05
48,49,8.0,F1044F.VOB,0.00452575147922
49,50,8.16666666667,F1044F.VOB,0.00952340890823
50,51,8.33333333333,F1044F.VOB,0.00857987990486
51,52,8.5,F1044F.VOB,0.0017850608673
52,53,8.66666666667,F1044F.VOB,0.00258723900152
53,54,8.83333333333,F1044F.VOB,2.30047676697e-06
54,55,9.0,F1044F.VOB,0.00124451241264
55,56,9.16666666667,F1044F.VOB,0.000978640152356
56,57,9.33333333333,F1044F.VOB,0.035683073846
57,58,9.5,F1044F.VOB,0.272823870422
58,59,9.66666666667,F1044F.VOB,0.00362079196642
59,60,9.83333333333,F1044F.VOB,0.00392317367793
60,61,10.0,F1044F.VOB,0.00218146387178
61,62,10.1666666667,F1044F.VOB,0.000230089946211
62,63,10.3333333333,F1044F.VOB,0.00111125770408
63,64,10.5,F1044F.VOB,0.00582488060848
64,65,10.6666666667,F1044F.VOB,0.0143361273087
