,Interval,Time_min,video,SSI_fa_mo,SSI_fa_mo_th,SSI_fa_th,SSI_mo_th
0,1,0.0,F1044M2.VOB,0.0037689527833,0.00288266123866,0.000610551695597,0.00255829237208
1,2,0.166666666667,F1044M2.VOB,0.00311391775511,0.0813713223939,0.0059256484048,0.185986397892
2,3,0.333333333333,F1044M2.VOB,0.00340837655146,0.0089482763243,0.000274440727162,0.0174086410475
3,4,0.5,F1044M2.VOB,0.00578927000674,0.0495271482054,0.111813518677,0.000537075478611
4,5,0.666666666667,F1044M2.VOB,0.00149988808617,0.00317566638126,0.000503843021633,0.00561771327526
5,6,0.833333333333,F1044M2.VOB,0.000778749607857,0.00518517321232,0.00148516538396,0.00992548835407
6,7,1.0,F1044M2.VOB,0.00064639452706,0.00138894832416,0.000224361070712,0.00245258300404
7,8,1.16666666667,F1044M2.VOB,0.00509771074448,0.0192881824011,0.0189488817359,0.0198620805377
8,9,1.33333333333,F1044M2.VOB,0.0159583105562,0.00904974103507,0.00547409704248,0.000195978152014
9,10,1.5,F1044M2.VOB,0.0141713187403,0.0248069232833,0.0284384510127,0.0191717990282
10,11,1.66666666667,F1044M2.VOB,0.00166429328431,0.0617533790349,0.0302073803552,0.116151927802
11,12,1.83333333333,F1044M2.VOB,0.00966237406347,0.00597959911863,0.0044308593494,0.000215619188256
12,13,2.0,F1044M2.VOB,0.013624029783,0.00889228341125,0.000567025169292,0.00663237807593
13,14,2.16666666667,F1044M2.VOB,0.00144122230479,0.0706506119129,0.157871553482,0.00968218249464
14,15,2.33333333333,F1044M2.VOB,0.00277257346924,0.00517408678755,0.00622535110849,0.00301214126669
15,16,2.5,F1044M2.VOB,3.0697384377e-05,0.00172365994518,0.00379057996618,0.000269487366898
16,17,2.66666666667,F1044M2.VOB,2.48391987124e-05,0.0123572707819,0.0266527944495,0.00271747200235
17,18,2.83333333333,F1044M2.VOB,9.86483710608e-06,0.000191130611596,0.000434268432623,1.05148276338e-05
18,19,3.0,F1044M2.VOB,0.170541484572,0.141556611773,0.10391435034,0.0972540283353
19,20,3.16666666667,F1044M2.VOB,0.00648938000523,0.0105363180227,0.0121312233798,0.00723019086026
20,21,3.33333333333,F1044M2.VOB,0.0147644017234,0.0109404136512,0.00129021376531,0.0104003632623
21,22,3.5,F1044M2.VOB,0.00450852996588,0.00890339208858,0.00285904222539,0.0132553031015
22,23,3.66666666667,F1044M2.VOB,0.00900603089621,0.00602098057701,0.00398353813206,0.00158147337764
23,24,3.83333333333,F1044M2.VOB,0.000595266520552,0.0516835809098,0.0116434899482,0.111066642698
24,25,4.0,F1044M2.VOB,0.000559784395195,0.0151301914101,0.0259241751394,0.00981136545121
25,26,4.16666666667,F1044M2.VOB,0.000827339199212,0.00167805163207,2.82053316977e-05,0.00312260670011
26,27,4.33333333333,F1044M2.VOB,0.00277495003572,0.00811966179882,0.00969405918102,0.00730779489415
27,28,4.5,F1044M2.VOB,0.00444786573741,0.0238106495154,0.0343288516153,0.0155916256026
28,29,4.66666666667,F1044M2.VOB,0.00393895568892,0.014125651269,0.02553758159,0.00331906010545
29,30,4.83333333333,F1044M2.VOB,0.0299007254083,0.0761816038822,0.00379168935763,0.139688218395
30,31,5.0,F1044M2.VOB,0.0580805391014,0.0255071447852,0.00147167275713,0.00143501199248
31,32,5.16666666667,F1044M2.VOB,1.19770855947e-05,0.00145316063071,0.00220440324408,0.00123042804106
32,33,5.33333333333,F1044M2.VOB,0.158072693944,0.0914101438208,0.017215618921,0.0266364967148
