,Interval,Time_min,video,SSI_mo_pa,SSI_mo_pa_th,SSI_mo_th,SSI_pa_th
0,1,0.0,F1044N.VOB,0.00839813126057,0.0129055319682,0.0197892788412,0.0032549971879
1,2,0.166666666667,F1044N.VOB,0.0571846284581,0.0315934814941,0.00715259816994,0.0130115961614
2,3,0.333333333333,F1044N.VOB,0.00293720831102,0.134796765662,0.317406301672,0.00026631972557
3,4,0.5,F1044N.VOB,0.168337916108,0.0763442825496,0.0128807732195,0.000570051995394
4,5,0.666666666667,F1044N.VOB,0.00280960470723,0.0149394984162,0.00128405080631,0.0309608610612
5,6,0.833333333333,F1044N.VOB,0.00533516533829,0.0044790290222,0.00509729545839,0.000131929860843
6,7,1.0,F1044N.VOB,0.0804746113779,0.0385158356398,0.00942035286076,0.00306422393931
7,8,1.16666666667,F1044N.VOB,0.0310130057567,0.0164257893378,0.00795603376646,0.000273463745246
8,9,1.33333333333,F1044N.VOB,0.0252683532372,0.0252678007507,0.0130439403468,0.0246259237704
9,10,1.5,F1044N.VOB,0.0012494286499,0.0227501106279,0.0179020884932,0.0356844246642
10,11,1.66666666667,F1044N.VOB,0.0737938695121,0.0330882682141,0.0047120949627,1.64924260804e-07
11,12,1.83333333333,F1044N.VOB,0.0321301413178,0.0377140825327,0.0140622427747,0.0373119610153
12,13,2.0,F1044N.VOB,0.0243503616788,0.0373028205108,0.00178339056332,0.0637825711519
13,14,2.16666666667,F1044N.VOB,0.000638882315231,0.00769550534104,0.00646272415883,0.0114125484521
14,15,2.33333333333,F1044N.VOB,0.00968816036732,0.0204136594536,0.00206712013261,0.0355465855191
15,16,2.5,F1044N.VOB,0.0331273154486,0.0183863147171,0.00371441918766,0.00570096993933
16,17,2.66666666667,F1044N.VOB,0.0119928431425,0.0241577635979,0.000272459756607,0.0453694450811
17,18,2.83333333333,F1044N.VOB,0.00280630087189,0.0237477319076,0.00916889710581,0.0429459969446
18,19,3.0,F1044N.VOB,0.00821030332306,0.00356286249916,1.51877571438e-05,0.000237607974716
19,20,3.16666666667,F1044N.VOB,0.0307706316156,0.0418109709264,0.00199230373969,0.0680664768816
20,21,3.33333333333,F1044N.VOB,0.0354443617659,0.0208605635718,0.00734324524759,0.00517162289762
21,22,3.5,F1044N.VOB,0.000711010959928,0.0181458069313,0.00901912223225,0.0327035267611
22,23,3.66666666667,F1044N.VOB,0.0105308143338,0.0135187190927,0.000520102814523,0.0205766140379
23,24,3.83333333333,F1044N.VOB,0.000321367738786,0.0956468590481,0.0029256211271,0.224380779143
24,25,4.0,F1044N.VOB,0.0120948068195,0.0117146899231,0.00310445871141,0.01338693651
25,26,4.16666666667,F1044N.VOB,0.00736131481649,0.01288920318,0.00641314295905,0.0157125300007
26,27,4.33333333333,F1044N.VOB,0.00827800350009,0.00810982221338,0.00604447029087,0.00552378585346
27,28,4.5,F1044N.VOB,0.00696650088665,0.00521625746424,0.00339367039388,0.00177843594836
28,29,4.66666666667,F1044N.VOB,0.000869068230316,0.00715172802073,0.0143194866048,0.00198112886895
29,30,4.83333333333,F1044N.VOB,3.86873346935e-05,0.0473527925206,0.0116252629091,0.10060055324
30,31,5.0,F1044N.VOB,0.0398168527988,0.0220199732987,0.010441492594,0.00322284611099
31,32,5.16666666667,F1044N.VOB,0.0031591138932,0.0106341256444,0.00225160232191,0.020270244093
32,33,5.33333333333,F1044N.VOB,0.132477470709,0.0600862050955,0.000273157570057,0.0101785176495
33,34,5.5,F1044N.VOB,0.00558678346781,0.0070745358697,0.00875222782037,0.00288471714367
34,35,5.66666666667,F1044N.VOB,0.0223047666539,0.0259732129809,0.013411820645,0.0289891531749
35,36,5.83333333333,F1044N.VOB,0.0279914478738,0.032624075609,0.0240643160118,0.0299632070876
36,37,6.0,F1044N.VOB,0.00190219883236,0.0369919181683,0.0811997233731,0.00570220535803
37,38,6.16666666667,F1044N.VOB,0.0127903951517,0.0195292081262,0.00492242614131,0.030099108432
38,39,6.33333333333,F1044N.VOB,0.0339209414284,0.0314316500202,0.0380435716221,0.000833199706447
39,40,6.5,F1044N.VOB,0.00121611039003,0.0153182411678,0.0155403216952,0.0202365206914
40,41,6.66666666667,F1044N.VOB,0.0265111600391,0.0296941528979,0.000125438763528,0.0438629785228
41,42,6.83333333333,F1044N.VOB,0.00431965222513,0.00214629641193,0.000367904868284,0.000384383479675
42,43,7.0,F1044N.VOB,0.0191203822372,0.0122082181843,0.00417484007366,0.00488990042
43,44,7.16666666667,F1044N.VOB,4.26344318543e-05,0.0399630182244,0.0606783504293,0.0329434627283
44,45,7.33333333333,F1044N.VOB,0.00311280749467,0.0203908668196,0.00498053837369,0.0392808059796
45,46,7.5,F1044N.VOB,0.00251784185191,0.00522485400266,0.000863667704759,0.00919247607163
46,47,7.66666666667,F1044N.VOB,0.00872068797622,0.0240333751383,0.0481034792738,0.000794491674288
47,48,7.83333333333,F1044N.VOB,0.000354405510752,0.0030619398888,0.00423275782519,0.00276195802867
48,49,8.0,F1044N.VOB,0.000191974341648,0.014513385763,0.000851857794054,0.0333556858182
49,50,8.16666666667,F1044N.VOB,0.023182038289,0.0216787853566,0.00281538535714,0.0267841724901
50,51,8.33333333333,F1044N.VOB,0.0256763349562,0.0512005136871,0.0730635021708,0.0300914205822
51,52,8.5,F1044N.VOB,0.0775685412835,0.0845785590413,0.0755778606249,0.0657542374908
52,53,8.66666666667,F1044N.VOB,0.0299422053297,0.0580243407462,0.091613916117,0.0239170528963
53,54,8.83333333333,F1044N.VOB,0.00115044926827,0.00160704347347,0.00165343353933,0.000964106574256
54,55,9.0,F1044N.VOB,0.00770451702676,0.00951206156857,0.00091772674774,0.013564590652
55,56,9.16666666667,F1044N.VOB,0.000459086313412,0.0286652156712,0.0424957268981,0.0238558290804
56,57,9.33333333333,F1044N.VOB,0.0554014526925,0.0316942816054,0.00610071450829,0.0160772937593
57,58,9.5,F1044N.VOB,0.0283705299815,0.0136115370629,0.00240973700409,0.00195886969134
58,59,9.66666666667,F1044N.VOB,0.13722478702,0.0801945568493,0.0127985767388,0.0481283322764
59,60,9.83333333333,F1044N.VOB,0.00460319239469,0.00713618899773,1.94211294291e-05,0.0122773433883
60,61,10.0,F1044N.VOB,3.71586791093e-05,0.00210349711694,0.00472724543513,0.000243647535292
61,62,10.1666666667,F1044N.VOB,0.0572791823005,0.0623428293089,0.0001480646017,0.0871390577587
62,63,10.3333333333,F1044N.VOB,0.101580957703,0.0535960765784,0.00367545174567,0.0245346486018
63,64,10.5,F1044N.VOB,0.00717979024653,0.006090805713,0.00591373501892,0.00110349136785
64,65,10.6666666667,F1044N.VOB,0.0310432465335,0.0194748075367,0.0120612732306,0.00449536168672
