,Interval,Time_min,video,SSI_fa_mo
0,1,0.0,F1044E2,0.000647145345177
1,2,0.166666666667,F1044E2,0.011598590687
2,3,0.333333333333,F1044E2,0.00495419797273
3,4,0.5,F1044E2,0.00221606480528
4,5,0.666666666667,F1044E2,0.00233748810959
5,6,0.833333333333,F1044E2,0.00419259086528
6,7,1.0,F1044E2,0.0411011594391
7,8,1.16666666667,F1044E2,0.000374184090498
