,Interval,Time_min,video,SSI_pa_th
0,1,0.0,F1069A1,0.00204296914434
1,2,0.166666666667,F1069A1,4.28947736597e-06
2,3,0.333333333333,F1069A1,0.00653611510976
3,4,0.5,F1069A1,0.00500988901477
4,5,0.666666666667,F1069A1,4.92998698031e-05
5,6,0.833333333333,F1069A1,9.02889040542e-05
6,7,1.0,F1069A1,0.00420763142014
7,8,1.16666666667,F1069A1,0.010244557471
8,9,1.33333333333,F1069A1,0.000463076426492
9,10,1.5,F1069A1,0.0402871565481
10,11,1.66666666667,F1069A1,0.000323162774552
11,12,1.83333333333,F1069A1,0.000848641471375
12,13,2.0,F1069A1,0.0255945119168
13,14,2.16666666667,F1069A1,0.00217148412782
14,15,2.33333333333,F1069A1,0.0297653038212
15,16,2.5,F1069A1,0.0682773037984
16,17,2.66666666667,F1069A1,0.0051180497631
17,18,2.83333333333,F1069A1,0.0131319015299
18,19,3.0,F1069A1,0.00285602952013
19,20,3.16666666667,F1069A1,0.0481004862969
20,21,3.33333333333,F1069A1,0.0116782199628
21,22,3.5,F1069A1,0.00063535048202
22,23,3.66666666667,F1069A1,0.00923278202407
23,24,3.83333333333,F1069A1,0.0100969113713
24,25,4.0,F1069A1,0.0608216025994
25,26,4.16666666667,F1069A1,0.0139427443011
26,27,4.33333333333,F1069A1,0.000505592234758
27,28,4.5,F1069A1,0.00169795649818
28,29,4.66666666667,F1069A1,0.012705054768
29,30,4.83333333333,F1069A1,0.03150166605
30,31,5.0,F1069A1,0.000566642095625
31,32,5.16666666667,F1069A1,0.000907487236689
32,33,5.33333333333,F1069A1,0.000424151398906
33,34,5.5,F1069A1,0.0604282879693
34,35,5.66666666667,F1069A1,0.0072758074722
35,36,5.83333333333,F1069A1,0.00213044626595
36,37,6.0,F1069A1,0.0290951752836
37,38,6.16666666667,F1069A1,0.00929898205497
38,39,6.33333333333,F1069A1,0.00299434948268
39,40,6.5,F1069A1,0.00481976109971
40,41,6.66666666667,F1069A1,0.149474651342
41,42,6.83333333333,F1069A1,0.0379257415937
42,43,7.0,F1069A1,0.0452576794812
43,44,7.16666666667,F1069A1,0.0019475430407
44,45,7.33333333333,F1069A1,0.0180613426059
45,46,7.5,F1069A1,0.0056827332645
46,47,7.66666666667,F1069A1,0.0396171159318
47,48,7.83333333333,F1069A1,8.52463041157e-07
48,49,8.0,F1069A1,0.0288465838522
49,50,8.16666666667,F1069A1,0.0699401832559
50,51,8.33333333333,F1069A1,0.00381346630125
51,52,8.5,F1069A1,0.000216916296032
52,53,8.66666666667,F1069A1,0.0533763677167
53,54,8.83333333333,F1069A1,0.0155880954603
54,55,9.0,F1069A1,0.0433650583767
55,56,9.16666666667,F1069A1,0.00170946236101
56,57,9.33333333333,F1069A1,0.00116497427557
57,58,9.5,F1069A1,0.0030795405337
58,59,9.66666666667,F1069A1,0.00137981479899
59,60,9.83333333333,F1069A1,0.00310756446822
60,61,10.0,F1069A1,0.0231915042678
61,62,10.1666666667,F1069A1,1.15109081618e-05
62,63,10.3333333333,F1069A1,0.014295311101
63,64,10.5,F1069A1,0.0203032101348
64,65,10.6666666667,F1069A1,0.0143300254379
