,Interval,Time_min,video,SSI_mo_pa,SSI_mo_pa_th,SSI_mo_th,SSI_pa_th
0,1,0.0,F1044P,0.000366260259326,0.0142554113962,0.0216628479572,0.0121049913336
1,2,0.166666666667,F1044P,0.00431308282365,0.010241181627,0.00020747117547,0.0196269877423
2,3,0.333333333333,F1044P,0.000691798334449,0.00370483941518,0.00216021790095,0.00583707422359
3,4,0.5,F1044P,6.34229933564e-05,0.0685109193167,0.159480876016,0.00287415225538
4,5,0.666666666667,F1044P,0.0513335364842,0.0340498043059,0.00521310642405,0.0268491294428
5,6,0.833333333333,F1044P,0.00240066535413,0.00993079597075,0.00695831427992,0.0147712726972
6,7,1.0,F1044P,0.00273196518352,0.00811444771233,0.00958858323409,0.00643302649893
7,8,1.16666666667,F1044P,0.125313459642,0.0539675646433,0.00185876713806,0.00171023821478
8,9,1.33333333333,F1044P,0.000106067013531,0.0226281874691,0.00525360083371,0.0481151564245
9,10,1.5,F1044P,0.330278702712,0.155565302878,0.027829699944,0.0233513530342
10,11,1.66666666667,F1044P,0.00549348565399,0.0182287445554,0.00400240528702,0.0347304327407
11,12,1.83333333333,F1044P,0.0454239911339,0.0204338410379,0.00309947691925,5.59771231257e-07
12,13,2.0,F1044P,0.00245204747151,0.0111641532085,3.23579972226e-05,0.0240818776116
13,14,2.16666666667,F1044P,1.48607840348e-05,0.0148640562815,0.0352783612683,3.8910708931e-05
14,15,2.33333333333,F1044P,0.000896561842493,0.00205555681726,0.00334383592146,0.000594181745694
15,16,2.5,F1044P,0.0253591376507,0.0137579399835,0.00506886921849,0.00164474739351
16,17,2.66666666667,F1044P,0.0239294543107,0.034989580749,0.00569012672377,0.0561112310878
17,18,2.83333333333,F1044P,0.00870507428572,0.0443340095557,0.0512248425751,0.0388834669603
18,19,3.0,F1044P,0.0573557023878,0.026669971983,0.00574491150698,2.83739595841e-05
19,20,3.16666666667,F1044P,0.00312749059361,0.00237305221428,0.00171297576834,0.000877887879852
20,21,3.33333333333,F1044P,0.0105198880955,0.0200727096927,0.00734172787941,0.0278126857095
21,22,3.5,F1044P,0.00358794723313,0.00506211840836,0.00340150909052,0.00473920543921
22,23,3.66666666667,F1044P,0.000245139897128,0.0441201385808,0.015296793502,0.0879549538138
23,24,3.83333333333,F1044P,0.0107354491976,0.00892246331546,2.35068556715e-05,0.0104621439234
24,25,4.0,F1044P,0.0193942857626,0.0100634825871,5.08510304487e-06,0.0045101062019
25,26,4.16666666667,F1044P,0.00280032769865,0.129179462735,0.262308369895,0.0431729021306
26,27,4.33333333333,F1044P,0.000965663616603,0.0479288489213,0.00120203848755,0.112114215419
27,28,4.5,F1044P,0.00248255100256,0.011717191129,0.0172479208672,0.00875800951211
28,29,4.66666666667,F1044P,0.0113120978251,0.00571819158306,0.0022437995439,8.98127045823e-06
29,30,4.83333333333,F1044P,0.0299176537359,0.0249144632151,0.00868815644412,0.0175723406974
30,31,5.0,F1044P,0.0178605902962,0.00879421358748,0.0019849978902,0.00083301825439
31,32,5.16666666667,F1044P,0.0144493700047,0.017960090639,0.00733979719829,0.0189525243525
32,33,5.33333333333,F1044P,0.0161101567691,0.0141893841988,0.00463442728494,0.0140470670726
33,34,5.5,F1044P,0.00271252640706,0.0175879299303,0.0238957915564,0.0162076326855
34,35,5.66666666667,F1044P,0.00173738152687,0.0123158852364,0.0033019724505,0.0246301094155
35,36,5.83333333333,F1044P,0.0110580457373,0.00853491863358,0.00246122246033,0.0072424430553
36,37,6.0,F1044P,0.00748854540122,0.0129408290109,9.86804464943e-05,0.0229404981466
37,38,6.16666666667,F1044P,0.00628705304644,0.0207890083593,0.00575166747188,0.0385793025009
38,39,6.33333333333,F1044P,0.0122013907495,0.0306874047759,0.0203214009975,0.0436746562535
39,40,6.5,F1044P,0.0471623046211,0.0220301413567,0.00180682871403,0.00271779127286
40,41,6.66666666667,F1044P,0.00551661927154,0.00470041933165,0.00559567775355,1.92995602125e-05
41,42,6.83333333333,F1044P,0.0144709619914,0.00675098854214,0.000206307075067,0.00143948431744
42,43,7.0,F1044P,0.0474054619998,0.0282120775595,0.00392367870327,0.0133900727082
43,44,7.16666666667,F1044P,5.57928878215e-05,0.000467539083615,0.000214100380162,0.000837817349695
44,45,7.33333333333,F1044P,4.48014123871e-05,0.0300065773121,0.00347431326282,0.0678306979079
45,46,7.5,F1044P,0.0108800841554,0.016944905772,0.00742048414121,0.0202309907705
46,47,7.66666666667,F1044P,0.000358997908721,0.000373130858524,0.000398710279186,0.000124310599439
47,48,7.83333333333,F1044P,0.0240541259122,0.0152495440835,0.0110718153984,0.00180765919376
48,49,8.0,F1044P,0.00306046930751,0.00770100325829,0.000118368999979,0.0150196075951
49,50,8.16666666667,F1044P,0.00876445527781,0.00642841805411,0.00286366887858,0.00328450340975
50,51,8.33333333333,F1044P,0.023977460713,0.0594894666753,0.103845928117,0.0201385259452
51,52,8.5,F1044P,0.22173913318,0.185669599801,0.115412116859,0.155478082859
