,Interval,Time_min,video,SSI_fa_mo,SSI_fa_mo_th,SSI_fa_th,SSI_mo_th
0,1,0.0,F1044C2,0.0124504235169,0.0330606734721,0.0646052578868,0.000420710650393
1,2,0.166666666667,F1044C2,0.0635435856217,0.0340712681296,0.0146079556736,0.00483376643816
2,3,0.333333333333,F1044C2,0.00414610512,0.0173921868928,0.0322742405037,0.00583007401113
3,4,0.5,F1044C2,0.00546382932814,0.0281142160296,0.0505470445146,0.0126442580331
4,5,0.666666666667,F1044C2,0.000870909257629,0.00704676773383,0.000136679401267,0.015686895397
5,6,0.833333333333,F1044C2,0.00230556773649,0.0789579343362,0.00525704993704,0.177508050666
6,7,1.0,F1044C2,0.0050849474464,0.00894214931101,0.015129111803,0.00138546330009
7,8,1.16666666667,F1044C2,0.0105460563546,0.0418934700882,0.0887188643024,1.33354622531e-05
8,9,1.33333333333,F1044C2,0.00426784376337,0.0157246055276,0.0325076237883,0.000967390819101
9,10,1.5,F1044C2,0.00092482197323,0.0178501716794,0.0151609520647,0.0254306674958
10,11,1.66666666667,F1044C2,0.0991835522596,0.0497594197449,0.011532224322,0.0108764234838
11,12,1.83333333333,F1044C2,0.0138382522696,0.0178402605719,0.0237439016485,0.00335029717263
12,13,2.0,F1044C2,0.00104905514553,0.0055925398614,0.0022868978893,0.0101280960902
13,14,2.16666666667,F1044C2,0.00570150441605,0.0325074039555,0.00187001705957,0.0705179826576
14,15,2.33333333333,F1044C2,0.0236295627345,0.014058624515,0.000562829198041,0.00871670916458
15,16,2.5,F1044C2,0.0211265801197,0.0247982532206,0.0373637181107,0.00127542866879
16,17,2.66666666667,F1044C2,0.0280290582795,0.0345711062172,0.0177705759998,0.0408157717452
17,18,2.83333333333,F1044C2,0.0870743877323,0.0518198912549,0.0279265060478,0.0134707994238
18,19,3.0,F1044C2,0.0527616170434,0.0277882647481,0.00456466223636,0.0102647991721
19,20,3.16666666667,F1044C2,0.00282616264975,0.00721794203384,0.00100248135985,0.0135389941254
20,21,3.33333333333,F1044C2,0.00196461971946,0.00802352489057,0.000642047647037,0.0166203521386
21,22,3.5,F1044C2,0.0149709854636,0.0107273239479,0.0105137393858,4.45022516435e-05
22,23,3.66666666667,F1044C2,1.53683135938e-05,0.00825807358556,0.000914834650731,0.0186754745858
23,24,3.83333333333,F1044C2,0.00256538325701,0.00651473554926,0.00494592118312,0.00832822110445
