,Interval,Time_min,video,SSI_mo_pa,SSI_mo_pa_th,SSI_mo_th,SSI_pa_th
0,1,0.0,F1073A2,0.00540041776455,0.014132310134,0.00216229424749,0.0266049587528
1,2,0.166666666667,F1073A2,0.00348495592906,0.00191122187069,1.10279863608e-06,0.00105368436856
2,3,0.333333333333,F1073A2,0.018864060109,0.00892005637283,0.00224355000363,0.000182461314755
3,4,0.5,F1073A2,0.125878352493,0.0564337388117,0.00801907420254,5.20311825621e-05
4,5,0.666666666667,F1073A2,0.0012929446061,0.00642350323585,0.00450481592663,0.00972749528456
5,6,0.833333333333,F1073A2,0.00584738857682,0.00361299035602,0.00092302961064,0.00169813415619
6,7,1.0,F1073A2,0.00137991020873,0.0101679790291,0.0197256278863,0.00270473660363
7,8,1.16666666667,F1073A2,0.00101928412425,0.0694097247973,0.0368696041007,0.127481227601
8,9,1.33333333333,F1073A2,0.00427902078272,0.0112604457259,0.0127641131327,0.00880266099601
9,10,1.5,F1073A2,0.0182840157689,0.0865889486734,0.0630075889745,0.134858716104
10,11,1.66666666667,F1073A2,0.00153185451385,0.00646183263102,0.00434161340679,0.00916763223638
11,12,1.83333333333,F1073A2,0.0198625019168,0.037928836651,0.0323544314277,0.0430820285849
12,13,2.0,F1073A2,0.0103412510205,0.00511723712582,0.00177354859968,1.98624887089e-05
13,14,2.16666666667,F1073A2,0.00588446118316,0.0316496115397,0.0364534148368,0.0354728671857
14,15,2.33333333333,F1073A2,0.00258007600379,0.11573078832,0.00399947589908,0.269917794621
15,16,2.5,F1073A2,0.0382009336997,0.0291158212234,4.63628686789e-05,0.0306930209956
16,17,2.66666666667,F1073A2,0.005258580693,0.0406947221043,0.0084078293053,0.0801753260291
17,18,2.83333333333,F1073A2,0.0249754529602,0.0173270783954,0.0138965080073,0.00340658448585
18,19,3.0,F1073A2,0.0423549231182,0.0212395545018,0.0041902447007,0.00292703861114
19,20,3.16666666667,F1073A2,0.118427591482,0.0748467653659,0.0174172348075,0.050915961242
20,21,3.33333333333,F1073A2,0.0137171655551,0.0156078395778,0.000137729404151,0.0228513362609
21,22,3.5,F1073A2,0.0575271641354,0.0323282968117,0.000226318589657,0.0191780220615
22,23,3.66666666667,F1073A2,0.0103336609753,0.0126836203771,0.00567622361093,0.0151320988945
23,24,3.83333333333,F1073A2,0.000686523649186,0.00154977662906,0.000421898833987,0.00260703531618
24,25,4.0,F1073A2,0.00624369301104,0.00836893173161,0.00263169136807,0.0114833399682
25,26,4.16666666667,F1073A2,0.434121964516,0.20013109025,0.0127155183798,0.038074052208
26,27,4.33333333333,F1073A2,0.00534988692909,0.00499206299379,0.00402201246934,0.00276347960685
27,28,4.5,F1073A2,0.00184977887303,0.0158609441322,0.000928508222932,0.0351790722059
28,29,4.66666666667,F1073A2,0.0430841328562,0.0184679043114,0.000792858469081,2.3422666604e-06
29,30,4.83333333333,F1073A2,0.000139859590177,0.0394089077941,0.00519167172153,0.0878167747035
30,31,5.0,F1073A2,0.3367395326,0.150945074226,0.0208057923086,0.00486957632524
31,32,5.16666666667,F1073A2,0.0143890518923,0.0273772682928,0.040800639039,0.012610798268
32,33,5.33333333333,F1073A2,0.00774081102753,0.0183147615216,0.000363683363009,0.0356820830999
33,34,5.5,F1073A2,0.0267000720294,0.0152778761585,0.00125126415102,0.00764637009729
34,35,5.66666666667,F1073A2,0.00634552442981,0.00981586578507,0.0115683208618,0.00465195674846
35,36,5.83333333333,F1073A2,0.0010605185249,0.0281291318522,0.00156279261752,0.0645704931343
36,37,6.0,F1073A2,0.00900130463104,0.00788553667251,0.00138478080403,0.0087053596589
37,38,6.16666666667,F1073A2,0.0146340108284,0.00704210683596,0.00137255808637,0.000877559909852
38,39,6.33333333333,F1073A2,0.0318331828719,0.0220800102782,0.0107845616423,0.0119273504201
39,40,6.5,F1073A2,0.00124099114603,0.0075737437412,0.0122027100098,0.00422777927284
40,41,6.66666666667,F1073A2,0.00300108523027,0.0102598857405,0.0187036749978,0.00312994489114
41,42,6.83333333333,F1073A2,0.0603430685017,0.057239171411,0.0210090413395,0.0629389610476
42,43,7.0,F1073A2,0.0091361448558,0.0174655666751,0.0104021889752,0.0200874593516
43,44,7.16666666667,F1073A2,0.00642738107967,0.00550363427687,0.000161384050475,0.0063792506374
44,45,7.33333333333,F1073A2,0.0315478338374,0.0206301691641,0.01502183272,0.00379232982987
45,46,7.5,F1073A2,2.4802362375e-07,0.0162771333318,0.0370469536104,0.00162690292509
46,47,7.66666666667,F1073A2,0.0836229523526,0.0373933043298,0.00501436870014,4.46454214664e-06
47,48,7.83333333333,F1073A2,0.00193426204518,0.0105020785196,0.00981321943052,0.0125592361823
48,49,8.0,F1073A2,0.062008269037,0.0314765234562,0.00705596327774,0.00754169229719
49,50,8.16666666667,F1073A2,0.000319531536028,0.00791840970527,0.00975103368687,0.00890995109714
50,51,8.33333333333,F1073A2,0.0576061543006,0.0284870904817,0.00878544291452,0.00235332079249
51,52,8.5,F1073A2,0.0505829577042,0.0215278250668,1.64535659043e-05,0.000542511525549
52,53,8.66666666667,F1073A2,0.0143026944821,0.0386467231195,0.0129200576892,0.0680726118087
53,54,8.83333333333,F1073A2,0.0320733672351,0.0266742190462,0.000355445776394,0.0312249591005
54,55,9.0,F1073A2,0.00231237621257,0.00837497380889,0.000156324909641,0.0175167167869
55,56,9.16666666667,F1073A2,0.0539305084057,0.0383142820709,0.0273956709501,0.00533937114584
56,57,9.33333333333,F1073A2,4.65218828181e-05,0.00333674664726,0.0058634136224,0.00198984782168
57,58,9.5,F1073A2,0.00140402719164,0.00275406488137,0.0036229602582,0.00162185465765
58,59,9.66666666667,F1073A2,0.0011860591535,0.00103220058625,0.000575779582691,0.000717356332248
59,60,9.83333333333,F1073A2,0.0024716496602,0.00641531562435,0.0019948595803,0.0110373684518
60,61,10.0,F1073A2,0.00426244716089,0.00532794486689,0.00348456939168,0.00458683413968
