,Interval,Time_min,video,SSI_mo_pa,SSI_mo_pa_th,SSI_mo_th,SSI_pa_th
0,1,0.0,F1069B2,0.151013912868,0.0783030832729,0.0273133336112,0.0145780910582
1,2,0.166666666667,F1069B2,0.0733549292918,0.0320984060897,0.00148440255998,0.00191304640259
2,3,0.333333333333,F1069B2,0.000555588518982,0.0166629877091,0.0106507161837,0.0277704305993
3,4,0.5,F1069B2,0.00141737156799,0.0211941751806,0.00941962977913,0.0402256790399
4,5,0.666666666667,F1069B2,0.0342781666448,0.0245572852593,0.00307573271998,0.0224525374585
5,6,0.833333333333,F1069B2,0.0049476063251,0.00677906723706,0.00627360966198,0.00533694049006
6,7,1.0,F1069B2,0.0162169020446,0.0369655938693,0.0695043382291,0.00411155416523
7,8,1.16666666667,F1069B2,0.00395524769886,0.00273715423705,0.0024740473976,4.78728911758e-05
8,9,1.33333333333,F1069B2,0.000153884605076,0.00228334574699,0.00455853062222,0.000688328143269
9,10,1.5,F1069B2,0.000987974607422,0.00561575801786,0.00323670691413,0.00890719499727
10,11,1.66666666667,F1069B2,0.00348926622459,0.014659408297,0.027122578796,0.00494610375996
11,12,1.83333333333,F1069B2,0.0448754326109,0.0287031516947,0.000821115269475,0.020985881437
12,13,2.0,F1069B2,0.000743643700024,0.00201454867118,0.00357553692593,0.000428359645259
13,14,2.16666666667,F1069B2,0.000750294968398,0.000506296689716,0.000356081963373,0.000103329152513
14,15,2.33333333333,F1069B2,9.04371970902e-05,0.000250618468876,0.000216078952428,0.000292078633999
15,16,2.5,F1069B2,0.00539860302207,0.00986966909796,0.00187095634775,0.0156622003205
16,17,2.66666666667,F1069B2,0.00210180593121,0.00097563554861,0.000143488752905,6.86485525975e-05
