,Interval,Time_min,video,SSI_mo_pa,SSI_mo_pa_th,SSI_mo_th,SSI_pa_th
0,1,0.0,F1044Q1,0.00595294946066,0.011173548306,0.0180817776901,0.00191475564246
1,2,0.166666666667,F1044Q1,0.0657156782569,0.0344927099734,0.0160084607401,4.97463064129e-05
2,3,0.333333333333,F1044Q1,0.00231904363862,0.024947140693,0.0561210413093,0.00126777862443
3,4,0.5,F1044Q1,0.0213596855402,0.0344920969014,0.011386920143,0.0527264710874
4,5,0.666666666667,F1044Q1,0.00428468875632,0.0638341108456,0.00589419610881,0.143285842183
5,6,0.833333333333,F1044Q1,0.00530940788496,0.0544339802878,0.124020716765,0.000299840303135
6,7,1.0,F1044Q1,0.0100369714138,0.00923708848984,4.888095675e-06,0.0118343907724
7,8,1.16666666667,F1044Q1,0.0788971209198,0.0742116535144,0.0808716049728,0.0053047765662
8,9,1.33333333333,F1044Q1,0.109730845446,0.0494099733606,0.0013582840413,0.00721825686521
9,10,1.5,F1044Q1,0.0318715412569,0.015847558996,0.00177490772782,0.00341970017677
10,11,1.66666666667,F1044Q1,0.00429818938357,0.00429182008565,0.00590146142144,1.56106705057e-05
11,12,1.83333333333,F1044Q1,0.0102687002512,0.00756115528589,5.13011007042e-06,0.00768940805457
12,13,2.0,F1044Q1,0.00193410157916,0.00591947173136,1.00742087921e-05,0.0120998362077
13,14,2.16666666667,F1044Q1,0.000681784026879,0.00331046665665,0.00400227531802,0.00307018639511
14,15,2.33333333333,F1044Q1,0.00954210899377,0.00639898792837,0.00552757231202,0.000254895597629
15,16,2.5,F1044Q1,0.0625196037697,0.0518913209785,0.00618360494047,0.0584982339744
16,17,2.66666666667,F1044Q1,0.0173636762827,0.0351106339254,0.00161277048575,0.0655547236237
17,18,2.83333333333,F1044Q1,0.0346344852402,0.0461892382621,0.00575982719509,0.0726553092035
18,19,3.0,F1044Q1,0.189329767702,0.0938695009684,0.0122436422736,0.01194569498
19,20,3.16666666667,F1044Q1,0.00248712627009,0.00338766122266,0.00249286957426,0.00323105576486
20,21,3.33333333333,F1044Q1,0.00981037586511,0.0370270089114,0.0463819542672,0.0356351471987
21,22,3.5,F1044Q1,0.0714763785204,0.030723002625,0.0014208276132,2.86146009314e-05
22,23,3.66666666667,F1044Q1,0.00506101246607,0.131482782286,0.266401589464,0.027354163621
23,24,3.83333333333,F1044Q1,0.000311628147257,0.0282621692817,0.0130522565916,0.0540524448583
24,25,4.0,F1044Q1,0.00476283538788,0.00629029043715,0.00281581065711,0.00698182447836
25,26,4.16666666667,F1044Q1,0.0043137383817,0.00256006677205,0.00139917602783,0.000318086613493
26,27,4.33333333333,F1044Q1,0.00154774596719,0.0244087871677,0.0367473701658,0.0181383027457
27,28,4.5,F1044Q1,0.0144793661371,0.00907080240418,0.00660375128862,0.000749154277054
28,29,4.66666666667,F1044Q1,0.00326863919155,0.00779932536755,1.75960731619e-06,0.0152598844638
29,30,4.83333333333,F1044Q1,0.08470791096,0.0407031005142,0.00209164820248,0.00805011743564
30,31,5.0,F1044Q1,0.044012205515,0.0214563866695,0.00540655476646,0.000897382485749
31,32,5.16666666667,F1044Q1,0.0353949884207,0.113495999434,0.200004211778,0.0503937462654
