,Interval,Time_min,video,SSI_fa_mo,SSI_fa_mo_th,SSI_fa_th,SSI_mo_th
0,1,0.0,F1044R1,0.00153237360546,0.0150580193735,0.0194772933107,0.0138648979985
1,2,0.166666666667,F1044R1,0.0563118439543,0.0252709650162,0.000219020394003,0.00370386588928
2,3,0.333333333333,F1044R1,0.00289394372802,0.0100488201027,0.0124631679973,0.00913606989386
3,4,0.5,F1044R1,0.00196484938698,0.0101233647026,0.00542150187654,0.0171270930615
4,5,0.666666666667,F1044R1,0.00962989644083,0.016699957657,0.00246486035781,0.028424373585
5,6,0.833333333333,F1044R1,3.30564163111e-05,0.00170662654116,0.0023000066556,0.00173599272137
6,7,1.0,F1044R1,0.00211974633395,0.00624545428914,0.000397542847754,0.0124375198495
7,8,1.16666666667,F1044R1,0.00133685166837,0.0953170650768,0.222125066173,0.00399044983515
8,9,1.33333333333,F1044R1,0.00402304365338,0.00316709586805,0.00233060176699,0.00105109922033
9,10,1.5,F1044R1,0.0136068526829,0.00761638337424,0.00227750772209,0.00252265762224
10,11,1.66666666667,F1044R1,0.00216830765632,0.00976519670364,0.00108417313885,0.0201918641108
11,12,1.83333333333,F1044R1,0.00712227517101,0.011075602462,0.00748884336245,0.0125888607192
12,13,2.0,F1044R1,0.00520866746503,0.00854785125235,0.0100500479923,0.00443327166963
13,14,2.16666666667,F1044R1,0.0752424109126,0.0862652109121,0.111803764942,0.00472544134251
14,15,2.33333333333,F1044R1,0.0172626353049,0.0254903522808,0.036431716559,0.00445035051917
15,16,2.5,F1044R1,0.0484760582673,0.0220472745495,0.000152168826077,0.00350768851331
16,17,2.66666666667,F1044R1,0.00107223613244,0.139113418974,0.32946108725,2.9049272654e-08
17,18,2.83333333333,F1044R1,0.0472801400866,0.0360608398452,0.00387863832437,0.0367858158226
18,19,3.0,F1044R1,0.0199311786195,0.0124144489239,0.00450115429716,0.00425151364646
19,20,3.16666666667,F1044R1,0.00865610819255,0.00861435284785,0.00828510486995,0.00412044889799
20,21,3.33333333333,F1044R1,0.00325041987266,0.00406205477558,0.0016196500111,0.00459034152716
21,22,3.5,F1044R1,0.00088418980877,0.00574322873989,0.00407772577556,0.00846372940915
22,23,3.66666666667,F1044R1,0.00106719502777,0.00170188183896,2.91270300582e-05,0.00295960848108
23,24,3.83333333333,F1044R1,0.000469709379275,0.0137226721119,0.0273006332392,0.00450126312061
24,25,4.0,F1044R1,0.00301275804264,0.00784658337306,0.00165860591554,0.0136405934852
25,26,4.16666666667,F1044R1,0.0311109992298,0.0153478788757,0.00202387728236,0.00385644652987
26,27,4.33333333333,F1044R1,0.0115222359794,0.00747487569725,0.000255637216894,0.00580436850017
27,28,4.5,F1044R1,0.015987965183,0.00981665460209,0.000671610174219,0.00694565194505
28,29,4.66666666667,F1044R1,0.00768723338516,0.00951410068391,0.01031873423,0.00388144026727
29,30,4.83333333333,F1044R1,0.00243702621935,0.00214198289778,0.000281712859845,0.00241845726533
30,31,5.0,F1044R1,0.00034339174845,0.0146347511818,0.00601093401535,0.0280646321317
31,32,5.16666666667,F1044R1,0.169689395951,0.0812562427993,0.0209937681363,0.00629124437525
32,33,5.33333333333,F1044R1,0.00194517762817,0.00936558555973,0.0195599481367,0.000961681689992
33,34,5.5,F1044R1,0.00111217375242,0.00186818668601,0.002115243979,0.00127576236777
34,35,5.66666666667,F1044R1,1.02614727771e-05,0.00217367085596,0.00327539198101,0.00188864359268
35,36,5.83333333333,F1044R1,0.0716996615412,0.032896561491,3.57931348008e-05,0.0061061742109
36,37,6.0,F1044R1,0.000244444784988,0.0216097817638,0.0243765709329,0.0259699756621
37,38,6.16666666667,F1044R1,0.0125117404462,0.0193068506662,0.0215267117621,0.0138465830408
38,39,6.33333333333,F1044R1,0.00120488375316,0.00397931539023,0.00624829834108,0.00214699643008
39,40,6.5,F1044R1,2.0466910153e-05,0.0025810004771,0.00604763682546,7.1332572695e-05
40,41,6.66666666667,F1044R1,0.0209917671998,0.0156215788578,0.00747915513198,0.00721655998874
41,42,6.83333333333,F1044R1,0.0137765192228,0.0134279847894,0.0181108234109,0.000146602163184
42,43,7.0,F1044R1,0.0526136625186,0.027929620669,0.000717322289942,0.0135800137736
43,44,7.16666666667,F1044R1,0.109897939308,0.0476755442896,0.00296489000321,9.46748298976e-05
44,45,7.33333333333,F1044R1,0.00122976807169,0.0193080102874,0.0433957721581,0.00156960561004
45,46,7.5,F1044R1,0.000886168297771,0.0152334255948,0.0348006355045,0.000677676517052
46,47,7.66666666667,F1044R1,1.15311553923e-05,0.00558450220473,0.00127104422213,0.0119713886848
47,48,7.83333333333,F1044R1,0.0137193357057,0.00789760683039,0.00391549583416,0.000854167801192
48,49,8.0,F1044R1,0.040059713583,0.0214367000135,0.000289030194296,0.0108315861635
49,50,8.16666666667,F1044R1,0.164794545508,0.0700222405009,0.00158917488079,0.000290589202159
50,51,8.33333333333,F1044R1,0.00417917327654,0.00920024760241,0.00853698850698,0.00843580554934
51,52,8.5,F1044R1,0.00853908652265,0.010240016023,0.00199822664474,0.0143193049071
52,53,8.66666666667,F1044R1,0.00591885594511,0.00927841202499,0.00800100020829,0.00736459159909
53,54,8.83333333333,F1044R1,0.00849575433465,0.0791193154295,0.00509160243735,0.16970456609
54,55,9.0,F1044R1,0.00103508768739,0.00236578906225,0.00191548952598,0.00258493236292
55,56,9.16666666667,F1044R1,0.00409747744879,0.00254392434977,0.0014480734319,0.000566796501549
56,57,9.33333333333,F1044R1,0.110551133501,0.0473324280047,0.0019316968681,0.000175773494961
