,Interval,Time_min,video,SSI_fa_pa,SSI_fa_mo,SSI_fa_mo_pa,SSI_mo_pa
0,1,0.0,F1044D1,0.0195884287114,0.0116424173119,0.0157146715458,0.00748390256737
1,2,0.166666666667,F1044D1,0.0592531422681,0.0421200952166,0.0892417408743,0.126563777928
2,3,0.333333333333,F1044D1,0.00300447243274,0.00686357271783,0.0114383104936,0.0179609781627
3,4,0.5,F1044D1,0.000683358704048,0.00626520378666,0.00474392583039,0.00415633412343
4,5,0.666666666667,F1044D1,0.00044093754558,0.00164678147783,0.028108249833,0.0649384303743
5,6,0.833333333333,F1044D1,0.00384608964471,0.00197101174316,0.00244853616399,3.46581844335e-08
6,7,1.0,F1044D1,0.00524322483548,0.0116862775039,0.012734010313,0.0121836363805
7,8,1.16666666667,F1044D1,0.00311823214013,0.00463705970099,0.00520639064822,0.00430448635306
8,9,1.33333333333,F1044D1,0.0783011070256,0.00991815159396,0.0386724018569,0.00571657728723
9,10,1.5,F1044D1,0.000363241931868,0.00979337562135,0.0236642518513,0.046371165238
10,11,1.66666666667,F1044D1,0.00563557818376,0.000337932706782,0.0035462600178,0.00237056346545
11,12,1.83333333333,F1044D1,0.00578556657499,0.00716123128254,0.00721293822032,0.00467746242066
12,13,2.0,F1044D1,0.0158887257318,0.000191196449908,0.0104245141877,0.00844728198671
13,14,2.16666666667,F1044D1,0.00197310899977,0.0224822222266,0.0104130935854,0.000442727732923
14,15,2.33333333333,F1044D1,0.0222295857534,0.235907210196,0.112170457962,0.0162216192048
15,16,2.5,F1044D1,0.00101452125311,0.00922434965618,0.00662759030405,0.00576188738798
16,17,2.66666666667,F1044D1,0.000161931031851,0.0150783506411,0.019018341095,0.0294363775191
17,18,2.83333333333,F1044D1,0.000681552197833,0.0273517599042,0.0184330430972,0.0162299228585
18,19,3.0,F1044D1,0.00011420128838,0.00218774841282,0.0108236837826,0.0234968214404
19,20,3.16666666667,F1044D1,0.0380038372313,0.00436417470187,0.018671169495,0.00134507745918
20,21,3.33333333333,F1044D1,0.0078657980266,0.069197518811,0.0474190373658,0.0397451453833
21,22,3.5,F1044D1,0.0101890434739,0.000251232541576,0.0104016928237,0.0144469218027
22,23,3.66666666667,F1044D1,0.0141375189858,0.00454489394192,0.0188633420193,0.024403684837
23,24,3.83333333333,F1044D1,0.00751867915079,0.00347504884849,0.00784187657893,0.0070890384057
24,25,4.0,F1044D1,0.00618565365803,0.00677105961831,0.00549771850838,4.34335552242e-05
25,26,4.16666666667,F1044D1,0.00450802184233,0.00182170951061,0.0118584545253,0.0212953323843
26,27,4.33333333333,F1044D1,0.00727856213625,0.00761178834044,0.018128811841,0.0295194374321
27,28,4.5,F1044D1,0.0440227852466,0.000490925266012,0.0187605140001,4.11699999685e-05
28,29,4.66666666667,F1044D1,0.00759630341346,0.0711065388275,0.0331341968967,0.00027396421836
29,30,4.83333333333,F1044D1,0.0133287391999,0.00383582393226,0.00971676163565,0.00525194989773
30,31,5.0,F1044D1,0.00995769557059,0.0054630851102,0.00672845293613,0.00079121779468
31,32,5.16666666667,F1044D1,0.0017389663008,3.71047956172e-05,0.000779533046055,7.98040988117e-05
32,33,5.33333333333,F1044D1,0.000699461574654,0.0136943792086,0.0100285538436,0.00974296670302
33,34,5.5,F1044D1,0.0135171172993,0.0175605878064,0.0350074482495,0.0471836277193
34,35,5.66666666667,F1044D1,0.00274465795234,0.0577349391622,0.0269752787719,0.00447630561192
35,36,5.83333333333,F1044D1,0.00122498681934,0.00071837371806,0.00401196389524,0.0074915541693
36,37,6.0,F1044D1,9.37456551029e-05,0.0985948985137,0.041521619281,4.55511881393e-05
37,38,6.16666666667,F1044D1,0.000711971059832,0.0377134590523,0.0187021324548,0.00640951860733
38,39,6.33333333333,F1044D1,0.00410036696778,1.59602099842e-05,0.00261902520706,0.00212009849864
39,40,6.5,F1044D1,0.0191454079975,4.15787138509e-05,0.0087009958728,0.00144537108963
40,41,6.66666666667,F1044D1,0.00713549669717,0.00408875090584,0.00620787882271,0.00314487265362
41,42,6.83333333333,F1044D1,0.012491964233,0.0625981860421,0.0449565731005,0.0367743252948
42,43,7.0,F1044D1,0.00545945048531,0.0630430336312,0.0519059008791,0.0584189762923
43,44,7.16666666667,F1044D1,0.00211880749332,0.000344614221733,0.00644422746399,0.0129576887731
44,45,7.33333333333,F1044D1,0.000763866830788,0.000341739425026,0.00928125514377,0.0208611226001
45,46,7.5,F1044D1,0.241113806853,0.00155484857462,0.104053962906,0.00577475531104
46,47,7.66666666667,F1044D1,0.0229992814638,6.55718200848e-08,0.0376041524072,0.0656770295085
47,48,7.83333333333,F1044D1,0.0506821470341,0.00932888533268,0.0278718873235,0.00819952775985
48,49,8.0,F1044D1,0.020380486742,0.000584203171785,0.0128976699794,0.00920551409408
49,50,8.16666666667,F1044D1,0.000856919852055,0.000243792147725,0.00172645852068,0.00297282158086
50,51,8.33333333333,F1044D1,0.00253870790223,0.0311969411434,0.0142995714731,0.000109712710548
51,52,8.5,F1044D1,0.0264665364419,0.000668251791966,0.016740148401,0.0130671123946
52,53,8.66666666667,F1044D1,0.0176883899758,1.9651295935e-07,0.00918305909353,0.00411405272923
53,54,8.83333333333,F1044D1,0.000863796016068,0.00453772792899,0.00275699343342,0.00107195799418
54,55,9.0,F1044D1,0.0561410129633,0.118641277968,0.0771683257809,0.00127161655166
55,56,9.16666666667,F1044D1,0.00256314843879,0.00756878999135,0.00433419258055,0.000108489727673
56,57,9.33333333333,F1044D1,0.010661691739,0.0128364414239,0.0102493089608,0.00129296863066
57,58,9.5,F1044D1,0.00264479104756,4.4546390493e-06,0.00214425078108,0.00245192051441
58,59,9.66666666667,F1044D1,6.3459807398e-05,0.00322984981351,0.00425158334753,0.00676006032574
59,60,9.83333333333,F1044D1,0.0148911840833,0.000398046664212,0.015863623896,0.0218320420272
60,61,10.0,F1044D1,8.41655624017e-05,0.00914306754319,0.00984795041485,0.014000915863
61,62,10.1666666667,F1044D1,0.00135514254179,0.007476509053,0.0150675233037,0.026256149136
62,63,10.3333333333,F1044D1,0.291664588,0.0114398430541,0.127735713553,0.000580227110773
63,64,10.5,F1044D1,0.0129549913742,0.00282226456151,0.0149761593207,0.0186779492968
64,65,10.6666666667,F1044D1,0.00024020786571,0.090576216309,0.0421160068734,0.00944611794618
