,Interval,Time_min,video,SSI_fa_mo,SSI_fa_mo_th,SSI_fa_th,SSI_mo_th
0,1,0.0,F1002A1,0.00328827683658,0.065523894988,0.149776009761,0.00131728865786
1,2,0.166666666667,F1002A1,0.0281214033274,0.0566803488797,0.0873418705129,0.0268774241966
2,3,0.333333333333,F1002A1,6.28297992533e-06,0.00475469921072,0.000483302441476,0.0108187716635
3,4,0.5,F1002A1,0.0019084813962,0.0193138530675,0.0300598248374,0.0148120407675
4,5,0.666666666667,F1002A1,0.000341552809937,0.00602568780128,0.00331077646373,0.0107856329177
5,6,0.833333333333,F1002A1,0.00584626299947,0.0453302257525,0.0227804395884,0.0740860771182
6,7,1.0,F1002A1,0.00346323553977,0.0241177448351,0.0446170616997,0.00768096334207
7,8,1.16666666667,F1002A1,0.0209166268458,0.027185088124,0.0337794429262,0.0129559345349
8,9,1.33333333333,F1002A1,0.000740691658808,0.00397654735346,0.00565203866777,0.00291977969357
9,10,1.5,F1002A1,0.00434743186781,0.291895379097,0.689008594819,0.00206300377398
10,11,1.66666666667,F1002A1,0.167498165534,0.0961312522265,0.000739480749973,0.0586143229515
11,12,1.83333333333,F1002A1,0.00549794074998,0.00353977404306,0.00181018467376,0.0012295767213
12,13,2.0,F1002A1,0.0131452629913,0.0061307585219,0.000229915820359,0.00126446680879
13,14,2.16666666667,F1002A1,0.0308885778535,0.018823916398,0.00955870172277,0.00561374041939
14,15,2.33333333333,F1002A1,0.000922152913367,0.00632716980102,0.0071453312635,0.00669723863311
15,16,2.5,F1002A1,0.00237641412279,0.00667365719939,0.00523764861684,0.00860470565998
16,17,2.66666666667,F1002A1,0.000885770443359,0.0801689498311,0.00877158880246,0.178473669174
17,18,2.83333333333,F1002A1,0.0119540687068,0.0116363514813,0.00551828862743,0.0110939915939
18,19,3.0,F1002A1,0.0188331984753,0.0138180350335,0.000971871591318,0.0135085990071
19,20,3.16666666667,F1002A1,0.0205219994742,0.0181533776217,0.00211313302492,0.0191951965625
20,21,3.33333333333,F1002A1,0.00453245101267,0.045229924397,0.0501417207768,0.0473492019538
21,22,3.5,F1002A1,0.0478688524542,0.0293635307144,0.00803052768959,0.0163618767099
22,23,3.66666666667,F1002A1,0.111261364066,0.055697311845,0.0177299825877,0.000790702312008
23,24,3.83333333333,F1002A1,0.000104989143761,0.00130993628787,0.00106603386029,0.00195963110295
24,25,4.0,F1002A1,0.00013239009301,0.0184070963684,0.0147613237304,0.0283820967196
25,26,4.16666666667,F1002A1,0.0305276215847,0.0230809885159,0.0238762013853,0.0012498005295
26,27,4.33333333333,F1002A1,0.00302281072858,0.00391186384182,0.00615065977203,0.000187157825163
27,28,4.5,F1002A1,0.191946377689,0.0918096233204,0.015896991493,0.0165712288855
28,29,4.66666666667,F1002A1,0.125160054769,0.0609403740153,0.000181744659943,0.0191613512187
29,30,4.83333333333,F1002A1,0.00161312541019,0.0140559739769,0.0161599091151,0.0162776422929
30,31,5.0,F1002A1,9.78745974539e-05,0.001403890489,0.000663357161068,0.00256029676726
31,32,5.16666666667,F1002A1,0.0214856604482,0.0216351699975,0.0275367706891,0.00387991581043
32,33,5.33333333333,F1002A1,0.0441495962798,0.0411097001317,0.0104917887243,0.0474467729483
33,34,5.5,F1002A1,0.00696654707424,0.0662185151273,0.0910545775003,0.0641440649636
34,35,5.66666666667,F1002A1,0.0103256668777,0.0231638831028,0.0119238354416,0.0301016491425
35,36,5.83333333333,F1002A1,0.000389069563581,0.136111288971,0.20309557158,0.111353645268
36,37,6.0,F1002A1,0.0472483186091,0.0221483097786,5.6476704604e-05,0.0050937083131
37,38,6.16666666667,F1002A1,0.00197669011167,0.0043668374065,0.00167669131001,0.00654146624316
38,39,6.33333333333,F1002A1,0.048187862179,0.0289683336202,0.00460686117915,0.0179607102283
39,40,6.5,F1002A1,0.0237426516984,0.0111509642692,0.00271901940615,0.000124427752861
40,41,6.66666666667,F1002A1,0.0845314509926,0.0474215136174,0.00626180951982,0.0251518399558
41,42,6.83333333333,F1002A1,0.0217750590046,0.0147134896915,0.00451008336551,0.0075228353646
42,43,7.0,F1002A1,0.00566218219276,0.0137309725465,0.00509269193883,0.0208402825431
43,44,7.16666666667,F1002A1,0.00774129346363,0.0279769872416,0.0410205158387,0.0202283139982
44,45,7.33333333333,F1002A1,0.0340270283153,0.0379513014044,0.00538212686538,0.0535891015877
45,46,7.5,F1002A1,0.0213502019432,0.0509851096261,0.0838336187718,0.0219249887914
46,47,7.66666666667,F1002A1,0.0551920119533,0.105454285593,0.171832673879,0.0405828064841
47,48,7.83333333333,F1002A1,0.00304699243588,0.0143702911795,0.00181648469092,0.0297174402172
48,49,8.0,F1002A1,0.00638336818711,0.0102144539686,0.00995102763012,0.00874311412918
49,50,8.16666666667,F1002A1,0.00560404570125,0.00680911600085,7.32149161935e-05,0.0104056125982
50,51,8.33333333333,F1002A1,0.0227247778198,0.0733931110168,0.150249490784,1.18721622265e-05
51,52,8.5,F1002A1,0.0158280689632,0.019749860784,7.51919519373e-05,0.0310482094366
52,53,8.66666666667,F1002A1,0.00086407193354,0.00329191772053,0.00695902671487,2.26090213218e-08
53,54,8.83333333333,F1002A1,0.000154335572075,0.00835179424148,0.000969458809861,0.0187853305663
54,55,9.0,F1002A1,0.00186393920907,0.0465217423391,0.00785635447999,0.0988851575155
55,56,9.16666666667,F1002A1,0.00746959259926,0.00878887311799,0.00452519551796,0.00950670197144
56,57,9.33333333333,F1002A1,0.0159273267517,0.0198961870047,0.0297750256101,0.00268091988467
57,58,9.5,F1002A1,0.0758173303539,0.0785410947831,0.00976950157923,0.107755806757
58,59,9.66666666667,F1002A1,0.0570744766698,0.0359251935256,0.004809582602,0.0198983085428
59,60,9.83333333333,F1002A1,0.440186355205,0.186371781855,0.00112944150648,0.00254383247954
60,61,10.0,F1002A1,0.0023479316978,0.0715096072612,0.0808009066673,0.0783756478341
61,62,10.1666666667,F1002A1,0.000218604886519,0.00163480871453,0.000169131686393,0.00348489126964
62,63,10.3333333333,F1002A1,0.0483894828288,0.0295769723219,0.0113332015367,0.0132583835996
63,64,10.5,F1002A1,0.00442585242355,0.00960358798198,0.00312585974726,0.0157754034917
64,65,10.6666666667,F1002A1,0.00935443538691,0.0139337500328,0.0173134363745,0.00762031611613
65,66,10.8333333333,F1002A1,0.0224180534307,0.0184144326791,0.00275210817652,0.0196758417739
66,67,11.0,F1002A1,0.0202006863673,0.0693281896185,0.00494361214175,0.142704772458
67,68,11.1666666667,F1002A1,0.000995470730362,0.0094720947209,0.00358163327581,0.0182055009623
68,69,11.3333333333,F1002A1,1.67631908026e-05,0.0170606425468,0.00245568724284,0.0380913833179
69,70,11.5,F1002A1,0.0110697228494,0.00727452029342,0.000913900662997,0.00501061794679
70,71,11.6666666667,F1002A1,0.000670728108417,0.021318656388,0.0028831847767,0.0474160811709
71,72,11.8333333333,F1002A1,0.0124483389881,0.0358288790733,0.0161417984457,0.0599580487957
72,73,12.0,F1002A1,0.0244795360632,0.0112773904273,0.00216886607083,0.000280450502869
73,74,12.1666666667,F1002A1,0.00518782722726,0.0191595000509,0.00564119826277,0.0333417402466
74,75,12.3333333333,F1002A1,0.0186593154592,0.0086237603322,0.0017199082845,5.68360325413e-05
75,76,12.5,F1002A1,0.0103879154937,0.00905985022294,0.00250971119225,0.00915670599141
76,77,12.6666666667,F1002A1,0.00299873212185,0.00769043173207,0.00583405648026,0.00893526119841
77,78,12.8333333333,F1002A1,0.0330063329973,0.0153306003374,0.00074146614075,0.00296500995992
78,79,13.0,F1002A1,0.00984479255749,0.00552368200038,0.00300388403888,0.000181730428622
79,80,13.1666666667,F1002A1,0.0161920348982,0.012742671233,0.000882256756093,0.0126041834016
80,81,13.3333333333,F1002A1,0.0668947108093,0.0659086431752,0.0887935022691,0.000902969718273
81,82,13.5,F1002A1,0.0555190184961,0.0305237533479,0.00103536472707,0.0144700792686
82,83,13.6666666667,F1002A1,0.00704431010217,0.0170554250528,0.0305952998679,0.00383438236075
83,84,13.8333333333,F1002A1,0.0006015108629,0.00568312363727,0.00316992969816,0.00956194627818
84,85,14.0,F1002A1,0.0248026668193,0.0246369536746,0.0302948767874,0.00169544650554
85,86,14.1666666667,F1002A1,0.021719774598,0.0108912715101,0.00386295364546,0.000140030013652
