,Interval,Time_min,video,SSI_fa_mo,SSI_fa_mo_th,SSI_fa_th,SSI_mo_th
0,1,0.0,F1044M1,0.0458088867062,0.0278331591448,0.00685249210626,0.0156784252664
1,2,0.166666666667,F1044M1,3.9819068742e-05,0.017970670465,0.0174888340387,0.0248301081058
2,3,0.333333333333,F1044M1,0.0077554776819,0.00573602523495,0.00131671583027,0.00429348725552
3,4,0.5,F1044M1,0.00413796272228,0.00631332731778,0.00552436525966,0.0057410054737
4,5,0.666666666667,F1044M1,0.018135121283,0.00769394930779,0.000120587025003,4.68467850403e-05
5,6,0.833333333333,F1044M1,0.0288764230813,0.0728190833246,0.0404478414013,0.114240883131
6,7,1.0,F1044M1,0.0994599691991,0.0442605273614,0.0019976647957,0.00464351238469
7,8,1.16666666667,F1044M1,0.0406763001756,0.042257783557,0.0479824284815,0.0173709683612
8,9,1.33333333333,F1044M1,0.0663685492182,0.0346318437322,0.00823378582187,0.00999472356182
9,10,1.5,F1044M1,0.000186104489924,0.00984549462357,0.00924327838305,0.0141004937573
10,11,1.66666666667,F1044M1,0.00133373553228,0.00430948264163,0.00471704286105,0.00399289427382
11,12,1.83333333333,F1044M1,0.000119757524181,0.0629522931414,0.00702309658418,0.142451580662
12,13,2.0,F1044M1,9.96896231487e-05,0.0157117302303,0.0151241798667,0.0217546764885
13,14,2.16666666667,F1044M1,0.00546116862826,0.0187571366631,0.0223970994004,0.0182418509044
14,15,2.33333333333,F1044M1,0.0529068366448,0.0245476072368,0.00362222515656,0.00251813602268
15,16,2.5,F1044M1,4.80990361951e-06,0.011030819918,0.0257543246752,0.000451558174628
16,17,2.66666666667,F1044M1,0.000172559246064,0.00450192339077,0.00899695805772,0.00146996469765
17,18,2.83333333333,F1044M1,0.012520669071,0.0125894388963,0.0112780197414,0.00719255538309
18,19,3.0,F1044M1,0.0189990240863,0.0294706531676,0.00398507099491,0.0488630714492
19,20,3.16666666667,F1044M1,0.00658997767939,0.00349652086732,0.000801882629587,0.00083691592249
20,21,3.33333333333,F1044M1,0.000538281288658,0.00526308221505,0.0118527314841,8.9793698829e-05
21,22,3.5,F1044M1,0.00447080806389,0.00361619200304,0.00199905714917,0.00196074455319
22,23,3.66666666667,F1044M1,0.00102493418499,0.0124135291782,0.0194506899685,0.00945648276445
23,24,3.83333333333,F1044M1,0.0108601538205,0.00707907840167,0.00221219005506,0.00409448112832
24,25,4.0,F1044M1,0.0143244852336,0.00732417542044,0.00193842822029,0.00135754935006
25,26,4.16666666667,F1044M1,0.00527500158147,0.00601962539727,0.00895028801503,0.000168933970532
26,27,4.33333333333,F1044M1,0.00454304557809,0.0036195556508,0.000109995434697,0.00389142596863
27,28,4.5,F1044M1,0.0059007720857,0.00386945208609,0.000966093486244,0.00246227563222
28,29,4.66666666667,F1044M1,0.00171571268073,0.00161984606391,0.000830099071597,0.00135485984768
29,30,4.83333333333,F1044M1,0.00428491611044,0.00786756817336,0.00372315576386,0.0101716443534
30,31,5.0,F1044M1,0.0155011443138,0.00780134066915,0.000349412030269,0.00282037210007
31,32,5.16666666667,F1044M1,0.00134835176694,0.0305975652083,0.00364816375624,0.0682927196888
32,33,5.33333333333,F1044M1,0.0914345807457,0.0473883002152,0.0107939282997,0.0139090375619
33,34,5.5,F1044M1,0.00649014751931,0.00674117557031,0.00180424406626,0.00734983205018
34,35,5.66666666667,F1044M1,3.8718501294e-06,0.00104789191377,0.00183879117254,0.000645559429414
35,36,5.83333333333,F1044M1,2.15939718773e-07,0.00917105277855,0.0103419039888,0.0114003182571
36,37,6.0,F1044M1,0.00864110324298,0.00586967824417,0.0033855974442,0.0016448977625
37,38,6.16666666667,F1044M1,0.00625791387977,0.00462189223995,0.000814486328441,0.00373767312416
38,39,6.33333333333,F1044M1,0.000795768644414,0.00563757948507,0.00875600003066,0.00364276180236
39,40,6.5,F1044M1,0.0742153988985,0.0441190482033,0.00911692155743,0.0253774502448
40,41,6.66666666667,F1044M1,0.0108741836605,0.00916962006535,0.00353885676025,0.00671761553217
41,42,6.83333333333,F1044M1,0.00174388287178,0.00461986342543,0.00503291703494,0.00396892008409
42,43,7.0,F1044M1,0.00710812564883,0.0106248335115,0.0119229764066,0.00704974383625
43,44,7.16666666667,F1044M1,0.0296825959162,0.0167047535808,0.00999547756728,7.83637981323e-05
44,45,7.33333333333,F1044M1,0.0385527785762,0.0261151569104,0.00762822739372,0.0181868465304
45,46,7.5,F1044M1,0.00649007124305,0.00354207512277,0.000476304825713,0.00137178739213
46,47,7.66666666667,F1044M1,0.0082417449321,0.00390796674205,1.1275213696e-05,0.00102244783597
47,48,7.83333333333,F1044M1,0.00923886257752,0.00944747277937,0.0126422702501,0.000903189947659
48,49,8.0,F1044M1,0.0055728274408,0.00301731720372,0.00159881912962,7.27050612159e-07
49,50,8.16666666667,F1044M1,0.0463885215183,0.0205673985174,0.00113884725743,0.00166721493288
50,51,8.33333333333,F1044M1,0.00358597873996,0.0044547565153,0.000321194906438,0.00656824953687
51,52,8.5,F1044M1,0.0317282824994,0.0149611824744,0.00373955482489,8.10032958054e-06
52,53,8.66666666667,F1044M1,0.000372434879177,0.0100118643572,0.017782620482,0.00582944689961
53,54,8.83333333333,F1044M1,0.0137499306903,0.0133448679796,0.0126023204054,0.00648370802331
54,55,9.0,F1044M1,0.000649061907949,0.0638590925306,0.147608709677,0.00401318145547
55,56,9.16666666667,F1044M1,0.00379166296866,0.00215044036219,0.000785848777456,0.000487611115993
56,57,9.33333333333,F1044M1,0.000596909361826,0.00217805182597,0.00435386133586,0.000198913390252
57,58,9.5,F1044M1,0.000838671507795,0.00316534823197,0.00107816608945,0.00568792727336
58,59,9.66666666667,F1044M1,0.0072952667673,0.00661541708468,0.00289767251651,0.00511016362215
59,60,9.83333333333,F1044M1,0.0083914261008,0.00706148695341,0.000326811909419,0.00821378685926
60,61,10.0,F1044M1,0.00113552983943,0.0670010399528,0.155878165202,0.00288291043806
61,62,10.1666666667,F1044M1,0.00314346039954,0.00444128731275,0.00628502774228,0.00130578525304
62,63,10.3333333333,F1044M1,0.000592315435727,0.00549941639034,0.0121451364762,0.000394620482676
63,64,10.5,F1044M1,0.00715760936486,0.00455072353006,0.0012843805101,0.00219586443173
