,Interval,Time_min,video,SSI_mo_ch
0,1,0.0,DRNE,0.0563050995679
1,2,0.0833333333333,DRNE,0.122753414814
2,3,0.166666666667,DRNE,0.00142647663513
3,4,0.25,DRNE,0.0533474986225
4,5,0.333333333333,DRNE,0.0715509703654
5,6,0.416666666667,DRNE,0.0278028536257
6,7,0.5,DRNE,0.0116083750716
7,8,0.583333333333,DRNE,0.0152630238114
8,9,0.666666666667,DRNE,0.351966651129
9,10,0.75,DRNE,0.0146451468277
10,11,0.833333333333,DRNE,0.023749649139
11,12,0.916666666667,DRNE,0.00169354908209
12,13,1.0,DRNE,0.0576236064052
13,14,1.08333333333,DRNE,0.0267461012536
14,15,1.16666666667,DRNE,0.00791386362465
15,16,1.25,DRNE,0.00676650878676
16,17,1.33333333333,DRNE,0.0419824237733
17,18,1.41666666667,DRNE,0.0483406195928
18,19,1.5,DRNE,0.0244319613986
19,20,1.58333333333,DRNE,0.0579427231964
20,21,1.66666666667,DRNE,0.0293391455831
21,22,1.75,DRNE,0.0756442829261
22,23,1.83333333333,DRNE,0.216583980647
23,24,1.91666666667,DRNE,0.0434537740253
24,25,2.0,DRNE,0.0947438452341
25,26,2.08333333333,DRNE,0.0654418638859
26,27,2.16666666667,DRNE,0.0648163984684
27,28,2.25,DRNE,0.00373217943201
28,29,2.33333333333,DRNE,0.217657174292
29,30,2.41666666667,DRNE,0.018809201746
30,31,2.5,DRNE,0.0104950084168
31,32,2.58333333333,DRNE,0.0196397952262
32,33,2.66666666667,DRNE,0.0387947031116
33,34,2.75,DRNE,0.00992365253434
34,35,2.83333333333,DRNE,0.1583974141
35,36,2.91666666667,DRNE,0.0109899835372
36,37,3.0,DRNE,0.00520993032057
37,38,3.08333333333,DRNE,0.00321343618885
38,39,3.16666666667,DRNE,0.0138021439974
39,40,3.25,DRNE,0.00119143676102
40,41,3.33333333333,DRNE,0.0267576396033
41,42,3.41666666667,DRNE,0.000803055257727
42,43,3.5,DRNE,0.00117766225631
43,44,3.58333333333,DRNE,2.83556154477e-05
44,45,3.66666666667,DRNE,0.267358866736
45,46,3.75,DRNE,0.0398602756768
46,47,3.83333333333,DRNE,0.00890507073358
47,48,3.91666666667,DRNE,0.122193828186
48,49,4.0,DRNE,0.0343338654892
49,50,4.08333333333,DRNE,0.138791246586
50,51,4.16666666667,DRNE,0.0838916718905
51,52,4.25,DRNE,0.116941565189
52,53,4.33333333333,DRNE,0.0476890658028
53,54,4.41666666667,DRNE,0.0756491058545
54,55,4.5,DRNE,0.187131642631
55,56,4.58333333333,DRNE,0.0429770953023
56,57,4.66666666667,DRNE,0.0119686635794
57,58,4.75,DRNE,0.000165467856237
58,59,4.83333333333,DRNE,0.175898026935
59,60,4.91666666667,DRNE,0.0949381078275
60,61,5.0,DRNE,0.205704001641
61,62,5.08333333333,DRNE,0.0935822646691
62,63,5.16666666667,DRNE,0.0770632987411
63,64,5.25,DRNE,0.0106968314006
64,65,5.33333333333,DRNE,0.000411489087607
65,66,5.41666666667,DRNE,0.029060781584
66,67,5.5,DRNE,0.00967473530809
67,68,5.58333333333,DRNE,0.0965887278076
68,69,5.66666666667,DRNE,0.0728821634893
69,70,5.75,DRNE,0.00029418510953
70,71,5.83333333333,DRNE,0.0696728318224
71,72,5.91666666667,DRNE,0.000870357725515
72,73,6.0,DRNE,0.00703779723514
73,74,6.08333333333,DRNE,0.0132061161877
74,75,6.16666666667,DRNE,0.340515664194
75,76,6.25,DRNE,0.00365747180307
76,77,6.33333333333,DRNE,0.24716369072
77,78,6.41666666667,DRNE,0.179081467932
78,79,6.5,DRNE,0.00360713211383
79,80,6.58333333333,DRNE,0.0269171935678
80,81,6.66666666667,DRNE,0.0610264540532
81,82,6.75,DRNE,0.0118150577838
82,83,6.83333333333,DRNE,0.00372226443726
83,84,6.91666666667,DRNE,0.0350369359958
84,85,7.0,DRNE,0.00410689514625
85,86,7.08333333333,DRNE,0.0606161135342
86,87,7.16666666667,DRNE,7.06236858505e-06
87,88,7.25,DRNE,0.0969414859466
88,89,7.33333333333,DRNE,0.00216050739772
89,90,7.41666666667,DRNE,3.70567351415e-06
90,91,7.5,DRNE,0.10687050783
91,92,7.58333333333,DRNE,0.0375988505107
92,93,7.66666666667,DRNE,0.000926458627688
93,94,7.75,DRNE,0.0804486614312
94,95,7.83333333333,DRNE,0.132747849046
95,96,7.91666666667,DRNE,0.0177984718112
96,97,8.0,DRNE,0.000461384155799
97,98,8.08333333333,DRNE,0.0618321343805
98,99,8.16666666667,DRNE,0.0558817932312
99,100,8.25,DRNE,0.0108707534723
100,101,8.33333333333,DRNE,0.439992949082
101,102,8.41666666667,DRNE,0.000101851673069
102,103,8.5,DRNE,0.0560671301758
103,104,8.58333333333,DRNE,0.0212148539952
104,105,8.66666666667,DRNE,0.0793194332895
105,106,8.75,DRNE,0.00473966326965
106,107,8.83333333333,DRNE,0.0125060031955
107,108,8.91666666667,DRNE,0.0306926781716
108,109,9.0,DRNE,0.00913766554686
109,110,9.08333333333,DRNE,0.0430584527793
110,111,9.16666666667,DRNE,0.412966159056
111,112,9.25,DRNE,0.175535580727
112,113,9.33333333333,DRNE,0.0179555504968
113,114,9.41666666667,DRNE,0.102128249227
114,115,9.5,DRNE,0.0109934043552
115,116,9.58333333333,DRNE,0.039594183005
116,117,9.66666666667,DRNE,0.340848370506
117,118,9.75,DRNE,0.0558522995532
118,119,9.83333333333,DRNE,0.0578474070153
119,120,9.91666666667,DRNE,0.0680806587924
120,121,10.0,DRNE,0.00304565840533
121,122,10.0833333333,DRNE,0.0187859868297
122,123,10.1666666667,DRNE,0.00333024181761
123,124,10.25,DRNE,0.00258594216227
124,125,10.3333333333,DRNE,0.00553428661549
125,126,10.4166666667,DRNE,0.102472754636
126,127,10.5,DRNE,0.00717034151942
127,128,10.5833333333,DRNE,0.0419403117604
128,129,10.6666666667,DRNE,0.0515884396208
129,130,10.75,DRNE,0.000361356869767
130,131,10.8333333333,DRNE,0.00400661860668
131,132,10.9166666667,DRNE,0.0489979762298
132,133,11.0,DRNE,0.0232310004297
133,134,11.0833333333,DRNE,0.100614518778
134,135,11.1666666667,DRNE,0.00207478779373
135,136,11.25,DRNE,0.0707648970457
136,137,11.3333333333,DRNE,0.00656283823108
137,138,11.4166666667,DRNE,0.0750745143298
138,139,11.5,DRNE,0.00443554435518
139,140,11.5833333333,DRNE,0.00785955213466
140,141,11.6666666667,DRNE,0.00300817537646
141,142,11.75,DRNE,0.0672404220258
142,143,11.8333333333,DRNE,0.0132538574263
143,144,11.9166666667,DRNE,0.089354438676
144,145,12.0,DRNE,0.00226735417639
145,146,12.0833333333,DRNE,0.043544890029
146,147,12.1666666667,DRNE,0.220910634141
147,148,12.25,DRNE,0.00112572919533
148,149,12.3333333333,DRNE,0.11107516483
149,150,12.4166666667,DRNE,0.0620883839359
150,151,12.5,DRNE,0.0986035195675
151,152,12.5833333333,DRNE,0.118379073931
152,153,12.6666666667,DRNE,0.000124256006652
153,154,12.75,DRNE,0.0149763770056
154,155,12.8333333333,DRNE,0.0300507606113
155,156,12.9166666667,DRNE,0.349974734414
156,157,13.0,DRNE,0.00324452830638
157,158,13.0833333333,DRNE,0.139530037569
158,159,13.1666666667,DRNE,0.000153655983163
159,160,13.25,DRNE,0.196175107076
160,161,13.3333333333,DRNE,0.136774085878
161,162,13.4166666667,DRNE,0.0490095989476
162,163,13.5,DRNE,0.0204710155831
163,164,13.5833333333,DRNE,0.19929945405
164,165,13.6666666667,DRNE,5.84115858596e-05
165,166,13.75,DRNE,0.00115375170839
166,167,13.8333333333,DRNE,0.0192109539309
167,168,13.9166666667,DRNE,0.0750958443477
168,169,14.0,DRNE,0.0201695672421
169,170,14.0833333333,DRNE,0.0254509896056
170,171,14.1666666667,DRNE,0.145182353772
171,172,14.25,DRNE,0.00392985155847
172,173,14.3333333333,DRNE,0.180540596829
173,174,14.4166666667,DRNE,0.00631090058129
174,175,14.5,DRNE,0.0774231213187
175,176,14.5833333333,DRNE,0.0568992950863
176,177,14.6666666667,DRNE,0.00125963383919
177,178,14.75,DRNE,0.0659261443479
178,179,14.8333333333,DRNE,2.29914977057e-08
179,180,14.9166666667,DRNE,0.00736526566236
180,181,15.0,DRNE,0.0405364382438
181,182,15.0833333333,DRNE,0.0271064315264
182,183,15.1666666667,DRNE,0.0424116706072
183,184,15.25,DRNE,0.19241064057
184,185,15.3333333333,DRNE,0.00265495171533
185,186,15.4166666667,DRNE,0.0124536471363
186,187,15.5,DRNE,0.0130351891798
187,188,15.5833333333,DRNE,0.00164733489315
188,189,15.6666666667,DRNE,0.0357083512113
189,190,15.75,DRNE,0.000962830237297
190,191,15.8333333333,DRNE,0.234212584448
191,192,15.9166666667,DRNE,0.0135969451121
192,193,16.0,DRNE,0.0282453459454
193,194,16.0833333333,DRNE,7.55147405718e-08
