,Interval,Time_min,video,SSI_fa_ch
0,1,0.0,MOSA065,0.128685836162
1,2,0.0833333333333,MOSA065,0.000155877108762
2,3,0.166666666667,MOSA065,0.0694505314774
3,4,0.25,MOSA065,0.182396868376
4,5,0.333333333333,MOSA065,0.0213802187958
5,6,0.416666666667,MOSA065,0.0443967690344
6,7,0.5,MOSA065,0.00537933340845
7,8,0.583333333333,MOSA065,0.00381182682096
8,9,0.666666666667,MOSA065,0.00327664317505
9,10,0.75,MOSA065,0.0296580473085
10,11,0.833333333333,MOSA065,0.00704322658534
11,12,0.916666666667,MOSA065,0.0037953153835
12,13,1.0,MOSA065,0.0451180557241
13,14,1.08333333333,MOSA065,0.0375096177756
14,15,1.16666666667,MOSA065,0.0101675210032
15,16,1.25,MOSA065,0.0121441847917
16,17,1.33333333333,MOSA065,0.0751643209175
17,18,1.41666666667,MOSA065,0.0867857425095
18,19,1.5,MOSA065,0.168077720459
19,20,1.58333333333,MOSA065,0.000766253813531
20,21,1.66666666667,MOSA065,0.0375426895474
21,22,1.75,MOSA065,0.000221571513631
22,23,1.83333333333,MOSA065,0.0983986479593
23,24,1.91666666667,MOSA065,0.0491580792826
24,25,2.0,MOSA065,0.0574207869887
25,26,2.08333333333,MOSA065,0.129703221376
26,27,2.16666666667,MOSA065,0.0117089250999
27,28,2.25,MOSA065,0.0124872840481
28,29,2.33333333333,MOSA065,0.104610784316
29,30,2.41666666667,MOSA065,0.412359495961
30,31,2.5,MOSA065,0.0316822293253
31,32,2.58333333333,MOSA065,0.000368401087481
32,33,2.66666666667,MOSA065,7.78917514443e-06
33,34,2.75,MOSA065,0.0020506331076
34,35,2.83333333333,MOSA065,0.0935707857854
35,36,2.91666666667,MOSA065,0.029767407173
36,37,3.0,MOSA065,0.0293399884372
37,38,3.08333333333,MOSA065,0.064330125808
38,39,3.16666666667,MOSA065,0.220449860242
39,40,3.25,MOSA065,0.0202409231167
40,41,3.33333333333,MOSA065,0.0208605307009
41,42,3.41666666667,MOSA065,0.00636843255714
42,43,3.5,MOSA065,0.000233450704891
43,44,3.58333333333,MOSA065,0.00707884296419
44,45,3.66666666667,MOSA065,0.0201191874963
45,46,3.75,MOSA065,0.133181809079
46,47,3.83333333333,MOSA065,0.00109215822106
47,48,3.91666666667,MOSA065,0.0552987030312
48,49,4.0,MOSA065,0.209558467284
49,50,4.08333333333,MOSA065,0.0712170498957
50,51,4.16666666667,MOSA065,0.0459579257411
51,52,4.25,MOSA065,0.00223608257861
52,53,4.33333333333,MOSA065,0.141355844511
53,54,4.41666666667,MOSA065,0.0665861228234
54,55,4.5,MOSA065,4.45464233831e-05
55,56,4.58333333333,MOSA065,0.0386943151189
56,57,4.66666666667,MOSA065,0.0912721935768
57,58,4.75,MOSA065,0.00323129911152
58,59,4.83333333333,MOSA065,0.00044659225419
59,60,4.91666666667,MOSA065,0.0668543082901
60,61,5.0,MOSA065,0.0146996153484
61,62,5.08333333333,MOSA065,0.000143478388832
62,63,5.16666666667,MOSA065,0.0446829476111
63,64,5.25,MOSA065,0.0213982652203
64,65,5.33333333333,MOSA065,0.000192161135582
65,66,5.41666666667,MOSA065,0.00532216116881
66,67,5.5,MOSA065,0.0919942361669
67,68,5.58333333333,MOSA065,0.0257315783283
68,69,5.66666666667,MOSA065,0.0456312287947
69,70,5.75,MOSA065,0.0369496235352
70,71,5.83333333333,MOSA065,0.20382719361
71,72,5.91666666667,MOSA065,0.0028263728713
72,73,6.0,MOSA065,0.0908003186344
