,Interval,Time_min,video,SSI_mo_ch
0,1,0.0,MAEL048,0.00608229220606
1,2,0.0833333333333,MAEL048,0.0960946531736
2,3,0.166666666667,MAEL048,0.0449967815321
3,4,0.25,MAEL048,0.244560598471
4,5,0.333333333333,MAEL048,0.012812766122
5,6,0.416666666667,MAEL048,0.0134755099315
6,7,0.5,MAEL048,0.0320325529415
7,8,0.583333333333,MAEL048,0.368899078963
8,9,0.666666666667,MAEL048,0.118705805823
9,10,0.75,MAEL048,0.0250696328858
10,11,0.833333333333,MAEL048,0.0184941469318
11,12,0.916666666667,MAEL048,0.00010893313983
12,13,1.0,MAEL048,0.000118993868058
13,14,1.08333333333,MAEL048,0.198752981128
14,15,1.16666666667,MAEL048,0.127893714844
15,16,1.25,MAEL048,0.0673158419134
16,17,1.33333333333,MAEL048,0.0301119389552
17,18,1.41666666667,MAEL048,0.0509194424413
18,19,1.5,MAEL048,0.0145476753431
19,20,1.58333333333,MAEL048,0.071959746521
20,21,1.66666666667,MAEL048,0.054060810478
21,22,1.75,MAEL048,0.00244008280224
22,23,1.83333333333,MAEL048,0.110955184836
23,24,1.91666666667,MAEL048,0.0397077353286
24,25,2.0,MAEL048,0.333593818457
25,26,2.08333333333,MAEL048,0.00270201367392
26,27,2.16666666667,MAEL048,0.00241998616265
27,28,2.25,MAEL048,0.00147026190842
28,29,2.33333333333,MAEL048,0.0196517639405
29,30,2.41666666667,MAEL048,0.206636197041
30,31,2.5,MAEL048,0.0384920460969
31,32,2.58333333333,MAEL048,0.0512050959779
32,33,2.66666666667,MAEL048,0.328370074241
33,34,2.75,MAEL048,0.0173303946505
34,35,2.83333333333,MAEL048,0.0493470092263
35,36,2.91666666667,MAEL048,0.0837626339086
36,37,3.0,MAEL048,0.0548326958412
37,38,3.08333333333,MAEL048,0.0682543036742
38,39,3.16666666667,MAEL048,0.480034969099
39,40,3.25,MAEL048,0.00851190554799
40,41,3.33333333333,MAEL048,0.070850066077
41,42,3.41666666667,MAEL048,0.140724337072
42,43,3.5,MAEL048,0.00310582670706
43,44,3.58333333333,MAEL048,0.0482272577435
44,45,3.66666666667,MAEL048,0.00626950522501
45,46,3.75,MAEL048,0.0362667320087
46,47,3.83333333333,MAEL048,0.0354979722628
47,48,3.91666666667,MAEL048,0.000876345991857
48,49,4.0,MAEL048,0.000285045743375
49,50,4.08333333333,MAEL048,0.174505351038
50,51,4.16666666667,MAEL048,0.0168682689725
51,52,4.25,MAEL048,0.233992261609
52,53,4.33333333333,MAEL048,0.0482329592108
53,54,4.41666666667,MAEL048,0.000909082515471
54,55,4.5,MAEL048,0.152047364834
55,56,4.58333333333,MAEL048,0.0184635226294
56,57,4.66666666667,MAEL048,0.00026442785394
57,58,4.75,MAEL048,0.000117949176431
58,59,4.83333333333,MAEL048,0.00137543172945
59,60,4.91666666667,MAEL048,0.0033953774035
60,61,5.0,MAEL048,0.122908053036
61,62,5.08333333333,MAEL048,0.000339078415666
62,63,5.16666666667,MAEL048,0.0650884473879
63,64,5.25,MAEL048,0.195780792527
64,65,5.33333333333,MAEL048,0.0848338961427
65,66,5.41666666667,MAEL048,0.111844519242
66,67,5.5,MAEL048,5.11256956389e-05
67,68,5.58333333333,MAEL048,0.199598091021
68,69,5.66666666667,MAEL048,0.00741236193591
69,70,5.75,MAEL048,0.0133137177465
70,71,5.83333333333,MAEL048,0.0241373798047
71,72,5.91666666667,MAEL048,0.123610972662
72,73,6.0,MAEL048,0.167732705766
73,74,6.08333333333,MAEL048,0.034285609282
74,75,6.16666666667,MAEL048,0.0640483922363
75,76,6.25,MAEL048,0.209645242939
76,77,6.33333333333,MAEL048,0.00238078186616
77,78,6.41666666667,MAEL048,0.0818671563812
78,79,6.5,MAEL048,0.0887864984664
79,80,6.58333333333,MAEL048,0.0347597187364
80,81,6.66666666667,MAEL048,0.146018367394
81,82,6.75,MAEL048,0.243347737996
82,83,6.83333333333,MAEL048,0.0203652570125
83,84,6.91666666667,MAEL048,0.165321836028
84,85,7.0,MAEL048,0.0625662522656
85,86,7.08333333333,MAEL048,0.11340220037
86,87,7.16666666667,MAEL048,0.159758434256
87,88,7.25,MAEL048,0.167224932668
88,89,7.33333333333,MAEL048,0.000426819673316
89,90,7.41666666667,MAEL048,0.00172221401405
90,91,7.5,MAEL048,0.000465106318859
91,92,7.58333333333,MAEL048,0.127217227516
92,93,7.66666666667,MAEL048,0.0104067557211
93,94,7.75,MAEL048,0.0377534351655
94,95,7.83333333333,MAEL048,0.160187175019
95,96,7.91666666667,MAEL048,0.191271142223
96,97,8.0,MAEL048,0.00300670483306
97,98,8.08333333333,MAEL048,0.0541654309513
98,99,8.16666666667,MAEL048,0.00856373226972
99,100,8.25,MAEL048,0.0303093150063
100,101,8.33333333333,MAEL048,0.198784570684
101,102,8.41666666667,MAEL048,1.01060697553e-05
102,103,8.5,MAEL048,0.0553808926917
103,104,8.58333333333,MAEL048,0.200938604579
104,105,8.66666666667,MAEL048,0.0105581989524
105,106,8.75,MAEL048,0.182709175617
106,107,8.83333333333,MAEL048,0.249198280493
107,108,8.91666666667,MAEL048,0.00029674844365
108,109,9.0,MAEL048,0.0147445533046
109,110,9.08333333333,MAEL048,0.160714454793
110,111,9.16666666667,MAEL048,0.243189174658
111,112,9.25,MAEL048,0.00510527584131
112,113,9.33333333333,MAEL048,0.103092021146
113,114,9.41666666667,MAEL048,0.0518719815231
114,115,9.5,MAEL048,0.0415333214533
115,116,9.58333333333,MAEL048,0.0037504737844
116,117,9.66666666667,MAEL048,0.0239253373754
117,118,9.75,MAEL048,0.11939067114
118,119,9.83333333333,MAEL048,0.253483865172
119,120,9.91666666667,MAEL048,4.53164594255e-05
120,121,10.0,MAEL048,0.112158625763
121,122,10.0833333333,MAEL048,0.00285520663612
122,123,10.1666666667,MAEL048,0.0919509390136
123,124,10.25,MAEL048,0.0380691505594
124,125,10.3333333333,MAEL048,0.150821440416
125,126,10.4166666667,MAEL048,0.0196872928861
126,127,10.5,MAEL048,0.0741030764183
127,128,10.5833333333,MAEL048,0.0144893751081
128,129,10.6666666667,MAEL048,0.0610998831115
