,Interval,Time_min,video,SSI_mo_ch
0,1,0.0,NUMA027,0.206424226639
1,2,0.5,NUMA027,0.0032377261074
2,3,1.0,NUMA027,1.68766816442e-05
3,4,1.5,NUMA027,0.0177131776191
4,5,2.0,NUMA027,0.000503419017514
5,6,2.5,NUMA027,0.166052426302
6,7,3.0,NUMA027,0.0235826874679
7,8,3.5,NUMA027,0.287685489481
8,9,4.0,NUMA027,0.00317676526248
9,10,4.5,NUMA027,0.067821194969
10,11,5.0,NUMA027,0.0555090155334
11,12,5.5,NUMA027,0.00704353068963
12,13,6.0,NUMA027,0.0216048553874
13,14,6.5,NUMA027,0.0276503459511
14,15,7.0,NUMA027,0.00323547410479
15,16,7.5,NUMA027,0.0596306606262
16,17,8.0,NUMA027,0.0155280916691
17,18,8.5,NUMA027,0.0641660005572
18,19,9.0,NUMA027,0.021077406404
19,20,9.5,NUMA027,0.138554229058
20,21,10.0,NUMA027,0.0125664537423
21,22,10.5,NUMA027,0.0115065218394
22,23,11.0,NUMA027,0.228766831054
23,24,11.5,NUMA027,0.00250761906746
24,25,12.0,NUMA027,0.000384171987202
25,26,12.5,NUMA027,0.000776680879799
