,Interval,Time_min,video,SSI_fa_ch
0,1,0.0,BAJE059,0.360115577965
1,2,0.0833333333333,BAJE059,0.209614032357
2,3,0.166666666667,BAJE059,0.043453390654
3,4,0.25,BAJE059,0.020333531229
4,5,0.333333333333,BAJE059,0.0203603483693
5,6,0.416666666667,BAJE059,0.003377750322
6,7,0.5,BAJE059,0.0030454451599
7,8,0.583333333333,BAJE059,0.154347187341
8,9,0.666666666667,BAJE059,0.412031538531
9,10,0.75,BAJE059,0.0896793832488
10,11,0.833333333333,BAJE059,0.378285408494
11,12,0.916666666667,BAJE059,0.0621580907663
12,13,1.0,BAJE059,0.0848989174535
13,14,1.08333333333,BAJE059,0.0986640958369
14,15,1.16666666667,BAJE059,0.234359589137
15,16,1.25,BAJE059,0.0449295059901
16,17,1.33333333333,BAJE059,0.156760443136
17,18,1.41666666667,BAJE059,0.0996063012259
18,19,1.5,BAJE059,0.0645561268596
19,20,1.58333333333,BAJE059,0.0059368029425
20,21,1.66666666667,BAJE059,0.0325195132915
21,22,1.75,BAJE059,0.00887398625979
22,23,1.83333333333,BAJE059,0.000933276758092
23,24,1.91666666667,BAJE059,0.0474927545562
24,25,2.0,BAJE059,0.00975965634248
25,26,2.08333333333,BAJE059,0.00228850800048
26,27,2.16666666667,BAJE059,0.00832400451864
27,28,2.25,BAJE059,0.000296179980264
28,29,2.33333333333,BAJE059,0.266501855929
29,30,2.41666666667,BAJE059,0.106957852956
30,31,2.5,BAJE059,0.145317551606
31,32,2.58333333333,BAJE059,0.157434654744
32,33,2.66666666667,BAJE059,0.570308088368
33,34,2.75,BAJE059,0.0677641615133
34,35,2.83333333333,BAJE059,0.0346983256041
35,36,2.91666666667,BAJE059,0.0602901474537
36,37,3.0,BAJE059,0.0467011991769
37,38,3.08333333333,BAJE059,0.105848133316
38,39,3.16666666667,BAJE059,0.199912349642
39,40,3.25,BAJE059,0.204801576753
40,41,3.33333333333,BAJE059,0.0603773813037
41,42,3.41666666667,BAJE059,0.0884353999671
42,43,3.5,BAJE059,0.0658363093505
43,44,3.58333333333,BAJE059,0.0609067366848
44,45,3.66666666667,BAJE059,0.0537004819934
45,46,3.75,BAJE059,0.3086684639
46,47,3.83333333333,BAJE059,0.0217619920709
47,48,3.91666666667,BAJE059,0.0618756927394
48,49,4.0,BAJE059,0.231219626561
49,50,4.08333333333,BAJE059,0.0487088358254
50,51,4.16666666667,BAJE059,0.00163869717778
51,52,4.25,BAJE059,0.0653699136405
52,53,4.33333333333,BAJE059,0.0258844064121
53,54,4.41666666667,BAJE059,0.133386829044
54,55,4.5,BAJE059,0.0018591898101
55,56,4.58333333333,BAJE059,0.198524473062
56,57,4.66666666667,BAJE059,0.00567759149909
57,58,4.75,BAJE059,0.0102517385305
58,59,4.83333333333,BAJE059,0.0040094865374
59,60,4.91666666667,BAJE059,0.0366528528193
60,61,5.0,BAJE059,0.132840963421
61,62,5.08333333333,BAJE059,0.119989347397
62,63,5.16666666667,BAJE059,0.0852199621049
63,64,5.25,BAJE059,0.0222353984545
64,65,5.33333333333,BAJE059,0.0648333933812
65,66,5.41666666667,BAJE059,0.0161347793256
66,67,5.5,BAJE059,0.131328315133
67,68,5.58333333333,BAJE059,0.737469089055
68,69,5.66666666667,BAJE059,0.47969096147
69,70,5.75,BAJE059,0.153145872829
70,71,5.83333333333,BAJE059,0.0282832867717
71,72,5.91666666667,BAJE059,0.0216650210459
72,73,6.0,BAJE059,0.0232030796008
73,74,6.08333333333,BAJE059,0.350027311158
74,75,6.16666666667,BAJE059,0.245467170937
75,76,6.25,BAJE059,0.0360593361886
76,77,6.33333333333,BAJE059,0.184933324431
77,78,6.41666666667,BAJE059,0.00165182081391
78,79,6.5,BAJE059,0.309586558849
79,80,6.58333333333,BAJE059,0.0814448470867
80,81,6.66666666667,BAJE059,0.0577296820123
81,82,6.75,BAJE059,0.000427226080023
82,83,6.83333333333,BAJE059,0.18498466547
83,84,6.91666666667,BAJE059,0.0268572730339
84,85,7.0,BAJE059,0.585472617253
85,86,7.08333333333,BAJE059,0.0412615512014
86,87,7.16666666667,BAJE059,0.158886818771
87,88,7.25,BAJE059,0.0832467847223
88,89,7.33333333333,BAJE059,0.11253918896
89,90,7.41666666667,BAJE059,0.0895998913177
90,91,7.5,BAJE059,0.00559746229539
91,92,7.58333333333,BAJE059,0.159805633585
92,93,7.66666666667,BAJE059,0.0464939348538
93,94,7.75,BAJE059,0.0614536453374
94,95,7.83333333333,BAJE059,0.00125444550706
95,96,7.91666666667,BAJE059,0.0293233345159
96,97,8.0,BAJE059,0.00240003309727
97,98,8.08333333333,BAJE059,0.25372700372
98,99,8.16666666667,BAJE059,0.149129286261
99,100,8.25,BAJE059,0.0761207393932
100,101,8.33333333333,BAJE059,0.494190404615
101,102,8.41666666667,BAJE059,0.0719309114107
102,103,8.5,BAJE059,0.0268887370719
103,104,8.58333333333,BAJE059,0.253874116242
104,105,8.66666666667,BAJE059,0.0729859453119
105,106,8.75,BAJE059,0.00232629486649
106,107,8.83333333333,BAJE059,0.0019996880892
107,108,8.91666666667,BAJE059,0.0813207172569
108,109,9.0,BAJE059,0.0938477289783
109,110,9.08333333333,BAJE059,0.266074122454
110,111,9.16666666667,BAJE059,0.373288178126
111,112,9.25,BAJE059,0.20703975638
112,113,9.33333333333,BAJE059,0.0928810448525
113,114,9.41666666667,BAJE059,0.165049170339
114,115,9.5,BAJE059,0.00120351714328
115,116,9.58333333333,BAJE059,0.0155473348028
116,117,9.66666666667,BAJE059,0.160269213829
117,118,9.75,BAJE059,0.0412859965127
118,119,9.83333333333,BAJE059,0.179788993051
119,120,9.91666666667,BAJE059,0.380366432905
120,121,10.0,BAJE059,0.0555189343406
121,122,10.0833333333,BAJE059,0.183068427527
122,123,10.1666666667,BAJE059,0.0466334575729
123,124,10.25,BAJE059,0.168419300007
124,125,10.3333333333,BAJE059,0.0152150831757
125,126,10.4166666667,BAJE059,0.000172445352197
126,127,10.5,BAJE059,0.00329980506076
127,128,10.5833333333,BAJE059,0.268890550056
128,129,10.6666666667,BAJE059,0.0347501259778
129,130,10.75,BAJE059,0.0738226993824
130,131,10.8333333333,BAJE059,0.02722964572
131,132,10.9166666667,BAJE059,0.104140768774
132,133,11.0,BAJE059,0.182102737081
133,134,11.0833333333,BAJE059,0.0181336366176
134,135,11.1666666667,BAJE059,0.401881244858
135,136,11.25,BAJE059,0.000749238541345
136,137,11.3333333333,BAJE059,0.176353471527
137,138,11.4166666667,BAJE059,0.0975229707918
138,139,11.5,BAJE059,0.0592176511649
139,140,11.5833333333,BAJE059,0.000216854058602
140,141,11.6666666667,BAJE059,0.00102853085267
141,142,11.75,BAJE059,0.00146974492005
142,143,11.8333333333,BAJE059,0.00275803161983
143,144,11.9166666667,BAJE059,1.64402335922e-05
144,145,12.0,BAJE059,0.00205378528817
145,146,12.0833333333,BAJE059,0.115476771365
146,147,12.1666666667,BAJE059,0.025762407216
147,148,12.25,BAJE059,0.00731507359811
148,149,12.3333333333,BAJE059,0.0787055565561
149,150,12.4166666667,BAJE059,0.0126840322569
150,151,12.5,BAJE059,0.0420568271677
151,152,12.5833333333,BAJE059,0.00308439172229
152,153,12.6666666667,BAJE059,0.0217550076203
153,154,12.75,BAJE059,0.0075647712017
154,155,12.8333333333,BAJE059,0.163607425981
155,156,12.9166666667,BAJE059,0.112804336873
156,157,13.0,BAJE059,0.00698542979484
157,158,13.0833333333,BAJE059,0.0014188818379
158,159,13.1666666667,BAJE059,0.00996834623537
159,160,13.25,BAJE059,0.161408536078
160,161,13.3333333333,BAJE059,0.0225182603279
161,162,13.4166666667,BAJE059,0.197516777711
162,163,13.5,BAJE059,0.0200920850059
163,164,13.5833333333,BAJE059,0.0702769073842
164,165,13.6666666667,BAJE059,0.0932756191013
165,166,13.75,BAJE059,0.1091081651
166,167,13.8333333333,BAJE059,0.142796577296
167,168,13.9166666667,BAJE059,0.0180789561571
168,169,14.0,BAJE059,0.030877283959
169,170,14.0833333333,BAJE059,0.000687762055723
170,171,14.1666666667,BAJE059,0.00203748120696
171,172,14.25,BAJE059,0.0458822880445
172,173,14.3333333333,BAJE059,0.0034503068358
173,174,14.4166666667,BAJE059,0.00709334399638
174,175,14.5,BAJE059,0.0612410097025
175,176,14.5833333333,BAJE059,0.126137859115
176,177,14.6666666667,BAJE059,0.0729375323036
177,178,14.75,BAJE059,0.0429478614279
178,179,14.8333333333,BAJE059,0.0502419902175
179,180,14.9166666667,BAJE059,0.091951876542
180,181,15.0,BAJE059,0.0379052500365
181,182,15.0833333333,BAJE059,0.0186195909198
182,183,15.1666666667,BAJE059,0.000820345889369
183,184,15.25,BAJE059,0.044034387457
184,185,15.3333333333,BAJE059,0.0386215979681
185,186,15.4166666667,BAJE059,0.284544466441
186,187,15.5,BAJE059,0.0145143131854
187,188,15.5833333333,BAJE059,0.0169441964063
188,189,15.6666666667,BAJE059,0.198850034309
189,190,15.75,BAJE059,0.0147469029867
190,191,15.8333333333,BAJE059,0.0395867468881
191,192,15.9166666667,BAJE059,0.00363343188784
192,193,16.0,BAJE059,0.0274843393727
193,194,16.0833333333,BAJE059,0.00384823057446
194,195,16.1666666667,BAJE059,0.337442213549
195,196,16.25,BAJE059,0.0552331665374
196,197,16.3333333333,BAJE059,0.042069800253
197,198,16.4166666667,BAJE059,0.0441374449572
198,199,16.5,BAJE059,0.00276323770089
199,200,16.5833333333,BAJE059,0.132732158942
200,201,16.6666666667,BAJE059,0.112733931658
201,202,16.75,BAJE059,0.00718801875845
