frame,father,mother,child,therapist,file
1,NA,0.0747301,0.127288,NA,SEEM035.MTS.avi
2,NA,0.0845431,0.128942,NA,SEEM035.MTS.avi
3,NA,0.0894491,0.133594,NA,SEEM035.MTS.avi
4,NA,0.0886727,0.133167,NA,SEEM035.MTS.avi
5,NA,0.090422,0.126051,NA,SEEM035.MTS.avi
6,NA,0.0947005,0.120397,NA,SEEM035.MTS.avi
7,NA,0.0974677,0.114828,NA,SEEM035.MTS.avi
8,NA,0.0961714,0.11062,NA,SEEM035.MTS.avi
9,NA,0.0904909,0.113641,NA,SEEM035.MTS.avi
10,NA,0.0831659,0.116286,NA,SEEM035.MTS.avi
11,NA,0.0850043,0.114352,NA,SEEM035.MTS.avi
12,NA,0.0862197,0.106653,NA,SEEM035.MTS.avi
13,NA,0.0831328,0.0963354,NA,SEEM035.MTS.avi
14,NA,0.0801837,0.0883182,NA,SEEM035.MTS.avi
15,NA,0.0832063,0.0788075,NA,SEEM035.MTS.avi
16,NA,0.0849124,0.0686561,NA,SEEM035.MTS.avi
17,NA,0.0838017,0.0595725,NA,SEEM035.MTS.avi
18,NA,0.07818,0.0503311,NA,SEEM035.MTS.avi
19,NA,0.0747899,0.041422,NA,SEEM035.MTS.avi
20,NA,0.0682265,0.0305323,NA,SEEM035.MTS.avi
21,NA,0.057504,0.0195155,NA,SEEM035.MTS.avi
22,NA,0.047681,0.0162397,NA,SEEM035.MTS.avi
23,NA,0.0356098,0.020861,NA,SEEM035.MTS.avi
24,NA,0.0457379,0.0318275,NA,SEEM035.MTS.avi
25,NA,0.0582317,0.0429169,NA,SEEM035.MTS.avi
26,NA,0.0739446,0.054182,NA,SEEM035.MTS.avi
27,NA,0.0891055,0.0652909,NA,SEEM035.MTS.avi
28,NA,0.100383,0.0749831,NA,SEEM035.MTS.avi
29,NA,0.108378,0.0860319,NA,SEEM035.MTS.avi
30,NA,0.114077,0.0958483,NA,SEEM035.MTS.avi
31,NA,0.116922,0.102974,NA,SEEM035.MTS.avi
32,NA,0.120967,0.108331,NA,SEEM035.MTS.avi
33,NA,0.112057,0.116903,NA,SEEM035.MTS.avi
34,NA,0.10157,0.12633,NA,SEEM035.MTS.avi
35,NA,0.104545,0.136108,NA,SEEM035.MTS.avi
36,NA,0.125886,0.147289,NA,SEEM035.MTS.avi
37,NA,0.13867,0.155902,NA,SEEM035.MTS.avi
38,NA,0.137087,0.156833,NA,SEEM035.MTS.avi
39,NA,0.115483,0.153373,NA,SEEM035.MTS.avi
40,NA,0.0870172,0.145529,NA,SEEM035.MTS.avi
41,NA,0.0830924,0.137829,NA,SEEM035.MTS.avi
42,NA,0.0859551,0.132846,NA,SEEM035.MTS.avi
43,NA,0.0922411,0.128686,NA,SEEM035.MTS.avi
44,NA,0.100673,0.124502,NA,SEEM035.MTS.avi
45,NA,0.105553,0.118095,NA,SEEM035.MTS.avi
46,NA,0.0994356,0.108798,NA,SEEM035.MTS.avi
47,NA,0.0915805,0.101463,NA,SEEM035.MTS.avi
48,NA,0.082769,0.0925948,NA,SEEM035.MTS.avi
49,NA,0.0831834,0.0813798,NA,SEEM035.MTS.avi
50,NA,0.0886617,0.0721762,NA,SEEM035.MTS.avi
51,NA,0.0942338,0.063073,NA,SEEM035.MTS.avi
52,NA,0.0971305,0.0529217,NA,SEEM035.MTS.avi
53,NA,0.0922778,0.0459164,NA,SEEM035.MTS.avi
54,NA,0.0852385,0.0404143,NA,SEEM035.MTS.avi
55,NA,0.0755506,0.0369472,NA,SEEM035.MTS.avi
56,NA,0.0670358,0.0357399,NA,SEEM035.MTS.avi
57,NA,0.0629723,0.0355905,NA,SEEM035.MTS.avi
58,NA,0.0561994,0.0352527,NA,SEEM035.MTS.avi
59,NA,0.0527891,0.0362633,NA,SEEM035.MTS.avi
60,NA,0.0524529,0.0364824,NA,SEEM035.MTS.avi
61,NA,0.0444553,0.0331256,NA,SEEM035.MTS.avi
62,NA,0.0398948,0.032323,NA,SEEM035.MTS.avi
63,NA,0.0454127,0.0299949,NA,SEEM035.MTS.avi
64,NA,0.0474228,0.0243491,NA,SEEM035.MTS.avi
65,NA,0.049998,0.0212086,NA,SEEM035.MTS.avi
