frame,father,mother,child,therapist,file
1,NA,0.00199795,0.0150914,NA,SHAN042.MTS.avi
2,NA,0.00912133,0.0162574,NA,SHAN042.MTS.avi
3,NA,0.0152381,0.0157955,NA,SHAN042.MTS.avi
4,NA,0.00945929,0.0154657,NA,SHAN042.MTS.avi
5,NA,0.00464741,0.0121859,NA,SHAN042.MTS.avi
6,NA,0.00832703,0.0155103,NA,SHAN042.MTS.avi
7,NA,0.00219494,0.012788,NA,SHAN042.MTS.avi
8,NA,0.0022591,0.0110931,NA,SHAN042.MTS.avi
9,NA,0.00981261,0.0162909,NA,SHAN042.MTS.avi
10,NA,0.0128669,0.0185019,NA,SHAN042.MTS.avi
11,NA,0.0157296,0.0139604,NA,SHAN042.MTS.avi
12,NA,0.0218897,0.011673,NA,SHAN042.MTS.avi
13,NA,0.0202261,0.00624587,NA,SHAN042.MTS.avi
14,NA,0.0210033,0.00805703,NA,SHAN042.MTS.avi
15,NA,0.0232154,0.0132149,NA,SHAN042.MTS.avi
16,NA,0.0220777,0.0130238,NA,SHAN042.MTS.avi
17,NA,0.0226605,0.0125347,NA,SHAN042.MTS.avi
18,NA,0.0225277,0.0139986,NA,SHAN042.MTS.avi
19,NA,0.0226235,0.014408,NA,SHAN042.MTS.avi
20,NA,0.0241127,0.0151312,NA,SHAN042.MTS.avi
21,NA,0.0264811,0.0121317,NA,SHAN042.MTS.avi
22,NA,0.0308285,0.00743897,NA,SHAN042.MTS.avi
23,NA,0.0332729,0.00682569,NA,SHAN042.MTS.avi
24,NA,0.0299014,0.00717455,NA,SHAN042.MTS.avi
25,NA,0.0209608,0.00720322,NA,SHAN042.MTS.avi
26,NA,0.0175387,0.00756481,NA,SHAN042.MTS.avi
27,NA,0.0179399,0.00503206,NA,SHAN042.MTS.avi
28,NA,0.0240793,0.0046163,NA,SHAN042.MTS.avi
29,NA,0.0308258,0.0069595,NA,SHAN042.MTS.avi
30,NA,0.0368305,0.00763012,NA,SHAN042.MTS.avi
31,NA,0.0410686,0.00676835,NA,SHAN042.MTS.avi
32,NA,0.0452569,0.00715702,NA,SHAN042.MTS.avi
33,NA,0.049242,0.00613596,NA,SHAN042.MTS.avi
34,NA,0.038964,0.00480586,NA,SHAN042.MTS.avi
35,NA,0.030046,0.00489825,NA,SHAN042.MTS.avi
36,NA,0.0282116,0.00564533,NA,SHAN042.MTS.avi
37,NA,0.0258106,0.00630162,NA,SHAN042.MTS.avi
38,NA,0.0256335,0.0058333,NA,SHAN042.MTS.avi
39,NA,0.0210439,0.0057664,NA,SHAN042.MTS.avi
40,NA,0.0191644,0.00654534,NA,SHAN042.MTS.avi
41,NA,0.0172324,0.00708853,NA,SHAN042.MTS.avi
42,NA,0.0150221,0.00748517,NA,SHAN042.MTS.avi
43,NA,0.0138618,0.00628091,NA,SHAN042.MTS.avi
44,NA,0.0130494,0.00449683,NA,SHAN042.MTS.avi
