frame,father,mother,child,therapist,file
1,NA,0.000316684,0.0134706,NA,BRLO041.MTS.avi
2,NA,0.000415126,0.0363137,NA,BRLO041.MTS.avi
3,NA,0.000681661,0.0473246,NA,BRLO041.MTS.avi
4,NA,0.00024146,0.0301253,NA,BRLO041.MTS.avi
5,NA,0.000418841,0.0126307,NA,BRLO041.MTS.avi
6,NA,0.00304797,0.0102593,NA,BRLO041.MTS.avi
7,NA,0.00180817,0.0132996,NA,BRLO041.MTS.avi
8,NA,0.00166143,0.0145741,NA,BRLO041.MTS.avi
9,NA,0.00142183,0.00837908,NA,BRLO041.MTS.avi
10,NA,0.0010002,0.00538562,NA,BRLO041.MTS.avi
11,NA,0.000537713,0.00666013,NA,BRLO041.MTS.avi
12,NA,0.0007606,0.0129477,NA,BRLO041.MTS.avi
13,NA,0.000125374,0.00594336,NA,BRLO041.MTS.avi
14,NA,0.0001068,0.00315033,NA,BRLO041.MTS.avi
15,NA,3.71477e-05,0.00238453,NA,BRLO041.MTS.avi
16,NA,3.90051e-05,0.00197386,NA,BRLO041.MTS.avi
17,NA,3.15756e-05,0.00103486,NA,BRLO041.MTS.avi
18,NA,4.73633e-05,0.000988017,NA,BRLO041.MTS.avi
19,NA,0.00018481,0.00103377,NA,BRLO041.MTS.avi
20,NA,0.000386336,0.00111547,NA,BRLO041.MTS.avi
21,NA,0.000222886,0.00128649,NA,BRLO041.MTS.avi
22,NA,0.000133732,0.000749455,NA,BRLO041.MTS.avi
23,NA,0.000146734,0.000484749,NA,BRLO041.MTS.avi
24,NA,4.08625e-05,0.000779956,NA,BRLO041.MTS.avi
25,NA,1.85739e-05,0.00100436,NA,BRLO041.MTS.avi
26,NA,8.63685e-05,0.000738562,NA,BRLO041.MTS.avi
27,NA,0.00015602,0.00102179,NA,BRLO041.MTS.avi
28,NA,0.000225672,0.00171133,NA,BRLO041.MTS.avi
29,NA,0.000559073,0.00134096,NA,BRLO041.MTS.avi
30,NA,0.00189361,0.00101852,NA,BRLO041.MTS.avi
31,NA,0.00486357,0.00158932,NA,BRLO041.MTS.avi
32,NA,0.00833874,0.00217974,NA,BRLO041.MTS.avi
33,NA,0.0111025,0.00181917,NA,BRLO041.MTS.avi
34,NA,0.0120628,0.00159477,NA,BRLO041.MTS.avi
35,NA,0.0136899,0.00207734,NA,BRLO041.MTS.avi
36,NA,0.0153485,0.00236275,NA,BRLO041.MTS.avi
37,NA,0.0169161,0.00268845,NA,BRLO041.MTS.avi
38,NA,0.0209021,0.00354575,NA,BRLO041.MTS.avi
39,NA,0.0257276,0.003939,NA,BRLO041.MTS.avi
40,NA,0.0308335,0.00403268,NA,BRLO041.MTS.avi
41,NA,0.0397787,0.00453813,NA,BRLO041.MTS.avi
42,NA,0.0469361,0.00498148,NA,BRLO041.MTS.avi
43,NA,0.0491947,0.0064085,NA,BRLO041.MTS.avi
