"","video","frame_index","slidedMother","slidedTherapist","slidedPatient"
"47","F1044H.VOB",47,0.001461338,0.0006272158,0.022611408
"48","F1044H.VOB",48,0.001485426,0.000781747,0.025241888
"49","F1044H.VOB",49,0.00160319,0.0008181072,0.02600186
"50","F1044H.VOB",50,0.001737012,0.0008362874,0.02483806
"51","F1044H.VOB",51,0.001937746,0.0007726568,0.02194678
"52","F1044H.VOB",52,0.002234832,0.0007272064,0.01798986
"53","F1044H.VOB",53,0.00252121,0.0007453864,0.01622592
"54","F1044H.VOB",54,0.002727296,0.0007817468,0.01650636
"55","F1044H.VOB",55,0.002861118,0.0007726566,0.0162708
"56","F1044H.VOB",56,0.003021704,0.0007453864,0.01434702
"57","F1044H.VOB",57,0.003112702,0.0007635666,0.01289436
"58","F1044H.VOB",58,0.003241172,0.0006090356,0.0122101
"59","F1044H.VOB",59,0.00339373,0.000663576,0.0126616
"60","F1044H.VOB",60,0.00350614,0.0006090356,0.01390672
"61","F1044H.VOB",61,0.003546288,0.0007272066,0.01490786
"62","F1044H.VOB",62,0.003543612,0.0006363058,0.01518268
"63","F1044H.VOB",63,0.003457966,0.0005817652,0.01511818
"64","F1044H.VOB",64,0.003310762,0.0007453872,0.01460218
"65","F1044H.VOB",65,0.003318792,0.0010271788,0.0137104
"66","F1044H.VOB",66,0.003286674,0.00087264748,0.01374126
"67","F1044H.VOB",67,0.003075236,0.00080901688,0.0148574
"68","F1044H.VOB",68,0.002810268,0.00088173768,0.01532854
"69","F1044H.VOB",69,0.002438242,0.00069993568,0.01457418
"70","F1044H.VOB",70,0.0018922472,0.00052722508,0.012818664
"71","F1044H.VOB",71,0.0013676644,0.000618126,0.010468624
"72","F1044H.VOB",72,0.000936756,0.0008271976,0.008096148
"73","F1044H.VOB",73,0.00058078888,0.0008362876,0.006621058
"74","F1044H.VOB",74,0.00035329088,0.0006999362,0.005650748
"75","F1044H.VOB",75,0.00019002768,0.00057267496,0.005530162
"76","F1044H.VOB",76,5.888182e-05,0.00055449476,0.005670378
"77","F1044H.VOB",77,1.87351e-05,0.00046359416,0.005134748
"78","F1044H.VOB",78,3.747022e-05,0.00051813476,0.004200904
"79","F1044H.VOB",79,6.958762e-05,0.00059994556,0.003334362
"80","F1044H.VOB",80,0.00010170502,0.0005817654,0.0022855376
"81","F1044H.VOB",81,0.00013649888,0.000663576,0.00149191
"82","F1044H.VOB",82,0.0001819984,0.0005817652,0.001562018
"83","F1044H.VOB",83,0.000227498,0.0006181254,0.001906952
"84","F1044H.VOB",84,0.0002917326,0.000572675,0.002425756
"85","F1044H.VOB",85,0.0003720258,0.000863557,0.0029109064
"86","F1044H.VOB",86,0.000409496,0.0007908364,0.00334558
"87","F1044H.VOB",87,0.0004228782,0.00073629596,0.003600776
"88","F1044H.VOB",88,0.0004255546,0.00077265596,0.003665274
"89","F1044H.VOB",89,0.0003747022,0.00109080896,0.003289492
"90","F1044H.VOB",90,0.000313144,0.00087264756,0.002944558
"91","F1044H.VOB",91,0.0002863794,0.00088173776,0.003143666
"92","F1044H.VOB",92,0.0002729972,0.00087264768,0.002863232
"93","F1044H.VOB",93,0.00027835,0.00077265708,0.0022294518
"94","F1044H.VOB",94,0.000321173,0.00045450408,0.0021957998
"95","F1044H.VOB",95,0.0003559668,0.00059085548,0.0025491478
"96","F1044H.VOB",96,0.0004121722,0.00067266608,0.0023668658
"97","F1044H.VOB",97,0.0004175252,0.0007362966,0.0022490838
"98","F1044H.VOB",98,0.0004175252,0.000654486,0.002425758
"99","F1044H.VOB",99,0.0004362604,0.00055449508,0.002307974
"100","F1044H.VOB",100,0.0005459946,0.00054540488,0.001991084
"101","F1044H.VOB",101,0.0007092584,0.00068175528,0.00140778034
"102","F1044H.VOB",102,0.000923373,0.00074538588,0.00104321554
"103","F1044H.VOB",103,0.0013301922,0.00079083628,0.00101517154
"104","F1044H.VOB",104,0.0016326304,0.00079992636,0.00082167294
"105","F1044H.VOB",105,0.001908304,0.00080901656,0.00066462894
"106","F1044H.VOB",106,0.00215186,0.00063630596,0.0016124966
"107","F1044H.VOB",107,0.002304418,0.00068175636,0.0026136454
"108","F1044H.VOB",108,0.002240184,0.00069993656,0.0030118614
"109","F1044H.VOB",109,0.002285684,0.0007999274,0.0030651438
"110","F1044H.VOB",110,0.002253566,0.000654486,0.0033736218
"111","F1044H.VOB",111,0.002178626,0.0005090446,0.0033259478
"112","F1044H.VOB",112,0.002162568,0.000545405,0.0027987318
"113","F1044H.VOB",113,0.002253566,0.0006181256,0.0020976468
"114","F1044H.VOB",114,0.002403446,0.0006999364,0.0020303426
"115","F1044H.VOB",115,0.00252924,0.0006908462,0.0016517562
"116","F1044H.VOB",116,0.002663062,0.0007181164,0.0007852146
"117","F1044H.VOB",117,0.002960146,0.0006453958,0.0004767386
"118","F1044H.VOB",118,0.00325188,0.0005363148,0.0006814556
"119","F1044H.VOB",119,0.003479378,0.0005363148,0.00068426
"120","F1044H.VOB",120,0.00374167,0.0005908554,0.000734738
"121","F1044H.VOB",121,0.00507454,0.0006908464,0.0008525204
"122","F1044H.VOB",122,0.007900876,0.0006363058,0.000681455
"123","F1044H.VOB",123,0.011856662,0.0006363058,0.0004823468
"124","F1044H.VOB",124,0.015060368,0.00045450416,0.0004851512
"125","F1044H.VOB",125,0.017099826,0.00052722476,0.0004514992
"126","F1044H.VOB",126,0.01840592,0.00047268416,0.0003112821
"127","F1044H.VOB",127,0.0198726,0.00050904456,0.0002551952
"128","F1044H.VOB",128,0.02222786,0.00040905364,0.00022995608
"129","F1044H.VOB",129,0.0259267,0.00060903548,0.00011497802
"130","F1044H.VOB",130,0.02954524,0.00064539588,7.291282e-05
"131","F1044H.VOB",131,0.03131974,0.00096354928,8.693452e-05
"132","F1044H.VOB",132,0.03071486,0.00111808008,8.693452e-05
"133","F1044H.VOB",133,0.02752454,0.001218071,0.00013460824
"134","F1044H.VOB",134,0.0226427,0.0011271702,0.00014862994
"135","F1044H.VOB",135,0.017635078,0.0009817288,0.00011497788
"136","F1044H.VOB",136,0.013574904,0.0006817556,0.00012339088
"137","F1044H.VOB",137,0.00974224,0.0005908554,0.00014862998
"138","F1044H.VOB",138,0.006605454,0.0006999364,0.00010656494
"139","F1044H.VOB",139,0.004822952,0.0007817472,0.00010656494
"140","F1044H.VOB",140,0.003856754,0.0007090266,0.00010936928
"141","F1044H.VOB",141,0.003187644,0.000754477,7.291288e-05
"142","F1044H.VOB",142,0.0030565,0.0006635762,3.645642e-05
"143","F1044H.VOB",143,0.002866474,0.0007090262,2.523906e-05
"144","F1044H.VOB",144,0.002609536,0.0007544762,8.41302e-06
"145","F1044H.VOB",145,0.003356264,0.0009180976,2.80434e-06
"146","F1044H.VOB",146,0.00411905,0.000845377,5.60868e-06
"147","F1044H.VOB",147,0.00512004,0.00076356616,2.80434e-06
"148","F1044H.VOB",148,0.006942692,0.00066357556,3.365214e-05
"149","F1044H.VOB",149,0.008941992,0.00069084556,6.169554e-05
"150","F1044H.VOB",150,0.010662944,0.00059085476,6.169554e-05
"151","F1044H.VOB",151,0.012745222,0.00074538616,6.169554e-05
"152","F1044H.VOB",152,0.01453308,0.0007635664,9.534754e-05
"153","F1044H.VOB",153,0.01527714,0.0006726656,9.534754e-05
"154","F1044H.VOB",154,0.014964,0.0004726844,0.00012339094
"155","F1044H.VOB",155,0.013644516,0.0006908458,0.00012339094
"156","F1044H.VOB",156,0.012378554,0.000499954,0.0001205866
"157","F1044H.VOB",157,0.011473914,0.0005999448,8.69346e-05
"158","F1044H.VOB",158,0.010571954,0.0006817556,5.889114e-05
"159","F1044H.VOB",159,0.010325714,0.0006908456,8.41302e-06
"160","F1044H.VOB",160,0.010673658,0.0006999356,1.121736e-05
"161","F1044H.VOB",161,0.010416718,0.0008908274,1.682604e-05
"162","F1044H.VOB",162,0.00956294,0.0008635572,1.682604e-05
"163","F1044H.VOB",163,0.009123998,0.0007635662,1.40217e-05
"164","F1044H.VOB",164,0.009022298,0.00069084556,1.40217e-05
"165","F1044H.VOB",165,0.00851912,0.00050904456,1.121736e-05
"166","F1044H.VOB",166,0.008042714,0.00038178336,8.41302e-06
"167","F1044H.VOB",167,0.008058772,0.00050904436,8.41302e-06
"168","F1044H.VOB",168,0.007914244,0.00058176516,1.682604e-05
"169","F1044H.VOB",169,0.007298664,0.0006363056,1.121736e-05
"170","F1044H.VOB",170,0.00723443,0.000581765,1.40217e-05
"171","F1044H.VOB",171,0.007448546,0.0005272246,1.121736e-05
"172","F1044H.VOB",172,0.00700961,0.0004908644,1.121736e-05
"173","F1044H.VOB",173,0.006321764,0.0006817552,1.121736e-05
"174","F1044H.VOB",174,0.005425154,0.0007181156,1.121736e-05
"175","F1044H.VOB",175,0.004196666,0.000854467,1.121736e-05
"176","F1044H.VOB",176,0.0029681772,0.0008453768,1.121736e-05
"177","F1044H.VOB",177,0.0020715684,0.0007726562,1.121736e-05
"178","F1044H.VOB",178,0.0015389564,0.0006363058,2.80434e-06
"179","F1044H.VOB",179,0.0017664544,0.0007544768,2.80434e-06
"180","F1044H.VOB",180,0.0022348304,0.0006453958,0
"181","F1044H.VOB",181,0.0028343532,0.0007999272,0
"182","F1044H.VOB",182,0.003238496,0.0007453866,0
"183","F1044H.VOB",183,0.003257232,0.0005999454,0
"184","F1044H.VOB",184,0.002732648,0.0004908644,0
"185","F1044H.VOB",185,0.003388378,0.0007362956,0
"186","F1044H.VOB",186,0.004790836,0.000663575,2.80434e-06
"187","F1044H.VOB",187,0.006391358,0.0006726652,2.80434e-06
"188","F1044H.VOB",188,0.00772958,0.000663575,5.60868e-06
"189","F1044H.VOB",189,0.008869746,0.0007090254,8.41302e-06
"190","F1044H.VOB",190,0.008660984,0.0005090446,8.41302e-06
"191","F1044H.VOB",191,0.007432496,0.000554495,5.60868e-06
"192","F1044H.VOB",192,0.006375292,0.0005272246,8.41302e-06
"193","F1044H.VOB",193,0.006260204,0.0006544858,8.41302e-06
"194","F1044H.VOB",194,0.006570672,0.0005726752,8.41302e-06
"195","F1044H.VOB",195,0.006709846,0.0004908644,8.41302e-06
"196","F1044H.VOB",196,0.006926638,0.000590855,1.121736e-05
"197","F1044H.VOB",197,0.006519818,0.0007726566,8.41302e-06
"198","F1044H.VOB",198,0.005575034,0.0007544764,5.60868e-06
"199","F1044H.VOB",199,0.004611514,0.0009090076,2.80434e-06
"200","F1044H.VOB",200,0.004070872,0.0008999176,5.60868e-06
"201","F1044H.VOB",201,0.003543612,0.0009090076,5.60868e-06
"202","F1044H.VOB",202,0.003602494,0.000836287,8.41302e-06
"203","F1044H.VOB",203,0.003508818,0.0008999176,1.121736e-05
"204","F1044H.VOB",204,0.00343923,0.000699936,1.121736e-05
"205","F1044H.VOB",205,0.003835344,0.000699936,1.40217e-05
"206","F1044H.VOB",206,0.00433584,0.0004999546,1.121736e-05
"207","F1044H.VOB",207,0.004488398,0.0004635944,8.41302e-06
"208","F1044H.VOB",208,0.004528544,0.0004817746,5.60868e-06
"209","F1044H.VOB",209,0.004354576,0.0007090262,8.41302e-06
"210","F1044H.VOB",210,0.003589114,0.0008362872,2.80434e-06
"211","F1044H.VOB",211,0.002925354,0.0009635484,2.80434e-06
"212","F1044H.VOB",212,0.00241683,0.00084537728,2.80434e-06
"213","F1044H.VOB",213,0.002084952,0.00079083668,5.60868e-06
"214","F1044H.VOB",214,0.00233386,0.00059994528,2.80434e-06
"215","F1044H.VOB",215,0.002834354,0.00055449488,5.60868e-06
"216","F1044H.VOB",216,0.003875492,0.00039996348,5.60868e-06
"217","F1044H.VOB",217,0.005189626,0.0004817742,5.60868e-06
"218","F1044H.VOB",218,0.00617188,0.0003636032,5.60868e-06
"219","F1044H.VOB",219,0.006166528,0.000336333,5.60868e-06
"220","F1044H.VOB",220,0.00554827,0.000527224,2.80434e-06
"221","F1044H.VOB",221,0.0042983702,0.0008544676,2.80434e-06
"222","F1044H.VOB",222,0.0032679382,0.0009090082,2.80434e-06
"223","F1044H.VOB",223,0.0028691482,0.0010544496,0
"224","F1044H.VOB",224,0.0027460322,0.0010089992,2.80434e-06
"225","F1044H.VOB",225,0.0029655002,0.0008453786,2.80434e-06
"226","F1044H.VOB",226,0.003353584,0.0006090358,2.80434e-06
"227","F1044H.VOB",227,0.003192998,0.000645396,2.80434e-06
"228","F1044H.VOB",228,0.002764768,0.0004908646,5.60868e-06
"229","F1044H.VOB",229,0.002668416,0.0005817654,2.80434e-06
"230","F1044H.VOB",230,0.002724622,0.0004908644,2.80434e-06
"231","F1044H.VOB",231,0.002874504,0.0004817742,2.80434e-06
"232","F1044H.VOB",232,0.003326824,0.0003636032,8.41302e-06
"233","F1044H.VOB",233,0.003995934,0.0004454138,5.60868e-06
"234","F1044H.VOB",234,0.005058482,0.0005181344,5.60868e-06
"235","F1044H.VOB",235,0.006329792,0.000690846,5.60868e-06
"236","F1044H.VOB",236,0.00727993,0.000572675,1.121736e-05
"237","F1044H.VOB",237,0.007756336,0.0006726658,8.41302e-06
"238","F1044H.VOB",238,0.007898188,0.0006999362,8.41302e-06
"239","F1044H.VOB",239,0.007424458,0.0007090264,8.41302e-06
"240","F1044H.VOB",240,0.006800846,0.000554495,8.41302e-06
"241","F1044H.VOB",241,0.006257528,0.000663576,5.60868e-06
"242","F1044H.VOB",242,0.00599256,0.0005635852,5.60868e-06
"243","F1044H.VOB",243,0.006185264,0.000445414,5.60868e-06
"244","F1044H.VOB",244,0.006843668,0.0005090444,8.41302e-06
"245","F1044H.VOB",245,0.007411076,0.0006181254,8.41302e-06
"246","F1044H.VOB",246,0.007700132,0.000581765,5.60868e-06
"247","F1044H.VOB",247,0.008353184,0.0006453956,2.80434e-06
"248","F1044H.VOB",248,0.00807751,0.0006181254,5.60868e-06
"249","F1044H.VOB",249,0.00723443,0.0004726842,2.80434e-06
"250","F1044H.VOB",250,0.007686746,0.000445414,5.60868e-06
"251","F1044H.VOB",251,0.008821566,0.0005635852,5.60868e-06
"252","F1044H.VOB",252,0.009546888,0.0005817654,5.60868e-06
"253","F1044H.VOB",253,0.010459552,0.0006181258,2.80434e-06
"254","F1044H.VOB",254,0.01113134,0.0006090358,8.41302e-06
"255","F1044H.VOB",255,0.010264174,0.0004817746,8.41302e-06
"256","F1044H.VOB",256,0.008888474,0.0003726936,1.963038e-05
"257","F1044H.VOB",257,0.006948046,0.0004454142,2.243472e-05
"258","F1044H.VOB",258,0.005304712,0.000536315,2.243472e-05
"259","F1044H.VOB",259,0.0036640516,0.0005544952,1.682604e-05
"260","F1044H.VOB",260,0.00235259404,0.0005635854,1.682604e-05
"261","F1044H.VOB",261,0.00121510424,0.0006090358,5.60868e-06
"262","F1044H.VOB",262,0.00080293264,0.000518135,2.80434e-06
"263","F1044H.VOB",263,0.00033723204,0.0005817656,2.80434e-06
"264","F1044H.VOB",264,0.00033187904,0.0005726754,2.80434e-06
"265","F1044H.VOB",265,0.0003987902,0.0005908554,0
"266","F1044H.VOB",266,0.0004014666,0.000545405,2.80434e-06
"267","F1044H.VOB",267,0.000264968,0.0004545042,2.80434e-06
"268","F1044H.VOB",268,0.0003773786,0.0004635942,5.60868e-06
"269","F1044H.VOB",269,0.001327516,0.0006181254,8.41302e-06
"270","F1044H.VOB",270,0.0027299724,0.0007090264,8.41302e-06
"271","F1044H.VOB",271,0.0039611378,0.0008271974,8.41302e-06
"272","F1044H.VOB",272,0.005205684,0.00080901716,8.41302e-06
"273","F1044H.VOB",273,0.005395712,0.00077265676,8.41302e-06
"274","F1044H.VOB",274,0.0045606618,0.00063630576,5.60868e-06
"275","F1044H.VOB",275,0.0033857038,0.00074538636,8.41302e-06
"276","F1044H.VOB",276,0.0028477378,0.00076356656,8.41302e-06
"277","F1044H.VOB",277,0.0023258318,0.0008544674,8.41302e-06
"278","F1044H.VOB",278,0.0025640358,0.0008271972,5.60868e-06
"279","F1044H.VOB",279,0.003013678,0.0007544766,5.60868e-06
"280","F1044H.VOB",280,0.003562348,0.0006363058,5.60868e-06
"281","F1044H.VOB",281,0.003848728,0.0006999358,2.80434e-06
"282","F1044H.VOB",282,0.004068196,0.0006817556,5.60868e-06
"283","F1044H.VOB",283,0.004483044,0.0007817464,5.60868e-06
"284","F1044H.VOB",284,0.00448572,0.0007726562,5.60868e-06
"285","F1044H.VOB",285,0.004025372,0.0007726562,2.80434e-06
"286","F1044H.VOB",286,0.003203703,0.0006453956,5.60868e-06
"287","F1044H.VOB",287,0.002531915,0.0007726568,2.80434e-06
"288","F1044H.VOB",288,0.001940421,0.0006817562,8.41302e-06
"289","F1044H.VOB",289,0.001844069,0.0007272066,1.40217e-05
"290","F1044H.VOB",290,0.001838717,0.0006453958,1.40217e-05
"291","F1044H.VOB",291,0.002079596,0.0005181346,1.40217e-05
"292","F1044H.VOB",292,0.0019350686,0.0005363146,1.682604e-05
"293","F1044H.VOB",293,0.0016808062,0.0006363052,1.121736e-05
"294","F1044H.VOB",294,0.0014131622,0.0006726656,5.60868e-06
"295","F1044H.VOB",295,0.0013355442,0.0007362962,5.60868e-06
"296","F1044H.VOB",296,0.0009956366,0.0007544764,1.121736e-05
"297","F1044H.VOB",297,0.0008323736,0.0006363054,8.41302e-06
"298","F1044H.VOB",298,0.0006878456,0.0006272154,1.121736e-05
"299","F1044H.VOB",299,0.0004790834,0.0007362964,1.40217e-05
"300","F1044H.VOB",300,0.0002489094,0.0008817374,1.682604e-05
"301","F1044H.VOB",301,0.000441613,0.0009635482,1.121736e-05
"302","F1044H.VOB",302,0.00043626006,0.0009817284,1.40217e-05
"303","F1044H.VOB",303,0.00042823068,0.000818107,2.243472e-05
"304","F1044H.VOB",304,0.00042287768,0.0007272062,1.963038e-05
"305","F1044H.VOB",305,0.0003693488,0.0008271982,1.682604e-05
"306","F1044H.VOB",306,8.296968e-05,0.0008271982,1.40217e-05
"307","F1044H.VOB",307,7.22639e-05,0.000918099,1.121736e-05
"308","F1044H.VOB",308,5.888168e-05,0.0009453694,0
"309","F1044H.VOB",309,2.944088e-05,0.0009180992,2.80434e-06
"310","F1044H.VOB",310,1.070576e-05,0.0007181166,2.80434e-06
"311","F1044H.VOB",311,8.02932e-06,0.000763567,2.80434e-06
"312","F1044H.VOB",312,2.67644e-06,0.0005726754,2.80434e-06
"313","F1044H.VOB",313,8.02932e-06,0.0007908364,2.80434e-06
"314","F1044H.VOB",314,1.070576e-05,0.0007817462,0
"315","F1044H.VOB",315,1.070576e-05,0.0006635752,0
"316","F1044H.VOB",316,8.02932e-06,0.0007090256,2.80434e-06
"317","F1044H.VOB",317,1.33822e-05,0.000872647,2.80434e-06
"318","F1044H.VOB",318,8.02932e-06,0.0007453868,2.80434e-06
"319","F1044H.VOB",319,8.02932e-06,0.0007090264,2.80434e-06
"320","F1044H.VOB",320,8.02932e-06,0.00067266608,8.41302e-06
"321","F1044H.VOB",321,8.02932e-06,0.00061812548,8.41302e-06
"322","F1044H.VOB",322,2.67644e-06,0.00058176508,8.41302e-06
"323","F1044H.VOB",323,5.35288e-06,0.00054540468,8.41302e-06
"324","F1044H.VOB",324,5.35288e-06,0.00052722468,8.41302e-06
"325","F1044H.VOB",325,1.605866e-05,0.0006999362,5.60868e-06
"326","F1044H.VOB",326,0.00011241066,0.0006090354,5.60868e-06
"327","F1044H.VOB",327,0.00046570066,0.000563585,5.60868e-06
"328","F1044H.VOB",328,0.00103043022,0.000554495,5.60868e-06
"329","F1044H.VOB",329,0.00159783578,0.0008453766,8.41302e-06
"330","F1044H.VOB",330,0.002125096,0.0008362866,5.60868e-06
"331","F1044H.VOB",331,0.002526562,0.0009180974,2.80434e-06
"332","F1044H.VOB",332,0.002459652,0.0008271966,2.80434e-06
"333","F1044H.VOB",333,0.0020501562,0.0007999262,5.60868e-06
"334","F1044H.VOB",334,0.0015362796,0.0006363056,5.60868e-06
"335","F1044H.VOB",335,0.0010812834,0.000799928,5.60868e-06
"336","F1044H.VOB",336,0.0006824938,0.000681757,5.60868e-06
"337","F1044H.VOB",337,0.0005138774,0.0007453876,5.60868e-06
"338","F1044H.VOB",338,0.0003827316,0.0007362976,5.60868e-06
"339","F1044H.VOB",339,0.00033723198,0.0005999464,5.60868e-06
"340","F1044H.VOB",340,0.00032384978,0.0005817644,5.60868e-06
"341","F1044H.VOB",341,0.00024623298,0.000881738,8.41302e-06
"342","F1044H.VOB",342,0.00012846938,0.0008181074,1.121736e-05
"343","F1044H.VOB",343,0.00010170498,0.0009090082,8.41302e-06
"344","F1044H.VOB",344,9.367564e-05,0.000881738,8.41302e-06
"345","F1044H.VOB",345,2.944092e-05,0.0006272166,1.121736e-05
"346","F1044H.VOB",346,7.226392e-05,0.0004908644,8.41302e-06
"347","F1044H.VOB",347,0.00017664532,0.0006908462,5.60868e-06
"348","F1044H.VOB",348,0.00029708532,0.000563585,5.60868e-06
"349","F1044H.VOB",349,0.00043893688,0.000790837,1.40217e-05
"350","F1044H.VOB",350,0.0004790836,0.000799927,1.121736e-05
"351","F1044H.VOB",351,0.0004496428,0.0007635666,1.40217e-05
"352","F1044H.VOB",352,0.0005165538,0.0006635758,1.40217e-05
"353","F1044H.VOB",353,0.0004549956,0.0007362966,1.682604e-05
"354","F1044H.VOB",354,0.0003639964,0.0006272156,5.60868e-06
"355","F1044H.VOB",355,0.0005245828,0.0006090354,8.41302e-06
"356","F1044H.VOB",356,0.000990285,0.0004726842,5.60868e-06
"357","F1044H.VOB",357,0.0015657206,0.0004272338,1.121736e-05
"358","F1044H.VOB",358,0.0021438328,0.0004726842,8.41302e-06
"359","F1044H.VOB",359,0.002564034,0.000545405,1.121736e-05
"360","F1044H.VOB",360,0.002754062,0.0005817654,1.121736e-05
"361","F1044H.VOB",361,0.002721944,0.0006817564,1.40217e-05
"362","F1044H.VOB",362,0.00237133,0.0007090266,8.41302e-06
"363","F1044H.VOB",363,0.0023178,0.0005726752,8.41302e-06
"364","F1044H.VOB",364,0.002478388,0.000554495,5.60868e-06
"365","F1044H.VOB",365,0.00280759,0.0006726662,2.80434e-06
"366","F1044H.VOB",366,0.003342878,0.00055449508,0
"367","F1044H.VOB",367,0.004177928,0.00064539588,0
"368","F1044H.VOB",368,0.005103978,0.00062721588,5.60868e-06
"369","F1044H.VOB",369,0.00624682,0.00054540508,5.60868e-06
"370","F1044H.VOB",370,0.006795492,0.00035451324,5.60868e-06
"371","F1044H.VOB",371,0.00626288,0.00059994516,8.41302e-06
"372","F1044H.VOB",372,0.00543586,0.00044541376,8.41302e-06
"373","F1044H.VOB",373,0.004681104,0.00046359376,2.80434e-06
"374","F1044H.VOB",374,0.003538262,0.00043632356,2.80434e-06
"375","F1044H.VOB",375,0.003139472,0.0005090442,2.80434e-06
"376","F1044H.VOB",376,0.003875494,0.0003908734,0
"377","F1044H.VOB",377,0.004440222,0.0005272246,0
"378","F1044H.VOB",378,0.004458956,0.0004726842,0
"379","F1044H.VOB",379,0.004335838,0.0006726656,0
"380","F1044H.VOB",380,0.003674756,0.0006181252,0
"381","F1044H.VOB",381,0.0025319146,0.0005726748,0
"382","F1044H.VOB",382,0.001662071,0.0005635848,0
"383","F1044H.VOB",383,0.0009983132,0.0008271968,0
"384","F1044H.VOB",384,0.0005272598,0.0007817468,0
"385","F1044H.VOB",385,0.0004630246,0.0008362872,0
"386","F1044H.VOB",386,0.0004737304,0.0008271972,0
"387","F1044H.VOB",387,0.0004121722,0.000709026,0
"388","F1044H.VOB",388,0.0003345554,0.000554495,2.80434e-06
"389","F1044H.VOB",389,0.00029976168,0.000554495,2.80434e-06
"390","F1044H.VOB",390,0.00016058666,0.0005726752,2.80434e-06
"391","F1044H.VOB",391,0.00022749786,0.0009271884,2.80434e-06
"392","F1044H.VOB",392,0.00046570166,0.00088173808,2.80434e-06
"393","F1044H.VOB",393,0.00097957826,0.00087264808,0
"394","F1044H.VOB",394,0.00171560138,0.00081810748,0
"395","F1044H.VOB",395,0.0029976176,0.00089082808,0
"396","F1044H.VOB",396,0.004453604,0.00050904448,2.80434e-06
"397","F1044H.VOB",397,0.005524182,0.0006453958,2.80434e-06
"398","F1044H.VOB",398,0.005379654,0.0005908552,2.80434e-06
"399","F1044H.VOB",399,0.0047051892,0.0005272248,2.80434e-06
"400","F1044H.VOB",400,0.003519525,0.0004181438,5.60868e-06
"401","F1044H.VOB",401,0.0019511278,0.0005999454,2.80434e-06
"402","F1044H.VOB",402,0.0007172864,0.000563585,5.60868e-06
"403","F1044H.VOB",403,0.0006423464,0.0008181066,5.60868e-06
"404","F1044H.VOB",404,0.0007815212,0.000754476,8.41302e-06
