"","video","frame_index","slidedFather","slidedMother","slidedPatient"
"4712","F1044D2.VOB",4712,8.25548e-06,3.118134e-05,0.03177842
"4713","F1044D2.VOB",4713,5.50366e-06,1.870882e-05,0.0296241
"4714","F1044D2.VOB",4714,0,1.870882e-05,0.0282172
"4715","F1044D2.VOB",4715,0,2.182696e-05,0.02604528
"4716","F1044D2.VOB",4716,0,1.870882e-05,0.02195646
"4717","F1044D2.VOB",4717,1.10073e-05,1.870882e-05,0.01815782
"4718","F1044D2.VOB",4718,1.10073e-05,1.559068e-05,0.016451952
"4719","F1044D2.VOB",4719,1.10073e-05,1.559068e-05,0.013365558
"4720","F1044D2.VOB",4720,1.10073e-05,6.23628e-06,0.011008998
"4721","F1044D2.VOB",4721,1.10073e-05,6.23628e-06,0.00935589
"4722","F1044D2.VOB",4722,0,6.23628e-06,0.01017367
"4723","F1044D2.VOB",4723,2.75182e-06,1.559068e-05,0.012231258
"4724","F1044D2.VOB",4724,5.50364e-06,2.494506e-05,0.013770052
"4725","F1044D2.VOB",4725,1.10073e-05,2.80632e-05,0.012231256
"4726","F1044D2.VOB",4726,1.375912e-05,4.053572e-05,0.012820398
"4727","F1044D2.VOB",4727,1.926278e-05,4.677198e-05,0.014605398
"4728","F1044D2.VOB",4728,1.651096e-05,3.741758e-05,0.018342498
"4729","F1044D2.VOB",4729,1.375914e-05,3.118132e-05,0.025746338
"4730","F1044D2.VOB",4730,1.10073e-05,3.118132e-05,0.036342074
"4731","F1044D2.VOB",4731,8.25548e-06,2.182694e-05,0.04493298
"4732","F1044D2.VOB",4732,5.50364e-06,1.559068e-05,0.0502792
"4733","F1044D2.VOB",4733,1.10073e-05,2.182694e-05,0.05130798
"4734","F1044D2.VOB",4734,1.10073e-05,2.182694e-05,0.05004176
"4735","F1044D2.VOB",4735,8.25548e-06,2.182694e-05,0.04834468
"4736","F1044D2.VOB",4736,1.10073e-05,2.182694e-05,0.04684984
"4737","F1044D2.VOB",4737,8.25548e-06,2.182694e-05,0.04581226
"4738","F1044D2.VOB",4738,2.75182e-06,2.494508e-05,0.0467883
"4739","F1044D2.VOB",4739,5.50364e-06,2.494508e-05,0.04894262
"4740","F1044D2.VOB",4740,5.50364e-06,2.494508e-05,0.0552649
"4741","F1044D2.VOB",4741,5.50364e-06,2.182694e-05,0.06762806
"4742","F1044D2.VOB",4742,5.50364e-06,2.494506e-05,0.08461644
"4743","F1044D2.VOB",4743,8.25546e-06,1.87088e-05,0.10292382
"4744","F1044D2.VOB",4744,8.25546e-06,1.559068e-05,0.11938454
"4745","F1044D2.VOB",4745,8.25546e-06,1.247254e-05,0.130587
"4746","F1044D2.VOB",4746,5.50364e-06,1.247254e-05,0.1359244
"4747","F1044D2.VOB",4747,8.25546e-06,6.23628e-06,0.1352034
"4748","F1044D2.VOB",4748,5.50364e-06,6.23628e-06,0.1281072
"4749","F1044D2.VOB",4749,2.75182e-06,3.11814e-06,0.1198153
"4750","F1044D2.VOB",4750,1.375912e-05,1.247254e-05,0.11177836
"4751","F1044D2.VOB",4751,1.926278e-05,1.87088e-05,0.1049813
"4752","F1044D2.VOB",4752,1.651096e-05,2.494506e-05,0.09871172
"4753","F1044D2.VOB",4753,2.201462e-05,2.494506e-05,0.09598592
"4754","F1044D2.VOB",4754,2.201462e-05,2.80632e-05,0.09775342
"4755","F1044D2.VOB",4755,1.100732e-05,1.87088e-05,0.0959772
"4756","F1044D2.VOB",4756,8.25548e-06,1.247254e-05,0.08979562
"4757","F1044D2.VOB",4757,8.25548e-06,9.35442e-06,0.08421198
"4758","F1044D2.VOB",4758,2.75182e-06,9.35442e-06,0.08145094
"4759","F1044D2.VOB",4759,2.75182e-06,6.23628e-06,0.0780655
"4760","F1044D2.VOB",4760,5.50364e-06,9.35442e-06,0.08098486
"4761","F1044D2.VOB",4761,2.75182e-06,9.35442e-06,0.0893207
"4762","F1044D2.VOB",4762,2.75182e-06,6.23628e-06,0.09919532
"4763","F1044D2.VOB",4763,5.50364e-06,3.11814e-06,0.10735536
"4764","F1044D2.VOB",4764,8.25546e-06,1.559066e-05,0.1126752
"4765","F1044D2.VOB",4765,1.10073e-05,1.559066e-05,0.1141172
"4766","F1044D2.VOB",4766,2.20146e-05,1.87088e-05,0.11039776
"4767","F1044D2.VOB",4767,2.20146e-05,2.182694e-05,0.1008221
"4768","F1044D2.VOB",4768,2.20146e-05,2.182694e-05,0.08808084
"4769","F1044D2.VOB",4769,1.926278e-05,1.559068e-05,0.07177838
"4770","F1044D2.VOB",4770,1.375912e-05,1.87088e-05,0.05701474
"4771","F1044D2.VOB",4771,2.75182e-06,1.87088e-05,0.04619038
"4772","F1044D2.VOB",4772,2.75182e-06,1.559066e-05,0.04042208
"4773","F1044D2.VOB",4773,2.75182e-06,2.182692e-05,0.03838206
"4774","F1044D2.VOB",4774,2.75182e-06,1.87088e-05,0.0391031
"4775","F1044D2.VOB",4775,2.75182e-06,1.247254e-05,0.03980656
"4776","F1044D2.VOB",4776,2.75182e-06,9.3544e-06,0.03940208
"4777","F1044D2.VOB",4777,2.75182e-06,9.3544e-06,0.03697518
"4778","F1044D2.VOB",4778,0,3.11814e-06,0.03186638
"4779","F1044D2.VOB",4779,0,0,0.02795342
"4780","F1044D2.VOB",4780,2.75182e-06,3.11814e-06,0.02622996
"4781","F1044D2.VOB",4781,1.375912e-05,3.11814e-06,0.02618598
"4782","F1044D2.VOB",4782,1.375912e-05,3.11814e-06,0.02849858
"4783","F1044D2.VOB",4783,1.375912e-05,6.23628e-06,0.0319191
"4784","F1044D2.VOB",4784,1.651094e-05,6.23628e-06,0.03292152
"4785","F1044D2.VOB",4785,1.651094e-05,3.11814e-06,0.033071
"4786","F1044D2.VOB",4786,5.50364e-06,9.3544e-06,0.03319412
"4787","F1044D2.VOB",4787,5.50364e-06,1.247254e-05,0.03301824
"4788","F1044D2.VOB",4788,5.50364e-06,1.87088e-05,0.03338756
"4789","F1044D2.VOB",4789,5.50364e-06,1.87088e-05,0.0357705
"4790","F1044D2.VOB",4790,5.50364e-06,1.87088e-05,0.0367993
"4791","F1044D2.VOB",4791,1.10073e-05,1.559068e-05,0.03643878
"4792","F1044D2.VOB",4792,1.10073e-05,1.559068e-05,0.03339636
"4793","F1044D2.VOB",4793,1.10073e-05,9.35442e-06,0.02816444
"4794","F1044D2.VOB",4794,1.10073e-05,1.247256e-05,0.02314356
"4795","F1044D2.VOB",4795,8.25548e-06,1.55907e-05,0.01967906
"4796","F1044D2.VOB",4796,5.50364e-06,2.494508e-05,0.01741922
"4797","F1044D2.VOB",4797,8.25546e-06,2.80632e-05,0.01904596
"4798","F1044D2.VOB",4798,8.25546e-06,2.80632e-05,0.02325788
"4799","F1044D2.VOB",4799,5.50364e-06,2.494506e-05,0.02588702
"4800","F1044D2.VOB",4800,5.50364e-06,2.182692e-05,0.02790944
"4801","F1044D2.VOB",4801,2.75182e-06,1.247254e-05,0.0305298
"4802","F1044D2.VOB",4802,1.10073e-05,6.23628e-06,0.03145308
"4803","F1044D2.VOB",4803,5.50365e-05,9.3544e-06,0.0303891
"4804","F1044D2.VOB",4804,5.778832e-05,1.559066e-05,0.02942186
"4805","F1044D2.VOB",4805,5.778832e-05,1.87088e-05,0.02856892
"4806","F1044D2.VOB",4806,6.054014e-05,1.87088e-05,0.02622114
"4807","F1044D2.VOB",4807,5.50365e-05,2.494506e-05,0.02403164
"4808","F1044D2.VOB",4808,1.10073e-05,2.182694e-05,0.02329302
"4809","F1044D2.VOB",4809,1.375914e-05,1.559068e-05,0.02287974
"4810","F1044D2.VOB",4810,1.375914e-05,1.247254e-05,0.02257198
"4811","F1044D2.VOB",4811,1.651098e-05,1.247254e-05,0.0244713
"4812","F1044D2.VOB",4812,1.100732e-05,9.35442e-06,0.02811166
"4813","F1044D2.VOB",4813,1.651098e-05,6.23628e-06,0.03478566
"4814","F1044D2.VOB",4814,1.375914e-05,1.247254e-05,0.04531984
"4815","F1044D2.VOB",4815,1.651096e-05,1.247254e-05,0.05748076
"4816","F1044D2.VOB",4816,1.10073e-05,9.3544e-06,0.06952736
"4817","F1044D2.VOB",4817,1.10073e-05,6.23626e-06,0.08019344
"4818","F1044D2.VOB",4818,5.50364e-06,9.3544e-06,0.08670916
"4819","F1044D2.VOB",4819,2.75182e-06,6.23628e-06,0.08902176
"4820","F1044D2.VOB",4820,0,6.23628e-06,0.08689382
"4821","F1044D2.VOB",4821,2.75182e-06,1.247254e-05,0.08136294
"4822","F1044D2.VOB",4822,2.75182e-06,1.559068e-05,0.07336998
"4823","F1044D2.VOB",4823,2.75182e-06,1.559068e-05,0.06279182
"4824","F1044D2.VOB",4824,2.75182e-06,1.559068e-05,0.05380524
"4825","F1044D2.VOB",4825,1.375912e-05,2.494508e-05,0.04726314
"4826","F1044D2.VOB",4826,1.10073e-05,2.806322e-05,0.04389536
"4827","F1044D2.VOB",4827,1.10073e-05,2.494508e-05,0.04364036
"4828","F1044D2.VOB",4828,1.10073e-05,2.494508e-05,0.04865246
"4829","F1044D2.VOB",4829,1.651096e-05,2.182694e-05,0.05381402
"4830","F1044D2.VOB",4830,5.50366e-06,1.87088e-05,0.05728732
"4831","F1044D2.VOB",4831,5.50366e-06,9.3544e-06,0.05862388
"4832","F1044D2.VOB",4832,8.25548e-06,1.559066e-05,0.05789404
"4833","F1044D2.VOB",4833,8.25548e-06,1.870878e-05,0.05545834
"4834","F1044D2.VOB",4834,2.75182e-06,2.182692e-05,0.05198506
"4835","F1044D2.VOB",4835,5.50364e-06,1.87088e-05,0.0462871
"4836","F1044D2.VOB",4836,5.50364e-06,1.87088e-05,0.04165312
"4837","F1044D2.VOB",4837,2.75182e-06,1.247254e-05,0.03978898
"4838","F1044D2.VOB",4838,2.75182e-06,6.23628e-06,0.03702792
"4839","F1044D2.VOB",4839,2.75182e-06,9.3544e-06,0.0326841
"4840","F1044D2.VOB",4840,0,1.247252e-05,0.03058254
"4841","F1044D2.VOB",4841,2.75182e-06,1.247252e-05,0.025799068
"4842","F1044D2.VOB",4842,2.75182e-06,1.247252e-05,0.018993174
"4843","F1044D2.VOB",4843,2.75182e-06,1.247252e-05,0.015792474
"4844","F1044D2.VOB",4844,2.75182e-06,1.247252e-05,0.014315234
"4845","F1044D2.VOB",4845,2.75182e-06,9.3544e-06,0.013242474
"4846","F1044D2.VOB",4846,0,9.3544e-06,0.014297646
"4847","F1044D2.VOB",4847,2.75182e-06,9.3544e-06,0.01591558
"4848","F1044D2.VOB",4848,2.75182e-06,9.3544e-06,0.01590678
"4849","F1044D2.VOB",4849,1.375912e-05,6.23628e-06,0.01668936
"4850","F1044D2.VOB",4850,1.375912e-05,1.247254e-05,0.01710264
"4851","F1044D2.VOB",4851,1.651094e-05,1.87088e-05,0.01670696
"4852","F1044D2.VOB",4852,1.375912e-05,1.87088e-05,0.01683886
"4853","F1044D2.VOB",4853,1.375912e-05,2.182694e-05,0.01777094
"4854","F1044D2.VOB",4854,2.75182e-06,1.87088e-05,0.0191251
"4855","F1044D2.VOB",4855,8.25548e-06,9.3544e-06,0.02221148
"4856","F1044D2.VOB",4856,1.100732e-05,6.23628e-06,0.02773356
"4857","F1044D2.VOB",4857,1.92628e-05,1.247254e-05,0.0349791
"4858","F1044D2.VOB",4858,1.92628e-05,9.3544e-06,0.0447307
"4859","F1044D2.VOB",4859,2.201462e-05,1.247254e-05,0.05680368
"4860","F1044D2.VOB",4860,2.201462e-05,1.559068e-05,0.07013408
"4861","F1044D2.VOB",4861,2.476644e-05,1.247254e-05,0.08281386
"4862","F1044D2.VOB",4862,1.651096e-05,1.247254e-05,0.09203788
"4863","F1044D2.VOB",4863,1.651096e-05,1.247254e-05,0.09435048
"4864","F1044D2.VOB",4864,1.375914e-05,9.3544e-06,0.08965494
"4865","F1044D2.VOB",4865,8.25548e-06,6.23626e-06,0.08067716
"4866","F1044D2.VOB",4866,0,9.3544e-06,0.06615962
"4867","F1044D2.VOB",4867,0,3.11814e-06,0.05059576
"4868","F1044D2.VOB",4868,0,6.23628e-06,0.03676414
"4869","F1044D2.VOB",4869,0,1.87088e-05,0.02615082
"4870","F1044D2.VOB",4870,0,4.05358e-05,0.01887888
"4871","F1044D2.VOB",4871,0,4.05358e-05,0.01588922
"4872","F1044D2.VOB",4872,8.25548e-06,4.05358e-05,0.01453508
"4873","F1044D2.VOB",4873,4.678108e-05,3.741766e-05,0.01484284
"4874","F1044D2.VOB",4874,4.95329e-05,2.494514e-05,0.0151506
"4875","F1044D2.VOB",4875,5.228472e-05,6.23628e-06,0.01544958
"4876","F1044D2.VOB",4876,5.228472e-05,6.23628e-06,0.0149132
"4877","F1044D2.VOB",4877,5.503654e-05,6.23628e-06,0.013937152
"4878","F1044D2.VOB",4878,1.651094e-05,9.35442e-06,0.012275248
"4879","F1044D2.VOB",4879,1.926278e-05,9.35442e-06,0.013005068
"4880","F1044D2.VOB",4880,1.651096e-05,9.35442e-06,0.013049028
"4881","F1044D2.VOB",4881,1.651096e-05,1.247254e-05,0.017208168
"4882","F1044D2.VOB",4882,5.50366e-06,1.247254e-05,0.023486476
"4883","F1044D2.VOB",4883,1.651096e-05,1.247254e-05,0.02723236
"4884","F1044D2.VOB",4884,1.10073e-05,2.494506e-05,0.02735548
"4885","F1044D2.VOB",4885,1.375912e-05,2.182692e-05,0.02648496
"4886","F1044D2.VOB",4886,1.926278e-05,2.182692e-05,0.02117391
"4887","F1044D2.VOB",4887,1.926278e-05,2.494506e-05,0.01480767
"4888","F1044D2.VOB",4888,1.10073e-05,2.806318e-05,0.01215213
"4889","F1044D2.VOB",4889,1.10073e-05,2.182692e-05,0.01201143
"4890","F1044D2.VOB",4890,8.25548e-06,3.118132e-05,0.01388437
"4891","F1044D2.VOB",4891,2.75182e-06,2.494506e-05,0.01792922
"4892","F1044D2.VOB",4892,2.75182e-06,2.494506e-05,0.02331942
"4893","F1044D2.VOB",4893,0,2.182694e-05,0.03132118
"4894","F1044D2.VOB",4894,0,2.182694e-05,0.0406595
"4895","F1044D2.VOB",4895,0,1.87088e-05,0.04812488
"4896","F1044D2.VOB",4896,0,2.182694e-05,0.05497474
"4897","F1044D2.VOB",4897,0,2.494506e-05,0.06277426
"4898","F1044D2.VOB",4898,0,2.494506e-05,0.06856016
"4899","F1044D2.VOB",4899,0,2.182694e-05,0.07339638
"4900","F1044D2.VOB",4900,5.50366e-06,1.559068e-05,0.07992088
"4901","F1044D2.VOB",4901,1.651096e-05,2.182694e-05,0.08235658
"4902","F1044D2.VOB",4902,1.651096e-05,2.182694e-05,0.07788966
"4903","F1044D2.VOB",4903,1.651096e-05,2.182694e-05,0.06899978
"4904","F1044D2.VOB",4904,1.926278e-05,2.182694e-05,0.05822818
"4905","F1044D2.VOB",4905,1.375912e-05,2.494508e-05,0.04588262
"4906","F1044D2.VOB",4906,2.75182e-06,1.870882e-05,0.03726534
"4907","F1044D2.VOB",4907,5.50364e-06,1.247256e-05,0.03348428
"4908","F1044D2.VOB",4908,2.751824e-05,1.247256e-05,0.03312376
"4909","F1044D2.VOB",4909,8.805842e-05,1.559068e-05,0.033581
"4910","F1044D2.VOB",4910,9.63139e-05,1.247254e-05,0.03326444
"4911","F1044D2.VOB",4911,9.906572e-05,9.3544e-06,0.03110132
"4912","F1044D2.VOB",4912,0.00010456938,9.3544e-06,0.02789182
"4913","F1044D2.VOB",4913,8.255478e-05,1.870878e-05,0.0230468
"4914","F1044D2.VOB",4914,1.926278e-05,1.247252e-05,0.016935576
"4915","F1044D2.VOB",4915,1.375912e-05,1.870878e-05,0.013066596
"4916","F1044D2.VOB",4916,2.751826e-05,1.870878e-05,0.011237616
"4917","F1044D2.VOB",4917,2.20146e-05,2.182692e-05,0.009839516
"4918","F1044D2.VOB",4918,2.751826e-05,9.3544e-06,0.010173656
"4919","F1044D2.VOB",4919,3.577374e-05,9.3544e-06,0.01170366
"4920","F1044D2.VOB",4920,3.302192e-05,3.11814e-06,0.01333038
"4921","F1044D2.VOB",4921,1.651096e-05,3.11814e-06,0.01684764
"4922","F1044D2.VOB",4922,1.92628e-05,0,0.02118266
"4923","F1044D2.VOB",4923,1.375914e-05,0,0.02522752
"4924","F1044D2.VOB",4924,8.25548e-06,0,0.0301341
"4925","F1044D2.VOB",4925,1.375914e-05,3.11814e-06,0.03453948
"4926","F1044D2.VOB",4926,1.92628e-05,6.23628e-06,0.0375995
"4927","F1044D2.VOB",4927,1.375914e-05,9.35442e-06,0.03919106
"4928","F1044D2.VOB",4928,1.375914e-05,9.35442e-06,0.03877778
"4929","F1044D2.VOB",4929,1.375914e-05,1.247256e-05,0.0367026
"4930","F1044D2.VOB",4930,8.25548e-06,9.35442e-06,0.03282482
"4931","F1044D2.VOB",4931,1.651096e-05,1.247254e-05,0.02895584
"4932","F1044D2.VOB",4932,1.651096e-05,1.247254e-05,0.02535944
"4933","F1044D2.VOB",4933,1.651096e-05,1.559068e-05,0.02535064
"4934","F1044D2.VOB",4934,1.92628e-05,1.247254e-05,0.02717082
"4935","F1044D2.VOB",4935,1.92628e-05,1.559068e-05,0.02971204
"4936","F1044D2.VOB",4936,5.50366e-06,9.35442e-06,0.03149704
"4937","F1044D2.VOB",4937,1.375914e-05,1.247254e-05,0.0327017
"4938","F1044D2.VOB",4938,1.651096e-05,1.247254e-05,0.0301429
"4939","F1044D2.VOB",4939,1.375912e-05,1.559068e-05,0.02606288
"4940","F1044D2.VOB",4940,1.926278e-05,1.87088e-05,0.02273028
"4941","F1044D2.VOB",4941,2.20146e-05,2.182694e-05,0.02032096
"4942","F1044D2.VOB",4942,2.20146e-05,2.494508e-05,0.01866786
"4943","F1044D2.VOB",4943,2.476644e-05,2.494508e-05,0.0169356
"4944","F1044D2.VOB",4944,2.201462e-05,2.494508e-05,0.015722144
"4945","F1044D2.VOB",4945,2.201462e-05,2.494508e-05,0.014754884
"4946","F1044D2.VOB",4946,2.201462e-05,2.494508e-05,0.01194108
"4947","F1044D2.VOB",4947,1.651096e-05,2.182694e-05,0.009241578
"4948","F1044D2.VOB",4948,1.10073e-05,2.494506e-05,0.007931406
"4949","F1044D2.VOB",4949,1.10073e-05,2.182692e-05,0.006761918
"4950","F1044D2.VOB",4950,5.50364e-06,2.494506e-05,0.005231918
"4951","F1044D2.VOB",4951,2.75182e-06,2.494506e-05,0.006023302
"4952","F1044D2.VOB",4952,5.50366e-06,2.182694e-05,0.005355022
"4953","F1044D2.VOB",4953,1.375914e-05,1.559068e-05,0.00470433
"4954","F1044D2.VOB",4954,1.375914e-05,1.559068e-05,0.004660364
"4955","F1044D2.VOB",4955,2.201462e-05,6.23628e-06,0.005100022
"4956","F1044D2.VOB",4956,2.201462e-05,6.23628e-06,0.004625192
"4957","F1044D2.VOB",4957,1.651096e-05,3.11814e-06,0.006673994
"4958","F1044D2.VOB",4958,8.25548e-06,3.11814e-06,0.008160034
"4959","F1044D2.VOB",4959,8.25548e-06,3.11814e-06,0.008494174
"4960","F1044D2.VOB",4960,5.50366e-06,3.11814e-06,0.008546932
"4961","F1044D2.VOB",4961,5.50366e-06,3.11814e-06,0.007122442
"4962","F1044D2.VOB",4962,8.25548e-06,9.3544e-06,0.004590018
"4963","F1044D2.VOB",4963,1.10073e-05,1.559066e-05,0.003227082
"4964","F1044D2.VOB",4964,1.651096e-05,1.87088e-05,0.002321388
"4965","F1044D2.VOB",4965,1.651096e-05,2.80632e-05,0.0011519012
"4966","F1044D2.VOB",4966,2.201462e-05,2.80632e-05,0.0011958672
"4967","F1044D2.VOB",4967,1.92628e-05,3.118134e-05,0.0012398332
"4968","F1044D2.VOB",4968,1.651098e-05,2.806322e-05,0.0011870752
"4969","F1044D2.VOB",4969,1.375914e-05,2.806322e-05,0.0012750072
"4970","F1044D2.VOB",4970,1.375914e-05,2.806322e-05,0.001301386
"4971","F1044D2.VOB",4971,1.651096e-05,2.806322e-05,0.001415698
"4972","F1044D2.VOB",4972,1.651096e-05,1.870882e-05,0.001415698
"4973","F1044D2.VOB",4973,1.926278e-05,1.559068e-05,0.001512422
"4974","F1044D2.VOB",4974,1.651096e-05,1.247254e-05,0.0014156968
"4975","F1044D2.VOB",4975,1.10073e-05,3.11814e-06,0.0013981108
"4976","F1044D2.VOB",4976,2.75182e-06,3.11814e-06,0.0010639704
"4977","F1044D2.VOB",4977,1.651096e-05,6.23628e-06,0.0009672456
"4978","F1044D2.VOB",4978,2.751828e-05,6.23628e-06,0.0008705216
"4979","F1044D2.VOB",4979,3.302194e-05,6.23628e-06,0.0010024188
"4980","F1044D2.VOB",4980,3.302194e-05,6.23628e-06,0.0010551788
"4981","F1044D2.VOB",4981,3.302194e-05,3.11814e-06,0.0013805252
"4982","F1044D2.VOB",4982,1.92628e-05,3.11814e-06,0.0014244908
"4983","F1044D2.VOB",4983,5.50366e-06,9.3544e-06,0.0017410428
"4984","F1044D2.VOB",4984,0,1.559066e-05,0.0018201808
"4985","F1044D2.VOB",4985,2.75182e-06,1.87088e-05,0.0020839748
"4986","F1044D2.VOB",4986,2.75182e-06,1.87088e-05,0.00184656
"4987","F1044D2.VOB",4987,2.75182e-06,1.87088e-05,0.0019872512
"4988","F1044D2.VOB",4988,5.50364e-06,1.247254e-05,0.0016091464
"4989","F1044D2.VOB",4989,1.10073e-05,1.247254e-05,0.0012838004
"4990","F1044D2.VOB",4990,8.25548e-06,1.247254e-05,0.000932074
"4991","F1044D2.VOB",4991,8.25548e-06,1.559068e-05,0.0010024188
"4992","F1044D2.VOB",4992,1.10073e-05,1.247254e-05,0.0008705208
"4993","F1044D2.VOB",4993,8.25548e-06,1.247254e-05,0.0010024176
"4994","F1044D2.VOB",4994,5.50364e-06,6.23628e-06,0.0010991422
"4995","F1044D2.VOB",4995,1.10073e-05,3.11814e-06,0.0013101786
"4996","F1044D2.VOB",4996,1.651096e-05,3.11814e-06,0.0012398338
"4997","F1044D2.VOB",4997,1.92628e-05,3.11814e-06,0.0013365578
"4998","F1044D2.VOB",4998,1.92628e-05,6.23628e-06,0.0012310398
"4999","F1044D2.VOB",4999,2.476646e-05,6.23628e-06,0.0016443172
"5000","F1044D2.VOB",5000,2.751828e-05,9.35442e-06,0.0020312152
"5001","F1044D2.VOB",5001,2.476644e-05,6.23628e-06,0.002769838
"5002","F1044D2.VOB",5002,1.926278e-05,1.559068e-05,0.003798636
"5003","F1044D2.VOB",5003,2.20146e-05,1.559068e-05,0.004361398
"5004","F1044D2.VOB",5004,1.375912e-05,1.870882e-05,0.004264674
"5005","F1044D2.VOB",5005,8.25546e-06,2.80632e-05,0.003904154
"5006","F1044D2.VOB",5006,8.25546e-06,3.429946e-05,0.00319191
"5007","F1044D2.VOB",5007,8.25546e-06,2.494506e-05,0.002426906
"5008","F1044D2.VOB",5008,8.25546e-06,2.182692e-05,0.002198284
"5009","F1044D2.VOB",5009,1.375912e-05,2.182692e-05,0.002127938
"5010","F1044D2.VOB",5010,1.10073e-05,1.559066e-05,0.0018817306
"5011","F1044D2.VOB",5011,8.25548e-06,1.247254e-05,0.0018993166
"5012","F1044D2.VOB",5012,1.375914e-05,1.247254e-05,0.0015212122
"5013","F1044D2.VOB",5013,1.92628e-05,1.247254e-05,0.0010903482
"5014","F1044D2.VOB",5014,2.476644e-05,9.3544e-06,0.0008793134
"5015","F1044D2.VOB",5015,2.751826e-05,3.11814e-06,0.0011079348
"5016","F1044D2.VOB",5016,3.027008e-05,0,0.0011694868
"5017","F1044D2.VOB",5017,2.751824e-05,3.11814e-06,0.0013629352
"5018","F1044D2.VOB",5018,1.926276e-05,3.11814e-06,0.0017762132
"5019","F1044D2.VOB",5019,1.100728e-05,9.3544e-06,0.00297208
"5020","F1044D2.VOB",5020,1.375912e-05,1.87088e-05,0.004827442
"5021","F1044D2.VOB",5021,1.375912e-05,2.182694e-05,0.007430216
"5022","F1044D2.VOB",5022,1.10073e-05,2.80632e-05,0.010252818
"5023","F1044D2.VOB",5023,1.10073e-05,3.118134e-05,0.013286456
"5024","F1044D2.VOB",5024,8.25548e-06,2.806322e-05,0.01493078
"5025","F1044D2.VOB",5025,2.75182e-06,1.870882e-05,0.01595956
"5026","F1044D2.VOB",5026,0,1.870882e-05,0.01733128
"5027","F1044D2.VOB",5027,0,9.35442e-06,0.01761266
"5028","F1044D2.VOB",5028,0,1.559068e-05,0.01762144
"5029","F1044D2.VOB",5029,2.75182e-06,1.559068e-05,0.0184304
"5030","F1044D2.VOB",5030,5.50364e-06,1.559068e-05,0.01782368
"5031","F1044D2.VOB",5031,8.25546e-06,1.87088e-05,0.01605626
"5032","F1044D2.VOB",5032,1.375912e-05,2.494506e-05,0.01478126
"5033","F1044D2.VOB",5033,2.476642e-05,1.87088e-05,0.012275224
"5034","F1044D2.VOB",5034,3.30219e-05,2.182692e-05,0.00889866
"5035","F1044D2.VOB",5035,3.30219e-05,2.182692e-05,0.0064014096
"5036","F1044D2.VOB",5036,3.30219e-05,1.87088e-05,0.0040800256
"5037","F1044D2.VOB",5037,3.027006e-05,1.247254e-05,0.0020488022
"5038","F1044D2.VOB",5038,2.476642e-05,1.247254e-05,0.0014244882
"5039","F1044D2.VOB",5039,1.651094e-05,9.35442e-06,0.0014332822
"5040","F1044D2.VOB",5040,1.375912e-05,9.35442e-06,0.0020575946
"5041","F1044D2.VOB",5041,1.926278e-05,6.23628e-06,0.0036051866
"5042","F1044D2.VOB",5042,1.651096e-05,1.247254e-05,0.004968124
"5043","F1044D2.VOB",5043,1.375912e-05,9.3544e-06,0.006928994
"5044","F1044D2.VOB",5044,1.10073e-05,6.23626e-06,0.010068144
"5045","F1044D2.VOB",5045,1.10073e-05,6.23626e-06,0.012820402
"5046","F1044D2.VOB",5046,8.25548e-06,9.3544e-06,0.015036274
"5047","F1044D2.VOB",5047,8.25548e-06,3.11814e-06,0.01883492
"5048","F1044D2.VOB",5048,1.100732e-05,3.11814e-06,0.02185976
"5049","F1044D2.VOB",5049,1.375914e-05,3.11814e-06,0.02389098
"5050","F1044D2.VOB",5050,1.375914e-05,6.23628e-06,0.02548254
"5051","F1044D2.VOB",5051,8.25548e-06,6.23628e-06,0.02529788
"5052","F1044D2.VOB",5052,1.375914e-05,6.23628e-06,0.023847
"5053","F1044D2.VOB",5053,1.10073e-05,9.35442e-06,0.022317
"5054","F1044D2.VOB",5054,8.25548e-06,1.247256e-05,0.02175424
"5055","F1044D2.VOB",5055,1.10073e-05,9.35442e-06,0.0219213
"5056","F1044D2.VOB",5056,1.10073e-05,6.23628e-06,0.02302044
"5057","F1044D2.VOB",5057,5.50364e-06,6.23628e-06,0.02335458
"5058","F1044D2.VOB",5058,8.25548e-06,3.11814e-06,0.02324906
"5059","F1044D2.VOB",5059,8.25548e-06,3.11814e-06,0.0228094
"5060","F1044D2.VOB",5060,8.25548e-06,3.11814e-06,0.0217982
"5061","F1044D2.VOB",5061,1.651096e-05,6.23628e-06,0.020277
"5062","F1044D2.VOB",5062,1.651096e-05,6.23628e-06,0.0205232
"5063","F1044D2.VOB",5063,1.10073e-05,9.35442e-06,0.02157838
"5064","F1044D2.VOB",5064,1.10073e-05,6.23628e-06,0.0204089
"5065","F1044D2.VOB",5065,8.25548e-06,1.559068e-05,0.01995164
"5066","F1044D2.VOB",5066,0,1.559068e-05,0.02045284
"5067","F1044D2.VOB",5067,0,2.182694e-05,0.02015388
"5068","F1044D2.VOB",5068,0,2.182694e-05,0.01962628
"5069","F1044D2.VOB",5069,0,2.182694e-05,0.0204968
"5070","F1044D2.VOB",5070,2.75182e-06,1.559068e-05,0.01893164
"5071","F1044D2.VOB",5071,5.50364e-06,1.559068e-05,0.017041118
"5072","F1044D2.VOB",5072,5.50364e-06,9.35442e-06,0.014807662
"5073","F1044D2.VOB",5073,1.651094e-05,6.23628e-06,0.012108174
