,Interval,Time_min,video,SSI_mo_pa
0,1,0.0,BEAL036,0.082846014574
1,2,0.166666666667,BEAL036,0.000260773635808
2,3,0.333333333333,BEAL036,0.0117285730869
3,4,0.5,BEAL036,0.00413586744929
4,5,0.666666666667,BEAL036,0.244635558734
5,6,0.833333333333,BEAL036,0.062279614809
6,7,1.0,BEAL036,0.0491054370038
7,8,1.16666666667,BEAL036,0.232248120105
8,9,1.33333333333,BEAL036,0.0133847180494
9,10,1.5,BEAL036,0.00033746584634
10,11,1.66666666667,BEAL036,0.0471084245644
11,12,1.83333333333,BEAL036,0.0521346352844
12,13,2.0,BEAL036,0.00212623473189
13,14,2.16666666667,BEAL036,0.0318743592959
14,15,2.33333333333,BEAL036,0.00844249257156
15,16,2.5,BEAL036,0.196724685303
16,17,2.66666666667,BEAL036,0.0587922149211
17,18,2.83333333333,BEAL036,0.000229532311353
18,19,3.0,BEAL036,0.01531818234
19,20,3.16666666667,BEAL036,0.0255221465817
20,21,3.33333333333,BEAL036,0.00603176104552
21,22,3.5,BEAL036,4.98002163835e-05
22,23,3.66666666667,BEAL036,0.0287006285361
23,24,3.83333333333,BEAL036,0.0337556093492
24,25,4.0,BEAL036,0.00859403772012
25,26,4.16666666667,BEAL036,0.000579772796274
26,27,4.33333333333,BEAL036,0.0136261084231
27,28,4.5,BEAL036,0.11556705111
28,29,4.66666666667,BEAL036,4.7530821583e-06
29,30,4.83333333333,BEAL036,0.00152871485618
30,31,5.0,BEAL036,0.00226931276981
31,32,5.16666666667,BEAL036,0.012823608621
32,33,5.33333333333,BEAL036,0.0988886417494
33,34,5.5,BEAL036,0.01785012362
34,35,5.66666666667,BEAL036,0.00151895973121
35,36,5.83333333333,BEAL036,0.0189609102046
36,37,6.0,BEAL036,0.0242310235843
37,38,6.16666666667,BEAL036,0.0306473273039
38,39,6.33333333333,BEAL036,0.299310082839
39,40,6.5,BEAL036,0.00420920104732
40,41,6.66666666667,BEAL036,0.00466320577859
41,42,6.83333333333,BEAL036,0.033116770586
42,43,7.0,BEAL036,0.0656700469195
43,44,7.16666666667,BEAL036,0.00816975724937
44,45,7.33333333333,BEAL036,0.250328412743
45,46,7.5,BEAL036,0.107189876646
