,Interval,Time_min,video,SSI_mo_pa
0,1,0.0,SHAN042,0.000814653720527
1,2,0.166666666667,SHAN042,0.00860908747672
2,3,0.333333333333,SHAN042,0.0525990664287
3,4,0.5,SHAN042,0.0646766839604
4,5,0.666666666667,SHAN042,0.00224888025535
5,6,0.833333333333,SHAN042,0.0175217888931
6,7,1.0,SHAN042,4.40233003532e-05
7,8,1.16666666667,SHAN042,0.104980299853
8,9,1.33333333333,SHAN042,0.00221709029562
9,10,1.5,SHAN042,0.0341126088684
10,11,1.66666666667,SHAN042,0.0330679269456
11,12,1.83333333333,SHAN042,0.0154184745431
12,13,2.0,SHAN042,0.000864786654409
13,14,2.16666666667,SHAN042,0.0226986230184
14,15,2.33333333333,SHAN042,0.0186617353208
15,16,2.5,SHAN042,0.032158878209
16,17,2.66666666667,SHAN042,0.0181173292403
17,18,2.83333333333,SHAN042,0.00913956253227
18,19,3.0,SHAN042,0.00143319695992
19,20,3.16666666667,SHAN042,0.00815819473746
20,21,3.33333333333,SHAN042,0.0144809039561
21,22,3.5,SHAN042,0.0103927983094
22,23,3.66666666667,SHAN042,0.0979286768708
23,24,3.83333333333,SHAN042,0.0209156048138
24,25,4.0,SHAN042,0.00693169690613
25,26,4.16666666667,SHAN042,0.000116293748661
26,27,4.33333333333,SHAN042,0.000437201872377
27,28,4.5,SHAN042,0.00122532306248
28,29,4.66666666667,SHAN042,0.00718381555984
29,30,4.83333333333,SHAN042,0.00863992033079
30,31,5.0,SHAN042,0.00287199968328
31,32,5.16666666667,SHAN042,0.0462981618524
32,33,5.33333333333,SHAN042,0.0208024628837
33,34,5.5,SHAN042,0.0476024390363
34,35,5.66666666667,SHAN042,0.00358850639347
35,36,5.83333333333,SHAN042,0.0738912888364
36,37,6.0,SHAN042,0.00574815683789
37,38,6.16666666667,SHAN042,0.0226769659786
38,39,6.33333333333,SHAN042,0.00886596652734
39,40,6.5,SHAN042,0.00175325981386
40,41,6.66666666667,SHAN042,0.0124400133785
41,42,6.83333333333,SHAN042,0.0053405281576
42,43,7.0,SHAN042,0.00184066239394
43,44,7.16666666667,SHAN042,0.0212991765837
44,45,7.33333333333,SHAN042,3.84202629822e-07
45,46,7.5,SHAN042,0.00056215584905
