frame,father,mother,patient,therapist,file
1,NA,0.00012955,0.00615185,0.00311429,F1044N.mov.avi
2,NA,0,0.00675894,0.00400409,F1044N.mov.avi
3,NA,0,0.00613162,0.00444899,F1044N.mov.avi
4,NA,7.40288e-05,0.00764934,0.00449348,F1044N.mov.avi
5,NA,7.40288e-05,0.0101587,0.00436001,F1044N.mov.avi
6,NA,0,0.00726485,0.00342572,F1044N.mov.avi
7,NA,3.70144e-05,0.00637445,0.00324776,F1044N.mov.avi
8,NA,0.000166565,0.00872187,0.00418205,F1044N.mov.avi
9,NA,0.000351637,0.0136798,0.00404858,F1044N.mov.avi
10,NA,0.000425666,0.015238,0.00640655,F1044N.mov.avi
11,NA,0.00079581,0.0188603,0.00742982,F1044N.mov.avi
12,NA,0.000240594,0.0162296,0.00436001,F1044N.mov.avi
13,NA,5.55216e-05,0.0140643,0.00293633,F1044N.mov.avi
14,NA,0,0.0164926,0.00364817,F1044N.mov.avi
15,NA,0,0.0134369,0.00391511,F1044N.mov.avi
16,NA,0.000222087,0.0107657,0.0052943,F1044N.mov.avi
17,NA,0.000425666,0.0106443,0.00524981,F1044N.mov.avi
18,NA,9.2536e-05,0.00748745,0.00320327,F1044N.mov.avi
19,NA,0,0.0053424,0.00315878,F1044N.mov.avi
20,NA,0.000851332,0.00153796,0.00382613,F1044N.mov.avi
21,NA,0.00120297,0.00157844,0.00364817,F1044N.mov.avi
22,NA,0.00140655,0.000566618,0.00400409,F1044N.mov.avi
23,NA,0.000573723,0.000627327,0.00436001,F1044N.mov.avi
24,NA,0.00177669,0.000586854,0.00315878,F1044N.mov.avi
25,NA,0.000980882,2.02364e-05,0.00391511,F1044N.mov.avi
26,NA,0.000203579,0.000242836,0.00960982,F1044N.mov.avi
27,NA,0.000647752,0.000566618,0.00823064,F1044N.mov.avi
28,NA,0.000277608,0.000424964,0.00694043,F1044N.mov.avi
29,NA,3.70144e-05,0.000748745,0.00849758,F1044N.mov.avi
30,NA,0.00033313,0.000121418,0.00680696,F1044N.mov.avi
31,NA,5.55216e-05,0.000627327,0.00631757,F1044N.mov.avi
32,NA,0.000148058,0.00161891,0.0103217,F1044N.mov.avi
33,NA,0.000518202,0.00131536,0.00783023,F1044N.mov.avi
34,NA,3.70144e-05,0.000526145,0.00667349,F1044N.mov.avi
35,NA,0,0.00159867,0.008809,F1044N.mov.avi
36,NA,0,0.00115347,0.00524981,F1044N.mov.avi
37,NA,1.85072e-05,0.00331876,0.00338123,F1044N.mov.avi
38,NA,0.000481187,0.00637445,0.00369266,F1044N.mov.avi
39,NA,0.00012955,0.00841833,0.00373715,F1044N.mov.avi
40,NA,1.85072e-05,0.00829691,0.00382613,F1044N.mov.avi
41,NA,0.000296115,0.0104015,0.00342572,F1044N.mov.avi
42,NA,0,0.0075684,0.00338123,F1044N.mov.avi
43,NA,0,0.00580784,0.00378164,F1044N.mov.avi
44,NA,7.40288e-05,0.00590902,0.00436001,F1044N.mov.avi
45,NA,5.55216e-05,0.00481625,0.00422654,F1044N.mov.avi
46,NA,0.00012955,0.00339971,0.0057392,F1044N.mov.avi
47,NA,0.000222087,0.00261049,0.00587267,F1044N.mov.avi
48,NA,0.000185072,0.00192245,0.00320327,F1044N.mov.avi
49,NA,0.0010364,0.00182127,0.00258042,F1044N.mov.avi
50,NA,0.00368293,0.00143678,0.00489389,F1044N.mov.avi
51,NA,0.00753243,0.00103205,0.0039596,F1044N.mov.avi
52,NA,0.0106972,0.000263073,0.00533879,F1044N.mov.avi
53,NA,0.0129921,0.000283309,0.0169952,F1044N.mov.avi
54,NA,0.0125849,0,0.0224674,F1044N.mov.avi
55,NA,0.00832824,0.000141655,0.022067,F1044N.mov.avi
56,NA,0.00464531,0,0.0213997,F1044N.mov.avi
57,NA,0.000425666,2.02364e-05,0.0173066,F1044N.mov.avi
58,NA,7.40288e-05,8.09454e-05,0.0125017,F1044N.mov.avi
59,NA,1.85072e-05,6.07091e-05,0.0124127,F1044N.mov.avi
60,NA,9.2536e-05,8.09454e-05,0.00738533,F1044N.mov.avi
61,NA,9.2536e-05,0.000141655,0.0057392,F1044N.mov.avi
62,NA,0.000185072,0.000505909,0.00516083,F1044N.mov.avi
63,NA,9.2536e-05,0.000202364,0.00360368,F1044N.mov.avi
64,NA,7.40288e-05,0.000627327,0.00400409,F1044N.mov.avi
65,NA,0.00012955,0.00141655,0.00542777,F1044N.mov.avi
66,NA,0.000203579,0.00145702,0.00480491,F1044N.mov.avi
67,NA,0.000814317,0.00192245,0.00342572,F1044N.mov.avi
68,NA,0.000962375,0.00453294,0.00387062,F1044N.mov.avi
69,NA,0.000814317,0.00457342,0.00315878,F1044N.mov.avi
70,NA,0.000573723,0.00461389,0.00449348,F1044N.mov.avi
71,NA,0.000499695,0.00392585,0.00658451,F1044N.mov.avi
72,NA,0.000777303,0.00226647,0.00418205,F1044N.mov.avi
73,NA,0.000425666,0.0020034,0.00280287,F1044N.mov.avi
74,NA,0.000222087,0.00182127,0.00409307,F1044N.mov.avi
75,NA,9.2536e-05,0.00103205,0.0035147,F1044N.mov.avi
76,NA,0.000277608,0.000870164,0.00533879,F1044N.mov.avi
77,NA,0.000314623,0.000384491,0.00520532,F1044N.mov.avi
78,NA,0.000684767,0.000283309,0.00427103,F1044N.mov.avi
79,NA,0.00046268,0.000121418,0.00289184,F1044N.mov.avi
80,NA,0.000111043,0.000161891,0.00444899,F1044N.mov.avi
81,NA,7.40288e-05,0.000182127,0.00502736,F1044N.mov.avi
82,NA,0.000148058,2.02364e-05,0.00258042,F1044N.mov.avi
83,NA,0.000203579,2.02364e-05,0.00298082,F1044N.mov.avi
84,NA,7.40288e-05,4.04727e-05,0.00347021,F1044N.mov.avi
85,NA,0.000425666,0,0.00240246,F1044N.mov.avi
86,NA,0.000314623,0,0.00444899,F1044N.mov.avi
87,NA,0.000592231,0,0.00373715,F1044N.mov.avi
88,NA,0.000610738,4.04727e-05,0.00418205,F1044N.mov.avi
89,NA,0.000555216,2.02364e-05,0.00418205,F1044N.mov.avi
90,NA,5.55216e-05,2.02364e-05,0.00471593,F1044N.mov.avi
91,NA,5.55216e-05,0.000263073,0.00280287,F1044N.mov.avi
92,NA,0.000166565,0.000242836,0.00467144,F1044N.mov.avi
93,NA,5.55216e-05,0.000141655,0.00404858,F1044N.mov.avi
94,NA,3.70144e-05,6.07091e-05,0.0039596,F1044N.mov.avi
95,NA,7.40288e-05,0,0.0048494,F1044N.mov.avi
96,NA,0.000111043,0,0.00431552,F1044N.mov.avi
97,NA,7.40288e-05,0,0.00271389,F1044N.mov.avi
98,NA,0.000148058,2.02364e-05,0.00387062,F1044N.mov.avi
99,NA,0.000166565,0,0.00391511,F1044N.mov.avi
100,NA,0.000518202,0,0.00280287,F1044N.mov.avi
101,NA,0.000758796,0,0.0044045,F1044N.mov.avi
102,NA,0.00342383,0,0.00436001,F1044N.mov.avi
103,NA,0.00995688,0,0.00262491,F1044N.mov.avi
104,NA,0.00508948,0,0.0048494,F1044N.mov.avi
105,NA,0.00210982,0,0.00431552,F1044N.mov.avi
106,NA,0.00429367,0,0.00275838,F1044N.mov.avi
107,NA,0.00138804,2.02364e-05,0.00280287,F1044N.mov.avi
108,NA,0.000610738,4.04727e-05,0.00338123,F1044N.mov.avi
109,NA,0.000721781,0,0.00315878,F1044N.mov.avi
110,NA,0.00116595,0,0.00502736,F1044N.mov.avi
111,NA,0.00066626,0,0.00342572,F1044N.mov.avi
112,NA,0.000721781,0,0.00493838,F1044N.mov.avi
113,NA,0.00046268,0.000121418,0.00498287,F1044N.mov.avi
114,NA,0.00033313,0.000404727,0.00382613,F1044N.mov.avi
115,NA,0.000832824,0,0.00338123,F1044N.mov.avi
116,NA,0.00162863,2.02364e-05,0.0044045,F1044N.mov.avi
117,NA,0.0010179,0,0.00422654,F1044N.mov.avi
118,NA,0.00046268,0,0.00378164,F1044N.mov.avi
119,NA,0.00162863,0,0.00471593,F1044N.mov.avi
120,NA,0.00401606,0,0.00369266,F1044N.mov.avi
121,NA,0.00669961,2.02364e-05,0.00329225,F1044N.mov.avi
122,NA,0.00938315,0,0.00369266,F1044N.mov.avi
123,NA,0.00988285,4.04727e-05,0.00333674,F1044N.mov.avi
124,NA,0.00675513,6.07091e-05,0.00378164,F1044N.mov.avi
125,NA,0.00223937,2.02364e-05,0.00476042,F1044N.mov.avi
126,NA,0.00146207,2.02364e-05,0.00453797,F1044N.mov.avi
127,NA,0.00116595,0.000344018,0.00280287,F1044N.mov.avi
128,NA,0.00120297,0.000586854,0.0048494,F1044N.mov.avi
129,NA,0.000259101,0.0002226,0.00449348,F1044N.mov.avi
130,NA,0.000351637,6.07091e-05,0.00431552,F1044N.mov.avi
131,NA,0.000481187,4.04727e-05,0.00489389,F1044N.mov.avi
132,NA,0.000407159,0,0.00355919,F1044N.mov.avi
133,NA,0.00033313,0.000101182,0.00235797,F1044N.mov.avi
134,NA,9.2536e-05,0,0.00418205,F1044N.mov.avi
135,NA,0.000351637,0,0.00378164,F1044N.mov.avi
136,NA,0,0,0.00315878,F1044N.mov.avi
137,NA,7.40288e-05,0.000121418,0.00382613,F1044N.mov.avi
138,NA,3.70144e-05,2.02364e-05,0.00298082,F1044N.mov.avi
139,NA,0.000166565,4.04727e-05,0.00324776,F1044N.mov.avi
140,NA,0.000721781,8.09454e-05,0.0048494,F1044N.mov.avi
141,NA,0.000684767,8.09454e-05,0.00471593,F1044N.mov.avi
142,NA,5.55216e-05,0.000161891,0.00333674,F1044N.mov.avi
143,NA,0.000203579,0.000546382,0.00338123,F1044N.mov.avi
144,NA,9.2536e-05,0.000182127,0.0039596,F1044N.mov.avi
145,NA,1.85072e-05,2.02364e-05,0.00347021,F1044N.mov.avi
146,NA,0.000222087,4.04727e-05,0.00404858,F1044N.mov.avi
147,NA,0.000185072,2.02364e-05,0.00355919,F1044N.mov.avi
148,NA,0,0,0.00462695,F1044N.mov.avi
149,NA,0.000536709,0.000323782,0.00542777,F1044N.mov.avi
150,NA,0.000740288,0.00297475,0.00342572,F1044N.mov.avi
151,NA,0.00471934,0.00663753,0.00298082,F1044N.mov.avi
152,NA,0.00762497,0.00876234,0.00418205,F1044N.mov.avi
153,NA,0.00801362,0.00793265,0.00369266,F1044N.mov.avi
154,NA,0.00638499,0.00633398,0.0026694,F1044N.mov.avi
155,NA,0.00483038,0.0048972,0.00449348,F1044N.mov.avi
156,NA,0.00460829,0.00129513,0.00347021,F1044N.mov.avi
157,NA,0.0069217,0.000424964,0.00360368,F1044N.mov.avi
158,NA,0.0132512,0.000627327,0.00342572,F1044N.mov.avi
159,NA,0.0160457,0.000688036,0.00355919,F1044N.mov.avi
160,NA,0.0157866,0.000384491,0.00418205,F1044N.mov.avi
161,NA,0.014084,0.000870164,0.00547226,F1044N.mov.avi
162,NA,0.0145837,0.000141655,0.00338123,F1044N.mov.avi
163,NA,0.0149723,0.000424964,0.00280287,F1044N.mov.avi
164,NA,0.0188218,0.000768982,0.0035147,F1044N.mov.avi
165,NA,0.0162678,0.000607091,0.0035147,F1044N.mov.avi
166,NA,0.0122333,0.000384491,0.00400409,F1044N.mov.avi
167,NA,0.0138804,0.000364254,0.00378164,F1044N.mov.avi
168,NA,0.0191365,0.000647564,0.00338123,F1044N.mov.avi
169,NA,0.0192845,0.000465436,0.00293633,F1044N.mov.avi
170,NA,0.0129921,0.000708273,0.00493838,F1044N.mov.avi
171,NA,0.0101234,0.0002226,0.00342572,F1044N.mov.avi
172,NA,0.0105676,0.000141655,0.00271389,F1044N.mov.avi
173,NA,0.0104936,0.000121418,0.0048494,F1044N.mov.avi
174,NA,0.00919808,2.02364e-05,0.00360368,F1044N.mov.avi
175,NA,0.00827272,8.09454e-05,0.00324776,F1044N.mov.avi
176,NA,0.00677364,8.09454e-05,0.00391511,F1044N.mov.avi
177,NA,0.00477486,0.000101182,0.00431552,F1044N.mov.avi
178,NA,0.00394204,0.0002226,0.00418205,F1044N.mov.avi
179,NA,0.00355338,0.000202364,0.00378164,F1044N.mov.avi
180,NA,0.00299817,0.000202364,0.00360368,F1044N.mov.avi
181,NA,0.00222087,8.09454e-05,0.00355919,F1044N.mov.avi
182,NA,0.00207281,6.07091e-05,0.00458246,F1044N.mov.avi
183,NA,0.00370144,0,0.00422654,F1044N.mov.avi
184,NA,0.00901301,0,0.00667349,F1044N.mov.avi
185,NA,0.0143061,0,0.00605063,F1044N.mov.avi
186,NA,0.0160457,2.02364e-05,0.00516083,F1044N.mov.avi
187,NA,0.015472,6.07091e-05,0.00458246,F1044N.mov.avi
188,NA,0.0132512,2.02364e-05,0.00560573,F1044N.mov.avi
189,NA,0.010142,4.04727e-05,0.00404858,F1044N.mov.avi
