frame,father,mother,patient,therapist,file
1,0.00980676,0.00320339,0.00716641,NA,F1044D2.mov.avi
2,0.0098274,0.0020667,0.007694,NA,F1044D2.mov.avi
3,0.000165166,2.58338e-05,0.00171466,NA,F1044D2.mov.avi
4,0.00553307,0,0.00276984,NA,F1044D2.mov.avi
5,0.00867124,5.16676e-05,0.00105518,NA,F1044D2.mov.avi
6,0.00460401,5.16676e-05,0.00114311,NA,F1044D2.mov.avi
7,0.0029317,2.58338e-05,0.00228622,NA,F1044D2.mov.avi
8,0.0024775,0,0.000879314,NA,F1044D2.mov.avi
9,0.00140391,7.75014e-05,0.00092328,NA,F1044D2.mov.avi
10,0.00388141,2.58338e-05,0.00298967,NA,F1044D2.mov.avi
11,0.00458337,7.75014e-05,0.00162673,NA,F1044D2.mov.avi
12,0.00299364,0.000361673,0.00281381,NA,F1044D2.mov.avi
13,0.00439756,0.000697512,0.00444054,NA,F1044D2.mov.avi
14,0.00408787,0.000284172,0.00149483,NA,F1044D2.mov.avi
15,0.00363366,0.000981684,0.00184656,NA,F1044D2.mov.avi
16,0.00670989,0.000232504,0.0016707,NA,F1044D2.mov.avi
17,0.00815509,7.75014e-05,0.0014069,NA,F1044D2.mov.avi
18,0.00576018,0.000284172,0.00105518,NA,F1044D2.mov.avi
19,0.00889834,0.00020667,0.00298967,NA,F1044D2.mov.avi
20,0.00904286,0.00377173,0.000791383,NA,F1044D2.mov.avi
21,0.0158147,0.017257,0.000703451,NA,F1044D2.mov.avi
22,0.0129862,0.0315947,0.00136294,NA,F1044D2.mov.avi
23,0.00722603,0.0437883,0.00136294,NA,F1044D2.mov.avi
24,0.00495499,0.0539926,0.00105518,NA,F1044D2.mov.avi
25,0.00476918,0.056421,0.00109914,NA,F1044D2.mov.avi
26,0.00115616,0.0532693,0.00127501,NA,F1044D2.mov.avi
27,0.00109423,0.0481025,0.00105518,NA,F1044D2.mov.avi
28,0.00414981,0.0433749,0.00219829,NA,F1044D2.mov.avi
29,0.00464531,0.028908,0.00061552,NA,F1044D2.mov.avi
30,0.00427368,0.016327,0.00092328,NA,F1044D2.mov.avi
31,0.00557437,0.00715596,0.0014069,NA,F1044D2.mov.avi
32,0.00730861,0.00387507,0.00061552,NA,F1044D2.mov.avi
33,0.00596664,0.00271255,0.000791383,NA,F1044D2.mov.avi
34,0.00726732,0.00232504,0.00101121,NA,F1044D2.mov.avi
35,0.00947642,0.000645845,0.00114311,NA,F1044D2.mov.avi
36,0.0123255,0.000258338,0.00136294,NA,F1044D2.mov.avi
37,0.0160211,7.75014e-05,0.0015388,NA,F1044D2.mov.avi
