frame,father,mother,patient,therapist,file
1,NA,0.00296736,0.00385549,0.00168457,F1073A2.VOB.avi
2,NA,0.00457468,0.000771099,0.00309598,F1073A2.VOB.avi
3,NA,0.00400284,0.000459378,0.00377891,F1073A2.VOB.avi
4,NA,0.00374011,0.00116485,0.00286833,F1073A2.VOB.avi
5,NA,0.00629018,0.00105001,0.00377891,F1073A2.VOB.avi
6,NA,0.00870116,0.00244455,0.00459843,F1073A2.VOB.avi
7,NA,0.00914936,0.000590629,0.0031415,F1073A2.VOB.avi
8,NA,0.00902572,0.000918756,0.00468949,F1073A2.VOB.avi
9,NA,0.00712475,0.00333049,0.00446185,F1073A2.VOB.avi
10,NA,0.00670747,0.00195236,0.00473502,F1073A2.VOB.avi
11,NA,0.00656837,0.000525003,0.0045529,F1073A2.VOB.avi
12,NA,0.00636746,0.00191954,0.00400656,F1073A2.VOB.avi
13,NA,0.00578017,0.00216564,0.00113823,F1073A2.VOB.avi
14,NA,0.00510015,0.00182111,0.00400656,F1073A2.VOB.avi
15,NA,0.00471377,0.000262502,0.00305045,F1073A2.VOB.avi
16,NA,0.00706293,0.000196876,0.0039155,F1073A2.VOB.avi
17,NA,0.0124722,0.000754692,0.00177563,F1073A2.VOB.avi
18,NA,0.00916481,0.000278908,0.00400656,F1073A2.VOB.avi
19,NA,0.00421921,0.000295314,0.00277727,F1073A2.VOB.avi
20,NA,0.00312191,0.000771099,0.00191222,F1073A2.VOB.avi
21,NA,0.00182369,0.000278908,0.0045529,F1073A2.VOB.avi
22,NA,0.00163823,1.64064e-05,0.00405209,F1073A2.VOB.avi
23,NA,0.00242643,1.64064e-05,0.00382444,F1073A2.VOB.avi
24,NA,0.00258098,0,0.00264068,F1073A2.VOB.avi
25,NA,0.009443,0,0.00118376,F1073A2.VOB.avi
26,NA,0.0182369,1.64064e-05,0.00213987,F1073A2.VOB.avi
27,NA,0.0265208,1.64064e-05,0.00409761,F1073A2.VOB.avi
28,NA,0.0429185,0,0.00382444,F1073A2.VOB.avi
29,NA,0.0494251,0,0.00300492,F1073A2.VOB.avi
30,NA,0.0446804,0,0.00368785,F1073A2.VOB.avi
31,NA,0.0406621,3.28127e-05,0.00232198,F1073A2.VOB.avi
32,NA,0.0367056,0,0.0045529,F1073A2.VOB.avi
33,NA,0.0341401,1.64064e-05,0.0042342,F1073A2.VOB.avi
34,NA,0.0356701,0,0.00245857,F1073A2.VOB.avi
35,NA,0.0334446,0,0.00195775,F1073A2.VOB.avi
36,NA,0.0299672,1.64064e-05,0.00191222,F1073A2.VOB.avi
37,NA,0.0253462,6.56254e-05,0.00154799,F1073A2.VOB.avi
38,NA,0.0230434,1.64064e-05,0.0042342,F1073A2.VOB.avi
39,NA,0.0168769,0,0.00437079,F1073A2.VOB.avi
40,NA,0.0109576,1.64064e-05,0.0042342,F1073A2.VOB.avi
41,NA,0.00930391,6.56254e-05,0.00350574,F1073A2.VOB.avi
42,NA,0.0111585,6.56254e-05,0.00537243,F1073A2.VOB.avi
43,NA,0.0112976,8.20318e-05,0.00318703,F1073A2.VOB.avi
44,NA,0.0101076,0,0.00496267,F1073A2.VOB.avi
45,NA,0.00681565,0,0.00377891,F1073A2.VOB.avi
46,NA,0.00533197,1.64064e-05,0.00259516,F1073A2.VOB.avi
47,NA,0.010123,1.64064e-05,0.00327809,F1073A2.VOB.avi
48,NA,0.0119003,4.92191e-05,0.00195775,F1073A2.VOB.avi
49,NA,0.0125804,4.92191e-05,0.00195775,F1073A2.VOB.avi
50,NA,0.013554,3.28127e-05,0.00482608,F1073A2.VOB.avi
51,NA,0.0140331,0,0.00432526,F1073A2.VOB.avi
52,NA,0.0152386,4.92191e-05,0.00332362,F1073A2.VOB.avi
53,NA,0.0149604,0,0.00382444,F1073A2.VOB.avi
54,NA,0.0131986,0,0.00373338,F1073A2.VOB.avi
55,NA,0.0114522,0,0.00259516,F1073A2.VOB.avi
56,NA,0.0106021,1.64064e-05,0.00596431,F1073A2.VOB.avi
57,NA,0.00757295,6.56254e-05,0.00487161,F1073A2.VOB.avi
58,NA,0.00941209,1.64064e-05,0.00414314,F1073A2.VOB.avi
59,NA,0.0112358,0,0.0031415,F1073A2.VOB.avi
60,NA,0.0117303,3.28127e-05,0.00418867,F1073A2.VOB.avi
61,NA,0.0106949,3.28127e-05,0.013249,F1073A2.VOB.avi
62,NA,0.0112049,0,0.0272719,F1073A2.VOB.avi
63,NA,0.0145586,1.64064e-05,0.0330086,F1073A2.VOB.avi
64,NA,0.0150377,0,0.0356948,F1073A2.VOB.avi
65,NA,0.0134458,4.92191e-05,0.0295028,F1073A2.VOB.avi
66,NA,0.0102312,1.64064e-05,0.0206702,F1073A2.VOB.avi
