,Interval,Time_min,video,SSI_mo_th
0,1,0.0,F1044Q2,0.0108970106919
1,2,0.166666666667,F1044Q2,2.5800070701e-06
2,3,0.333333333333,F1044Q2,0.0304350391675
3,4,0.5,F1044Q2,0.0445593864702
4,5,0.666666666667,F1044Q2,0.00320323559538
5,6,0.833333333333,F1044Q2,0.000837894377704
6,7,1.0,F1044Q2,0.0312800859982
7,8,1.16666666667,F1044Q2,0.186366672751
