,Interval,Time_min,video,SSI_mo_pa,SSI_mo_pa_th,SSI_mo_th,SSI_pa_th
0,1,0.0,F1044O1,0.000438755857623,0.00484152013034,0.011061536851,1.92422183132e-05
1,2,0.166666666667,F1044O1,0.0200336292818,0.083089314532,0.17161979871,0.00122558943428
2,3,0.333333333333,F1044O1,0.049245109774,0.0274055099403,0.00424197979766,0.0132631908604
3,4,0.5,F1044O1,0.100463101421,0.0455422736439,0.00268492397743,0.00357625754535
4,5,0.666666666667,F1044O1,0.0017715105099,0.0363965158912,0.0109304717131,0.0748482416262
5,6,0.833333333333,F1044O1,0.144316346163,0.0872629335112,0.05485436668,0.000755970097375
6,7,1.0,F1044O1,0.00271492488172,0.0242996725835,0.00368817901517,0.0520833271916
7,8,1.16666666667,F1044O1,0.357342308985,0.368422023037,0.382841198817,0.278801251822
8,9,1.33333333333,F1044O1,9.18669165129e-06,0.00446485454704,0.000484760516504,0.0101266206603
9,10,1.5,F1044O1,0.00308186917162,0.00328596705846,0.00115513072658,0.00343598159216
10,11,1.66666666667,F1044O1,0.201597263971,0.0901234773384,0.00521299661795,0.0101817455805
11,12,1.83333333333,F1044O1,0.018010594653,0.0321322623752,0.0194836550932,0.042723446199
12,13,2.0,F1044O1,0.0143413731477,0.0242508907906,0.0065651678821,0.0386403787547
13,14,2.16666666667,F1044O1,0.0473712033205,0.0884969771724,0.142932048733,0.00676000660756
14,15,2.33333333333,F1044O1,0.00270580119684,0.0148591819416,0.0301633000124,0.00191442076826
15,16,2.5,F1044O1,0.211949143234,0.101790584889,0.0190241847114,0.018355574658
16,17,2.66666666667,F1044O1,0.00652746659888,0.0530845287912,0.0286387765219,0.0946261843745
17,18,2.83333333333,F1044O1,0.183247364434,0.1718020139,0.0870811260863,0.181654799612
18,19,3.0,F1044O1,0.0607084231613,0.0712574323747,0.0151693809442,0.101731956022
19,20,3.16666666667,F1044O1,0.00188176181407,0.00606861887997,0.000685322989976,0.0119934250397
20,21,3.33333333333,F1044O1,0.252835236523,0.129581574922,0.00414043941102,0.0363257152404
21,22,3.5,F1044O1,0.0271255675496,0.047693563394,0.00186554270374,0.0857651658564
22,23,3.66666666667,F1044O1,0.0185094281482,0.0248248409619,0.0377859175516,0.00122699080219
23,24,3.83333333333,F1044O1,0.0138285252339,0.015852442978,0.00917298167518,0.0161751574343
24,25,4.0,F1044O1,0.175847133303,0.138447658406,0.143506263121,0.0297268766302
25,26,4.16666666667,F1044O1,0.0212966689346,0.0234356676624,0.0147143271263,0.0223940031601
26,27,4.33333333333,F1044O1,0.0257462893905,0.0111169695832,1.27872468314e-06,0.000668691364668
27,28,4.5,F1044O1,0.0681664131245,0.0301549304841,0.00233174058433,0.00169702720679
28,29,4.66666666667,F1044O1,0.0900839691684,0.0978116100168,0.0296232381517,0.128362886585
29,30,4.83333333333,F1044O1,0.0784056754195,0.0658979589469,0.0138179511769,0.0517684062759
30,31,5.0,F1044O1,0.0225782788042,0.0386470865258,4.27828606309e-06,0.0684414921189
31,32,5.16666666667,F1044O1,0.0497876308675,0.0468310865331,0.00974438385982,0.0564911107733
32,33,5.33333333333,F1044O1,0.175147210227,0.181474230555,0.110039471414,0.19631214448
33,34,5.5,F1044O1,0.236873234094,0.226854744993,0.159762858279,0.214041570162
34,35,5.66666666667,F1044O1,0.000383941075615,0.02331176884,0.0121100487746,0.0421361476987
35,36,5.83333333333,F1044O1,0.00257774995676,0.0689531853575,0.160480537678,0.00158327764931
36,37,6.0,F1044O1,0.0635108246445,0.037788288824,0.00394310035392,0.0245339791346
37,38,6.16666666667,F1044O1,0.0312906835742,0.0338081463747,0.0310365300014,0.0128325053078
38,39,6.33333333333,F1044O1,0.017062013307,0.0161611897521,1.11430277147e-05,0.021102380797
