,Interval,Time_min,video,SSI_fa_mo,SSI_fa_mo_th,SSI_fa_th,SSI_mo_th
0,1,0.0,F1044R2,0.0805875743927,0.0617497053591,0.0284011126432,0.0474559493033
1,2,0.166666666667,F1044R2,9.36405472385e-07,0.0220695019985,0.00647062690386,0.045876007746
2,3,0.333333333333,F1044R2,0.0501080846419,0.0393117537721,0.0287223161903,0.0198104086425
3,4,0.5,F1044R2,0.00902055507605,0.0285375456649,0.0227898758682,0.0388042450427
4,5,0.666666666667,F1044R2,0.0479013438517,0.0284902568999,0.019683045194,0.000147312954428
5,6,0.833333333333,F1044R2,0.0665426037305,0.0565055197011,0.0433186489585,0.0337667372579
6,7,1.0,F1044R2,0.00526903245437,0.0162046343669,0.00474767985102,0.027370972737
7,8,1.16666666667,F1044R2,0.00741946815433,0.0128143703398,0.0175602705156,0.00644708122427
8,9,1.33333333333,F1044R2,9.76131955954e-05,0.00936973931397,0.012401889142,0.00959128354152
9,10,1.5,F1044R2,0.000590859162824,0.0158580309671,0.000365730091868,0.0366212417578
10,11,1.66666666667,F1044R2,0.000285859398626,0.00349622386334,0.00273464537413,0.00536027295546
11,12,1.83333333333,F1044R2,0.000855206592265,0.000628191648264,3.2836479843e-05,0.000610061243715
12,13,2.0,F1044R2,0.0440775270967,0.0378732764729,0.0456800096632,0.000406981072328
13,14,2.16666666667,F1044R2,0.0214274471893,0.00986220652929,0.000168491700431,0.00192929885453
14,15,2.33333333333,F1044R2,0.0571783421386,0.0618186516832,0.00612827613624,0.0745225433385
15,16,2.5,F1044R2,0.00286373982718,0.0745797264741,0.125266335704,0.0512251755915
16,17,2.66666666667,F1044R2,0.0753907934367,0.0599573597908,0.00678341173904,0.0648119104835
17,18,2.83333333333,F1044R2,0.0826337395167,0.202170068168,0.142012834579,0.302002492482
18,19,3.0,F1044R2,0.000126686872049,0.00917016371868,0.000101645780034,0.0215907845959
19,20,3.16666666667,F1044R2,0.0263431881075,0.0492282767293,0.0841061472201,0.00242578734122
20,21,3.33333333333,F1044R2,0.00523141114947,0.0227866999379,0.045898287619,0.00203123318634
21,22,3.5,F1044R2,0.0945308224854,0.0525169996315,0.00770592035347,0.0264792269758
22,23,3.66666666667,F1044R2,0.159749143569,0.0705752041277,0.00626863167161,0.000397555200414
23,24,3.83333333333,F1044R2,0.00124051372732,0.0319260077061,0.0683850102895,0.00523807060243
24,25,4.0,F1044R2,0.0366290346501,0.023591480146,0.0182024317214,0.000344708562252
25,26,4.16666666667,F1044R2,0.0112250329171,0.0444476057521,0.00209011382772,0.0935888788066
26,27,4.33333333333,F1044R2,0.0189015603964,0.0229249908099,0.000630615087701,0.0338764079509
27,28,4.5,F1044R2,0.163139039286,0.108109689808,0.058022767154,0.0557933385297
28,29,4.66666666667,F1044R2,0.0454985668109,0.0710447627654,0.0305348600728,0.0758166922388
29,30,4.83333333333,F1044R2,0.143376185731,0.0920270393007,0.0740829122769,0.00424466751698
30,31,5.0,F1044R2,0.0226640416344,0.0252315111367,0.0339828750795,0.00158145004934
31,32,5.16666666667,F1044R2,0.038386270635,0.0183044607468,0.0043361245265,0.000397648300451
32,33,5.33333333333,F1044R2,0.0367815450214,0.0184237732858,0.00113844649592,0.00520405593408
33,34,5.5,F1044R2,0.00998681321017,0.0295408722931,0.0528817839487,0.00496959094457
34,35,5.66666666667,F1044R2,3.21035552387e-05,0.00342049403136,0.00749940133383,0.000584340565075
