,Interval,Time_min,video,SSI_mo_pa,SSI_mo_pa_th,SSI_mo_th,SSI_pa_th
47,48,7.83333333333,F1101C2,0.0190069662608,0.0112959947801,0.00637652481566,0.00197706596843
48,49,8.0,F1101C2,0.178697621439,0.195844061216,0.232789037138,0.10743066809
49,50,8.16666666667,F1101C2,0.022275211358,0.293597049153,0.656479735531,0.0340459995013
50,51,8.33333333333,F1101C2,0.0215686457282,0.0291311865415,0.0459971678004,0.000414029480656
51,52,8.5,F1101C2,0.00469754966985,0.00610234539759,0.00918935740729,0.000818897157997
52,53,8.66666666667,F1101C2,0.0200185388077,0.00861639230572,1.7635815396e-05,0.000459517094159
53,54,8.83333333333,F1101C2,0.0492143377886,0.0231692651573,0.00125278714398,0.00389689696185
54,55,9.0,F1101C2,0.000427726922292,0.00205499925728,0.00324115749822,0.00126338487494
55,56,9.16666666667,F1101C2,0.0128968206951,0.00618212050674,0.000808081890722,0.000869300565095
56,57,9.33333333333,F1101C2,0.0486103097868,0.0213649106643,0.0012923041724,0.000609448626046
57,58,9.5,F1101C2,0.000264254957901,0.0024752355791,0.00513113136221,0.000458126626217
58,59,9.66666666667,F1101C2,0.0079595824114,0.00481578734884,0.000106818173794,0.00330720428317
59,60,9.83333333333,F1101C2,0.0106192866079,0.00898697634838,0.00327591458745,0.00682909624243
60,61,10.0,F1101C2,0.0790974453177,0.0353085310471,0.0015734577865,0.00392347860745
61,62,10.1666666667,F1101C2,0.00551489812077,0.0115953998062,0.0220369012646,2.82649653803e-05
62,63,10.3333333333,F1101C2,0.0532869248868,0.0259410467988,0.00185226057823,0.00733158049304
63,64,10.5,F1101C2,0.037651634045,0.0168967094323,0.0020250322016,0.000728649162734
64,65,10.6666666667,F1101C2,0.00751293499353,0.00332304450765,0.00030672943116,9.69440959336e-05
