,Interval,Time_min,video,SSI_fa_mo,SSI_fa_mo_th,SSI_fa_th,SSI_mo_th
0,1,0.0,F1044M1,0.126974628578,0.0710224046453,6.28358321979e-05,0.0399363539584
1,2,0.166666666667,F1044M1,0.0257649540509,0.121599970553,0.125483131092,0.154636722502
2,3,0.333333333333,F1044M1,0.0825656701901,0.0364053055321,0.00339036523685,0.00110126916394
3,4,0.5,F1044M1,0.0167059093579,0.00847730434036,0.00254638778698,0.000674287708338
4,5,0.666666666667,F1044M1,0.0592629623483,0.0254440874564,0.000271811977125,0.0007892602658
5,6,0.833333333333,F1044M1,0.117135903936,0.114715891457,0.111036254121,0.0709899547454
6,7,1.0,F1044M1,0.0750038987056,0.0318062870911,5.43083813944e-05,0.000485101616313
7,8,1.16666666667,F1044M1,0.252940438018,0.138410107303,0.0667676371424,0.0249852294094
8,9,1.33333333333,F1044M1,0.100267120051,0.0427958147182,0.000555628996955,0.000628941955197
9,10,1.5,F1044M1,0.0379624150389,0.0226518593313,0.00311256948253,0.011111771683
10,11,1.66666666667,F1044M1,0.00204398094468,0.00260737364106,0.000683764044292,0.00354922403616
11,12,1.83333333333,F1044M1,5.12505683614e-06,0.00704608922816,0.00265236960391,0.0140603009711
12,13,2.0,F1044M1,0.00748226246765,0.0155873993729,0.00215850911582,0.0265018848847
13,14,2.16666666667,F1044M1,0.0153079963243,0.0490751397546,0.0590234605605,0.0484615705915
14,15,2.33333333333,F1044M1,0.00863621392715,0.00723826238568,0.00258078668269,0.00553450023903
15,16,2.5,F1044M1,0.0166619815577,0.0109677650056,0.00884037127351,0.000936543296019
16,17,2.66666666667,F1044M1,0.0277732021401,0.0174586612599,0.00967530823792,0.00527374267069
17,18,2.83333333333,F1044M1,0.0145345054597,0.0197017191672,0.0199767568651,0.0144311405634
18,19,3.0,F1044M1,0.0333196929738,0.0246340310396,0.00610286548389,0.0211754534041
19,20,3.16666666667,F1044M1,0.000216597962293,0.00661292135292,0.00404656316995,0.0115548753684
20,21,3.33333333333,F1044M1,0.0145663710309,0.0157039949411,0.0219006870274,0.00153255585761
21,22,3.5,F1044M1,0.0146936208879,0.00703012572856,9.95935610359e-05,0.00197006317956
22,23,3.66666666667,F1044M1,0.0490801130003,0.0283266625058,0.00823287185681,0.0122233025006
23,24,3.83333333333,F1044M1,0.0699929463252,0.0454843001299,0.00481277808795,0.0362132690369
24,25,4.0,F1044M1,0.0636213467655,0.0311328698211,0.00815146517554,0.00353640821749
25,26,4.16666666667,F1044M1,0.00423124338929,0.0107379106009,0.0162081887067,0.0043617520711
26,27,4.33333333333,F1044M1,0.0260164776895,0.0276460027343,0.00396374976882,0.0375644082669
27,28,4.5,F1044M1,0.000528708980411,0.0106121664286,0.00503779282534,0.0198851248538
28,29,4.66666666667,F1044M1,8.89342640599e-05,0.000686657160633,0.00154233942162,1.72333226112e-06
29,30,4.83333333333,F1044M1,0.021382847121,0.0179431570015,0.0209372404811,0.000857020874333
30,31,5.0,F1044M1,0.0424554063588,0.0192634895953,0.00327084535742,1.47278149343e-07
31,32,5.16666666667,F1044M1,0.0784710677453,0.052415769761,0.00756169460091,0.0314546730946
32,33,5.33333333333,F1044M1,0.080943369372,0.0357189591186,0.00189492534121,0.00138105323581
33,34,5.5,F1044M1,0.00877943954957,0.0100979814409,0.00692650082493,0.00741653367418
34,35,5.66666666667,F1044M1,0.175816422094,0.0769399493846,0.000537367853988,0.00694868616663
35,36,5.83333333333,F1044M1,0.0696837884894,0.0577129894397,0.0372184943493,0.0398680358861
36,37,6.0,F1044M1,0.0106058679959,0.00474611774462,0.000400384754193,0.000317276116897
37,38,6.16666666667,F1044M1,0.000671121698293,0.0023146066905,0.00435481885448,0.000432547350616
38,39,6.33333333333,F1044M1,0.000831862157898,0.0207712867366,0.0485444630088,6.51595503509e-06
39,40,6.5,F1044M1,0.165142010804,0.0703318284743,2.53495317959e-06,0.001937693185
40,41,6.66666666667,F1044M1,0.0175110531704,0.0330041320741,0.0241716801206,0.0314441249343
41,42,6.83333333333,F1044M1,0.00213212718322,0.00499993152919,0.00964836754258,0.000165192885601
42,43,7.0,F1044M1,0.130670305281,0.0783125177713,0.0361871009263,0.0299937146914
43,44,7.16666666667,F1044M1,0.0460146826254,0.0218557194405,0.00517194298115,0.00130536240507
44,45,7.33333333333,F1044M1,0.00394752689278,0.00968588343427,0.000110100964334,0.0188260762928
45,46,7.5,F1044M1,0.00539369430297,0.00641994633371,0.00869185910343,0.000905020342128
46,47,7.66666666667,F1044M1,0.0531796613792,0.0317638250485,0.0167849088168,0.0081686386752
47,48,7.83333333333,F1044M1,0.375370304761,0.163972382831,0.0116486804832,0.00699247595679
48,49,8.0,F1044M1,0.000934379271181,0.0296261197211,0.0508689351614,0.0193014416531
49,50,8.16666666667,F1044M1,0.00906898418613,0.00704337121414,0.00444632355391,0.0036438447795
50,51,8.33333333333,F1044M1,3.82769216263e-05,0.00770491820139,0.0116859833704,0.00649383127497
51,52,8.5,F1044M1,0.0215734121313,0.0223826020084,0.0313335068529,2.7319345286e-07
52,53,8.66666666667,F1044M1,0.0334415999741,0.0235672731615,0.0120638150012,0.0128203458495
53,54,8.83333333333,F1044M1,0.0424624013184,0.026838372212,0.00742027569671,0.0161433207059
54,55,9.0,F1044M1,0.0281461924452,0.0669666463383,0.123363325838,0.00218363180122
55,56,9.16666666667,F1044M1,0.00129196689898,0.0306176317551,0.00708075832282,0.0632238616962
56,57,9.33333333333,F1044M1,0.00353291215331,0.0109615396414,0.0221382393742,0.000200472138471
57,58,9.5,F1044M1,0.000208691949014,0.010265987847,0.00335827099339,0.0206612444132
58,59,9.66666666667,F1044M1,0.0255170300018,0.0115782641623,0.00171876019355,0.000166046277376
59,60,9.83333333333,F1044M1,0.0759063044063,0.0462810572895,0.00101332869691,0.0338140594644
60,61,10.0,F1044M1,0.000903603700267,0.0340785252802,0.0595895587148,0.0211974324237
61,62,10.1666666667,F1044M1,0.0160124039763,0.025194830085,0.0239835557466,0.0228976623599
62,63,10.3333333333,F1044M1,0.00580949648258,0.0137992272855,0.0177577722538,0.010314513081
63,64,10.5,F1044M1,0.00175630172856,0.00671014603893,0.0104071072238,0.00408251806838
